"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",103,0,1
"3",1,0,1
"4",162,0,1
"5",0,0,1
"6",0,0,1
"7",19,0,1
"8",1,0,1
"9",5,0,1
"10",0,0,1
"11",5,0,1
"12",0,0,1
"13",0,0,1
"14",0,0,1
"15",26,0,1
"16",0,0,1
"17",0,0,1
"18",47,0,1
"19",40,0,1
"20",0,0,1
"21",18,0,1
"22",7,0,1
"23",0,0,1
"24",0,0,1
"25",0,0,1
"26",7,0,1
"27",0,0,1
"28",0,0,1
"29",16,0,1
"30",0,0,1
"31",0,0,1
"32",0,0,1
"33",5,0,1
"34",32,0,1
"35",0,0,1
"36",1,0,1
"37",0,0,1
"38",0,0,1
"39",23,0,1
"40",0,0,1
"41",0,0,1
"42",5,0,1
"43",0,0,1
"44",9,0,1
"45",0,0,1
"46",19,0,1
"47",0,0,1
"48",53,0,1
"49",65,0,1
"50",0,0,1
"51",0,0,1
"52",15,0,1
"53",4,0,1
"54",0,0,1
"55",0,0,1
"56",3,0,1
"57",5,0,1
"58",6,0,1
"59",0,0,1
"60",0,0,1
"61",1,0,1
"62",0,0,1
"63",33,0,1
"64",67,0,1
"65",0,0,1
"66",5,0,1
"67",18,0,1
"68",0,0,1
"69",6,0,1
"70",0,0,1
"71",0,0,1
"72",0,0,1
"73",0,0,1
"74",0,0,1
"75",8,0,1
"76",11,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",1,0,1
"82",18,0,1
"83",0,0,1
"84",1,0,1
"85",1,0,1
"86",0,0,1
"87",0,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",2,0,1
"92",7,0,1
"93",0,0,1
"94",0,0,1
"95",0,0,1
"96",0,0,1
"97",379,0,1
"98",1674,0,1
"99",919,0,1
"100",65,0,1
"101",0,0,1
"102",419,0,1
"103",0,0,1
"104",37,0,1
"105",205,0,1
"106",7,0,1
"107",747,0,1
"108",0,0,1
"109",0,0,1
"110",81,0,1
"111",169,0,1
