"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",0,100,0,0,0,0,0,0,0,0,0
"Non-plastic
genes",37.5903614457831,62.4096385542169,2.48544788233777,8.59483562904772,2.92270952209475,3.25900073329325,2.10190633334371,5.90388092740457,6.66100776216478,5.66157265609658,0
