"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",0,100,0,0,0,0,0,0,0
"Non-plastic
genes",33.0120481927711,66.9879518072289,14.9656913435683,18.0463568492027,6.14109774387989,1.9424715882254,6.71679051740341,4.91601248033644,13.295675862926
