"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",0,1,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,0
"7",0,1,0,0,0,0,0,0,0,0,0
"8",1,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0
"9",0,1,0,0,0,0,0,0,0,0,0
"10",1,0,0,0.25,0,0,0,0.75,0,0,0
"11",1,0,0.0833333333333333,0,0.25,0.333333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0
"12",1,0,0,0,0.5,0,0,0,0,0.5,0
"13",0,1,0,0,0,0,0,0,0,0,0
"14",0,1,0,0,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0
"16",1,0,0,0,0,0,0,0.5,0.5,0,0
"17",0,1,0,0,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0.5,0,0.5,0
"20",0,1,0,0,0,0,0,0,0,0,0
"21",1,0,0,0,0.25,0,0,0.25,0.25,0.25,0
"22",0,1,0,0,0,0,0,0,0,0,0
"23",0,1,0,0,0,0,0,0,0,0,0
"24",1,0,0,1,0,0,0,0,0,0,0
"25",0,1,0,0,0,0,0,0,0,0,0
"26",1,0,0,0,0,0,1,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0,0,0
"29",1,0,0,0.347826086956522,0.130434782608696,0.0434782608695652,0,0.260869565217391,0,0.217391304347826,0
"30",0,1,0,0,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0,0,0
"35",1,0,0,0,0,0,0,0,1,0,0
"36",0,1,0,0,0,0,0,0,0,0,0
"37",1,0,1,0,0,0,0,0,0,0,0
"38",1,0,0.571428571428571,0,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0
"39",0,1,0,0,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0,0,0
"41",0,1,0,0,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0,0,0
"47",0,1,0,0,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0
"49",1,0,0.301587301587302,0.0158730158730159,0.0793650793650794,0.0952380952380952,0.142857142857143,0.0317460317460317,0.126984126984127,0.206349206349206,0
"50",1,0,0.125,0.125,0,0,0.25,0,0.125,0.375,0
"51",1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0
"52",0,1,0,0,0,0,0,0,0,0,0
"53",0,1,0,0,0,0,0,0,0,0,0
"54",1,0,0,0,1,0,0,0,0,0,0
"55",1,0,0.176470588235294,0.0588235294117647,0.117647058823529,0.0588235294117647,0.117647058823529,0.0588235294117647,0.235294117647059,0.176470588235294,0
"56",0,1,0,0,0,0,0,0,0,0,0
"57",0,1,0,0,0,0,0,0,0,0,0
"58",1,0,0.5,0,0,0,0,0,0,0.5,0
"59",0,1,0,0,0,0,0,0,0,0,0
"60",1,0,0.5,0,0,0.25,0,0,0,0.25,0
"61",0,1,0,0,0,0,0,0,0,0,0
"62",1,0,1,0,0,0,0,0,0,0,0
"63",1,0,0.5,0,0,0.5,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0,0,0
"65",1,0,0.15625,0.104166666666667,0.104166666666667,0.09375,0.15625,0.0833333333333333,0.177083333333333,0.125,0
"66",1,0,0,0.232558139534884,0.10077519379845,0.131782945736434,0,0.224806201550388,0.186046511627907,0.124031007751938,0
"67",0,1,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0
"69",1,0,0,0.25,0.125,0,0,0,0.375,0.25,0
"70",0,1,0,0,0,0,0,0,0,0,0
