"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",0,1,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,0
"7",0,1,0,0,0,0,0,0,0,0,0
"8",1,0,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0
"9",0,1,0,0,0,0,0,0,0,0,0
"10",1,0,0,0.6,0,0,0,0.4,0,0,0
"11",1,0,0.142857142857143,0,0.142857142857143,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0
"12",1,0,0,0,0.2,0.4,0,0.4,0,0,0
"13",0,1,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,0.25,0,0,0.25,0.25,0.25,0
"15",0,1,0,0,0,0,0,0,0,0,0
"16",1,0,0,0,1,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,1,0,0,0
"20",0,1,0,0,0,0,0,0,0,0,0
"21",1,0,0.2,0,0.4,0,0,0,0.2,0.2,0
"22",0,1,0,0,0,0,0,0,0,0,0
"23",0,1,0,0,0,0,0,0,0,0,0
"24",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0
"25",1,0,0.5,0,0,0,0,0,0,0.5,0
"26",1,0,0.25,0,0.166666666666667,0.0833333333333333,0.333333333333333,0,0,0.166666666666667,0
"27",1,0,0,0,0,0,0.5,0,0.5,0,0
"28",0,1,0,0,0,0,0,0,0,0,0
"29",1,0,0,0.146341463414634,0.0975609756097561,0.0487804878048781,0,0.24390243902439,0.24390243902439,0.219512195121951,0
"30",0,1,0,0,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0,0,0
"35",1,0,0,0,0,0,0,0,1,0,0
"36",1,0,0,0.6,0,0,0,0.4,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0
"38",1,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0
"39",0,1,0,0,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0,0,0
"41",0,1,0,0,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0,0,0
"47",0,1,0,0,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0
"49",1,0,0.236842105263158,0.0263157894736842,0.0921052631578947,0.0657894736842105,0.171052631578947,0.0657894736842105,0.131578947368421,0.210526315789474,0
"50",1,0,0,0,0,0,0,0,0,1,0
"51",1,0,0,0,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0.285714285714286,0
"52",0,1,0,0,0,0,0,0,0,0,0
"53",0,1,0,0,0,0,0,0,0,0,0
"54",1,0,0,0,1,0,0,0,0,0,0
"55",1,0,0,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0
"56",0,1,0,0,0,0,0,0,0,0,0
"57",0,1,0,0,0,0,0,0,0,0,0
"58",0,1,0,0,0,0,0,0,0,0,0
"59",0,1,0,0,0,0,0,0,0,0,0
"60",1,0,0.5,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0
"61",0,1,0,0,0,0,0,0,0,0,0
"62",1,0,0.5,0,0,0,0,0,0,0.5,0
"63",1,0,0,0,0,1,0,0,0,0,0
"64",1,0,0,0,1,0,0,0,0,0,0
"65",1,0,0.111111111111111,0.19047619047619,0.142857142857143,0.0793650793650794,0.0952380952380952,0.0476190476190476,0.142857142857143,0.19047619047619,0
"66",1,0,0,0.309090909090909,0.145454545454545,0.109090909090909,0,0.145454545454545,0.163636363636364,0.127272727272727,0
"67",0,1,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0
