"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",0,1,0,0,0,0,0,0,0,0,0
"2",1,0,0,0.5,0,0,0,0.5,0,0,0
"3",0,1,0,0,0,0,0,0,0,0,0
"4",1,0,0,0,0,0,0,0,1,0,0
"5",0,1,0,0,0,0,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,0
"7",0,1,0,0,0,0,0,0,0,0,0
"8",0,1,0,0,0,0,0,0,0,0,0
"9",0,1,0,0,0,0,0,0,0,0,0
"10",0,1,0,0,0,0,0,0,0,0,0
"11",1,0,0,0.142857142857143,0.0714285714285714,0,0,0.428571428571428,0.285714285714286,0.0714285714285714,0
"12",0,1,0,0,0,0,0,0,0,0,0
"13",1,0,0,0.428571428571428,0,0.142857142857143,0,0.142857142857143,0.0714285714285714,0.214285714285714,0
"14",0,1,0,0,0,0,0,0,0,0,0
"15",1,0,0,0.2,0.2,0,0.2,0,0.4,0,0
"16",1,0,0,0.5,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0
"17",0,1,0,0,0,0,0,0,0,0,0
"18",1,0,0,0.428571428571428,0.214285714285714,0.142857142857143,0.0714285714285714,0,0.142857142857143,0,0
"19",1,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0
"20",0,1,0,0,0,0,0,0,0,0,0
"21",1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0
"22",0,1,0,0,0,0,0,0,0,0,0
"23",1,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"24",0,1,0,0,0,0,0,0,0,0,0
"25",1,0,0,0,0,0,0,1,0,0,0
"26",0,1,0,0,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0
"28",1,0,0,0.25,0.05,0.25,0,0.25,0.05,0.15,0
"29",1,0,0.166666666666667,0.0833333333333333,0.25,0.166666666666667,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0
"30",1,0,0,0,0.2,0,0,0.2,0.6,0,0
"31",1,0,0,0.2,0.4,0,0.2,0,0.2,0,0
"32",0,1,0,0,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,0,0,0,0,1,0,0
"35",1,0,0,0,0,0,0,1,0,0,0
"36",0,1,0,0,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0,0,0
"39",0,1,0,0,0,0,0,0,0,0,0
"40",1,0,0,0.545454545454546,0,0,0,0.181818181818182,0,0.272727272727273,0
"41",0,1,0,0,0,0,0,0,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0
"43",1,0,0,0,0,0,1,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0
"45",1,0,0.161290322580645,0.258064516129032,0.0645161290322581,0.161290322580645,0.032258064516129,0.0645161290322581,0.0967741935483871,0.161290322580645,0
"46",1,0,0.0666666666666667,0.133333333333333,0.266666666666667,0.0666666666666667,0,0.133333333333333,0.133333333333333,0.2,0
"47",1,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0
"48",0,1,0,0,0,0,0,0,0,0,0
"49",1,0,0,0,0,0,0,0.5,0.5,0,0
"50",0,1,0,0,0,0,0,0,0,0,0
"51",1,0,0,1,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0,0,0
"53",1,0,0.25,0,0,0,0.25,0,0.5,0,0
"54",1,0,0,0.111111111111111,0,0.222222222222222,0,0.444444444444444,0.111111111111111,0.111111111111111,0
"55",0,1,0,0,0,0,0,0,0,0,0
"56",1,0,0,0,0,0,0,0.5,0.5,0,0
"57",1,0,0,0.25,0,0,0,0.25,0.25,0.25,0
"58",1,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0
"59",0,1,0,0,0,0,0,0,0,0,0
"60",0,1,0,0,0,0,0,0,0,0,0
"61",1,0,0,0,0,0.25,0.25,0,0.5,0,0
"62",0,1,0,0,0,0,0,0,0,0,0
"63",0,1,0,0,0,0,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0,0,0
"65",1,0,0,0.375,0,0.25,0,0.25,0,0.125,0
"66",0,1,0,0,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0
"69",0,1,0,0,0,0,0,0,0,0,0
"70",1,0,0,0,0,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0
"71",0,1,0,0,0,0,0,0,0,0,0
"72",1,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.181818181818182,0.272727272727273,0
"73",1,0,0,0,0.5,0,0,0.25,0,0.25,0
"74",0,1,0,0,0,0,0,0,0,0,0
"75",0,1,0,0,0,0,0,0,0,0,0
"76",1,0,0.171428571428571,0.0761904761904762,0.0761904761904762,0.142857142857143,0.133333333333333,0.0857142857142857,0.142857142857143,0.171428571428571,0
"77",1,0,0,0.214285714285714,0.0714285714285714,0.214285714285714,0,0.428571428571428,0,0.0714285714285714,0
"78",1,0,0,0.214285714285714,0,0.142857142857143,0,0.571428571428571,0,0.0714285714285714,0
"79",1,0,0,0,0.4,0,0.4,0,0.2,0,0
"80",1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0
"81",0,1,0,0,0,0,0,0,0,0,0
"82",1,0,0,1,0,0,0,0,0,0,0
"83",1,0,0.125,0.0625,0.3125,0.1875,0.125,0.0625,0,0.125,0
"84",0,1,0,0,0,0,0,0,0,0,0
"85",1,0,0,0.2,0.6,0,0,0,0,0.2,0
"86",1,0,0,0.2,0,0.2,0,0.2,0,0.4,0
"87",0,1,0,0,0,0,0,0,0,0,0
"88",1,0,0.25,0.25,0.25,0.25,0,0,0,0,0
"89",0,1,0,0,0,0,0,0,0,0,0
"90",0,1,0,0,0,0,0,0,0,0,0
"91",0,1,0,0,0,0,0,0,0,0,0
"92",1,0,0,0,0,1,0,0,0,0,0
"93",0,1,0,0,0,0,0,0,0,0,0
"94",1,0,0.0842105263157895,0.231578947368421,0.147368421052632,0.0842105263157895,0.0631578947368421,0.105263157894737,0.168421052631579,0.115789473684211,0
"95",1,0,0.333333333333333,0,0.5,0,0,0,0.166666666666667,0,0
"96",1,0,0.125,0,0.125,0,0.5,0,0.125,0.125,0
"97",1,0,0,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.25,0.166666666666667,0.166666666666667,0
"98",1,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0,0.111111111111111,0.111111111111111,0
"99",1,0,0.0666666666666667,0.266666666666667,0.133333333333333,0.266666666666667,0,0.0666666666666667,0,0.2,0
"100",0,1,0,0,0,0,0,0,0,0,0
"101",0,1,0,0,0,0,0,0,0,0,0
"102",0,1,0,0,0,0,0,0,0,0,0
"103",1,0,0,0.25,0.25,0.25,0,0.25,0,0,0
"104",0,1,0,0,0,0,0,0,0,0,0
"105",0,1,0,0,0,0,0,0,0,0,0
"106",0,1,0,0,0,0,0,0,0,0,0
"107",0,1,0,0,0,0,0,0,0,0,0
"108",0,1,0,0,0,0,0,0,0,0,0
"109",0,1,0,0,0,0,0,0,0,0,0
"110",0,1,0,0,0,0,0,0,0,0,0
"111",0,1,0,0,0,0,0,0,0,0,0
"112",0,1,0,0,0,0,0,0,0,0,0
"113",0,1,0,0,0,0,0,0,0,0,0
"114",1,0,0,1,0,0,0,0,0,0,0
"115",0,1,0,0,0,0,0,0,0,0,0
"116",1,0,0,0.545454545454546,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0
"117",1,0,0,0,0.25,0.25,0,0,0.25,0.25,0
"118",1,0,0,0.5,0.5,0,0,0,0,0,0
"119",0,1,0,0,0,0,0,0,0,0,0
"120",1,0,0,0.333333333333333,0.166666666666667,0.111111111111111,0,0.277777777777778,0.0555555555555556,0.0555555555555556,0
