"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"1",1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0
"2",1,0,0,0.2,0,0,0,0,0.2,0,0.2,0.4,0
"3",0,1,0,0,0,0,0,0,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"6",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"7",0,1,0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,0,0,0,0,0,0,0,1,0,0
"9",0,1,0,0,0,0,0,0,0,0,0,0,0
"10",0,1,0,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,0,0,0.181818181818182,0.272727272727273,0,0.272727272727273,0.181818181818182,0.0909090909090909,0,0
"12",0,1,0,0,0,0,0,0,0,0,0,0,0
"13",0,1,0,0,0,0,0,0,0,0,0,0,0
"14",0,1,0,0,0,0,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0,0,0
"16",0,1,0,0,0,0,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0,0,0,0,0
"18",1,0,0.214285714285714,0.25,0.0178571428571429,0.0535714285714286,0.0357142857142857,0,0.178571428571429,0.125,0.0714285714285714,0.0535714285714286,0
"19",1,0,0,0.2,0,0,0.2,0.2,0,0.2,0.2,0,0
"20",1,0,0.285714285714286,0,0,0.19047619047619,0,0,0.523809523809524,0,0,0,0
"21",0,1,0,0,0,0,0,0,0,0,0,0,0
"22",1,0,0,0.4,0,0,0.2,0,0,0.4,0,0,0
"23",0,1,0,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,0,0,0,0,0,0,1,0,0
"25",0,1,0,0,0,0,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0,0,0,0,0
"27",1,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0
"28",0,1,0,0,0,0,0,0,0,0,0,0,0
"29",1,0,0,0,0,0,0,0,1,0,0,0,0
"30",1,0,0,0,0,0,0,0,0,1,0,0,0
"31",0,1,0,0,0,0,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0,0,0,0,0
"33",1,0,0,0.25,0,0,0.5,0,0,0,0.25,0,0
"34",1,0,0,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0
"35",0,1,0,0,0,0,0,0,0,0,0,0,0
"36",1,0,0,0,0,0,0,0,0,0,1,0,0
"37",0,1,0,0,0,0,0,0,0,0,0,0,0
"38",1,0,0,0,0,0,0,0,1,0,0,0,0
"39",0,1,0,0,0,0,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0,0,0,0,0
"41",1,0,0,0,0,0,0,0,0,1,0,0,0
"42",0,1,0,0,0,0,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0,0,0,0,0
"46",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
