"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",5411,0,1
"3",2398,0,1
"4",0,0,1
"5",1340,0,1
"6",1205,0,1
"7",6133,0,1
"8",774,0,1
"9",3,0,1
"10",0,0,1
"11",11,0,1
"12",0,0,1
"13",0,0,1
"14",0,0,1
"15",1,0,1
"16",0,0,1
"17",0,0,1
"18",0,0,1
"19",0,0,1
"20",0,0,1
"21",0,0,1
"22",53,0,1
"23",0,0,1
"24",1,0,1
"25",0,0,1
"26",0,0,1
"27",0,0,1
"28",0,0,1
"29",1,0,1
"30",28,0,1
"31",22,0,1
"32",0,0,1
"33",7,0,1
"34",124,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",2606,0,1
"39",0,0,1
"40",3,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",0,0,1
"46",109,0,1
"47",0,0,1
"48",0,0,1
"49",8,0,1
"50",0,0,1
"51",0,0,1
"52",0,0,1
"53",348,0,1
"54",5,0,1
"55",0,0,1
"56",112,0,1
"57",179,0,1
"58",0,0,1
"59",0,0,1
"60",0,0,1
"61",0,0,1
"62",1137,0,1
"63",0,0,1
"64",0,0,1
"65",0,0,1
"66",1106,0,1
"67",0,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",0,0,1
"72",2,0,1
"73",0,0,1
"74",0,0,1
"75",0,0,1
"76",0,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",1,0,1
"82",0,0,1
"83",0,0,1
"84",97,0,1
"85",0,0,1
"86",6,0,1
"87",2,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",0,0,1
"92",7,0,1
"93",5,0,1
"94",22,0,1
"95",0,0,1
"96",43,0,1
"97",0,0,1
"98",0,0,1
"99",0,0,1
"100",0,0,1
"101",121,0,1
"102",14856,0,1
"103",139298,0,1
"104",0,0,1
"105",493,0,1
"106",0,0,1
"107",0,0,1
"108",0,0,1
"109",21,0,1
"110",10,0,1
"111",42,0,1
"112",0,0,1
"113",0,0,1
"114",0,0,1
"115",0,0,1
"116",27,0,1
"117",3,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",3,0,1
"122",0,0,1
"123",0,0,1
"124",3,0,1
"125",0,0,1
"126",0,0,1
"127",14,0,1
"128",0,0,1
"129",0,0,1
"130",4,0,1
"131",14,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",0,0,1
"138",9,0,1
"139",41,0,1
"140",0,0,1
"141",58,0,1
"142",0,0,1
"143",1,0,1
"144",0,0,1
"145",29,0,1
"146",170,0,1
"147",0,0,1
"148",0,0,1
"149",0,0,1
"150",7,0,1
"151",0,0,1
"152",0,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
"157",0,0,1
"158",0,0,1
"159",0,0,1
"160",0,0,1
"161",0,0,1
"162",0,0,1
"163",26,0,1
"164",125,0,1
"165",0,0,1
"166",0,0,1
"167",0,0,1
"168",0,0,1
"169",0,0,1
"170",0,0,1
"171",0,0,1
"172",15,0,1
"173",0,0,1
"174",94,0,1
"175",5,0,1
"176",4,0,1
"177",0,0,1
"178",2,0,1
"179",0,0,1
"180",0,0,1
"181",0,0,1
"182",0,0,1
"183",0,0,1
"184",0,0,1
"185",0,0,1
"186",0,0,1
"187",0,0,1
"188",0,0,1
"189",0,0,1
"190",14,0,1
"191",0,0,1
"192",0,0,1
"193",0,0,1
"194",0,0,1
"195",0,0,1
"196",0,0,1
"197",0,0,1
"198",0,0,1
"199",0,0,1
"200",0,0,1
"201",0,0,1
"202",0,0,1
"203",0,0,1
"204",0,0,1
"205",0,0,1
"206",0,0,1
"207",0,0,1
"208",0,0,1
"209",0,0,1
"210",0,0,1
"211",0,0,1
"212",7,0,1
"213",0,0,1
"214",0,0,1
"215",0,0,1
"216",0,0,1
"217",0,0,1
"218",0,0,1
"219",0,0,1
"220",0,0,1
"221",126,0,1
"222",158,0,1
"223",0,0,1
"224",6,0,1
"225",0,0,1
"226",0,0,1
"227",0,0,1
"228",210,0,1
"229",6,0,1
"230",54,0,1
"231",0,0,1
"232",0,0,1
"233",0,0,1
"234",0,0,1
"235",0,0,1
"236",0,0,1
"237",1,0,1
"238",108,0,1
"239",0,0,1
"240",0,0,1
"241",44,0,1
"242",57,0,1
"243",119,0,1
"244",179,0,1
"245",0,0,1
"246",4,0,1
"247",10,0,1
"248",0,0,1
"249",0,0,1
"250",0,0,1
"251",0,0,1
"252",0,0,1
"253",0,0,1
"254",6,0,1
"255",0,0,1
"256",0,0,1
"257",1870,0,1
"258",587,0,1
"259",0,0,1
"260",52,0,1
"261",54,0,1
"262",556,0,1
"263",0,0,1
"264",0,0,1
"265",0,0,1
"266",0,0,1
"267",0,0,1
"268",0,0,1
"269",2,0,1
"270",1,0,1
"271",0,0,1
"272",0,0,1
"273",0,0,1
"274",0,0,1
"275",0,0,1
"276",0,0,1
"277",37,0,1
"278",45,0,1
"279",7,0,1
"280",0,0,1
"281",0,0,1
"282",4,0,1
"283",0,0,1
"284",0,0,1
"285",0,0,1
