"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",1,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",0,0,1
"7",0,0,1
"8",0,0,1
"9",1,0,1
"10",0,0,1
"11",414,0,1
"12",0,0,1
"13",2031,0,1
"14",0,0,1
"15",2,0,1
"16",18,0,1
"17",0,0,1
"18",820,0,1
"19",0,0,1
"20",0,0,1
"21",0,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",4,0,1
"26",0,0,1
"27",0,0,1
"28",120,0,1
"29",998,0,1
"30",205,0,1
"31",43,0,1
"32",0,0,1
"33",0,0,1
"34",12,0,1
"35",128,0,1
"36",0,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",1871,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",15367,0,1
"46",1303,0,1
"47",79,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",8071,0,1
"52",58,0,1
"53",211,0,1
"54",0,0,1
"55",0,0,1
"56",4,0,1
"57",41,0,1
"58",226,0,1
"59",0,0,1
"60",35,0,1
"61",65,0,1
"62",0,0,1
"63",0,0,1
"64",1,0,1
"65",5,0,1
"66",0,0,1
"67",40,0,1
"68",0,0,1
"69",0,0,1
"70",150,0,1
"71",20,0,1
"72",0,0,1
"73",7,0,1
"74",0,0,1
"75",0,0,1
"76",713,0,1
"77",19,0,1
"78",1473,0,1
"79",5,0,1
"80",0,0,1
"81",0,0,1
"82",228,0,1
"83",4639,0,1
"84",1997,0,1
"85",0,0,1
"86",963,0,1
"87",0,0,1
"88",621,0,1
"89",0,0,1
"90",0,0,1
"91",1,0,1
"92",4,0,1
"93",0,0,1
"94",821,0,1
"95",124,0,1
"96",2545,0,1
"97",210,0,1
"98",958,0,1
"99",0,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",5,0,1
"104",0,0,1
"105",3,0,1
"106",0,0,1
"107",1,0,1
"108",0,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",0,0,1
"113",83,0,1
"114",0,0,1
"115",0,0,1
"116",8,0,1
"117",18,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",0,0,1
"123",7,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",253,0,1
"128",8265,0,1
"129",16,0,1
"130",0,0,1
"131",369,0,1
"132",8,0,1
"133",2571,0,1
"134",0,0,1
"135",0,0,1
"136",5,0,1
"137",0,0,1
"138",122,0,1
"139",0,0,1
"140",0,0,1
"141",53,0,1
"142",0,0,1
"143",218,0,1
"144",0,0,1
"145",0,0,1
"146",2710,0,1
"147",1465,0,1
"148",31,0,1
"149",0,0,1
"150",248,0,1
"151",482,0,1
"152",908,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
"157",0,0,1
"158",60,0,1
"159",0,0,1
"160",0,0,1
"161",0,0,1
"162",98,0,1
"163",103,0,1
"164",0,0,1
"165",25,0,1
"166",0,0,1
"167",4,0,1
"168",0,0,1
"169",2,0,1
"170",0,0,1
"171",1,0,1
"172",0,0,1
"173",0,0,1
"174",0,0,1
"175",4,0,1
"176",0,0,1
"177",0,0,1
"178",0,0,1
"179",15,0,1
"180",0,0,1
"181",2,0,1
"182",1,0,1
"183",1,0,1
"184",0,0,1
"185",0,0,1
"186",0,0,1
"187",0,0,1
"188",54,0,1
"189",0,0,1
"190",0,0,1
"191",450,0,1
"192",176,0,1
"193",1107,0,1
"194",115,0,1
"195",0,0,1
"196",367,0,1
"197",322,0,1
"198",0,0,1
"199",1,0,1
"200",0,0,1
"201",2,0,1
"202",2707,0,1
"203",8,0,1
"204",0,0,1
"205",0,0,1
"206",0,0,1
"207",0,0,1
"208",194,0,1
"209",426,0,1
"210",39,0,1
"211",788,0,1
"212",0,0,1
"213",0,0,1
"214",204,0,1
"215",0,0,1
"216",1,0,1
"217",1,0,1
"218",4,0,1
"219",2,0,1
"220",0,0,1
"221",9,0,1
"222",1,0,1
"223",2,0,1
"224",0,0,1
"225",1414,0,1
"226",3937,0,1
"227",0,0,1
"228",0,0,1
"229",0,0,1
"230",7,0,1
"231",1,0,1
"232",0,0,1
"233",0,0,1
"234",0,0,1
"235",0,0,1
"236",0,0,1
"237",0,0,1
