"","FBL_number","No_FBL","FBL"
"354",50,0,1
"355",132,0,1
"356",33,0,1
"357",2,0,1
"358",0,0,1
"359",25,0,1
"360",0,0,1
"361",0,0,1
"362",17,0,1
"363",0,0,1
"364",0,0,1
"365",0,0,1
"366",16,0,1
"367",28,0,1
"368",0,0,1
"369",12,0,1
"370",0,0,1
"371",0,0,1
"372",0,0,1
"373",2,0,1
"374",4,0,1
"375",0,0,1
"376",0,0,1
"377",0,0,1
"378",0,0,1
"379",0,0,1
"380",3,0,1
"381",0,0,1
"382",0,0,1
"383",370,0,1
"384",111,0,1
"385",0,0,1
"386",0,0,1
"387",21,0,1
"388",24,0,1
"389",7,0,1
"390",0,0,1
"391",0,0,1
"392",8,0,1
"393",0,0,1
"394",0,0,1
"395",0,0,1
"396",21,0,1
"397",0,0,1
"398",0,0,1
"399",263,0,1
"400",31,0,1
"401",35,0,1
"402",2,0,1
"403",11,0,1
"404",0,0,1
"405",13,0,1
"406",0,0,1
"407",0,0,1
"408",5,0,1
"409",2,0,1
"410",55,0,1
"411",0,0,1
"412",0,0,1
"413",0,0,1
"414",6,0,1
"415",4,0,1
"416",10,0,1
"417",3,0,1
"418",0,0,1
"419",0,0,1
"420",0,0,1
"421",0,0,1
"422",3,0,1
"423",7,0,1
"424",0,0,1
"425",0,0,1
"426",0,0,1
"427",0,0,1
"428",97,0,1
"429",0,0,1
"430",10,0,1
"431",0,0,1
"432",0,0,1
"433",1,0,1
"434",0,0,1
"435",0,0,1
"436",1,0,1
"437",11,0,1
"438",14,0,1
"439",0,0,1
"440",0,0,1
"441",0,0,1
"442",0,0,1
"443",94,0,1
"444",122,0,1
"445",0,0,1
"446",16,0,1
"447",40,0,1
"448",28,0,1
"449",0,0,1
"450",0,0,1
"451",0,0,1
"452",28,0,1
"453",12,0,1
"454",22,0,1
"455",0,0,1
"456",0,0,1
"457",0,0,1
"458",171,0,1
"459",0,0,1
"460",35,0,1
"461",0,0,1
"462",38,0,1
"463",0,0,1
"464",0,0,1
"465",0,0,1
"466",0,0,1
"467",4,0,1
"468",0,0,1
"469",187,0,1
"470",0,0,1
"471",0,0,1
"472",59,0,1
"473",254,0,1
"474",123,0,1
"475",0,0,1
"476",0,0,1
"477",0,0,1
"478",13,0,1
"479",39,0,1
"480",0,0,1
"481",18,0,1
"482",0,0,1
"483",0,0,1
"484",45,0,1
"485",0,0,1
"486",0,0,1
"487",0,0,1
"488",469,0,1
"489",317,0,1
"490",257,0,1
"491",0,0,1
"492",97,0,1
"493",122,0,1
"494",0,0,1
"495",0,0,1
"496",63,0,1
"497",140,0,1
"498",0,0,1
"499",84,0,1
"500",0,0,1
"501",121,0,1
"502",300,0,1
"503",0,0,1
"504",300,0,1
"505",1,0,1
"506",0,0,1
"507",0,0,1
"508",41,0,1
"509",0,0,1
"510",0,0,1
"511",0,0,1
"512",79,0,1
"513",68,0,1
"514",0,0,1
"515",87,0,1
"516",0,0,1
"517",0,0,1
"518",0,0,1
"519",162,0,1
"520",156,0,1
"521",38,0,1
"522",33,0,1
"523",0,0,1
"524",0,0,1
"525",0,0,1
"526",32,0,1
"527",0,0,1
"528",87,0,1
"529",8,0,1
"530",0,0,1
"531",0,0,1
"532",17,0,1
"533",0,0,1
"534",0,0,1
"535",507,0,1
"536",288,0,1
"537",6,0,1
"538",1579,0,1
"539",209,0,1
"540",499,0,1
"541",45,0,1
"542",118,0,1
"543",218,0,1
"544",244,0,1
"545",197,0,1
"546",0,0,1
"547",0,0,1
"548",25,0,1
"549",293,0,1
"550",0,0,1
"551",0,0,1
"552",66,0,1
"553",414,0,1
"554",203,0,1
"555",0,0,1
"556",66,0,1
"557",32,0,1
"558",112,0,1
"559",16,0,1
"560",0,0,1
"561",26,0,1
"562",0,0,1
"563",29,0,1
"564",0,0,1
"565",89,0,1
"566",19,0,1
"567",0,0,1
"568",85,0,1
"569",76,0,1
"570",109,0,1
"571",0,0,1
"572",0,0,1
"573",0,0,1
"574",0,0,1
"575",0,0,1
"576",7,0,1
"577",11,0,1
"578",0,0,1
"579",0,0,1
"580",1,0,1
"581",15,0,1
"582",0,0,1
"583",0,0,1
"584",22,0,1
"585",24,0,1
"586",188,0,1
"587",0,0,1
"588",34,0,1
"589",0,0,1
"590",0,0,1
"591",19,0,1
"592",0,0,1
"593",0,0,1
"594",0,0,1
"595",56,0,1
"596",28,0,1
"597",5,0,1
"598",0,0,1
"599",0,0,1
"600",0,0,1
"601",22,0,1
"602",0,0,1
"603",0,0,1
"604",1,0,1
"605",1,0,1
"606",0,0,1
"607",2,0,1
"608",3,0,1
"609",0,0,1
"610",0,0,1
"611",4,0,1
"612",0,0,1
"613",1,0,1
"614",0,0,1
"615",144,0,1
"616",15,0,1
"617",0,0,1
"618",18,0,1
"619",4,0,1
"620",1,0,1
"621",3,0,1
"622",0,0,1
"623",8,0,1
"624",0,0,1
"625",13,0,1
"626",5,0,1
"627",0,0,1
"628",0,0,1
"629",0,0,1
"630",0,0,1
"631",171,0,1
"632",19,0,1
"633",110,0,1
"634",0,0,1
"635",2,0,1
"636",2,0,1
"637",0,0,1
"638",3,0,1
"639",0,0,1
