"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",0,0,1
"7",0,0,1
"8",0,0,1
"9",1,0,1
"10",0,0,1
"11",53,0,1
"12",0,0,1
"13",99,0,1
"14",0,0,1
"15",15,0,1
"16",1049,0,1
"17",0,0,1
"18",826,0,1
"19",0,0,1
"20",0,0,1
"21",2,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",1,0,1
"26",0,0,1
"27",0,0,1
"28",1541,0,1
"29",3564,0,1
"30",3084,0,1
"31",4879,0,1
"32",0,0,1
"33",0,0,1
"34",0,0,1
"35",1,0,1
"36",3,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",0,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",0,0,1
"46",816,0,1
"47",1,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",2986,0,1
"52",2,0,1
"53",49,0,1
"54",0,0,1
"55",0,0,1
"56",9,0,1
"57",131,0,1
"58",145,0,1
"59",0,0,1
"60",0,0,1
"61",854,0,1
"62",0,0,1
"63",0,0,1
"64",0,0,1
"65",4,0,1
"66",0,0,1
"67",47,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",39,0,1
"72",58,0,1
"73",123,0,1
"74",0,0,1
"75",0,0,1
"76",608,0,1
"77",8,0,1
"78",715,0,1
"79",0,0,1
"80",0,0,1
"81",0,0,1
"82",0,0,1
"83",3682,0,1
"84",313,0,1
"85",54,0,1
"86",1276,0,1
"87",0,0,1
"88",6,0,1
"89",0,0,1
"90",0,0,1
"91",0,0,1
"92",76,0,1
"93",0,0,1
"94",27,0,1
"95",0,0,1
"96",3,0,1
"97",0,0,1
"98",16,0,1
"99",0,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",89,0,1
"104",0,0,1
"105",3,0,1
"106",0,0,1
"107",1,0,1
"108",0,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",1,0,1
"113",19,0,1
"114",0,0,1
"115",0,0,1
"116",182,0,1
"117",81,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",0,0,1
"123",4606,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",133,0,1
"128",3524,0,1
"129",83,0,1
"130",0,0,1
"131",0,0,1
"132",7,0,1
"133",1,0,1
"134",0,0,1
"135",0,0,1
"136",247,0,1
"137",0,0,1
"138",205,0,1
"139",0,0,1
"140",8,0,1
"141",1,0,1
"142",0,0,1
"143",25,0,1
"144",0,0,1
"145",0,0,1
"146",109,0,1
"147",4,0,1
"148",71,0,1
"149",0,0,1
"150",505,0,1
"151",337,0,1
"152",328,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
