"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",66,0,1
"3",0,0,1
"4",29,0,1
"5",0,0,1
"6",0,0,1
"7",12,0,1
"8",0,0,1
"9",18,0,1
"10",0,0,1
"11",11,0,1
"12",0,0,1
"13",0,0,1
"14",3,0,1
"15",8,0,1
"16",0,0,1
"17",0,0,1
"18",15,0,1
"19",4,0,1
"20",0,0,1
"21",4,0,1
"22",6,0,1
"23",0,0,1
"24",0,0,1
"25",0,0,1
"26",5,0,1
"27",0,0,1
"28",0,0,1
"29",10,0,1
"30",0,0,1
"31",0,0,1
"32",0,0,1
"33",4,0,1
"34",19,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",0,0,1
"39",9,0,1
"40",0,0,1
"41",0,0,1
"42",5,0,1
"43",0,0,1
"44",4,0,1
"45",1,0,1
"46",0,0,1
"47",0,0,1
"48",31,0,1
"49",43,0,1
"50",0,0,1
"51",0,0,1
"52",11,0,1
"53",3,0,1
"54",0,0,1
"55",0,0,1
"56",8,0,1
"57",3,0,1
"58",6,0,1
"59",0,0,1
"60",0,0,1
"61",0,0,1
"62",0,0,1
"63",60,0,1
"64",87,0,1
"65",0,0,1
"66",9,0,1
"67",5,0,1
"68",0,0,1
"69",29,0,1
"70",0,0,1
"71",0,0,1
"72",0,0,1
"73",0,0,1
"74",0,0,1
"75",28,0,1
"76",12,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",0,0,1
"82",15,0,1
"83",0,0,1
"84",0,0,1
"85",1,0,1
"86",0,0,1
"87",4,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",4,0,1
"92",4,0,1
"93",2,0,1
"94",0,0,1
"95",0,0,1
"96",0,0,1
"97",472,0,1
"98",490,0,1
"99",143,0,1
"100",46,0,1
"101",0,0,1
"102",62,0,1
"103",0,0,1
"104",11,0,1
"105",99,0,1
"106",0,0,1
"107",386,0,1
"108",0,0,1
"109",0,0,1
"110",47,0,1
"111",35,0,1
"112",0,0,1
"113",134,0,1
"114",0,0,1
"115",0,0,1
"116",29,0,1
"117",0,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",49,0,1
"123",8,0,1
"124",69,0,1
"125",0,0,1
"126",0,0,1
"127",65,0,1
"128",185,0,1
"129",19,0,1
"130",0,0,1
"131",0,0,1
"132",26,0,1
"133",0,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",31,0,1
"138",21,0,1
"139",0,0,1
"140",3,0,1
"141",0,0,1
"142",5,0,1
"143",12,0,1
"144",0,0,1
"145",0,0,1
"146",0,0,1
