"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",0,100,0,0,0,0,0,0,0,0,0
"Non-plastic
genes",0.32258064516129,99.6774193548387,0,0.32258064516129,0,0,0,0,0,0,0
