"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",101,0,1
"3",1,0,1
"4",89,0,1
"5",0,0,1
"6",0,0,1
"7",22,0,1
"8",1,0,1
"9",5,0,1
"10",0,0,1
"11",5,0,1
"12",0,0,1
"13",0,0,1
"14",0,0,1
"15",18,0,1
"16",0,0,1
"17",0,0,1
"18",47,0,1
"19",36,0,1
"20",0,0,1
"21",19,0,1
"22",7,0,1
"23",0,0,1
"24",0,0,1
"25",0,0,1
"26",7,0,1
"27",0,0,1
"28",0,0,1
"29",23,0,1
"30",0,0,1
"31",0,0,1
"32",0,0,1
"33",4,0,1
"34",32,0,1
"35",0,0,1
"36",3,0,1
"37",0,0,1
"38",0,0,1
"39",23,0,1
"40",0,0,1
"41",0,0,1
"42",5,0,1
"43",0,0,1
"44",9,0,1
"45",0,0,1
"46",0,0,1
"47",0,0,1
"48",53,0,1
"49",65,0,1
"50",0,0,1
"51",0,0,1
"52",15,0,1
"53",4,0,1
"54",0,0,1
"55",0,0,1
"56",3,0,1
"57",5,0,1
"58",5,0,1
"59",0,0,1
"60",0,0,1
"61",1,0,1
"62",0,0,1
"63",36,0,1
"64",59,0,1
"65",0,0,1
"66",5,0,1
"67",18,0,1
"68",0,0,1
"69",6,0,1
"70",0,0,1
"71",0,0,1
"72",0,0,1
"73",0,0,1
"74",0,0,1
"75",8,0,1
"76",13,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",2,0,1
"82",18,0,1
"83",0,0,1
"84",1,0,1
"85",1,0,1
"86",0,0,1
"87",4,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",2,0,1
"92",7,0,1
"93",0,0,1
"94",0,0,1
"95",0,0,1
"96",0,0,1
"97",305,0,1
"98",1828,0,1
"99",863,0,1
"100",65,0,1
"101",0,0,1
"102",419,0,1
"103",0,0,1
"104",52,0,1
"105",256,0,1
"106",7,0,1
"107",648,0,1
"108",0,0,1
"109",0,0,1
"110",76,0,1
"111",151,0,1
"112",0,0,1
"113",309,0,1
"114",0,0,1
"115",8,0,1
"116",64,0,1
"117",0,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",65,0,1
"123",40,0,1
"124",34,0,1
"125",78,0,1
"126",0,0,1
"127",38,0,1
"128",31,0,1
"129",16,0,1
"130",0,0,1
"131",0,0,1
"132",7,0,1
"133",0,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",4,0,1
"138",9,0,1
"139",0,0,1
"140",0,0,1
"141",0,0,1
"142",31,0,1
"143",23,0,1
"144",0,0,1
"145",0,0,1
"146",0,0,1
"147",0,0,1
"148",3,0,1
"149",2,0,1
"150",4,0,1
"151",0,0,1
"152",0,0,1
"153",0,0,1
"154",0,0,1
"155",14,0,1
"156",0,0,1
"157",54,0,1
"158",107,0,1
"159",0,0,1
"160",8,0,1
"161",5,0,1
"162",0,0,1
"163",0,0,1
"164",0,0,1
"165",0,0,1
"166",23,0,1
"167",10,0,1
"168",31,0,1
"169",3,0,1
"170",0,0,1
"171",0,0,1
"172",202,0,1
"173",497,0,1
"174",0,0,1
"175",0,0,1
"176",0,0,1
"177",0,0,1
"178",55,0,1
"179",32,0,1
"180",0,0,1
"181",55,0,1
"182",0,0,1
"183",45,0,1
"184",36,0,1
"185",0,0,1
"186",0,0,1
"187",16,0,1
"188",41,0,1
"189",16,0,1
"190",0,0,1
"191",0,0,1
"192",0,0,1
"193",0,0,1
"194",4,0,1
"195",4,0,1
"196",0,0,1
"197",0,0,1
"198",0,0,1
"199",4,0,1
"200",0,0,1
"201",0,0,1
"202",153,0,1
"203",58,0,1
"204",98,0,1
"205",0,0,1
"206",52,0,1
"207",0,0,1
"208",42,0,1
"209",0,0,1
"210",20,0,1
"211",35,0,1
"212",2,0,1
"213",0,0,1
"214",40,0,1
"215",0,0,1
"216",0,0,1
"217",0,0,1
"218",81,0,1
"219",134,0,1
"220",22,0,1
"221",37,0,1
"222",2,0,1
"223",13,0,1
"224",31,0,1
"225",0,0,1
"226",19,0,1
"227",0,0,1
"228",0,0,1
"229",22,0,1
"230",0,0,1
"231",3,0,1
"232",0,0,1
"233",137,0,1
"234",0,0,1
"235",45,0,1
"236",45,0,1
"237",0,0,1
"238",0,0,1
"239",15,0,1
"240",0,0,1
"241",0,0,1
"242",0,0,1
"243",0,0,1
"244",0,0,1
"245",0,0,1
"246",0,0,1
"247",1297,0,1
"248",88,0,1
"249",892,0,1
"250",0,0,1
"251",21,0,1
"252",94,0,1
"253",0,0,1
"254",192,0,1
"255",0,0,1
"256",0,0,1
"257",418,0,1
"258",456,0,1
"259",0,0,1
