"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",63,0,1
"5",0,0,1
"6",0,0,1
"7",0,0,1
"8",0,0,1
"9",1,0,1
"10",0,0,1
"11",276,0,1
"12",0,0,1
"13",682,0,1
"14",0,0,1
"15",4,0,1
"16",19,0,1
"17",0,0,1
"18",538,0,1
"19",0,0,1
"20",0,0,1
"21",4,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",3,0,1
"26",0,0,1
"27",0,0,1
"28",86,0,1
"29",1306,0,1
"30",441,0,1
"31",26,0,1
"32",0,0,1
"33",0,0,1
"34",10,0,1
"35",135,0,1
"36",2,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",25,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",25081,0,1
"46",6102,0,1
"47",1207,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",5222,0,1
"52",0,0,1
"53",27,0,1
"54",0,0,1
"55",0,0,1
"56",0,0,1
"57",1,0,1
"58",45,0,1
"59",0,0,1
"60",42,0,1
"61",37,0,1
"62",0,0,1
"63",0,0,1
"64",0,0,1
"65",105,0,1
"66",0,0,1
"67",17,0,1
"68",0,0,1
"69",0,0,1
"70",363,0,1
"71",145,0,1
"72",321,0,1
"73",123,0,1
"74",0,0,1
"75",0,0,1
"76",5219,0,1
"77",59,0,1
"78",1752,0,1
"79",8,0,1
"80",0,0,1
"81",0,0,1
"82",257,0,1
"83",5797,0,1
"84",1791,0,1
"85",72,0,1
"86",559,0,1
"87",0,0,1
"88",98,0,1
"89",0,0,1
"90",1,0,1
"91",1,0,1
"92",3,0,1
"93",0,0,1
"94",841,0,1
"95",26,0,1
"96",12,0,1
"97",319,0,1
"98",129,0,1
"99",0,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",859,0,1
"104",0,0,1
"105",1,0,1
"106",0,0,1
"107",1,0,1
"108",0,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",0,0,1
"113",22,0,1
"114",13,0,1
"115",0,0,1
"116",44,0,1
"117",212,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",109,0,1
"123",718,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",110,0,1
"128",4019,0,1
"129",3,0,1
"130",0,0,1
"131",63,0,1
"132",98,0,1
"133",85,0,1
"134",0,0,1
"135",0,0,1
"136",1,0,1
"137",0,0,1
"138",58,0,1
"139",0,0,1
"140",0,0,1
"141",59,0,1
"142",0,0,1
"143",542,0,1
"144",0,0,1
"145",0,0,1
"146",60,0,1
"147",9,0,1
"148",196,0,1
"149",209,0,1
"150",928,0,1
"151",54,0,1
"152",192,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
