"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg","NP_X"
"66","fumB",1,0,0.423076923076923,0.461538461538461,0.0384615384615385,0,0.0384615384615385,0,0,0.0384615384615385,0,0,0
"67","entB",1,0,0,1,0,0,0,0,0,0,0,0,0
"68","fepB",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"69","ompW",1,0,0,0.333333333333333,0.583333333333333,0,0,0.0833333333333333,0,0,0,0,0
"70","efeO",0,1,0,0,0,0,0,0,0,0,0,0,0
"71","fes",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"72","entC",1,0,0,1,0,0,0,0,0,0,0,0,0
"73","fadE",1,0,0.0909090909090909,0.636363636363636,0.272727272727273,0,0,0,0,0,0,0,0
"74","fepC",0,1,0,0,0,0,0,0,0,0,0,0,0
"75","galT",1,0,0,0.25,0.25,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0
"76","yddA",0,1,0,0,0,0,0,0,0,0,0,0,0
"77","hisQ",1,0,0.384615384615385,0.461538461538462,0.153846153846154,0,0,0,0,0,0,0,0
"78","aroF",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"79","gcvP",1,0,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,0,0,0,0,0
"80","acs",1,0,0.032258064516129,0.258064516129032,0.290322580645161,0,0.0967741935483871,0.0967741935483871,0.032258064516129,0.0967741935483871,0.032258064516129,0.0645161290322581,0
"81","napF",1,0,0.181818181818182,0.204545454545455,0.0681818181818182,0.409090909090909,0,0,0.0909090909090909,0.0454545454545455,0,0,0
"82","fepG",0,1,0,0,0,0,0,0,0,0,0,0,0
"83","yqhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"84","aroG",1,0,0,1,0,0,0,0,0,0,0,0,0
"85","idnO",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"86","idnD",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"87","garR",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"88","lamB",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"89","fecR",0,1,0,0,0,0,0,0,0,0,0,0,0
"90","cysM",1,0,0,1,0,0,0,0,0,0,0,0,0
"91","fecI",0,1,0,0,0,0,0,0,0,0,0,0,0
"92","cysD",0,1,0,0,0,0,0,0,0,0,0,0,0
"93","cysN",0,1,0,0,0,0,0,0,0,0,0,0,0
"94","cysU",1,0,0,1,0,0,0,0,0,0,0,0,0
"95","cysJ",1,0,0.285714285714286,0,0,0.428571428571429,0.142857142857143,0,0,0,0.142857142857143,0,0
"96","ccmG",1,0,0.242424242424242,0.0909090909090909,0,0.545454545454545,0,0,0.121212121212121,0,0,0,0
"97","yadS",1,0,0,0,0,0,0,0,1,0,0,0,0
"98","livG",0,1,0,0,0,0,0,0,0,0,0,0,0
"99","cysI",1,0,0.4,0,0,0.6,0,0,0,0,0,0,0
"100","allB",0,1,0,0,0,0,0,0,0,0,0,0,0
"101","carB",1,0,0.235294117647059,0.529411764705882,0.176470588235294,0.0588235294117647,0,0,0,0,0,0,0
"102","cysP",1,0,0,1,0,0,0,0,0,0,0,0,0
"103","argD",1,0,0,1,0,0,0,0,0,0,0,0,0
"104","uidA",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
