"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",1,0,1,0,0.0588235294117647,0.0588235294117647,0.470588235294118,0.411764705882353,0
"2",0,1,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0
"4",1,0,0.0909090909090909,0.909090909090909,0.0909090909090909,0.113636363636364,0.363636363636364,0.431818181818182,0
"5",1,0,0.399267399267398,0.600732600732599,0.0293040293040293,0.0732600732600733,0.318681318681318,0.578754578754577,0
"6",0,1,0,0,0,0,0,0,0
"7",1,0,0.999999999999999,0,0.0434782608695652,0.0217391304347826,0.304347826086956,0.630434782608695,0
"8",1,0,0.446808510638298,0.553191489361702,0.0425531914893617,0.0212765957446809,0.297872340425532,0.638297872340425,0
"9",1,0,0,1,0.0306122448979592,0.0714285714285714,0.336734693877551,0.561224489795919,0
"10",1,0,0.275510204081633,0.724489795918368,0.0204081632653061,0.0408163265306122,0.295918367346939,0.642857142857143,0
"11",1,0,0.236074270557029,0.763925729442975,0.0159151193633952,0.0159151193633952,0.320954907161803,0.647214854111408,0
"12",1,0,0,1,0.0307692307692308,0.0769230769230769,0.301538461538462,0.590769230769232,0
"13",1,0,0.223684210526316,0.776315789473685,0.0263157894736842,0.0394736842105263,0.434210526315789,0.5,0
"14",0,1,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0
"16",1,0,0.134433962264151,0.865566037735856,0.0212264150943396,0.0613207547169811,0.259433962264151,0.658018867924533,0
"17",1,0,0.0576131687242798,0.942386831275728,0.0123456790123457,0.0720164609053498,0.213991769547325,0.701646090534982,0
"18",1,0,0.999999999999998,0,0.0222222222222222,0.0555555555555556,0.288888888888889,0.633333333333333,0
"19",1,0,0.517241379310344,0.482758620689655,0.0229885057471264,0.0402298850574713,0.293103448275862,0.643678160919541,0
"20",1,0,0.00617283950617284,0.99382716049383,0.0246913580246914,0.0493827160493827,0.290123456790124,0.635802469135804,0
"21",0,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0
"23",1,0,1,0,0.0909090909090909,0.0909090909090909,0.727272727272727,0.0909090909090909,0
"24",0,1,0,0,0,0,0,0,0
"25",1,0,0.0072463768115942,0.992753623188407,0.0507246376811594,0.13768115942029,0.340579710144927,0.471014492753623,0
"26",0,1,0,0,0,0,0,0,0
"27",1,0,0.516129032258064,0.483870967741935,0.032258064516129,0.129032258064516,0.290322580645161,0.548387096774193,0
"28",1,0,0,1,0.03125,0.09375,0.40625,0.46875,0
"29",0,1,0,0,0,0,0,0,0
"30",0,1,0,0,0,0,0,0,0
"31",1,0,0,0.999999999999999,0.0629370629370629,0.111888111888112,0.363636363636364,0.461538461538461,0
"32",1,0,0.181818181818182,0.818181818181818,0.0909090909090909,0.0909090909090909,0.454545454545455,0.363636363636364,0
"33",1,0,0.363636363636364,0.636363636363636,0.0909090909090909,0.0454545454545455,0.681818181818182,0.181818181818182,0
"34",1,0,0,1,0.04,0.08,0.48,0.4,0
"35",1,0,0.323529411764706,0.676470588235293,0.0441176470588235,0.0441176470588235,0.382352941176471,0.529411764705882,0
"36",1,0,0,1,0.25,0,0.5,0.25,0
"37",1,0,0,1,0.25,0,0.625,0.125,0
"38",0,1,0,0,0,0,0,0,0
"39",0,1,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0
"41",1,0,0.268556005398112,0.731443994601895,0.0107962213225371,0.0418353576248313,0.221322537112012,0.726045883940626,0
"42",0,1,0,0,0,0,0,0,0
"43",1,0,0.43010752688172,0.569892473118279,0.014336917562724,0.03584229390681,0.243727598566309,0.706093189964158,0
"44",1,0,0.999999999999996,0,0.0153061224489796,0.0306122448979592,0.255102040816327,0.698979591836733,0
"45",1,0,0,0.999999999999998,0.0254237288135593,0.0508474576271186,0.338983050847458,0.584745762711864,0
"46",1,0,0.0919540229885057,0.908045977011497,0.0517241379310345,0.114942528735632,0.350574712643678,0.482758620689655,0
"47",0,1,0,0,0,0,0,0,0
"48",1,0,0.645833333333333,0.354166666666667,0.03125,0.0729166666666667,0.322916666666667,0.572916666666667,0
"49",0,1,0,0,0,0,0,0,0
"50",0,1,0,0,0,0,0,0,0
"51",1,0,0.0864745011086474,0.913525498891348,0.0155210643015521,0.0509977827050998,0.266075388026608,0.667405764966738,0
"52",0,1,0,0,0,0,0,0,0
"53",1,0,0.862500000000004,0.1375,0.0125,0.0375,0.240625,0.709375000000002,0
"54",1,0,0,1,0.0258064516129032,0.0580645161290323,0.27741935483871,0.638709677419356,0
"55",1,0,0.20940170940171,0.790598290598289,0.0170940170940171,0.0427350427350427,0.260683760683761,0.679487179487178,0
"56",1,0,1,0,0.0196078431372549,0.0392156862745098,0.274509803921569,0.666666666666667,0
"57",1,0,0.144796380090498,0.8552036199095,0.0497737556561086,0.135746606334842,0.30316742081448,0.51131221719457,0
"58",1,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"59",1,0,0.226190476190476,0.773809523809523,0.0357142857142857,0.0833333333333333,0.30952380952381,0.571428571428572,0
"60",0,1,0,0,0,0,0,0,0
"61",1,0,0.0101010101010101,0.989898989898988,0.0808080808080808,0.121212121212121,0.404040404040404,0.393939393939394,0
"62",0,1,0,0,0,0,0,0,0
"63",1,0,0.454545454545455,0.545454545454546,0.181818181818182,0.181818181818182,0.363636363636364,0.272727272727273,0
"64",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444445,0.333333333333333,0
"65",1,0,1,0,1,0,0,0,0
"66",1,0,0.0666666666666667,0.933333333333333,0.333333333333333,0.2,0.466666666666667,0,0
"67",0,1,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0
"69",1,0,0,1,0.166666666666667,0.166666666666667,0.666666666666667,0,0
"70",0,1,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0
"72",1,0,0,1.00000000000001,0.036734693877551,0.0775510204081633,0.30204081632653,0.583673469387755,0
"73",1,0,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0
"74",0,1,0,0,0,0,0,0,0
"75",1,0,0,1,0.133333333333333,0.133333333333333,0.333333333333333,0.4,0
"76",1,0,0,1,0.04,0.1,0.32,0.54,0
"77",1,0,0.5,0.5,0.1,0.133333333333333,0.366666666666667,0.4,0
"78",1,0,0.267543859649123,0.732456140350873,0.0197368421052632,0.0679824561403509,0.258771929824562,0.653508771929822,0
"79",1,0,0.339130434782608,0.660869565217389,0.0391304347826087,0.11304347826087,0.308695652173913,0.539130434782607,0
"80",0,1,0,0,0,0,0,0,0
