"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"90",1,0,0,1,0.105263157894737,0.105263157894737,0.473684210526316,0.315789473684211,0
"91",1,0,0,1,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0
"92",0,1,0,0,0,0,0,0,0
"93",1,0,1,0,0.0769230769230769,0.153846153846154,0.384615384615385,0.384615384615385,0
"94",0,1,0,0,0,0,0,0,0
"95",0,1,0,0,0,0,0,0,0
"96",0,1,0,0,0,0,0,0,0
"97",0,1,0,0,0,0,0,0,0
"98",1,0,0.391566265060241,0.608433734939759,0.0240963855421687,0.0481927710843373,0.283132530120482,0.644578313253012,0
"99",0,1,0,0,0,0,0,0,0
"100",1,0,0.999999999999999,0,0.032258064516129,0.0806451612903226,0.258064516129032,0.629032258064516,0
"101",1,0,0,1,0.25,0,0.75,0,0
"102",0,1,0,0,0,0,0,0,0
"103",0,1,0,0,0,0,0,0,0
"104",0,1,0,0,0,0,0,0,0
"105",0,1,0,0,0,0,0,0,0
"106",0,1,0,0,0,0,0,0,0
"107",0,1,0,0,0,0,0,0,0
"108",1,0,0.367647058823529,0.63235294117647,0.0294117647058824,0.0588235294117647,0.294117647058824,0.617647058823529,0
"109",0,1,0,0,0,0,0,0,0
"110",1,0,0.181818181818182,0.818181818181818,0.0909090909090909,0.136363636363636,0.409090909090909,0.363636363636364,0
"111",0,1,0,0,0,0,0,0,0
"112",0,1,0,0,0,0,0,0,0
"113",0,1,0,0,0,0,0,0,0
"114",0,1,0,0,0,0,0,0,0
"115",1,0,0,1,0.153846153846154,0.307692307692308,0.538461538461539,0,0
"116",0,1,0,0,0,0,0,0,0
"117",0,1,0,0,0,0,0,0,0
"118",1,0,0,0.999999999999999,0.0740740740740741,0.0740740740740741,0.481481481481481,0.37037037037037,0
"119",1,0,1,0,1,0,0,0,0
"120",1,0,0.2,0.8,0.12,0.12,0.4,0.36,0
"121",1,0,1,0,1,0,0,0,0
"122",0,1,0,0,0,0,0,0,0
"123",0,1,0,0,0,0,0,0,0
"124",0,1,0,0,0,0,0,0,0
"125",0,1,0,0,0,0,0,0,0
"126",0,1,0,0,0,0,0,0,0
"127",0,1,0,0,0,0,0,0,0
"128",0,1,0,0,0,0,0,0,0
"129",0,1,0,0,0,0,0,0,0
"130",1,0,0,1,0.4,0.2,0.4,0,0
"131",1,0,0.0952380952380952,0.904761904761905,0.0952380952380952,0.0952380952380952,0.333333333333333,0.476190476190476,0
"132",1,0,0,1,0.2,0.2,0.6,0,0
"133",0,1,0,0,0,0,0,0,0
"134",0,1,0,0,0,0,0,0,0
"135",0,1,0,0,0,0,0,0,0
"136",0,1,0,0,0,0,0,0,0
"137",1,0,0,1,0.0487804878048781,0.0731707317073171,0.414634146341464,0.463414634146342,0
"138",1,0,0.510204081632653,0.489795918367347,0.0204081632653061,0.0510204081632653,0.26530612244898,0.663265306122449,0
"139",0,1,0,0,0,0,0,0,0
"140",1,0,0.127272727272727,0.872727272727273,0.0363636363636364,0.0545454545454545,0.327272727272727,0.581818181818182,0
"141",1,0,1,0,0.0447761194029851,0.0597014925373134,0.298507462686567,0.597014925373134,0
"142",0,1,0,0,0,0,0,0,0
"143",0,1,0,0,0,0,0,0,0
"144",0,1,0,0,0,0,0,0,0
"145",0,1,0,0,0,0,0,0,0
"146",1,0,1,0,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,0
"147",0,1,0,0,0,0,0,0,0
"148",0,1,0,0,0,0,0,0,0
"149",0,1,0,0,0,0,0,0,0
"150",0,1,0,0,0,0,0,0,0
"151",0,1,0,0,0,0,0,0,0
"152",1,0,0,1,0,0.25,0.375,0.375,0
"153",0,1,0,0,0,0,0,0,0
"154",1,0,1,0,0.0208333333333333,0.0625,0.291666666666667,0.625,0
"155",1,0,0.384615384615384,0.615384615384615,0,0.0576923076923077,0.25,0.692307692307693,0
"156",1,0,0,1,0.133333333333333,0.133333333333333,0.333333333333333,0.4,0
"157",0,1,0,0,0,0,0,0,0
"158",0,1,0,0,0,0,0,0,0
"159",0,1,0,0,0,0,0,0,0
"160",0,1,0,0,0,0,0,0,0
"161",0,1,0,0,0,0,0,0,0
"162",0,1,0,0,0,0,0,0,0
"163",0,1,0,0,0,0,0,0,0
"164",0,1,0,0,0,0,0,0,0
"165",0,1,0,0,0,0,0,0,0
"166",0,1,0,0,0,0,0,0,0
"167",1,0,1,0,0.25,0.25,0.25,0.25,0
"168",0,1,0,0,0,0,0,0,0
"169",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"170",1,0,0.583333333333333,0.416666666666667,0.166666666666667,0.0833333333333333,0.583333333333333,0.166666666666667,0
"171",0,1,0,0,0,0,0,0,0
"172",0,1,0,0,0,0,0,0,0
"173",0,1,0,0,0,0,0,0,0
"174",0,1,0,0,0,0,0,0,0
"175",0,1,0,0,0,0,0,0,0
"176",1,0,0.785714285714285,0.214285714285714,0.0714285714285714,0.107142857142857,0.5,0.321428571428571,0
"177",1,0,0.702127659574468,0.297872340425532,0.0425531914893617,0.0638297872340425,0.382978723404255,0.51063829787234,0
"178",1,0,0.461538461538462,0.538461538461539,0.0769230769230769,0.153846153846154,0.307692307692308,0.461538461538462,0
"179",1,0,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
"180",0,1,0,0,0,0,0,0,0
"181",0,1,0,0,0,0,0,0,0
"182",0,1,0,0,0,0,0,0,0
"183",0,1,0,0,0,0,0,0,0
"184",1,0,0,1,0.25,0.25,0.5,0,0
"185",1,0,0,1,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0
"186",0,1,0,0,0,0,0,0,0
"187",1,0,0.37037037037037,0.62962962962963,0.111111111111111,0.111111111111111,0.296296296296296,0.481481481481481,0
"188",1,0,0.405405405405405,0.594594594594595,0.0540540540540541,0.108108108108108,0.297297297297297,0.540540540540541,0
"189",0,1,0,0,0,0,0,0,0
"190",1,0,0.210526315789474,0.789473684210526,0.105263157894737,0.210526315789474,0.263157894736842,0.421052631578947,0
"191",1,0,1,0,0.0714285714285714,0.142857142857143,0.285714285714286,0.5,0
"192",0,1,0,0,0,0,0,0,0
"193",0,1,0,0,0,0,0,0,0
"194",0,1,0,0,0,0,0,0,0
"195",0,1,0,0,0,0,0,0,0
"196",0,1,0,0,0,0,0,0,0
"197",0,1,0,0,0,0,0,0,0
"198",1,0,0.338541666666667,0.661458333333334,0.0208333333333333,0.0416666666666667,0.291666666666667,0.645833333333334,0
"199",1,0,0,1,0.25,0.25,0.5,0,0
"200",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0
"201",1,0,0.447368421052631,0.552631578947368,0.0263157894736842,0.0789473684210526,0.210526315789474,0.684210526315789,0
"202",0,1,0,0,0,0,0,0,0
"203",0,1,0,0,0,0,0,0,0
"204",0,1,0,0,0,0,0,0,0
"205",0,1,0,0,0,0,0,0,0
"206",0,1,0,0,0,0,0,0,0
"207",0,1,0,0,0,0,0,0,0
"208",1,0,0.999999999999999,0,0.0526315789473684,0.0789473684210526,0.289473684210526,0.578947368421052,0
"209",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0
"210",0,1,0,0,0,0,0,0,0
"211",1,0,0,1,0.166666666666667,0,0.5,0.333333333333333,0
"212",0,1,0,0,0,0,0,0,0
"213",0,1,0,0,0,0,0,0,0
"214",0,1,0,0,0,0,0,0,0
"215",0,1,0,0,0,0,0,0,0
"216",0,1,0,0,0,0,0,0,0
"217",0,1,0,0,0,0,0,0,0
"218",1,0,0.174418604651163,0.825581395348838,0.0348837209302326,0.0581395348837209,0.302325581395349,0.604651162790698,0
"219",1,0,0,0.999999999999998,0.0333333333333333,0.0444444444444444,0.277777777777778,0.644444444444444,0
"220",1,0,0.429824561403509,0.570175438596492,0.0263157894736842,0.043859649122807,0.324561403508772,0.605263157894738,0
"221",1,0,0,1,0.0833333333333333,0.166666666666667,0.25,0.5,0
"222",0,1,0,0,0,0,0,0,0
"223",0,1,0,0,0,0,0,0,0
"224",0,1,0,0,0,0,0,0,0
"225",0,1,0,0,0,0,0,0,0
"226",1,0,0,1,0.0555555555555556,0.0555555555555556,0.444444444444445,0.444444444444445,0
"227",1,0,1,0,0.0714285714285714,0,0.714285714285714,0.214285714285714,0
"228",1,0,0.542857142857143,0.457142857142857,0.0571428571428571,0,0.657142857142857,0.285714285714286,0
"229",0,1,0,0,0,0,0,0,0
"230",0,1,0,0,0,0,0,0,0
"231",0,1,0,0,0,0,0,0,0
"232",0,1,0,0,0,0,0,0,0
"233",0,1,0,0,0,0,0,0,0
"234",1,0,1,0,0.075,0.05,0.425,0.45,0
"235",0,1,0,0,0,0,0,0,0
"236",0,1,0,0,0,0,0,0,0
"237",0,1,0,0,0,0,0,0,0
"238",0,1,0,0,0,0,0,0,0
"239",0,1,0,0,0,0,0,0,0
"240",0,1,0,0,0,0,0,0,0
"241",0,1,0,0,0,0,0,0,0
"242",0,1,0,0,0,0,0,0,0
"243",0,1,0,0,0,0,0,0,0
"244",1,0,1,0,0,0.125,0.375,0.5,0
"245",1,0,0,1,0.2,0.2,0.6,0,0
"246",1,0,0.471428571428572,0.528571428571429,0.0285714285714286,0.0571428571428571,0.371428571428571,0.542857142857143,0
"247",1,0,0.807228915662651,0.192771084337349,0.036144578313253,0.0481927710843374,0.27710843373494,0.63855421686747,0
"248",1,0,0.442105263157894,0.557894736842105,0.0210526315789474,0.0421052631578947,0.347368421052631,0.589473684210526,0
"249",0,1,0,0,0,0,0,0,0
"250",0,1,0,0,0,0,0,0,0
"251",0,1,0,0,0,0,0,0,0
"252",0,1,0,0,0,0,0,0,0
"253",1,0,0,1,0.25,0.5,0.25,0,0
"254",1,0,1,0,0.0416666666666667,0.0416666666666667,0.25,0.666666666666667,0
"255",1,0,0,1,0.0833333333333333,0.0833333333333333,0.333333333333333,0.5,0
"256",0,1,0,0,0,0,0,0,0
"257",1,0,1,0,0.1,0.1,0.2,0.6,0
"258",1,0,0,1,0.0833333333333333,0.166666666666667,0.25,0.5,0
"259",0,1,0,0,0,0,0,0,0
"260",0,1,0,0,0,0,0,0,0
"261",0,1,0,0,0,0,0,0,0
"262",0,1,0,0,0,0,0,0,0
"263",1,0,0.359375,0.640625,0.03125,0.078125,0.328125,0.5625,0
"264",0,1,0,0,0,0,0,0,0
"265",0,1,0,0,0,0,0,0,0
"266",0,1,0,0,0,0,0,0,0
"267",1,0,0.252747252747253,0.747252747252747,0.032967032967033,0.0769230769230769,0.296703296703297,0.593406593406593,0
"268",0,1,0,0,0,0,0,0,0
"269",0,1,0,0,0,0,0,0,0
"270",0,1,0,0,0,0,0,0,0
"271",0,1,0,0,0,0,0,0,0
"272",1,0,0,1,0.0384615384615385,0.115384615384615,0.384615384615385,0.461538461538461,0
"273",1,0,0,1,0.036144578313253,0.0963855421686747,0.253012048192771,0.614457831325301,0
"274",0,1,0,0,0,0,0,0,0
"275",1,0,0.635514018691589,0.364485981308411,0.0280373831775701,0.0747663551401869,0.280373831775701,0.616822429906542,0
"276",0,1,0,0,0,0,0,0,0
"277",0,1,0,0,0,0,0,0,0
"278",0,1,0,0,0,0,0,0,0
"279",0,1,0,0,0,0,0,0,0
"280",1,0,0.484848484848485,0.515151515151515,0.0606060606060606,0.121212121212121,0.393939393939394,0.424242424242424,0
"281",1,0,0,1,0.125,0.166666666666667,0.375,0.333333333333333,0
"282",0,1,0,0,0,0,0,0,0
"283",0,1,0,0,0,0,0,0,0
"284",0,1,0,0,0,0,0,0,0
"285",0,1,0,0,0,0,0,0,0
"286",0,1,0,0,0,0,0,0,0
"287",0,1,0,0,0,0,0,0,0
"288",0,1,0,0,0,0,0,0,0
"289",1,0,0.652542372881355,0.347457627118644,0.0254237288135593,0.0593220338983051,0.26271186440678,0.652542372881355,0
"290",1,0,0.227642276422764,0.772357723577237,0.024390243902439,0.0487804878048781,0.260162601626016,0.666666666666667,0
"291",1,0,0.474074074074075,0.525925925925926,0.0296296296296296,0.0518518518518518,0.259259259259259,0.65925925925926,0
"292",1,0,0.603448275862069,0.396551724137931,0.0344827586206897,0.0689655172413793,0.275862068965517,0.620689655172414,0
"293",0,1,0,0,0,0,0,0,0
"294",0,1,0,0,0,0,0,0,0
"295",0,1,0,0,0,0,0,0,0
"296",0,1,0,0,0,0,0,0,0
"297",1,0,0.0813953488372093,0.918604651162792,0.0465116279069767,0.0581395348837209,0.36046511627907,0.534883720930233,0
"298",1,0,1,0,0.0344827586206897,0.0344827586206897,0.344827586206897,0.586206896551724,0
"299",1,0,1,0,0.0454545454545455,0.0454545454545455,0.409090909090909,0.5,0
"300",0,1,0,0,0,0,0,0,0
"301",0,1,0,0,0,0,0,0,0
"302",0,1,0,0,0,0,0,0,0
"303",0,1,0,0,0,0,0,0,0
"304",0,1,0,0,0,0,0,0,0
"305",0,1,0,0,0,0,0,0,0
"306",0,1,0,0,0,0,0,0,0
"307",0,1,0,0,0,0,0,0,0
"308",1,0,1,0,0.2,0.2,0.6,0,0
"309",1,0,0,1,0.111111111111111,0.111111111111111,0.333333333333333,0.444444444444444,0
"310",1,0,0,1,0.0425531914893617,0.0638297872340425,0.404255319148936,0.489361702127659,0
"311",1,0,0,1,0.25,0,0.5,0.25,0
"312",0,1,0,0,0,0,0,0,0
"313",0,1,0,0,0,0,0,0,0
"314",0,1,0,0,0,0,0,0,0
"315",0,1,0,0,0,0,0,0,0
"316",1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"317",0,1,0,0,0,0,0,0,0
"318",1,0,1,0,1,0,0,0,0
"319",1,0,0,1,1,0,0,0,0
"320",1,0,0,1,0.25,0.25,0.5,0,0
"321",1,0,0,1,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286,0
"322",0,1,0,0,0,0,0,0,0
"323",0,1,0,0,0,0,0,0,0
"324",0,1,0,0,0,0,0,0,0
"325",0,1,0,0,0,0,0,0,0
"326",1,0,0,1,1,0,0,0,0
