"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",40.6542056074766,59.3457943925234,2.35822435066164,8.22501436572391,4.08338998338383,5.61197183630164,2.15373193238417,4.71015396310527,5.74134369756603,7.77037547835015,0
"Non-plastic
genes",12.8205128205128,87.1794871794872,0.492581492581493,2.53613053613054,0.692307692307692,2.13382913382913,0.813612313612314,2.05801605801606,1.89184889184889,2.2021867021867,0
