"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"922","ygeI",0,1,0,0,0,0,0,0,0,0,0
"923","ygeQ",0,1,0,0,0,0,0,0,0,0,0
"924","yqeA",0,1,0,0,0,0,0,0,0,0,0
"925","ygfX",0,1,0,0,0,0,0,0,0,0,0
"926","yqfB",0,1,0,0,0,0,0,0,0,0,0
"927","xisR",0,1,0,0,0,0,0,0,0,0,0
"928","ygfI",0,1,0,0,0,0,0,0,0,0,0
"929","yggC",0,1,0,0,0,0,0,0,0,0,0
"930","yggU",0,1,0,0,0,0,0,0,0,0,0
"931","yggR",0,1,0,0,0,0,0,0,0,0,0
"932","ypfH",0,1,0,0,0,0,0,0,0,0,0
"933","yraK",0,1,0,0,0,0,0,0,0,0,0
"934","yhbQ",0,1,0,0,0,0,0,0,0,0,0
"935","insB2",0,1,0,0,0,0,0,0,0,0,0
"936","yghO",0,1,0,0,0,0,0,0,0,0,0
"937","yghQ",0,1,0,0,0,0,0,0,0,0,0
"938","zapE",0,1,0,0,0,0,0,0,0,0,0
"939","insB6",0,1,0,0,0,0,0,0,0,0,0
"940","yhhN",0,1,0,0,0,0,0,0,0,0,0
"941","yibG",0,1,0,0,0,0,0,0,0,0,0
"942","aspT",0,1,0,0,0,0,0,0,0,0,0
"943","rhoL",0,1,0,0,0,0,0,0,0,0,0
"944","yiiG",0,1,0,0,0,0,0,0,0,0,0
"945","yjbM",0,1,0,0,0,0,0,0,0,0,0
"946","yjbL",0,1,0,0,0,0,0,0,0,0,0
"947","ghoS",0,1,0,0,0,0,0,0,0,0,0
"948","yjfM",0,1,0,0,0,0,0,0,0,0,0
"949","ytfI",0,1,0,0,0,0,0,0,0,0,0
"950","yjgZ",0,1,0,0,0,0,0,0,0,0,0
"951","yjhU",0,1,0,0,0,0,0,0,0,0,0
"952","yjiH",0,1,0,0,0,0,0,0,0,0,0
"953","yjiK",0,1,0,0,0,0,0,0,0,0,0
"954","yphE",0,1,0,0,0,0,0,0,0,0,0
"955","ygfT",0,1,0,0,0,0,0,0,0,0,0
"956","yphD",0,1,0,0,0,0,0,0,0,0,0
"957","yagJ",0,1,0,0,0,0,0,0,0,0,0
"958","mdtQ",0,1,0,0,0,0,0,0,0,0,0
"959","ylcG",0,1,0,0,0,0,0,0,0,0,0
"960","ybfQ",0,1,0,0,0,0,0,0,0,0,0
"961","insA4",0,1,0,0,0,0,0,0,0,0,0
"962","ynfO",0,1,0,0,0,0,0,0,0,0,0
"963","yniD",0,1,0,0,0,0,0,0,0,0,0
"964","yoeF",0,1,0,0,0,0,0,0,0,0,0
"965","ypjJ",0,1,0,0,0,0,0,0,0,0,0
"966","ysaB",0,1,0,0,0,0,0,0,0,0,0
"967","yghX",0,1,0,0,0,0,0,0,0,0,0
"968","ygcU",0,1,0,0,0,0,0,0,0,0,0
"969","ypjK",0,1,0,0,0,0,0,0,0,0,0
"970","glvB",0,1,0,0,0,0,0,0,0,0,0
"971","insA9",0,1,0,0,0,0,0,0,0,0,0
"972","insB7",0,1,0,0,0,0,0,0,0,0,0
"973","lomR",0,1,0,0,0,0,0,0,0,0,0
"974","ykfM",0,1,0,0,0,0,0,0,0,0,0
"975","ylcI",0,1,0,0,0,0,0,0,0,0,0
"976","yciY",0,1,0,0,0,0,0,0,0,0,0
"977","ylcH",0,1,0,0,0,0,0,0,0,0,0
"978","ymgI",0,1,0,0,0,0,0,0,0,0,0
"979","ymgJ",0,1,0,0,0,0,0,0,0,0,0
"980","yjbT",0,1,0,0,0,0,0,0,0,0,0
"981","ytcA",0,1,0,0,0,0,0,0,0,0,0
"982","pawZ",0,1,0,0,0,0,0,0,0,0,0
"983","yrdE",0,1,0,0,0,0,0,0,0,0,0
"984","yibS",0,1,0,0,0,0,0,0,0,0,0
"985","argL",0,1,0,0,0,0,0,0,0,0,0
"986","baxL",0,1,0,0,0,0,0,0,0,0,0
"987","ynbG",0,1,0,0,0,0,0,0,0,0,0
"988","ymiB",0,1,0,0,0,0,0,0,0,0,0
"989","yshB",0,1,0,0,0,0,0,0,0,0,0
"990","aaaE",0,1,0,0,0,0,0,0,0,0,0
"991","aspU",0,1,0,0,0,0,0,0,0,0,0
"992","yafS",0,1,0,0,0,0,0,0,0,0,0
"993","ykfJ",0,1,0,0,0,0,0,0,0,0,0
"994","insQ",0,1,0,0,0,0,0,0,0,0,0
"995","insA3",0,1,0,0,0,0,0,0,0,0,0
"996","yagM",0,1,0,0,0,0,0,0,0,0,0
"997","yahL",0,1,0,0,0,0,0,0,0,0,0
"998","yaiL",0,1,0,0,0,0,0,0,0,0,0
"999","renD",0,1,0,0,0,0,0,0,0,0,0
"1000","yfjU",0,1,0,0,0,0,0,0,0,0,0
"1001","ybcY",0,1,0,0,0,0,0,0,0,0,0
"1002","insL2",0,1,0,0,0,0,0,0,0,0,0
"1003","ybfP",0,1,0,0,0,0,0,0,0,0,0
"1004","pxpB",0,1,0,0,0,0,0,0,0,0,0
"1005","yagN",0,1,0,0,0,0,0,0,0,0,0
"1006","yafZ",0,1,0,0,0,0,0,0,0,0,0
"1007","yahG",0,1,0,0,0,0,0,0,0,0,0
"1008","yqgD",0,1,0,0,0,0,0,0,0,0,0
"1009","ybjT",0,1,0,0,0,0,0,0,0,0,0
"1010","ybjD",0,1,0,0,0,0,0,0,0,0,0
"1011","yceQ",0,1,0,0,0,0,0,0,0,0,0
"1012","ydiR",0,1,0,0,0,0,0,0,0,0,0
"1013","jayE",0,1,0,0,0,0,0,0,0,0,0
"1014","ymgG",0,1,0,0,0,0,0,0,0,0,0
"1015","insA5",0,1,0,0,0,0,0,0,0,0,0
"1016","yagL",0,1,0,0,0,0,0,0,0,0,0
"1017","yciQ",0,1,0,0,0,0,0,0,0,0,0
"1018","yfgO",0,1,0,0,0,0,0,0,0,0,0
"1019","ydaF",0,1,0,0,0,0,0,0,0,0,0
"1020","ynbE",0,1,0,0,0,0,0,0,0,0,0
"1021","yncJ",0,1,0,0,0,0,0,0,0,0,0
"1022","mnaT",0,1,0,0,0,0,0,0,0,0,0
"1023","yncH",0,1,0,0,0,0,0,0,0,0,0
"1024","ydeS",0,1,0,0,0,0,0,0,0,0,0
"1025","ydeR",0,1,0,0,0,0,0,0,0,0,0
"1026","yneL",0,1,0,0,0,0,0,0,0,0,0
"1027","yfjH",0,1,0,0,0,0,0,0,0,0,0
"1028","ybfO",0,1,0,0,0,0,0,0,0,0,0
"1029","insH2",0,1,0,0,0,0,0,0,0,0,0
"1030","yneG",0,1,0,0,0,0,0,0,0,0,0
"1031","ydiS",0,1,0,0,0,0,0,0,0,0,0
"1032","ydiT",0,1,0,0,0,0,0,0,0,0,0
"1033","ynjA",0,1,0,0,0,0,0,0,0,0,0
"1034","ydjH",0,1,0,0,0,0,0,0,0,0,0
"1035","ydjI",0,1,0,0,0,0,0,0,0,0,0
"1036","yoaI",0,1,0,0,0,0,0,0,0,0,0
"1037","ydjL",0,1,0,0,0,0,0,0,0,0,0
"1038","yeaX",0,1,0,0,0,0,0,0,0,0,0
"1039","yecJ",0,1,0,0,0,0,0,0,0,0,0
"1040","ygcQ",0,1,0,0,0,0,0,0,0,0,0
"1041","intG",0,1,0,0,0,0,0,0,0,0,0
"1042","yeeT",0,1,0,0,0,0,0,0,0,0,0
"1043","yeeS",0,1,0,0,0,0,0,0,0,0,0
"1044","yeeW",0,1,0,0,0,0,0,0,0,0,0
"1045","yegU",0,1,0,0,0,0,0,0,0,0,0
"1046","yehI",0,1,0,0,0,0,0,0,0,0,0
"1047","yejL",0,1,0,0,0,0,0,0,0,0,0
"1048","yfbM",0,1,0,0,0,0,0,0,0,0,0
"1049","yfbP",0,1,0,0,0,0,0,0,0,0,0
"1050","rpnB",0,1,0,0,0,0,0,0,0,0,0
"1051","yfdF",0,1,0,0,0,0,0,0,0,0,0
"1052","yfeO",0,1,0,0,0,0,0,0,0,0,0
"1053","insL3",0,1,0,0,0,0,0,0,0,0,0
"1054","ypeA",0,1,0,0,0,0,0,0,0,0,0
"1055","yffQ",0,1,0,0,0,0,0,0,0,0,0
"1056","yffN",0,1,0,0,0,0,0,0,0,0,0
"1057","yffR",0,1,0,0,0,0,0,0,0,0,0
"1058","yphG",0,1,0,0,0,0,0,0,0,0,0
"1059","yphH",0,1,0,0,0,0,0,0,0,0,0
"1060","tapT",0,1,0,0,0,0,0,0,0,0,0
"1061","yfjM",0,1,0,0,0,0,0,0,0,0,0
"1062","yfjJ",0,1,0,0,0,0,0,0,0,0,0
"1063","yfjX",0,1,0,0,0,0,0,0,0,0,0
"1064","yfjQ",0,1,0,0,0,0,0,0,0,0,0
"1065","ygbL",0,1,0,0,0,0,0,0,0,0,0
"1066","yahF",0,1,0,0,0,0,0,0,0,0,0
"1067","ynaA",0,1,0,0,0,0,0,0,0,0,0
"1068","yfjV",0,1,0,0,0,0,0,0,0,0,0
"1069","ygjJ",0,1,0,0,0,0,0,0,0,0,0
"1070","ygjP",0,1,0,0,0,0,0,0,0,0,0
"1071","yraN",0,1,0,0,0,0,0,0,0,0,0
"1072","yraR",0,1,0,0,0,0,0,0,0,0,0
"1073","yhdU",0,1,0,0,0,0,0,0,0,0,0
"1074","yhcG",0,1,0,0,0,0,0,0,0,0,0
"1075","yheU",0,1,0,0,0,0,0,0,0,0,0
"1076","yhfT",0,1,0,0,0,0,0,0,0,0,0
"1077","yhfX",0,1,0,0,0,0,0,0,0,0,0
"1078","yhfW",0,1,0,0,0,0,0,0,0,0,0
"1079","exoD",0,1,0,0,0,0,0,0,0,0,0
"1080","insA6",0,1,0,0,0,0,0,0,0,0,0
"1081","yhiS",0,1,0,0,0,0,0,0,0,0,0
"1082","fabY",0,1,0,0,0,0,0,0,0,0,0
"1083","yzcX",0,1,0,0,0,0,0,0,0,0,0
"1084","yjeN",0,1,0,0,0,0,0,0,0,0,0
"1085","yjfK",0,1,0,0,0,0,0,0,0,0,0
"1086","ytfA",0,1,0,0,0,0,0,0,0,0,0
"1087","ydfV",0,1,0,0,0,0,0,0,0,0,0
"1088","insA7",0,1,0,0,0,0,0,0,0,0,0
"1089","arpB",0,1,0,0,0,0,0,0,0,0,0
"1090","yafT",0,1,0,0,0,0,0,0,0,0,0
"1091","fryB",0,1,0,0,0,0,0,0,0,0,0
"1092","yfdL",0,1,0,0,0,0,0,0,0,0,0
"1093","yafF",0,1,0,0,0,0,0,0,0,0,0
"1094","yobH",0,1,0,0,0,0,0,0,0,0,0
"1095","ypaA",0,1,0,0,0,0,0,0,0,0,0
"1096","yheV",0,1,0,0,0,0,0,0,0,0,0
"1097","yrhC",0,1,0,0,0,0,0,0,0,0,0
"1098","insM",0,1,0,0,0,0,0,0,0,0,0
"1099","iroK",0,1,0,0,0,0,0,0,0,0,0
"1100","ygeN",0,1,0,0,0,0,0,0,0,0,0
"1101","yabR",0,1,0,0,0,0,0,0,0,0,0
"1102","yacM",0,1,0,0,0,0,0,0,0,0,0
"1103","yadW",0,1,0,0,0,0,0,0,0,0,0
"1104","insB9",0,1,0,0,0,0,0,0,0,0,0
"1105","ykgV",0,1,0,0,0,0,0,0,0,0,0
"1106","yahV",0,1,0,0,0,0,0,0,0,0,0
"1107","ykiC",0,1,0,0,0,0,0,0,0,0,0
"1108","ykiD",0,1,0,0,0,0,0,0,0,0,0
"1109","ylcJ",0,1,0,0,0,0,0,0,0,0,0
"1110","yldA",0,1,0,0,0,0,0,0,0,0,0
"1111","ybgU",0,1,0,0,0,0,0,0,0,0,0
"1112","ymcF",0,1,0,0,0,0,0,0,0,0,0
"1113","ymdG",0,1,0,0,0,0,0,0,0,0,0
"1114","ymgK",0,1,0,0,0,0,0,0,0,0,0
"1115","ymgL",0,1,0,0,0,0,0,0,0,0,0
"1116","ymgM",0,1,0,0,0,0,0,0,0,0,0
"1117","insH21",0,1,0,0,0,0,0,0,0,0,0
"1118","ynaL",0,1,0,0,0,0,0,0,0,0,0
"1119","ynaM",0,1,0,0,0,0,0,0,0,0,0
"1120","yncO",0,1,0,0,0,0,0,0,0,0,0
"1121","yddY",0,1,0,0,0,0,0,0,0,0,0
"1122","yneP",0,1,0,0,0,0,0,0,0,0,0
"1123","ynfT",0,1,0,0,0,0,0,0,0,0,0
"1124","ynfR",0,1,0,0,0,0,0,0,0,0,0
"1125","ynfQ",0,1,0,0,0,0,0,0,0,0,0
"1126","ynfS",0,1,0,0,0,0,0,0,0,0,0
"1127","yoaL",0,1,0,0,0,0,0,0,0,0,0
"1128","yecU",0,1,0,0,0,0,0,0,0,0,0
"1129","yqfH",0,1,0,0,0,0,0,0,0,0,0
"1130","yqfI",0,1,0,0,0,0,0,0,0,0,0
"1131","yqhI",0,1,0,0,0,0,0,0,0,0,0
"1132","yqiD",0,1,0,0,0,0,0,0,0,0,0
"1133","ysdD",0,1,0,0,0,0,0,0,0,0,0
"1134","ytiA",0,1,0,0,0,0,0,0,0,0,0
"1135","yncK",0,1,0,0,0,0,0,0,0,0,0
"1136","ynfP",0,1,0,0,0,0,0,0,0,0,0
"1137","yaiX",0,1,0,0,0,0,0,0,0,0,0
"1138","ypaB",0,1,0,0,0,0,0,0,0,0,0
"1139","yojO",0,1,0,0,0,0,0,0,0,0,0
"1140","ygdT",0,1,0,0,0,0,0,0,0,0,0
"1141","yrhD",0,1,0,0,0,0,0,0,0,0,0
"1142","yibV",0,1,0,0,0,0,0,0,0,0,0
"1143","yjbS",0,1,0,0,0,0,0,0,0,0,0
"1144","ykfN",0,1,0,0,0,0,0,0,0,0,0
"1145","ykfL",0,1,0,0,0,0,0,0,0,0,0
"1146","ykfK",0,1,0,0,0,0,0,0,0,0,0
"1147","ykgP",0,1,0,0,0,0,0,0,0,0,0
"1148","ykgQ",0,1,0,0,0,0,0,0,0,0,0
"1149","ylbI",0,1,0,0,0,0,0,0,0,0,0
"1150","xisD",0,1,0,0,0,0,0,0,0,0,0
"1151","aaaD",0,1,0,0,0,0,0,0,0,0,0
"1152","yeeH",0,1,0,0,0,0,0,0,0,0,0
"1153","yoeG",0,1,0,0,0,0,0,0,0,0,0
"1154","yoeH",0,1,0,0,0,0,0,0,0,0,0
"1155","yoeD",0,1,0,0,0,0,0,0,0,0,0
"1156","ypjI",0,1,0,0,0,0,0,0,0,0,0
"1157","psaA",0,1,0,0,0,0,0,0,0,0,0
"1158","ysaC",0,1,0,0,0,0,0,0,0,0,0
"1159","ysaD",0,1,0,0,0,0,0,0,0,0,0
"1160","yibW",0,1,0,0,0,0,0,0,0,0,0
"1161","yibU",0,1,0,0,0,0,0,0,0,0,0
"1162","yicT",0,1,0,0,0,0,0,0,0,0,0
"1163","yjdQ",0,1,0,0,0,0,0,0,0,0,0
"1164","yjhZ",0,1,0,0,0,0,0,0,0,0,0
"1165","yadX",0,1,0,0,0,0,0,0,0,0,0
"1166","ytiB",0,1,0,0,0,0,0,0,0,0,0
"1167","ybgV",0,1,0,0,0,0,0,0,0,0,0
"1168","ybiE",0,1,0,0,0,0,0,0,0,0,0
"1169","yljB",0,1,0,0,0,0,0,0,0,0,0
"1170","ychT",0,1,0,0,0,0,0,0,0,0,0
"1171","ymiD",0,1,0,0,0,0,0,0,0,0,0
"1172","ynaN",0,1,0,0,0,0,0,0,0,0,0
"1173","yncP",0,1,0,0,0,0,0,0,0,0,0
"1174","mgtT",0,1,0,0,0,0,0,0,0,0,0
"1175","ynfU",0,1,0,0,0,0,0,0,0,0,0
"1176","yecV",0,1,0,0,0,0,0,0,0,0,0
"1177","yoaM",0,1,0,0,0,0,0,0,0,0,0
"1178","yodE",0,1,0,0,0,0,0,0,0,0,0
"1179","evgL",0,1,0,0,0,0,0,0,0,0,0
"1180","pssL",0,1,0,0,0,0,0,0,0,0,0
"1181","yfiS",0,1,0,0,0,0,0,0,0,0,0
"1182","yqgG",0,1,0,0,0,0,0,0,0,0,0
"1183","yqgH",0,1,0,0,0,0,0,0,0,0,0
"1184","yqhJ",0,1,0,0,0,0,0,0,0,0,0
"1185","yqiM",0,1,0,0,0,0,0,0,0,0,0
"1186","yhgO",0,1,0,0,0,0,0,0,0,0,0
"1187","yhgP",0,1,0,0,0,0,0,0,0,0,0
"1188","yhiY",0,1,0,0,0,0,0,0,0,0,0
"1189","yriA",0,1,0,0,0,0,0,0,0,0,0
"1190","yriB",0,1,0,0,0,0,0,0,0,0,0
"1191","ysaE",0,1,0,0,0,0,0,0,0,0,0
"1192","yibX",0,1,0,0,0,0,0,0,0,0,0
"1193","yibY",0,1,0,0,0,0,0,0,0,0,0
"1194","yicU",0,1,0,0,0,0,0,0,0,0,0
"1195","ysdE",0,1,0,0,0,0,0,0,0,0,0
"1196","ysgD",0,1,0,0,0,0,0,0,0,0,0
"1197","ytgA",0,1,0,0,0,0,0,0,0,0,0
"1198","ykiE",0,1,0,0,0,0,0,0,0,0,0
"1199","ythB",0,1,0,0,0,0,0,0,0,0,0
"1200","ykgS",0,1,0,0,0,0,0,0,0,0,0
"1201","oweE",0,1,0,0,0,0,0,0,0,0,0
"1202","yahM",0,1,0,0,0,0,0,0,0,0,0
"1203","yahH",0,1,0,0,0,0,0,0,0,0,0
"1204","insF2",0,1,0,0,0,0,0,0,0,0,0
"1205","yabP",0,1,0,0,0,0,0,0,0,0,0
"1206","yqgC",0,1,0,0,0,0,0,0,0,0,0
"1207","ypjB",0,1,0,0,0,0,0,0,0,0,0
"1208","peaD",0,1,0,0,0,0,0,0,0,0,0
"1209","ybjH",0,1,0,0,0,0,0,0,0,0,0
"1210","insE4",0,1,0,0,0,0,0,0,0,0,0
"1211","insF4",0,1,0,0,0,0,0,0,0,0,0
"1212","ymdE",0,1,0,0,0,0,0,0,0,0,0
"1213","ymfH",0,1,0,0,0,0,0,0,0,0,0
"1214","insE3",0,1,0,0,0,0,0,0,0,0,0
"1215","ychS",0,1,0,0,0,0,0,0,0,0,0
"1216","insD2",0,1,0,0,0,0,0,0,0,0,0
"1217","insI2",0,1,0,0,0,0,0,0,0,0,0
"1218","ydjJ",0,1,0,0,0,0,0,0,0,0,0
"1219","insD3",0,1,0,0,0,0,0,0,0,0,0
"1220","insE5",0,1,0,0,0,0,0,0,0,0,0
"1221","insF5",0,1,0,0,0,0,0,0,0,0,0
"1222","yegV",0,1,0,0,0,0,0,0,0,0,0
"1223","yqfE",0,1,0,0,0,0,0,0,0,0,0
"1224","ylbG",0,1,0,0,0,0,0,0,0,0,0
"1225","insE2",0,1,0,0,0,0,0,0,0,0,0
"1226","yphC",0,1,0,0,0,0,0,0,0,0,0
"1227","yegJ",0,1,0,0,0,0,0,0,0,0,0
"1228","pinH",0,1,0,0,0,0,0,0,0,0,0
"1229","insD4",0,1,0,0,0,0,0,0,0,0,0
"1230","yagP",0,1,0,0,0,0,0,0,0,0,0
"1231","yrhA",0,1,0,0,0,0,0,0,0,0,0
"1232","insF3",0,1,0,0,0,0,0,0,0,0,0
"1233","insD6",0,1,0,0,0,0,0,0,0,0,0
"1234","insI3",0,1,0,0,0,0,0,0,0,0,0
"1235","yjhV",0,1,0,0,0,0,0,0,0,0,0
"1236","ygfS",0,1,0,0,0,0,0,0,0,0,0
"1237","phnE",0,1,0,0,0,0,0,0,0,0,0
"1238","rpnD",0,1,0,0,0,0,0,0,0,0,0
"1239","3'ETS-leuZ",0,1,0,0,0,0,0,0,0,0,0
"1240","sroE",0,1,0,0,0,0,0,0,0,0,0
"1241","yrdF",0,1,0,0,0,0,0,0,0,0,0
"1242","sokX",0,1,0,0,0,0,0,0,0,0,0
"1243","ygeK",0,1,0,0,0,0,0,0,0,0,0
"1244","ygeP",0,1,0,0,0,0,0,0,0,0,0
"1245","ftsO",0,1,0,0,0,0,0,0,0,0,0
"1246","ykfO",0,1,0,0,0,0,0,0,0,0,0
"1247","allZ",0,1,0,0,0,0,0,0,0,0,0
"1248","sokE",0,1,0,0,0,0,0,0,0,0,0
"1249","zbiJ",0,1,0,0,0,0,0,0,0,0,0
"1250","bhsB",0,1,0,0,0,0,0,0,0,0,0
"1251","ymgN",0,1,0,0,0,0,0,0,0,0,0
"1252","kilS",0,1,0,0,0,0,0,0,0,0,0
"1253","ynhH",0,1,0,0,0,0,0,0,0,0,0
"1254","yoeJ",0,1,0,0,0,0,0,0,0,0,0
"1255","ypeD",0,1,0,0,0,0,0,0,0,0,0
"1256","timR",0,1,0,0,0,0,0,0,0,0,0
"1257","timP",0,1,0,0,0,0,0,0,0,0,0
"1258","yrfJ",0,1,0,0,0,0,0,0,0,0,0
"1259","xylZ",0,1,0,0,0,0,0,0,0,0,0
"1260","uhpU",0,1,0,0,0,0,0,0,0,0,0
"1261","rbsZ",0,1,0,0,0,0,0,0,0,0,0
"1262","aceK-int",0,1,0,0,0,0,0,0,0,0,0
"1263","ytcB",0,1,0,0,0,0,0,0,0,0,0
"1264","aspX",0,1,0,0,0,0,0,0,0,0,0
"1265","ytgB",0,1,0,0,0,0,0,0,0,0,0
"1266","ytiE",0,1,0,0,0,0,0,0,0,0,0
"1267","ytjE",0,1,0,0,0,0,0,0,0,0,0
"1268","aaeA",1,0,0,0,0,0,0,1,0,0,0
"1269","aaeB",1,0,0,0,0,0,0,1,0,0,0
"1270","aaeX",1,0,0,0,0,0,0,1,0,0,0
"1271","acrA",1,0,0,0.4,0,0.2,0,0.2,0.2,0,0
"1272","acrB",1,0,0,0.4,0,0.2,0,0.2,0.2,0,0
"1273","mdtU",1,0,0,0,0,0,0,0,1,0,0
"1274","alkA",1,0,0,1,0,0,0,0,0,0,0
"1275","alkB",1,0,0,1,0,0,0,0,0,0,0
"1276","gltF",1,0,0.0416666666666667,0.375,0,0.166666666666667,0.0416666666666667,0.0833333333333333,0.291666666666667,0,0
"1277","agaB",1,0,0,0,0,0,0,0,1,0,0
"1278","agaC",1,0,0,0,0,0,0,0,1,0,0
"1279","agaD",1,0,0,0,0,0,0,0,1,0,0
"1280","agaI",1,0,0,0,0,0,0,0,1,0,0
"1281","agaS",1,0,0,0,0,0,0,0,1,0,0
"1282","agaW",1,0,0,0.5,0,0,0,0,0.5,0,0
"1283","kbaY",1,0,0,0,0,0,0,0,1,0,0
"1284","kbaZ",1,0,0,0.5,0,0,0,0,0.5,0,0
"1285","dinQ",1,0,0,0,0,0.5,0,0,0.5,0,0
"1286","glxK",1,0,1,0,0,0,0,0,0,0,0
"1287","glxR",0,1,0,0,0,0,0,0,0,0,0
"1288","hyi",0,1,0,0,0,0,0,0,0,0,0
"1289","ybbW",1,0,0,0,0,0,0,0,1,0,0
"1290","ybbY",0,1,0,0,0,0,0,0,0,0,0
"1291","allC",0,1,0,0,0,0,0,0,0,0,0
"1292","allD",0,1,0,0,0,0,0,0,0,0,0
"1293","allE",0,1,0,0,0,0,0,0,0,0,0
"1294","intA",0,1,0,0,0,0,0,0,0,0,0
"1295","alsA",1,0,0,0,0,0,0,0,1,0,0
"1296","alsB",1,0,0,0,0,0,0,0,1,0,0
"1297","alsC",1,0,0,0,0,0,0,0,1,0,0
"1298","alsE",1,0,0,0,0,0,0,0,1,0,0
"1299","araD",1,0,0,1,0,0,0,0,0,0,0
"1300","araE",1,0,0,1,0,0,0,0,0,0,0
"1301","araJ",1,0,0,1,0,0,0,0,0,0,0
"1302","yjfF",0,1,0,0,0,0,0,0,0,0,0
"1303","ytfT",0,1,0,0,0,0,0,0,0,0,0
"1304","aceF",1,0,0,0.181818181818182,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.363636363636364,0.0909090909090909,0
"1305","betT",1,0,0,0,0,0,0.25,0,0.75,0,0
"1306","cadB",1,0,0,0.4,0,0.3,0,0,0.2,0.1,0
"1307","caiB",1,0,0,0.666666666666667,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0
"1308","caiC",1,0,0,0.666666666666667,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0
"1309","caiE",1,0,0,0.666666666666667,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0
"1310","citC",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1311","citD",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1312","citE",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1313","citF",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1314","citG",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1315","citX",1,0,0,0,0,0.5,0.333333333333333,0,0,0.166666666666667,0
"1316","dpiB",1,0,0,0.181818181818182,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0,0.181818181818182,0
"1317","fadI",1,0,0,0,0,0,0,0,1,0,0
"1318","fadJ",1,0,0,0,0,0,0,0,1,0,0
"1319","focA",1,0,0,0.6,0.1,0,0,0.2,0.1,0,0
"1320","gatY",1,0,0,0.5,0,0,0,0,0.5,0,0
"1321","glaH",1,0,0,0,0,0.4,0,0.4,0.2,0,0
"1322","glpE",0,1,0,0,0,0,0,0,0,0,0
"1323","hemA",1,0,0,0.25,0.125,0,0,0.25,0.375,0,0
"1324","igaA",0,1,0,0,0,0,0,0,0,0,0
"1325","iraM",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1326","lpd",1,0,0,0.25,0,0.125,0.25,0,0.375,0,0
"1327","manA",1,0,0,0.5,0,0,0,0,0.5,0,0
"1328","mdh",1,0,0,0.125,0,0,0,0.125,0.625,0.125,0
"1329","moeB",1,0,0,0.4,0.2,0.2,0,0,0.2,0,0
"1330","nudE",0,1,0,0,0,0,0,0,0,0,0
"1331","pldA",1,0,0,1,0,0,0,0,0,0,0
"1332","pqqU",0,1,0,0,0,0,0,0,0,0,0
"1333","prmC",1,0,0,0.25,0.125,0,0,0.25,0.375,0,0
"1334","puuB",1,0,0,0,0,0.333333333333333,0.333333333333333,0,0.166666666666667,0.166666666666667,0
"1335","puuC",1,0,0,0,0,0.4,0.4,0,0.2,0,0
"1336","puuD",1,0,0,0,0,0.4,0.4,0,0.2,0,0
"1337","puuE",1,0,0,0,0,0.333333333333333,0.5,0,0.166666666666667,0,0
"1338","puuP",1,0,0,0,0,0.25,0.5,0,0.25,0,0
"1339","pyrS",0,1,0,0,0,0,0,0,0,0,0
"1340","rhaT",1,0,0,0.5,0,0,0,0,0.5,0,0
"1341","rutA",1,0,0,1,0,0,0,0,0,0,0
"1342","rutB",1,0,0,1,0,0,0,0,0,0,0
"1343","rutC",1,0,0,1,0,0,0,0,0,0,0
"1344","rutF",1,0,0,1,0,0,0,0,0,0,0
"1345","rutG",1,0,0,1,0,0,0,0,0,0,0
"1346","ubiC",1,0,0.2,0,0,0,0.4,0,0.4,0,0
"1347","xthA",1,0,0,0.5,0,0.5,0,0,0,0,0
"1348","ybdN",1,0,0,0.75,0,0,0,0.25,0,0,0
"1349","ybiU",0,1,0,0,0,0,0,0,0,0,0
"1350","ydeA",0,1,0,0,0,0,0,0,0,0,0
"1351","yfiF",0,1,0,0,0,0,0,0,0,0,0
"1352","yjiR",0,1,0,0,0,0,0,0,0,0,0
"1353","ymjE",1,0,0,0,0,0.25,0.5,0,0.25,0,0
"1354","mutS",1,0,0,0,0,0,0,0,0.5,0.5,0
"1355","argO",1,0,0,0.5,0.25,0,0,0.25,0,0,0
"1356","dapD",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"1357","argB",1,0,0,0,0,0,0,0,1,0,0
"1358","argC",1,0,0,0,0,0,0,0,1,0,0
"1359","argE",1,0,0,0,0,0,0,0,1,0,0
"1360","argF",1,0,0,0,0,0,0,0,1,0,0
"1361","argH",1,0,0,0,0,0,0,0,1,0,0
"1362","eutS",0,1,0,0,0,0,0,0,0,0,0
"1363","hchA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
