"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",0,1,0,0,0,0,0,0,0
"2",0,1,0,0,0,0,0,0,0
"3",0,1,0,0,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0
"6",1,0,0.717391304347826,0.282608695652174,0.0434782608695652,0.108695652173913,0.239130434782609,0.608695652173913,0
"7",1,0,0,1,0.333333333333333,0,0.666666666666667,0,0
"8",0,1,0,0,0,0,0,0,0
"9",1,0,0.553763440860215,0.446236559139785,0.0161290322580645,0.0376344086021505,0.236559139784946,0.709677419354838,0
"10",0,1,0,0,0,0,0,0,0
"11",0,1,0,0,0,0,0,0,0
"12",0,1,0,0,0,0,0,0,0
"13",0,1,0,0,0,0,0,0,0
"14",0,1,0,0,0,0,0,0,0
"15",1,0,0.473684210526317,0.526315789473686,0.0191387559808612,0.0287081339712919,0.267942583732057,0.684210526315792,0
"16",0,1,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0
"19",0,1,0,0,0,0,0,0,0
"20",1,0,0.892857142857143,0.107142857142857,0.142857142857143,0.142857142857143,0.25,0.464285714285714,0
"21",0,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0
"23",0,1,0,0,0,0,0,0,0
"24",1,0,0.916666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.666666666666667,0
"25",0,1,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0
"27",1,0,0.628949065119307,0.37105093488073,0.00161186331399097,0.0112830431979368,0.125080593165699,0.86202450032242,0
"28",0,1,0,0,0,0,0,0,0
"29",0,1,0,0,0,0,0,0,0
"30",0,1,0,0,0,0,0,0,0
"31",0,1,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0
"34",1,0,0,1,1,0,0,0,0
"35",0,1,0,0,0,0,0,0,0
"36",0,1,0,0,0,0,0,0,0
"37",0,1,0,0,0,0,0,0,0
"38",0,1,0,0,0,0,0,0,0
"39",1,0,0.176470588235294,0.823529411764705,0.0470588235294118,0.105882352941176,0.341176470588236,0.505882352941177,0
"40",0,1,0,0,0,0,0,0,0
"41",1,0,0,1,0.181818181818182,0.181818181818182,0.636363636363636,0,0
"42",0,1,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0
"44",0,1,0,0,0,0,0,0,0
"45",0,1,0,0,0,0,0,0,0
"46",1,0,0.142857142857143,0.857142857142857,0.285714285714286,0.142857142857143,0.285714285714286,0.285714285714286,0
"47",0,1,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0
"49",0,1,0,0,0,0,0,0,0
"50",0,1,0,0,0,0,0,0,0
"51",0,1,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0
"53",0,1,0,0,0,0,0,0,0
"54",1,0,0.466049382716051,0.533950617283953,0.00617283950617284,0.0231481481481481,0.174382716049383,0.796296296296299,0
"55",0,1,0,0,0,0,0,0,0
"56",0,1,0,0,0,0,0,0,0
"57",0,1,0,0,0,0,0,0,0
"58",0,1,0,0,0,0,0,0,0
"59",1,0,0.80535714285714,0.194642857142857,0.00714285714285714,0.0517857142857143,0.221428571428571,0.719642857142855,0
"60",0,1,0,0,0,0,0,0,0
"61",0,1,0,0,0,0,0,0,0
"62",0,1,0,0,0,0,0,0,0
"63",1,0,0.431192660550459,0.568807339449541,0.055045871559633,0.110091743119266,0.311926605504587,0.522935779816514,0
"64",0,1,0,0,0,0,0,0,0
"65",1,0,0.483720930232557,0.516279069767441,0.00930232558139535,0.0186046511627907,0.181395348837209,0.790697674418603,0
"66",0,1,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0
"69",1,0,1,0,0.0333333333333333,0.0666666666666667,0.366666666666667,0.533333333333333,0
"70",0,1,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0
"72",0,1,0,0,0,0,0,0,0
"73",0,1,0,0,0,0,0,0,0
"74",0,1,0,0,0,0,0,0,0
"75",0,1,0,0,0,0,0,0,0
"76",1,0,0.0714285714285714,0.928571428571428,0.428571428571428,0.142857142857143,0.428571428571428,0,0
"77",0,1,0,0,0,0,0,0,0
