"","V1","Loop_number","No_loop","Loop"
"114","fdoH",0,0,1
"115","flgB",2,0,1
"116","flgC",2,0,1
"117","flgD",2,0,1
"118","flgE",2,0,1
"119","flgF",2,0,1
"120","flgG",2,0,1
"121","flgI",2,0,1
"122","flgJ",2,0,1
"123","flgK",0,0,1
"124","flgL",0,0,1
"125","gatA",2,0,1
"126","gatB",2,0,1
"127","gatC",2,0,1
"128","gatD",2,0,1
"129","gatZ",2,0,1
"130","glcC",5,0,1
"131","gltA",8,0,1
"132","gltB",28,0,1
"133","gltD",28,0,1
"134","gpmA",4,0,1
"135","grxA",0,0,1
"136","gshA",0,0,1
"137","gshB",0,0,1
"138","hemB",1,0,1
"139","hsdR",0,0,1
"140","hsdS",0,0,1
"141","hslJ",1,0,1
"142","iap",0,0,1
"143","idi",0,0,1
"144","ispF",0,0,1
"145","kgtP",1,0,1
"146","lipA",0,0,1
"147","lldD",1,0,1
"148","lpxD",1,0,1
"149","lysC",0,0,1
"150","map",4,0,1
"151","marB",28,0,1
"152","marR",18,0,1
"153","mdaB",4,0,1
"154","mdtG",0,0,1
"155","menF",0,0,1
"156","metN",1,0,1
"157","mltC",0,0,1
"158","mqo",0,0,1
"159","murE",5,0,1
"160","murF",5,0,1
"161","nfsA",7,0,1
"162","nuoC",14,0,1
"163","nuoN",17,0,1
"164","pdhR",5,0,1
"165","pdxY",0,0,1
"166","proP",3,0,1
"167","rbsA",5,0,1
"168","rbsC",5,0,1
"169","rcsA",6,0,1
"170","rimI",0,0,1
"171","rpoE",23,0,1
"172","rseA",35,0,1
"173","rseB",33,0,1
"174","sdhA",8,0,1
"175","sdhB",8,0,1
"176","serV",0,0,1
"177","gcvT",4,0,1
"178","glgS",2,0,1
"179","glpA",13,0,1
"180","hflC",3,0,1
"181","hflK",3,0,1
"182","hflX",3,0,1
"183","htpX",1,0,1
"184","ilvB",2,0,1
"185","ilvG",0,0,1
"186","ilvN",1,0,1
"187","ivbL",2,0,1
"188","katG",10,0,1
"189","maa",0,0,1
"190","manX",8,0,1
"191","mhpC",3,0,1
"192","miaA",2,0,1
"193","mutL",2,0,1
"194","nadA",0,0,1
"195","nmpC",0,0,1
"196","nrdD",3,0,1
"197","nrdG",4,0,1
"198","yjdM",0,0,1
"199","pitA",0,0,1
"200","pntA",4,0,1
"201","ppiA",2,0,1
"202","pppA",0,0,1
"203","proV",7,0,1
"204","purD",2,0,1
"205","purL",1,0,1
"206","purN",2,0,1
"207","putA",2,0,1
"208","recR",0,0,1
"209","rpoH",20,0,1
"210","rzpD",0,0,1
"211","sdaB",0,0,1
"212","sdaC",0,0,1
"213","secD",0,0,1
"214","dedA",0,0,1
"215","dinI",3,0,1
"216","dinJ",7,0,1
"217","eptB",4,0,1
"218","fadL",7,0,1
"219","folD",0,0,1
"220","fucR",1,0,1
"221","glmU",0,0,1
"222","glpB",11,0,1
"223","glpC",11,0,1
"224","flgM",13,0,1
"225","flgN",7,0,1
"226","fliA",20,0,1
"227","fliC",4,0,1
"228","fliD",5,0,1
"229","fliE",7,0,1
"230","fliF",8,0,1
"231","fliG",8,0,1
"232","fliH",8,0,1
"233","fliI",8,0,1
"234","fliJ",8,0,1
"235","fliK",8,0,1
"236","fliL",5,0,1
"237","fliM",5,0,1
"238","fliN",5,0,1
"239","fliO",5,0,1
"240","glpX",2,0,1
"241","glyA",1,0,1
"242","hisF",2,0,1
"243","hisH",2,0,1
"244","hisI",2,0,1
"245","hisJ",5,0,1
"246","ispE",0,0,1
"247","malT",3,0,1
"248","fliS",5,0,1
"249","fliT",5,0,1
"250","fliZ",30,0,1
"251","galM",3,0,1
"252","gdhA",11,0,1
"253","yhgH",2,0,1
"254","groL",2,0,1
"255","groS",5,0,1
"256","grpE",0,0,1
"257","hslO",0,0,1
"258","hslU",0,0,1
"259","hslV",0,0,1
"260","htpG",2,0,1
"261","ygiM",1,0,1
"262","osmB",2,0,1
"263","potD",0,0,1
"264","purA",3,0,1
"265","purC",1,0,1
"266","purH",2,0,1
"267","purK",1,0,1
"268","purM",2,0,1
"269","pyrB",0,0,1
"270","pyrC",3,0,1
"271","pyrL",0,0,1
"272","lipB",2,0,1
"273","lon",6,0,1
"274","modB",2,0,1
"275","motA",0,0,1
"276","motB",0,0,1
"277","nhaB",0,0,1
"278","nlpA",1,0,1
"279","nupG",1,0,1
"280","ompT",2,0,1
"281","prlC",0,0,1
"282","rbsB",5,0,1
"283","rbsD",5,0,1
"284","rbsK",7,0,1
"285","ymcE",0,0,1
"286","sthA",0,0,1
"287","sucA",21,0,1
"288","sucD",18,0,1
"289","tas",0,0,1
"290","tehA",0,0,1
"291","thrC",2,0,1
"292","trpB",3,0,1
"293","uspD",0,0,1
"294","xseA",3,0,1
"295","yagU",2,0,1
"296","ybaK",0,0,1
"297","ybfD",0,0,1
"298","ybjC",7,0,1
"299","tatD",0,0,1
"300","tgt",0,0,1
"301","tnaB",3,0,1
"302","tnaC",2,0,1
"303","treB",3,0,1
"304","treC",3,0,1
"305","ubiB",0,0,1
"306","yagE",0,0,1
"307","yajC",0,0,1
"308","ybaL",0,0,1
"309","ybfA",0,0,1
"310","ybjN",9,0,1
"311","ycfP",0,0,1
"312","ydgD",0,0,1
"313","ydiH",0,0,1
"314","yecD",0,0,1
"315","yejG",0,0,1
"316","yfcA",0,0,1
"317","yfcD",0,0,1
"318","yfcE",0,0,1
"319","yfjF",0,0,1
"320","ygbE",0,0,1
"321","yccA",1,0,1
"322","ydhF",0,0,1
"323","ygaH",0,0,1
"324","ygaZ",0,0,1
"325","ygdR",0,0,1
"326","yghG",0,0,1
"327","yghJ",0,0,1
"328","yghJ",0,0,1
"329","ygiB",4,0,1
"330","ygdQ",0,0,1
"331","ygiW",0,0,1
"332","yhcN",0,0,1
"333","yheO",0,0,1
"334","yieE",0,0,1
"335","yieF",0,0,1
"336","yigI",0,0,1
"337","yjeM",2,0,1
"338","yjjU",0,0,1
"339","ykgA",0,0,1
"340","ylaC",0,0,1
"341","yncD",0,0,1
"342","yodC",0,0,1
"343","yraQ",0,0,1
"344","yhaL",0,0,1
"345","yhiI",0,0,1
"346","yjiA",0,0,1
"347","yjiX",0,0,1
"348","ykfF",0,0,1
"349","ylbF",0,0,1
"350","yncE",1,0,1
"351","yqjA",4,0,1
"352","yqjC",0,0,1
"353","yqjD",0,0,1
"354","ytfJ",1,0,1
"355","recA",2,0,1
"356","rnk",0,0,1
"357","serU",0,0,1
"358","slt",1,0,1
"359","speA",1,0,1
"360","speD",0,0,1
"361","spy",2,0,1
"362","tatA",0,0,1
"363","tatB",0,0,1
"364","ubiE",0,0,1
"365","uvrY",3,0,1
"366","yciB",0,0,1
"367","yciC",0,0,1
"368","yciI",0,0,1
"369","yebE",1,0,1
"370","ygiC",4,0,1
"371","yihA",0,0,1
"372","yijD",0,0,1
"373","ynfD",0,0,1
"374","yqaE",1,0,1
"375","yqgB",0,0,1
"376","speG",2,0,1
"377","srlA",12,0,1
"378","srlB",10,0,1
"379","srlD",10,0,1
"380","srlE",10,0,1
"381","srlR",5,0,1
"382","tap",0,0,1
"383","tar",0,0,1
"384","tsr",2,0,1
"385","tsx",1,0,1
"386","udp",1,0,1
"387","yafE",0,0,1
"388","yafY",0,0,1
"389","ybeX",0,0,1
"390","ybeY",0,0,1
"391","ybeZ",0,0,1
"392","ybiX",0,0,1
"393","ybjX",2,0,1
"394","ycgR",2,0,1
"395","ycjX",0,0,1
"396","yeaD",1,0,1
"397","yebW",0,0,1
"398","yecR",0,0,1
"399","yeeR",0,0,1
"400","yffB",1,0,1
"401","ygaZ",0,0,1
"402","ygiS",0,0,1
"403","yhhQ",0,0,1
"404","yiaD",0,0,1
"405","ykfB",0,0,1
"406","ymdA",0,0,1
"407","yneE",0,0,1
"408","ynfB",3,0,1
"409","zntR",0,0,1
"410","allA",0,0,1
"411","cdh",0,0,1
"412","dnaA",2,0,1
"413","dnaN",2,0,1
"414","entE",3,0,1
"415","fecA",3,0,1
"416","fecB",3,0,1
"417","fecC",3,0,1
"418","fecD",3,0,1
"419","fecE",3,0,1
"420","fepA",3,0,1
"421","fhuC",1,0,1
"422","frwB",0,0,1
"423","ftsA",9,0,1
"424","ftsQ",8,0,1
"425","fucK",6,0,1
"426","galK",4,0,1
"427","gntT",2,0,1
"428","gpmM",1,0,1
"429","gpsA",1,0,1
"430","hrpB",0,0,1
"431","hslR",0,0,1
"432","hupA",1,0,1
"433","hybA",2,0,1
"434","idnT",2,0,1
"435","lnt",0,0,1
"436","lpxB",0,0,1
"437","malF",10,0,1
"438","malG",10,0,1
"439","malK",3,0,1
"440","malM",3,0,1
"441","malP",2,0,1
"442","malQ",4,0,1
"443","mdlB",0,0,1
"444","menA",1,0,1
"445","mltB",0,0,1
"446","modC",2,0,1
"447","murG",5,0,1
"448","napC",8,0,1
"449","narY",0,0,1
"450","nrdF",3,0,1
"451","pflC",0,0,1
"452","pheA",1,0,1
"453","phoB",0,0,1
"454","phoU",10,0,1
"455","aceE",11,0,1
"456","acnB",6,0,1
"457","adk",0,0,1
"458","ahpC",2,0,1
"459","aldA",13,0,1
"460","apaG",0,0,1
"461","argS",1,0,1
"462","aspC",0,0,1
"463","avtA",0,0,1
"464","can",3,0,1
"465","wzzB",0,0,1
"466","cyoA",18,0,1
"467","cyoC",18,0,1
"468","cyoD",18,0,1
"469","cyoE",18,0,1
"470","cysZ",0,0,1
"471","dld",0,0,1
"472","dsbB",0,0,1
"473","emrA",1,0,1
"474","fabI",0,0,1
"475","fadR",2,0,1
"476","fdx",0,0,1
"477","fnr",5,0,1
"478","folE",4,0,1
"479","fpr",3,0,1
"480","galF",0,0,1
"481","gapC",0,0,1
"482","ghrA",0,0,1
"483","glf",0,0,1
"484","gloA",3,0,1
"485","gltX",1,0,1
"486","gmhA",1,0,1
"487","gnd",4,0,1
"488","gpt",1,0,1
"489","guaA",6,0,1
"490","hha",2,0,1
"491","hpt",4,0,1
"492","iadA",0,0,1
"493","insA1",0,0,1
"494","insA2",0,0,1
"495","kdsA",0,0,1
"496","kdsB",0,0,1
"497","lgt",0,0,1
"498","lldP",3,0,1
"499","lysP",0,0,1
"500","mdtJ",2,0,1
"501","mdtL",0,0,1
"502","menB",0,0,1
"503","mepA",0,0,1
"504","metG",0,0,1
"505","metK",5,0,1
"506","miaB",0,0,1
"507","mipA",0,0,1
"508","mreB",1,0,1
"509","mrp",0,0,1
"510","mtn",3,0,1
"511","nadE",1,0,1
"512","ndh",12,0,1
"513","ndk",0,0,1
"514","nemA",3,0,1
"515","nuoG",14,0,1
"516","nuoH",14,0,1
"517","nuoI",14,0,1
"518","nuoJ",14,0,1
"519","nuoK",14,0,1
"520","nuoL",14,0,1
"521","ompR",3,0,1
"522","oppB",2,0,1
"523","oppC",5,0,1
"524","oppD",2,0,1
"525","oppF",2,0,1
"526","pal",0,0,1
"527","pdxH",0,0,1
"528","pepB",0,0,1
"529","pepN",0,0,1
"530","pepP",0,0,1
"531","pmrD",0,0,1
"532","psiF",1,0,1
"533","pstA",10,0,1
"534","pstB",10,0,1
"535","pstC",12,0,1
"536","pstS",12,0,1
"537","rne",0,0,1
"538","tdcB",9,0,1
"539","tdcC",9,0,1
"540","trkA",0,0,1
"541","ulaE",4,0,1
"542","ulaR",0,0,1
"543","pflA",0,0,1
"544","pgi",2,0,1
"545","pheM",0,0,1
"546","pncB",3,0,1
"547","ppsA",3,0,1
"548","ppx",0,0,1
"549","proC",0,0,1
"550","ptsG",5,0,1
"551","ptsH",5,0,1
"552","ptsI",5,0,1
"553","purU",1,0,1
"554","pyrG",0,0,1
"555","rcsB",1,0,1
"556","relA",12,0,1
"557","rfbC",0,0,1
"558","rfbD",0,0,1
"559","rfe",1,0,1
"560","rhlB",0,0,1
"561","uxaC",5,0,1
"562","yagF",0,0,1
"563","ybaV",0,0,1
"564","ybjG",0,0,1
"565","ycdZ",1,0,1
"566","ycjF",0,0,1
"567","ycjO",0,0,1
"568","yddB",0,0,1
"569","ydhF",0,0,1
"570","yghD",0,0,1
"571","rho",0,0,1
"572","ribA",1,0,1
"573","rmf",0,0,1
"574","rnb",0,0,1
"575","rnt",0,0,1
"576","rsd",8,0,1
"577","rsuA",0,0,1
"578","sdhC",14,0,1
"579","sdhD",8,0,1
"580","serC",1,0,1
"581","sfsB",0,0,1
"582","sppA",0,0,1
"583","sra",8,0,1
"584","surA",0,0,1
"585","tatE",0,0,1
"586","tehB",0,0,1
"587","tolB",0,0,1
"588","tolQ",0,0,1
"589","tpiA",1,0,1
"590","yhdT",0,0,1
"591","yhfS",0,0,1
"592","yhfU",0,0,1
"593","yhgE",0,0,1
"594","yicG",0,0,1
"595","yihF",0,0,1
"596","yjaB",0,0,1
"597","yjeJ",0,0,1
"598","yjfL",0,0,1
"599","yjgM",0,0,1
"600","ubiB",0,0,1
"601","ubiH",0,0,1
"602","xerC",0,0,1
"603","yadG",0,0,1
"604","yadH",0,0,1
"605","yaiA",2,0,1
"606","ybgC",0,0,1
"607","ybhB",0,0,1
"608","ycaR",0,0,1
"609","ycdX",0,0,1
"610","ycdY",0,0,1
"611","ychH",1,0,1
"612","ychJ",0,0,1
"613","ydfG",0,0,1
"614","ydiH",0,0,1
"615","yeaC",0,0,1
"616","yeaK",0,0,1
"617","yeeN",0,0,1
"618","yjhD",0,0,1
"619","ykgF",0,0,1
"620","ymdB",0,0,1
"621","yoaE",0,0,1
"622","yohK",0,0,1
"623","yqfA",0,0,1
"624","yrfG",0,0,1
"625","yeeZ",0,0,1
"626","yehS",0,0,1
"627","yeiG",0,0,1
"628","yfaE",6,0,1
"629","yfcZ",1,0,1
"630","yfdG",0,0,1
"631","yfdI",0,0,1
"632","yfjW",0,0,1
"633","ygdI",0,0,1
"634","yhjR",1,0,1
"635","yieP",0,0,1
"636","yjbQ",4,0,1
"637","aidB",4,0,1
"638","ssuD",4,0,1
"639","tauA",1,0,1
"640","tauB",1,0,1
"641","tauC",1,0,1
"642","csgA",13,0,1
"643","csgD",43,0,1
"644","csgE",70,0,1
"645","csgF",70,0,1
"646","csgG",70,0,1
"647","iraP",10,0,1
"648","tcyJ",33,0,1
"649","yccT",1,0,1
"650","gadC",30,0,1
"651","gadE",32,0,1
"652","gadF",42,0,1
"653","gadX",23,0,1
"654","mdtE",38,0,1
"655","mdtF",35,0,1
"656","yhiD",18,0,1
"657","dctR",22,0,1
"658","glsA",3,0,1
"659","rpoS",18,0,1
"660","mcbA",0,0,1
"661","yciE",2,0,1
"662","yciF",0,0,1
"663","yciG",0,0,1
"664","metE",3,0,1
"665","metR",0,0,1
"666","prpB",2,0,1
"667","prpC",2,0,1
"668","prpD",2,0,1
"669","prpR",2,0,1
"670","adiA",6,0,1
"671","appC",9,0,1
"672","appX",7,0,1
"673","hyaA",10,0,1
"674","hyaB",10,0,1
"675","hyaC",10,0,1
"676","hyaD",10,0,1
"677","hyaE",10,0,1
"678","hyaF",10,0,1
"679","araA",1,0,1
"680","araB",1,0,1
"681","araC",2,0,1
"682","araF",8,0,1
"683","caiA",11,0,1
"684","ttdR",0,0,1
"685","mlrA",2,0,1
"686","galS",2,0,1
"687","mglA",14,0,1
"688","mglB",12,0,1
"689","mglC",14,0,1
"690","glcA",7,0,1
"691","glcB",7,0,1
"692","glcD",7,0,1
"693","glcE",7,0,1
"694","glcF",7,0,1
"695","glcG",7,0,1
"696","hcaR",0,0,1
"697","iscR",1,0,1
"698","nrdE",3,0,1
"699","nrdH",3,0,1
"700","nrdI",3,0,1
"701","sufA",8,0,1
"702","sufB",8,0,1
"703","sufC",8,0,1
"704","sufD",8,0,1
"705","sufE",8,0,1
"706","sufS",8,0,1
"707","mhpA",3,0,1
"708","fdhF",3,0,1
"709","fdnG",2,0,1
"710","fdnH",1,0,1
"711","fdnI",1,0,1
"712","hcp",2,0,1
"713","hcr",1,0,1
"714","nirB",10,0,1
"715","nirD",9,0,1
"716","nrfA",4,0,1
"717","nrfB",4,0,1
"718","nrfC",4,0,1
"719","nrfD",4,0,1
"720","ytfE",1,0,1
"721","amtB",1,0,1
"722","argT",2,0,1
"723","ddpA",1,0,1
"724","ddpB",1,0,1
"725","ddpD",1,0,1
"726","ddpX",1,0,1
"727","glnA",5,0,1
"728","glnG",2,0,1
"729","glnK",2,0,1
"730","glnL",4,0,1
"731","hisM",5,0,1
"732","hisP",5,0,1
"733","patA",1,0,1
"734","potF",2,0,1
"735","potG",1,0,1
"736","potH",1,0,1
"737","potI",1,0,1
"738","yhdW",0,0,1
"739","pdeL",1,0,1
"740","prpE",2,0,1
"741","appA",7,0,1
"742","appB",7,0,1
"743","betA",4,0,1
"744","betB",4,0,1
"745","betI",1,0,1
"746","caiD",9,0,1
"747","lldR",1,0,1
"748","fumB",15,0,1
"749","hybE",2,0,1
"750","hybB",2,0,1
"751","dmsA",12,0,1
"752","hybF",2,0,1
"753","hybO",2,0,1
"754","tdcE",9,0,1
"755","clpA",0,0,1
"756","entF",4,0,1
"757","tdcD",9,0,1
"758","lysU",3,0,1
"759","ynfG",5,0,1
"760","pepE",0,0,1
"761","ansB",5,0,1
"762","ydcZ",0,0,1
"763","hypA",7,0,1
"764","tdcF",9,0,1
"765","phoH",6,0,1
"766","hybD",2,0,1
"767","ynfF",5,0,1
"768","tonB",0,0,1
"769","hybC",2,0,1
"770","hypB",10,0,1
"771","dcuB",10,0,1
"772","frdB",8,0,1
"773","hypC",10,0,1
"774","rsxE",0,0,1
"775","ybdZ",4,0,1
"776","leuA",1,0,1
"777","clpS",0,0,1
"778","icd",6,0,1
"779","sodA",33,0,1
"780","fis",9,0,1
"781","tdcA",6,0,1
"782","frdD",7,0,1
"783","hypD",10,0,1
"784","ydhV",1,0,1
"785","dmsB",12,0,1
"786","entB",3,0,1
"787","fhuF",4,0,1
"788","dcuA",10,0,1
"789","pgl",0,0,1
"790","dmsD",4,0,1
"791","ydjA",0,0,1
"792","fepB",2,0,1
"793","yhbW",4,0,1
"794","mdtI",2,0,1
"795","fsr",0,0,1
"796","kbl",0,0,1
"797","kefB",0,0,1
"798","serA",1,0,1
"799","glpQ",13,0,1
"800","metJ",1,0,1
"801","yceI",2,0,1
"802","smg",0,0,1
"803","ulaC",4,0,1
"804","ynfE",5,0,1
"805","ompW",3,0,1
"806","efeO",0,0,1
"807","yqiA",0,0,1
"808","gltI",5,0,1
"809","dcuC",1,0,1
"810","yfeC",0,0,1
"811","leuD",1,0,1
"812","ycgM",0,0,1
"813","hybG",2,0,1
"814","fes",4,0,1
"815","entA",3,0,1
"816","yoaB",0,0,1
"817","yjjI",0,0,1
"818","ogt",0,0,1
"819","mntH",4,0,1
"820","leuC",1,0,1
"821","shiA",1,0,1
"822","leuB",1,0,1
"823","gcvR",0,0,1
"824","entC",3,0,1
"825","ravA",0,0,1
"826","selA",0,0,1
"827","efeU",0,0,1
"828","ispU",0,0,1
"829","msrA",0,0,1
"830","fadE",1,0,1
"831","ugpC",1,0,1
"832","manZ",6,0,1
"833","ccmD",6,0,1
"834","ydhY",1,0,1
"835","yhjE",2,0,1
"836","fepC",1,0,1
"837","mgsA",0,0,1
"838","sucC",20,0,1
"839","hypE",10,0,1
"840","csrD",0,0,1
"841","pykA",2,0,1
"842","yaeP",0,0,1
"843","trmA",0,0,1
"844","pepD",2,0,1
"845","yciH",2,0,1
"846","galT",3,0,1
"847","yhdH",0,0,1
"848","ynfH",4,0,1
"849","sodB",7,0,1
"850","sstT",2,0,1
"851","nadB",0,0,1
"852","ybjI",0,0,1
"853","purT",2,0,1
"854","fdoI",0,0,1
"855","exbB",3,0,1
"856","yebZ",0,0,1
"857","pnuC",0,0,1
"858","rutE",1,0,1
"859","yeiE",0,0,1
"860","moeA",6,0,1
"861","melA",1,0,1
"862","ilvE",1,0,1
"863","yddA",0,0,1
"864","cysE",0,0,1
"865","sanA",0,0,1
"866","manY",7,0,1
"867","hisQ",6,0,1
"868","dfp",0,0,1
"869","ydiP",0,0,1
"870","ycjY",0,0,1
"871","tdh",1,0,1
"872","ybjJ",0,0,1
"873","yhfK",0,0,1
"874","yibQ",0,0,1
"875","ccmF",6,0,1
"876","nth",0,0,1
"877","recC",5,0,1
"878","aegA",0,0,1
"879","rpsQ",9,0,1
"880","fepD",1,0,1
"881","yfeD",0,0,1
"882","aqpZ",0,0,1
"883","gltL",5,0,1
"884","cycA",7,0,1
"885","aroF",2,0,1
"886","gcvP",4,0,1
"887","yebY",0,0,1
"888","mutM",1,0,1
"889","mdtC",3,0,1
"890","exbD",1,0,1
"891","ydhW",1,0,1
"892","crl",0,0,1
"893","znuB",1,0,1
"894","torD",2,0,1
"895","gltP",4,0,1
"896","agaV",2,0,1
"897","sucB",18,0,1
"898","yafD",0,0,1
"899","ilvM",3,0,1
"900","cdsA",0,0,1
"901","pyrD",2,0,1
"902","glgC",6,0,1
"903","amn",1,0,1
"904","uhpB",0,0,1
"905","ybhG",1,0,1
"906","pck",1,0,1
"907","rimJ",0,0,1
"908","iscA",2,0,1
"909","chaA",0,0,1
"910","ydhR",0,0,1
"911","pflB",16,0,1
"912","ydgJ",0,0,1
"913","acs",15,0,1
"914","asd",0,0,1
"915","tpx",3,0,1
"916","emrD",1,0,1
"917","yjjP",0,0,1
"918","ydiE",0,0,1
"919","glgA",5,0,1
"920","yqaB",0,0,1
"921","ais",0,0,1
"922","aroD",0,0,1
"923","yiiQ",0,0,1
"924","napH",7,0,1
"925","ccmH",7,0,1
"926","ybiV",0,0,1
"927","efp",0,0,1
"928","hemD",0,0,1
"929","pykF",1,0,1
"930","efeB",0,0,1
"931","uspE",0,0,1
"932","ilvI",1,0,1
"933","glpK",2,0,1
"934","eda",4,0,1
"935","pheP",0,0,1
"936","cysK",1,0,1
"937","napF",8,0,1
"938","ynaJ",0,0,1
"939","torA",2,0,1
"940","nanE",3,0,1
"941","thiD",0,0,1
"942","ydhP",0,0,1
"943","galP",9,0,1
"944","yojI",1,0,1
"945","osmC",7,0,1
"946","cadA",23,0,1
"947","yhbS",0,0,1
"948","msrB",4,0,1
"949","ung",0,0,1
"950","zraR",0,0,1
"951","trmH",2,0,1
"952","ybaN",0,0,1
"953","trpA",3,0,1
"954","brnQ",0,0,1
"955","envC",0,0,1
"956","galE",4,0,1
"957","fumC",21,0,1
"958","bfd",0,0,1
"959","yjjW",0,0,1
"960","crr",7,0,1
"961","xseB",0,0,1
"962","wzzE",0,0,1
"963","moaB",0,0,1
"964","slyB",0,0,1
"965","fhuE",0,0,1
"966","hmp",4,0,1
"967","yfeX",0,0,1
"968","gltK",5,0,1
"969","yedE",0,0,1
"970","putP",4,0,1
"971","speC",1,0,1
"972","menC",0,0,1
"973","moaE",0,0,1
"974","exuT",2,0,1
"975","ybjM",0,0,1
"976","iscU",2,0,1
"977","ilvC",1,0,1
"978","ybiT",0,0,1
"979","phoA",2,0,1
"980","yceH",0,0,1
"981","ulaD",4,0,1
"982","napA",7,0,1
"983","cusR",1,0,1
"984","ispA",0,0,1
"985","pldB",0,0,1
"986","yceB",0,0,1
"987","yjaH",0,0,1
"988","dsbA",1,0,1
"989","kefG",0,0,1
"990","adhE",5,0,1
"991","fepG",1,0,1
"992","nrdR",0,0,1
"993","pqqL",0,0,1
"994","ftsZ",11,0,1
"995","glnH",4,0,1
"996","ypeC",0,0,1
"997","yqhD",0,0,1
"998","glnD",6,0,1
"999","thiM",0,0,1
"1000","aroG",2,0,1
"1001","idnO",2,0,1
"1002","idnD",2,0,1
"1003","idnK",5,0,1
"1004","idnR",2,0,1
"1005","gntU",5,0,1
"1006","cspG",0,0,1
"1007","gntK",5,0,1
"1008","yjgR",0,0,1
"1009","yjjZ",3,0,1
"1010","flhC",33,0,1
"1011","alr",0,0,1
"1012","glpF",4,0,1
"1013","yddH",0,0,1
"1014","cspA",4,0,1
"1015","glpT",16,0,1
"1016","codA",1,0,1
"1017","flhD",33,0,1
"1018","metQ",1,0,1
"1019","mcrB",0,0,1
"1020","garR",4,0,1
"1021","metI",1,0,1
"1022","malZ",0,0,1
"1023","ykgM",0,0,1
"1024","kdgK",0,0,1
"1025","zraP",1,0,1
"1026","pspC",2,0,1
"1027","pspD",2,0,1
"1028","pspA",2,0,1
"1029","pspB",2,0,1
"1030","yjiN",0,0,1
"1031","zwf",13,0,1
"1032","dapE",0,0,1
"1033","secE",0,0,1
"1034","yebK",0,0,1
"1035","ompX",3,0,1
"1036","fabH",4,0,1
"1037","yifK",0,0,1
"1038","uup",0,0,1
"1039","pyrH",0,0,1
"1040","argI",3,0,1
"1041","speE",0,0,1
"1042","rplU",3,0,1
"1043","rplY",2,0,1
"1044","ldrD",0,0,1
"1045","yegD",0,0,1
"1046","yddJ",0,0,1
"1047","caiT",9,0,1
"1048","alaS",0,0,1
"1049","nusG",0,0,1
"1050","dnaB",0,0,1
"1051","era",0,0,1
