"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",317,0,1
"3",223,0,1
"4",335,0,1
"5",0,0,1
"6",369,0,1
"7",144,0,1
"8",47,0,1
"9",0,0,1
"10",233,0,1
"11",0,0,1
"12",0,0,1
"13",0,0,1
"14",133,0,1
"15",236,0,1
"16",211,0,1
"17",0,0,1
"18",128,0,1
"19",195,0,1
"20",0,0,1
"21",0,0,1
"22",99,0,1
"23",0,0,1
"24",1982,0,1
"25",2934,0,1
"26",0,0,1
"27",445,0,1
"28",606,0,1
"29",42,0,1
"30",1724,0,1
"31",717,0,1
"32",0,0,1
"33",1172,0,1
"34",1194,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",0,0,1
"39",123,0,1
"40",353,0,1
"41",158,0,1
"42",167,0,1
"43",196,0,1
"44",376,0,1
"45",0,0,1
"46",0,0,1
"47",656,0,1
"48",0,0,1
"49",0,0,1
"50",166,0,1
"51",115,0,1
"52",425,0,1
"53",213,0,1
"54",585,0,1
"55",0,0,1
"56",0,0,1
"57",0,0,1
"58",0,0,1
"59",145,0,1
"60",113,0,1
"61",0,0,1
"62",372,0,1
"63",220,0,1
"64",74,0,1
"65",370,0,1
"66",131,0,1
"67",109,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",0,0,1
"72",184,0,1
"73",414,0,1
"74",138,0,1
"75",69,0,1
"76",0,0,1
"77",218,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",228,0,1
"82",917,0,1
"83",628,0,1
"84",862,0,1
"85",225,0,1
"86",301,0,1
"87",945,0,1
"88",0,0,1
"89",3506,0,1
"90",69,0,1
"91",980,0,1
"92",0,0,1
"93",519,0,1
"94",943,0,1
"95",578,0,1
"96",0,0,1
"97",0,0,1
"98",152,0,1
"99",0,0,1
"100",107,0,1
"101",150,0,1
"102",177,0,1
"103",191,0,1
"104",0,0,1
"105",0,0,1
"106",2020,0,1
"107",1886,0,1
"108",3715,0,1
"109",494,0,1
"110",694,0,1
"111",539,0,1
"112",0,0,1
"113",826,0,1
"114",922,0,1
"115",189,0,1
"116",290,0,1
"117",1031,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",365,0,1
"123",114,0,1
"124",155,0,1
"125",0,0,1
"126",0,0,1
"127",0,0,1
"128",0,0,1
"129",0,0,1
"130",0,0,1
"131",0,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",915,0,1
"136",773,0,1
"137",338,0,1
"138",0,0,1
"139",108,0,1
"140",0,0,1
"141",303,0,1
"142",55,0,1
"143",362,0,1
"144",0,0,1
"145",0,0,1
"146",0,0,1
"147",0,0,1
"148",640,0,1
"149",175,0,1
"150",250,0,1
"151",268,0,1
"152",0,0,1
"153",139,0,1
"154",276,0,1
"155",0,0,1
"156",209,0,1
"157",0,0,1
"158",0,0,1
"159",0,0,1
"160",252,0,1
"161",0,0,1
"162",103,0,1
"163",374,0,1
"164",0,0,1
"165",54,0,1
"166",143,0,1
"167",0,0,1
"168",696,0,1
"169",147,0,1
"170",0,0,1
"171",5132,0,1
"172",1137,0,1
"173",1109,0,1
"174",502,0,1
"175",0,0,1
"176",193,0,1
"177",99,0,1
"178",248,0,1
"179",2644,0,1
"180",0,0,1
"181",0,0,1
"182",0,0,1
"183",0,0,1
"184",20,0,1
"185",1753,0,1
"186",0,0,1
"187",756,0,1
"188",323,0,1
"189",265,0,1
"190",718,0,1
"191",1296,0,1
"192",0,0,1
"193",0,0,1
"194",489,0,1
"195",0,0,1
"196",0,0,1
"197",505,0,1
"198",171,0,1
"199",0,0,1
"200",0,0,1
"201",379,0,1
"202",0,0,1
"203",0,0,1
"204",0,0,1
"205",0,0,1
"206",585,0,1
"207",55,0,1
"208",204,0,1
"209",0,0,1
"210",72,0,1
"211",77,0,1
"212",0,0,1
"213",0,0,1
"214",0,0,1
"215",239,0,1
"216",0,0,1
"217",0,0,1
"218",1186,0,1
"219",0,0,1
"220",449,0,1
"221",1605,0,1
"222",37,0,1
"223",448,0,1
"224",1447,0,1
