"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",80.8902077151335,19.1097922848665,31.0644557986768,49.8257519164567,4.05677072042837,3.04099574593238,12.4312389823948,15.4773220439017,45.8838802224762
"Non-plastic
genes",31.40589569161,68.59410430839,10.6014272217586,20.8044684698513,4.71780172160409,2.7073469919712,5.98743893373761,5.38309148370691,12.6102165605902
