"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"Plastic
genes",94,6,10.9190983068944,20.7601223069119,17.4105578406527,17.1489498488405,5.31630795905261,8.63141344846655,7.75604446529874,6.05750582388252,0,66.2387283032996,27.7612716967004,45.6269420213255,48.3730579786745
"Anticor",94.6666666666667,5.33333333333333,7.12028627049155,24.8361017299905,10.1351876545106,21.6102492103401,4.11976526113691,13.2509463511516,6.65172854221851,6.94240164682687,0,63.7018248653327,30.9648418013339,49.3270996127706,45.339567053896
"Cor",93.3333333333333,6.66666666666667,14.7179103432973,16.6841428838333,24.6859280267949,12.6876504873409,6.5128506569683,4.01188054578147,8.86036038837896,5.17261000093817,0,68.7756317412664,24.5577015920669,41.9267844298804,51.4065489034529
"No_sel",86,14,12.6342625511743,12.3133369081898,11.6292566094037,9.74056703100821,9.58392563319034,7.34755995638349,10.2427974802975,12.5082938303527,0,46.317423099776,39.682576900224,41.879085048938,44.120914951062
"Non-plastic
genes",11.3333333333333,88.6666666666667,0.733333333333333,1.44444444444444,0.8,0.555555555555555,0.0833333333333333,5.34444444444444,1.03888888888889,1.33333333333333,0,3.53333333333333,7.8,7.60555555555556,3.72777777777778
