"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"1",0,1,0,0,0,0,0,0,0,0,0
"2",1,0,0,0,0,0.5,0,0,0.5,0,0
"3",1,0,0,0,0,0,0,0,0,1,0
"4",1,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0
"5",1,0,1,0,0,0,0,0,0,0,0
"6",1,0,0,0,0,0,0.5,0,0,0.5,0
"7",1,0,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0
"8",1,0,0,0.5,0,0,0,0.5,0,0,0
"9",0,1,0,0,0,0,0,0,0,0,0
"10",1,0,0.5,0,0.5,0,0,0,0,0,0
"11",1,0,1,0,0,0,0,0,0,0,0
"12",0,1,0,0,0,0,0,0,0,0,0
"13",0,1,0,0,0,0,0,0,0,0,0
"14",0,1,0,0,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0
"16",0,1,0,0,0,0,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,0,0,0
"18",0,1,0,0,0,0,0,0,0,0,0
"19",0,1,0,0,0,0,0,0,0,0,0
"20",0,1,0,0,0,0,0,0,0,0,0
"21",0,1,0,0,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0,0,0
"23",0,1,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0
"25",0,1,0,0,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0
"28",0,1,0,0,0,0,0,0,0,0,0
"29",0,1,0,0,0,0,0,0,0,0,0
"30",0,1,0,0,0,0,0,0,0,0,0
"31",1,0,0,0,0,0,0,0,1,0,0
"32",1,0,0,0,0,0,0,0,1,0,0
"33",0,1,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,1,0,0,0,0,0,0
"35",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.333333333333333,0
"36",0,1,0,0,0,0,0,0,0,0,0
"37",1,0,0,0,0.5,0,0.5,0,0,0,0
"38",1,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0
"39",1,0,0,0,0,0,0,0,1,0,0
"40",1,0,0,1,0,0,0,0,0,0,0
"41",1,0,0,0.428571428571429,0.142857142857143,0.285714285714286,0,0,0,0.142857142857143,0
"42",1,0,1,0,0,0,0,0,0,0,0
"43",1,0,0,0,0,0,1,0,0,0,0
"44",0,1,0,0,0,0,0,0,0,0,0
"45",1,0,0,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0
"46",0,1,0,0,0,0,0,0,0,0,0
"47",1,0,1,0,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0
"49",0,1,0,0,0,0,0,0,0,0,0
"50",1,0,0,0,0,0,0,1,0,0,0
"51",1,0,0,0,0.2,0.4,0,0.2,0,0.2,0
"52",0,1,0,0,0,0,0,0,0,0,0
"53",0,1,0,0,0,0,0,0,0,0,0
"54",1,0,0,0,0,0,1,0,0,0,0
"55",1,0,0,0.4,0.4,0,0,0.2,0,0,0
"56",0,1,0,0,0,0,0,0,0,0,0
"57",1,0,0,0,0,0,1,0,0,0,0
"58",0,1,0,0,0,0,0,0,0,0,0
"59",1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"60",1,0,0,0,0,0.25,0,0,0.25,0.5,0
"61",1,0,0,0,0,0,0,0,0.5,0.5,0
"62",1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0
"63",0,1,0,0,0,0,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0,0,0
"65",1,0,0,0.5,0,0,0,0.5,0,0,0
"66",0,1,0,0,0,0,0,0,0,0,0
"67",0,1,0,0,0,0,0,0,0,0,0
"68",1,0,0,1,0,0,0,0,0,0,0
"69",1,0,0,0,0,0,0,0,0,1,0
"70",1,0,1,0,0,0,0,0,0,0,0
"71",0,1,0,0,0,0,0,0,0,0,0
"72",1,0,0,0,0,0,0,0,0,1,0
"73",1,0,0,0,0,0,0,0,1,0,0
"74",1,0,0,1,0,0,0,0,0,0,0
"75",1,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0
"76",1,0,0.5,0,0,0,0,0,0.5,0,0
"77",0,1,0,0,0,0,0,0,0,0,0
"78",1,0,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0,0.222222222222222,0.333333333333333,0
"79",1,0,0,0,1,0,0,0,0,0,0
"80",1,0,0,0,1,0,0,0,0,0,0
"81",0,1,0,0,0,0,0,0,0,0,0
"82",1,0,0,0,0,0.5,0.5,0,0,0,0
"83",1,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0
"84",1,0,0,0,1,0,0,0,0,0,0
"85",1,0,0,0,0.5,0,0,0.5,0,0,0
"86",1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0
"87",1,0,0,0,0,1,0,0,0,0,0
"88",1,0,0,0,1,0,0,0,0,0,0
"89",1,0,0,0,0,0.5,0.5,0,0,0,0
"90",0,1,0,0,0,0,0,0,0,0,0
"91",0,1,0,0,0,0,0,0,0,0,0
