"","FBL_number","No_FBL","FBL"
"1",1850,0,1
"2",123,0,1
"3",1,0,1
"4",749,0,1
"5",416,0,1
"6",15,0,1
"7",367,0,1
"8",488,0,1
"9",0,0,1
"10",0,0,1
"11",4607,0,1
"12",6101,0,1
"13",5142,0,1
"14",247,0,1
"15",155,0,1
"16",0,0,1
"17",1443,0,1
"18",1881,0,1
"19",1109,0,1
"20",1846,0,1
"21",115,0,1
"22",143,0,1
"23",4162,0,1
"24",3993,0,1
"25",4862,0,1
"26",823,0,1
"27",57,0,1
"28",968,0,1
"29",89,0,1
"30",602,0,1
"31",603,0,1
"32",777,0,1
"33",852,0,1
"34",38,0,1
"35",35,0,1
"36",1566,0,1
"37",840,0,1
"38",148,0,1
"39",293,0,1
"40",403,0,1
"41",194,0,1
"42",396,0,1
"43",285,0,1
"44",0,0,1
"45",0,0,1
"46",0,0,1
"47",1948,0,1
"48",1544,0,1
"49",572,0,1
"50",42,0,1
"51",427,0,1
"52",83,0,1
"53",1,0,1
"54",57,0,1
"55",0,0,1
"56",318,0,1
"57",242,0,1
"58",117,0,1
"59",477,0,1
"60",58,0,1
"61",0,0,1
"62",275,0,1
"63",0,0,1
"64",0,0,1
"65",11,0,1
"66",62,0,1
"67",318,0,1
"68",193,0,1
"69",3908,0,1
"70",4291,0,1
"71",2522,0,1
"72",874,0,1
"73",1154,0,1
"74",0,0,1
"75",768,0,1
"76",20,0,1
"77",173,0,1
"78",0,0,1
"79",44,0,1
"80",1597,0,1
"81",517,0,1
"82",2460,0,1
"83",129,0,1
"84",65,0,1
"85",61,0,1
"86",130,0,1
"87",109,0,1
"88",278,0,1
"89",261,0,1
"90",144,0,1
"91",325,0,1
"92",0,0,1
"93",0,0,1
"94",779,0,1
"95",573,0,1
"96",13,0,1
"97",90,0,1
"98",54,0,1
"99",0,0,1
"100",93,0,1
"101",0,0,1
"102",0,0,1
"103",12,0,1
"104",74,0,1
"105",3960,0,1
"106",3426,0,1
"107",20,0,1
"108",155,0,1
"109",267,0,1
"110",1157,0,1
"111",93,0,1
"112",238,0,1
"113",114,0,1
"114",1153,0,1
"115",1629,0,1
"116",2,0,1
"117",4656,0,1
"118",3924,0,1
"119",1616,0,1
"120",48,0,1
"121",74,0,1
"122",571,0,1
"123",0,0,1
"124",1332,0,1
"125",0,0,1
"126",86,0,1
"127",570,0,1
"128",0,0,1
"129",4,0,1
"130",0,0,1
"131",0,0,1
"132",0,0,1
"133",19,0,1
"134",7,0,1
"135",57,0,1
"136",59,0,1
"137",19,0,1
"138",1206,0,1
"139",980,0,1
"140",239,0,1
"141",136,0,1
"142",93,0,1
"143",190,0,1
"144",0,0,1
"145",65,0,1
"146",21,0,1
"147",50,0,1
"148",93,0,1
"149",1124,0,1
"150",694,0,1
"151",730,0,1
"152",0,0,1
"153",325,0,1
"154",15,0,1
"155",34,0,1
"156",121,0,1
"157",189,0,1
"158",254,0,1
"159",47,0,1
"160",114,0,1
"161",0,0,1
"162",2496,0,1
"163",1064,0,1
"164",123,0,1
"165",469,0,1
"166",51,0,1
"167",127,0,1
"168",51,0,1
"169",86,0,1
"170",455,0,1
"171",324,0,1
"172",576,0,1
"173",0,0,1
"174",101,0,1
"175",1263,0,1
"176",0,0,1
"177",9,0,1
"178",0,0,1
"179",17,0,1
"180",290,0,1
"181",0,0,1
"182",0,0,1
"183",176,0,1
"184",395,0,1
"185",1057,0,1
"186",55,0,1
"187",20,0,1
"188",157,0,1
"189",139,0,1
"190",172,0,1
"191",97,0,1
"192",63,0,1
"193",3940,0,1
"194",1875,0,1
"195",1702,0,1
"196",0,0,1
"197",224,0,1
"198",1003,0,1
"199",34,0,1
"200",976,0,1
"201",0,0,1
"202",986,0,1
"203",1167,0,1
"204",1379,0,1
"205",2348,0,1
"206",3556,0,1
"207",574,0,1
"208",649,0,1
"209",475,0,1
"210",213,0,1
"211",224,0,1
"212",329,0,1
"213",492,0,1
"214",267,0,1
"215",269,0,1
"216",2483,0,1
"217",4391,0,1
"218",2438,0,1
"219",161,0,1
"220",46,0,1
"221",18,0,1
"222",114,0,1
"223",901,0,1
"224",929,0,1
"225",958,0,1
"226",844,0,1
"227",329,0,1
"228",2766,0,1
"229",2998,0,1
"230",0,0,1
"231",711,0,1
"232",58,0,1
"233",590,0,1
"234",796,0,1
"235",91,0,1
"236",309,0,1
"237",816,0,1
"238",2567,0,1
"239",1827,0,1
"240",1588,0,1
"241",409,0,1
"242",0,0,1
"243",83,0,1
"244",133,0,1
"245",42,0,1
"246",0,0,1
"247",1081,0,1
"248",579,0,1
"249",1178,0,1
"250",843,0,1
"251",666,0,1
