"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"70","sufS",1,0,0.125,0.25,0.25,0.125,0,0,0.25,0,0
"71","mhpA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"72","fdhF",1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0
"73","fdnG",1,0,1,0,0,0,0,0,0,0,0
"74","fdnH",1,0,0,1,0,0,0,0,0,0,0
"75","fdnI",1,0,0,0,0,0,0,0,1,0,0
"76","hcp",1,0,0,0.5,0,0,0,0,0,0.5,0
"77","hcr",1,0,1,0,0,0,0,0,0,0,0
"78","nirB",1,0,0.1,0.2,0,0.1,0,0.2,0.3,0.1,0
"79","nirD",1,0,0.111111111111111,0.111111111111111,0.222222222222222,0,0,0,0.555555555555556,0,0
"80","nrfA",1,0,0,1,0,0,0,0,0,0,0
"81","nrfB",1,0,0.25,0,0,0,0,0,0,0.75,0
"82","nrfC",1,0,0,0.5,0,0,0,0,0.5,0,0
"83","nrfD",1,0,0,0.25,0,0,0,0,0.75,0,0
"84","ytfE",1,0,0,1,0,0,0,0,0,0,0
"85","amtB",1,0,0,0,0,0,0,0,0,1,0
"86","argT",1,0,0,0,0,0,0,0.5,0.5,0,0
"87","ddpA",1,0,0,1,0,0,0,0,0,0,0
"88","ddpB",1,0,0,1,0,0,0,0,0,0,0
"89","ddpD",1,0,0,0,0,0,0,0,1,0,0
"90","ddpX",1,0,0,0,0,0,0,0,1,0,0
"91","glnA",1,0,0,0.4,0,0,0,0.6,0,0,0
"92","glnG",1,0,0,0,0,0,0,0.5,0.5,0,0
"93","glnK",1,0,0,0.5,0,0.5,0,0,0,0,0
"94","glnL",1,0,0,0.5,0,0,0,0.5,0,0,0
"95","hisM",1,0,0,0.6,0,0,0,0.4,0,0,0
"96","hisP",1,0,0,0.2,0,0.4,0,0,0,0.4,0
"97","patA",1,0,0,0,0,0,0,0,1,0,0
"98","potF",1,0,0,1,0,0,0,0,0,0,0
"99","potG",1,0,0,1,0,0,0,0,0,0,0
"100","potH",1,0,0,1,0,0,0,0,0,0,0
"101","potI",1,0,0,1,0,0,0,0,0,0,0
"102","yhdW",0,1,0,0,0,0,0,0,0,0,0
"103","pdeL",1,0,0,0,1,0,0,0,0,0,0
"104","prpE",1,0,0,0,0,0,0,0.5,0,0.5,0
"105","appA",1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0
"106","appB",1,0,0,0.571428571428571,0,0,0,0.428571428571429,0,0,0
"107","betA",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"108","betB",1,0,0,0,0,0,0,0.25,0.25,0.5,0
"109","betI",1,0,0,0,0,0,0,0,0,1,0
"110","caiD",1,0,0,0.333333333333333,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0.111111111111111,0
"111","lldR",1,0,0,1,0,0,0,0,0,0,0
"112","slp",1,0,0,0.571428571428571,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,0.19047619047619,0
"113","hdeB",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"114","hdeD",1,0,0,0.65,0,0,0,0.35,0,0,0
"115","hdeA",1,0,0.0555555555555556,0.388888888888889,0.166666666666667,0,0.0555555555555556,0.111111111111111,0.166666666666667,0.0555555555555556,0
"116","yccJ",1,0,1,0,0,0,0,0,0,0,0
"117","yhiM",1,0,0,0.8,0,0,0,0.2,0,0,0
"118","wrbA",1,0,0,1,0,0,0,0,0,0,0
"119","gadB",1,0,0,0.515151515151515,0.0303030303030303,0,0,0.212121212121212,0.0606060606060606,0.181818181818182,0
"120","gadA",1,0,0.0344827586206897,0.448275862068966,0.0689655172413793,0,0,0.137931034482759,0.206896551724138,0.103448275862069,0
"121","ybaT",1,0,0,1,0,0,0,0,0,0,0
"122","glcC",1,0,0,0.4,0,0.2,0,0,0.4,0,0
"123","gltB",1,0,0,0.428571428571428,0.107142857142857,0,0,0.107142857142857,0.214285714285714,0.142857142857143,0
"124","gltD",1,0,0,0.464285714285714,0.0357142857142857,0.0357142857142857,0,0.142857142857143,0.214285714285714,0.107142857142857,0
"125","lldD",1,0,1,0,0,0,0,0,0,0,0
"126","rcsA",1,0,0,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0
"127","purD",1,0,0,0.5,0,0,0,0,0.5,0,0
"128","putA",1,0,0.5,0,0,0.5,0,0,0,0,0
"129","fliA",1,0,0.2,0.25,0.05,0.15,0,0.05,0.1,0.2,0
"130","fliE",1,0,0,0.285714285714286,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.142857142857143,0
"131","fliF",1,0,0.25,0.125,0,0.25,0,0,0,0.375,0
"132","fliG",1,0,0,0.375,0,0,0,0.25,0.25,0.125,0
"133","fliH",1,0,0.25,0.125,0.125,0,0.125,0,0.375,0,0
"134","fliI",1,0,0,0.75,0,0,0,0.25,0,0,0
"135","fliJ",1,0,0,0.25,0.125,0,0.125,0,0.5,0,0
"136","fliK",1,0,0.375,0.125,0,0.25,0,0,0,0.25,0
"137","hisJ",1,0,0.2,0,0.2,0,0,0.2,0.4,0,0
"138","fliZ",1,0,0,0.366666666666667,0.1,0.0333333333333333,0.0666666666666667,0.133333333333333,0.3,0,0
"139","purH",1,0,0,0.5,0,0,0,0,0.5,0,0
"140","nlpA",1,0,0,1,0,0,0,0,0,0,0
"141","nrdF",1,0,0,0,0,0,0,0,0,1,0
"142","cyoC",1,0,0.0555555555555556,0.333333333333333,0.0555555555555556,0,0,0.0555555555555556,0.333333333333333,0.166666666666667,0
"143","cyoD",1,0,0.166666666666667,0.166666666666667,0,0.0555555555555556,0,0.0555555555555556,0.166666666666667,0.388888888888889,0
"144","cyoE",1,0,0.166666666666667,0.5,0,0.0555555555555556,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0
"145","lldP",1,0,0,1,0,0,0,0,0,0,0
"146","rmf",0,1,0,0,0,0,0,0,0,0,0
