"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",0,0,1
"7",2,0,1
"8",5,0,1
"9",0,0,1
"10",2129,0,1
"11",323,0,1
"12",24,0,1
"13",1567,0,1
"14",89,0,1
"15",540,0,1
"16",584,0,1
"17",154,0,1
"18",854,0,1
"19",9,0,1
"20",0,0,1
"21",0,0,1
"22",1,0,1
"23",3,0,1
"24",1,0,1
"25",0,0,1
"26",3,0,1
"27",0,0,1
"28",0,0,1
"29",7,0,1
"30",0,0,1
"31",0,0,1
"32",15,0,1
"33",0,0,1
"34",20,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",0,0,1
"41",10,0,1
"42",2,0,1
"43",0,0,1
"44",0,0,1
"45",92,0,1
"46",12,0,1
"47",26,0,1
"48",52,0,1
"49",0,0,1
"50",1088,0,1
"51",177,0,1
"52",2046,0,1
"53",366,0,1
"54",281,0,1
"55",0,0,1
"56",0,0,1
"57",0,0,1
"58",0,0,1
"59",139,0,1
"60",1,0,1
"61",1,0,1
"62",23,0,1
"63",1,0,1
"64",0,0,1
"65",0,0,1
"66",3831,0,1
"67",720,0,1
"68",1008,0,1
"69",190,0,1
"70",9,0,1
"71",9,0,1
"72",302,0,1
"73",855,0,1
"74",0,0,1
"75",103,0,1
"76",0,0,1
"77",0,0,1
"78",0,0,1
"79",47,0,1
"80",97,0,1
"81",223,0,1
"82",12,0,1
"83",84,0,1
"84",9,0,1
"85",0,0,1
"86",0,0,1
"87",0,0,1
"88",17,0,1
"89",4,0,1
"90",8,0,1
"91",33,0,1
"92",0,0,1
"93",0,0,1
"94",0,0,1
"95",0,0,1
"96",0,0,1
"97",0,0,1
"98",387,0,1
"99",115,0,1
"100",15,0,1
"101",291,0,1
"102",582,0,1
"103",0,0,1
"104",0,0,1
"105",0,0,1
"106",544,0,1
"107",13,0,1
"108",268,0,1
"109",305,0,1
"110",0,0,1
"111",3392,0,1
"112",539,0,1
"113",8,0,1
"114",1127,0,1
"115",0,0,1
"116",79,0,1
"117",31,0,1
"118",0,0,1
"119",470,0,1
"120",78,0,1
"121",0,0,1
"122",0,0,1
"123",0,0,1
"124",64,0,1
"125",45,0,1
"126",1,0,1
"127",99,0,1
"128",0,0,1
"129",0,0,1
"130",0,0,1
"131",383,0,1
"132",7,0,1
"133",86,0,1
"134",1,0,1
"135",0,0,1
"136",0,0,1
"137",5327,0,1
"138",1586,0,1
"139",4592,0,1
"140",2722,0,1
"141",126,0,1
"142",249,0,1
"143",395,0,1
"144",964,0,1
"145",1509,0,1
"146",94,0,1
"147",1,0,1
"148",683,0,1
"149",0,0,1
"150",0,0,1
"151",0,0,1
"152",0,0,1
"153",15,0,1
"154",33,0,1
"155",13,0,1
"156",0,0,1
