"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"51","groL",1,0,0,1,0,0,0,0,0,0,0,0,0
"52","groS",1,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"53","hslO",0,1,0,0,0,0,0,0,0,0,0,0,0
"54","hslU",0,1,0,0,0,0,0,0,0,0,0,0,0
"55","hslV",0,1,0,0,0,0,0,0,0,0,0,0,0
"56","htpG",1,0,0,0,0,0,0,0.25,0,0.5,0,0.25,0
"57","osmB",1,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0
"58","ybjC",1,0,0.166666666666667,0.166666666666667,0,0.5,0,0,0.166666666666667,0,0,0,0
"59","yccA",0,1,0,0,0,0,0,0,0,0,0,0,0
"60","spy",1,0,0,1,0,0,0,0,0,0,0,0,0
"61","yebE",0,1,0,0,0,0,0,0,0,0,0,0,0
"62","nrdF",1,0,1,0,0,0,0,0,0,0,0,0,0
"63","phoB",0,1,0,0,0,0,0,0,0,0,0,0,0
"64","phoU",1,0,0.0588235294117647,0.352941176470588,0.0588235294117647,0,0,0.0588235294117647,0,0.294117647058824,0,0.176470588235294,0
"65","ahpC",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"66","fdx",0,1,0,0,0,0,0,0,0,0,0,0,0
"67","ndh",1,0,0.157894736842105,0.421052631578947,0.210526315789474,0,0,0,0,0.157894736842105,0.0526315789473684,0,0
"68","pepB",0,1,0,0,0,0,0,0,0,0,0,0,0
"69","pstA",1,0,0.470588235294118,0,0,0.0588235294117647,0,0,0.470588235294118,0,0,0,0
"70","pstB",1,0,0.176470588235294,0.235294117647059,0.0588235294117647,0,0.0588235294117647,0,0.176470588235294,0.117647058823529,0.117647058823529,0.0588235294117647,0
"71","pstC",1,0,0.157894736842105,0.263157894736842,0.105263157894737,0,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0.157894736842105,0.105263157894737,0
"72","pstS",1,0,0.105263157894737,0.368421052631579,0.0526315789473684,0,0,0.0526315789473684,0,0.263157894736842,0,0.157894736842105,0
"73","tcyJ",1,0,0.0747663551401869,0.252336448598131,0.0654205607476635,0.0467289719626168,0.0841121495327103,0.0186915887850467,0.149532710280374,0.0747663551401869,0.186915887850467,0.0467289719626168,0
"74","rpoS",1,0,0.105263157894737,0.263157894736842,0.0701754385964912,0,0.0350877192982456,0.0701754385964912,0.0175438596491228,0.263157894736842,0,0.175438596491228,0
"75","mcbA",0,1,0,0,0,0,0,0,0,0,0,0,0
"76","iscR",0,1,0,0,0,0,0,0,0,0,0,0,0
"77","nrdE",1,0,1,0,0,0,0,0,0,0,0,0,0
"78","nrdH",1,0,1,0,0,0,0,0,0,0,0,0,0
"79","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"80","sufA",1,0,0.230769230769231,0.153846153846154,0,0,0,0,0.538461538461539,0,0.0769230769230769,0,0
"81","sufB",1,0,0.0769230769230769,0.230769230769231,0.0769230769230769,0,0,0,0.153846153846154,0.230769230769231,0.230769230769231,0,0
"82","sufC",1,0,0.230769230769231,0.153846153846154,0,0,0,0,0.461538461538462,0,0.153846153846154,0,0
"83","sufD",1,0,0.384615384615385,0,0,0,0,0,0.615384615384615,0,0,0,0
"84","sufE",1,0,0,0.307692307692308,0.0769230769230769,0,0,0,0,0.230769230769231,0.0769230769230769,0.307692307692308,0
"85","sufS",1,0,0.0769230769230769,0.307692307692308,0,0,0,0,0.0769230769230769,0.230769230769231,0.0769230769230769,0.230769230769231,0
"86","sodA",1,0,0.342857142857143,0.171428571428571,0.0285714285714286,0.0714285714285714,0,0,0.257142857142857,0.0285714285714286,0.0857142857142857,0.0142857142857143,0
"87","msrA",0,1,0,0,0,0,0,0,0,0,0,0,0
"88","sodB",1,0,0,0.3,0.2,0,0,0,0.1,0.1,0.2,0.1,0
"89","iscA",1,0,0,0,0,0,0,0,0,0,0,1,0
"90","chaA",0,1,0,0,0,0,0,0,0,0,0,0,0
"91","uspE",1,0,0,0.75,0,0,0,0,0,0,0.25,0,0
"92","cysK",0,1,0,0,0,0,0,0,0,0,0,0,0
"93","osmC",1,0,0.2,0,0,0.1,0,0,0.6,0,0.1,0,0
"94","iscU",1,0,0,0,0,0,0,0,0,1,0,0,0
"95","phoA",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"96","yqhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"97","pspA",1,0,0,0,0.2,0,0.2,0,0,0,0.2,0.4,0
"98","inaA",1,0,0.125,0.125,0,0.125,0.25,0,0,0,0.25,0.125,0
"99","soxS",1,0,0.625,0.375,0,0,0,0,0,0,0,0,0
"100","cysM",1,0,0,0,0,1,0,0,0,0,0,0,0
"101","lysA",0,1,0,0,0,0,0,0,0,0,0,0,0
"102","frmR",0,1,0,0,0,0,0,0,0,0,0,0,0
"103","cysD",0,1,0,0,0,0,0,0,0,0,0,0,0
"104","cysN",0,1,0,0,0,0,0,0,0,0,0,0,0
"105","cysJ",1,0,0.428571428571429,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0,0
"106","uspA",1,0,0.125,0.25,0,0,0.125,0,0.25,0.25,0,0,0
"107","osmE",1,0,0.0625,0.125,0.0625,0,0.125,0.0625,0.125,0.25,0.125,0.0625,0
"108","otsB",0,1,0,0,0,0,0,0,0,0,0,0,0
"109","sodC",0,1,0,0,0,0,0,0,0,0,0,0,0
"110","yfcG",0,1,0,0,0,0,0,0,0,0,0,0,0
"111","otsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"112","hscB",0,1,0,0,0,0,0,0,0,0,0,0,0
"113","katE",1,0,0.2,0,0,0,0.4,0,0,0.4,0,0,0
"114","degP",1,0,0,0.25,0,0,0,0,0.25,0.25,0.25,0,0
"115","cysI",1,0,0.4,0,0,0,0,0,0.4,0.2,0,0,0
"116","cpxP",1,0,1,0,0,0,0,0,0,0,0,0,0
"117","cysP",1,0,0,0,0,1,0,0,0,0,0,0,0
"118","frmB",0,1,0,0,0,0,0,0,0,0,0,0,0
"119","soxR",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"120","sbp",0,1,0,0,0,0,0,0,0,0,0,0,0
"121","iscS",1,0,0,0,0,0,0,0,1,0,0,0,0
"122","yciW",0,1,0,0,0,0,0,0,0,0,0,0,0
"123","clpP",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"124","phoR",0,1,0,0,0,0,0,0,0,0,0,0,0
"125","yhhW",0,1,0,0,0,0,0,0,0,0,0,0,0
