"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"Plastic
genes",0.439238653001464,99.5607613469985,0,0,0,0.439238653001464,0,0,0,0,0,0,0
"Non-plastic
genes",0.0810372771474878,99.9189627228525,0,0,0,0,0.0810372771474878,0,0,0,0,0,0
