"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",1,0,1
"3",7,0,1
"4",116,0,1
"5",0,0,1
"6",72,0,1
"7",0,0,1
"8",1,0,1
"9",0,0,1
"10",0,0,1
"11",0,0,1
"12",0,0,1
"13",0,0,1
"14",32,0,1
"15",34,0,1
"16",0,0,1
"17",0,0,1
"18",0,0,1
"19",0,0,1
"20",0,0,1
"21",0,0,1
"22",31,0,1
"23",0,0,1
"24",343,0,1
"25",309,0,1
"26",0,0,1
"27",0,0,1
"28",185,0,1
"29",9,0,1
"30",273,0,1
"31",0,0,1
"32",0,0,1
"33",112,0,1
"34",66,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",0,0,1
"39",17,0,1
"40",26,0,1
"41",28,0,1
"42",0,0,1
"43",55,0,1
"44",19,0,1
"45",0,0,1
"46",0,0,1
"47",108,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",0,0,1
"52",58,0,1
"53",26,0,1
"54",111,0,1
"55",0,0,1
"56",0,0,1
"57",0,0,1
"58",0,0,1
"59",50,0,1
"60",69,0,1
"61",0,0,1
"62",71,0,1
"63",77,0,1
"64",11,0,1
"65",0,0,1
"66",28,0,1
"67",16,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",0,0,1
"72",0,0,1
"73",69,0,1
"74",10,0,1
"75",22,0,1
"76",0,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",19,0,1
"82",156,0,1
"83",0,0,1
"84",0,0,1
"85",55,0,1
"86",0,0,1
"87",73,0,1
"88",0,0,1
"89",327,0,1
"90",0,0,1
"91",87,0,1
"92",0,0,1
"93",91,0,1
"94",114,0,1
"95",0,0,1
"96",0,0,1
"97",0,0,1
"98",53,0,1
"99",0,0,1
"100",0,0,1
"101",44,0,1
"102",27,0,1
"103",33,0,1
"104",0,0,1
"105",0,0,1
"106",811,0,1
"107",525,0,1
"108",1295,0,1
"109",213,0,1
"110",225,0,1
"111",214,0,1
"112",0,0,1
"113",285,0,1
"114",301,0,1
"115",0,0,1
"116",91,0,1
"117",253,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",49,0,1
"123",28,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",0,0,1
"128",0,0,1
"129",0,0,1
"130",0,0,1
"131",0,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",85,0,1
"136",73,0,1
"137",53,0,1
"138",0,0,1
"139",0,0,1
"140",0,0,1
"141",0,0,1
"142",28,0,1
"143",78,0,1
"144",0,0,1
"145",0,0,1
"146",0,0,1
"147",0,0,1
"148",82,0,1
"149",82,0,1
"150",57,0,1
"151",84,0,1
"152",0,0,1
"153",0,0,1
"154",44,0,1
"155",0,0,1
"156",54,0,1
"157",0,0,1
"158",0,0,1
"159",0,0,1
"160",46,0,1
"161",0,0,1
"162",40,0,1
"163",103,0,1
"164",0,0,1
"165",22,0,1
"166",41,0,1
"167",0,0,1
"168",69,0,1
"169",0,0,1
"170",0,0,1
"171",729,0,1
"172",86,0,1
"173",173,0,1
"174",0,0,1
"175",0,0,1
"176",23,0,1
"177",13,0,1
"178",55,0,1
"179",0,0,1
"180",0,0,1
"181",0,0,1
"182",0,0,1
"183",0,0,1
"184",0,0,1
"185",0,0,1
"186",0,0,1
"187",58,0,1
"188",0,0,1
"189",34,0,1
"190",0,0,1
"191",51,0,1
"192",0,0,1
"193",0,0,1
"194",21,0,1
"195",0,0,1
"196",0,0,1
"197",24,0,1
"198",29,0,1
"199",0,0,1
"200",0,0,1
"201",13,0,1
"202",0,0,1
"203",0,0,1
"204",0,0,1
"205",0,0,1
"206",30,0,1
"207",0,0,1
"208",51,0,1
"209",0,0,1
"210",0,0,1
"211",1,0,1
"212",0,0,1
"213",0,0,1
"214",0,0,1
"215",0,0,1
"216",0,0,1
"217",0,0,1
"218",317,0,1
"219",0,0,1
"220",57,0,1
"221",0,0,1
"222",2,0,1
"223",0,0,1
"224",0,0,1
"225",2,0,1
"226",0,0,1
"227",0,0,1
"228",37,0,1
"229",0,0,1
"230",0,0,1
"231",0,0,1
"232",0,0,1
"233",11,0,1
"234",0,0,1
"235",0,0,1
"236",3,0,1
"237",0,0,1
"238",33,0,1
"239",0,0,1
