"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg","NP_X"
"159","murE",1,0,0,0,1,0,0,0,0,0,0,0,0
"160","murF",1,0,0,0,1,0,0,0,0,0,0,0,0
"161","nfsA",1,0,0.142857142857143,0.428571428571429,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0,0,0
"162","nuoC",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793,0
"163","nuoN",1,0,0.024390243902439,0.292682926829268,0.268292682926829,0.024390243902439,0.0975609756097561,0.0975609756097561,0,0.0975609756097561,0,0.0975609756097561,0
"164","pdhR",1,0,0.6,0.2,0,0,0,0,0.2,0,0,0,0
"165","pdxY",0,1,0,0,0,0,0,0,0,0,0,0,0
"166","proP",1,0,0.428571428571429,0,0,0.142857142857143,0,0,0.428571428571429,0,0,0,0
"167","rbsA",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"168","rbsC",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0
"169","rcsA",1,0,0.2,0.6,0,0.2,0,0,0,0,0,0,0
"170","rimI",0,1,0,0,0,0,0,0,0,0,0,0,0
"171","rpoE",1,0,0.277777777777778,0.351851851851852,0.166666666666667,0,0.037037037037037,0.0185185185185185,0.0555555555555556,0.037037037037037,0.0185185185185185,0.037037037037037,0
"172","rseA",1,0,0.438356164383562,0.26027397260274,0.0547945205479452,0.0136986301369863,0.0821917808219178,0.0136986301369863,0.0821917808219178,0.0547945205479452,0,0,0
"173","rseB",1,0,0.416666666666667,0.283333333333333,0.0666666666666667,0,0.0666666666666667,0.0166666666666667,0.0833333333333333,0.0666666666666667,0,0,0
"174","sdhA",1,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0
"175","sdhB",1,0,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0
"176","serV",0,1,0,0,0,0,0,0,0,0,0,0,0
"177","gcvT",1,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0
"178","glgS",1,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"179","glpA",1,0,0.25,0.176470588235294,0.0147058823529412,0.279411764705882,0.0588235294117647,0,0.117647058823529,0.0882352941176471,0,0.0147058823529412,0
"180","hflC",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"181","hflK",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"182","hflX",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"183","htpX",1,0,0,0.5,0,0,0,0,0,0.5,0,0,0
"184","ilvB",1,0,0,1,0,0,0,0,0,0,0,0,0
"185","ilvG",0,1,0,0,0,0,0,0,0,0,0,0,0
"186","ilvN",0,1,0,0,0,0,0,0,0,0,0,0,0
"187","ivbL",1,0,0,1,0,0,0,0,0,0,0,0,0
"188","katG",1,0,0.235294117647059,0.352941176470588,0,0,0.117647058823529,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0.0588235294117647,0
"189","maa",0,1,0,0,0,0,0,0,0,0,0,0,0
"190","manX",1,0,0,0.388888888888889,0.5,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0
"191","mhpC",1,0,1,0,0,0,0,0,0,0,0,0,0
"192","miaA",1,0,1,0,0,0,0,0,0,0,0,0,0
"193","mutL",1,0,1,0,0,0,0,0,0,0,0,0,0
"194","nadA",0,1,0,0,0,0,0,0,0,0,0,0,0
"195","nmpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"196","nrdD",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"197","nrdG",1,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0
"198","yjdM",0,1,0,0,0,0,0,0,0,0,0,0,0
"199","pitA",1,0,0,1,0,0,0,0,0,0,0,0,0
"200","pntA",1,0,1,0,0,0,0,0,0,0,0,0,0
"201","ppiA",1,0,0,1,0,0,0,0,0,0,0,0,0
"202","pppA",0,1,0,0,0,0,0,0,0,0,0,0,0
"203","proV",1,0,0.166666666666667,0.25,0,0.25,0,0,0.25,0.0833333333333333,0,0,0
"204","purD",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"205","purL",0,1,0,0,0,0,0,0,0,0,0,0,0
"206","purN",1,0,0,0,0.5,0,0,0.5,0,0,0,0,0
"207","putA",1,0,0,1,0,0,0,0,0,0,0,0,0
"208","recR",0,1,0,0,0,0,0,0,0,0,0,0,0
"209","rpoH",1,0,0.454545454545454,0.227272727272727,0.0227272727272727,0.113636363636364,0,0,0.181818181818182,0,0,0,0
"210","rzpD",0,1,0,0,0,0,0,0,0,0,0,0,0
"211","sdaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"212","sdaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"213","secD",0,1,0,0,0,0,0,0,0,0,0,0,0
"214","dedA",0,1,0,0,0,0,0,0,0,0,0,0,0
"215","dinI",1,0,0,0,1,0,0,0,0,0,0,0,0
"216","dinJ",1,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0
"217","eptB",1,0,0.25,0.5,0,0,0,0,0.25,0,0,0,0
"218","fadL",1,0,0.153846153846154,0.461538461538462,0.179487179487179,0.0256410256410256,0.0512820512820513,0,0.0769230769230769,0.0256410256410256,0,0.0256410256410256,0
"219","folD",0,1,0,0,0,0,0,0,0,0,0,0,0
