"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"50","galS",1,0,0,1,0,0,0,0,0,0,0,0,0
"51","mglA",1,0,0.0153846153846154,0.153846153846154,0.292307692307692,0,0.0923076923076923,0.276923076923077,0.0153846153846154,0.0461538461538462,0.0461538461538462,0.0615384615384615,0
"52","mglB",1,0,0.0188679245283019,0.150943396226415,0.283018867924528,0,0.0943396226415094,0.339622641509434,0.0188679245283019,0.0377358490566038,0.0566037735849057,0,0
"53","mglC",1,0,0.0166666666666667,0.166666666666667,0.283333333333333,0,0.0833333333333333,0.266666666666667,0.0166666666666667,0.05,0.05,0.0666666666666667,0
"54","glcA",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"55","glcB",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"56","glcD",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"57","glcE",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"58","glcF",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"59","glcG",1,0,0.142857142857143,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0,0,0
"60","hcaR",0,1,0,0,0,0,0,0,0,0,0,0,0
"61","iscR",0,1,0,0,0,0,0,0,0,0,0,0,0
"62","nrdE",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"63","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"64","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"65","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"66","sufB",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"67","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
"68","sufD",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0,0
