"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",21.0412815773259,78.9587184226741,4.34430899079698,16.696972586529,19.1764589384737,1.51867010924312,0.331054582440904,0.0150979471681875,0
"Non-plastic
genes",4.94972931167827,95.0502706883217,0.154679040989946,4.79505027068832,4.8594998711008,0.0902294405774684,0,0,0
