"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"909","chaA",0,1,0,0,0,0,0,0,0,0,0
"910","ydhR",0,1,0,0,0,0,0,0,0,0,0
"911","pflB",1,0,0,0,0,0.0625,0,0,0,0,0.9375
"912","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"913","acs",1,0,0,0,0,0.0666666666666667,0,0,0,0,0.933333333333333
"914","asd",0,1,0,0,0,0,0,0,0,0,0
"915","tpx",1,0,0,0,0,0,0,0,0,0,1
"916","emrD",1,0,0,0,0,0,0,0,0,0,1
"917","yjjP",0,1,0,0,0,0,0,0,0,0,0
"918","ydiE",0,1,0,0,0,0,0,0,0,0,0
"919","glgA",1,0,0,0,0,0,0,0,0,0,1
"920","yqaB",0,1,0,0,0,0,0,0,0,0,0
"921","ais",0,1,0,0,0,0,0,0,0,0,0
"922","aroD",0,1,0,0,0,0,0,0,0,0,0
"923","yiiQ",0,1,0,0,0,0,0,0,0,0,0
"924","napH",1,0,0,0,0,0,0,0,0,0,1
"925","ccmH",1,0,0,0,0,0,0,0,0,0,1
"926","ybiV",0,1,0,0,0,0,0,0,0,0,0
"927","efp",0,1,0,0,0,0,0,0,0,0,0
"928","hemD",0,1,0,0,0,0,0,0,0,0,0
"929","pykF",1,0,0,0,0,0,0,0,0,0,1
"930","efeB",0,1,0,0,0,0,0,0,0,0,0
"931","uspE",0,1,0,0,0,0,0,0,0,0,0
"932","ilvI",1,0,0,0,0,0,0,0,0,0,1
"933","glpK",1,0,0,0,0,0,0,0,0,0,1
"934","eda",1,0,0,0,0,0,0,0,0,0,1
"935","pheP",0,1,0,0,0,0,0,0,0,0,0
"936","cysK",1,0,0,0,0,0,0,0,0,0,1
"937","napF",1,0,0,0,0,0,0,0,0,0,1
"938","ynaJ",0,1,0,0,0,0,0,0,0,0,0
"939","torA",1,0,0,0,0,0,0,0,0,0,1
"940","nanE",1,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667
"941","thiD",0,1,0,0,0,0,0,0,0,0,0
"942","ydhP",0,1,0,0,0,0,0,0,0,0,0
"943","galP",1,0,0,0,0,0,0,0,0,0,1
"944","yojI",1,0,0,0,0,0,0,0,0,0,1
"945","osmC",1,0,0,0,0,0,0,0,0,0,1
"946","cadA",1,0,0,0,0,0,0,0,0,0,1
"947","yhbS",0,1,0,0,0,0,0,0,0,0,0
"948","msrB",1,0,0,0,0,0,0,0,0,0,1
"949","ung",0,1,0,0,0,0,0,0,0,0,0
"950","zraR",0,1,0,0,0,0,0,0,0,0,0
"951","trmH",1,0,0,0,0,0,0,0,0,0,1
"952","ybaN",0,1,0,0,0,0,0,0,0,0,0
"953","trpA",1,0,0,0,0,0,0,0,0,0,1
"954","brnQ",0,1,0,0,0,0,0,0,0,0,0
"955","envC",0,1,0,0,0,0,0,0,0,0,0
"956","galE",1,0,0,0,0,0,0,0,0,0,1
"957","fumC",1,0,0,0,0,0,0,0,0,0,1
"958","bfd",0,1,0,0,0,0,0,0,0,0,0
"959","yjjW",0,1,0,0,0,0,0,0,0,0,0
"960","crr",1,0,0,0,0,0,0,0,0,0,1
"961","xseB",0,1,0,0,0,0,0,0,0,0,0
"962","wzzE",0,1,0,0,0,0,0,0,0,0,0
"963","moaB",0,1,0,0,0,0,0,0,0,0,0
"964","slyB",0,1,0,0,0,0,0,0,0,0,0
"965","fhuE",0,1,0,0,0,0,0,0,0,0,0
"966","hmp",1,0,0,0,0,0,0,0,0,0,1
"967","yfeX",0,1,0,0,0,0,0,0,0,0,0
"968","gltK",1,0,0,0,0,0,0,0,0,0,1
"969","yedE",0,1,0,0,0,0,0,0,0,0,0
"970","putP",1,0,0,0,0,0,0,0,0,0,1
"971","speC",1,0,0,0,0,0,0,0,0,0,1
"972","menC",0,1,0,0,0,0,0,0,0,0,0
"973","moaE",0,1,0,0,0,0,0,0,0,0,0
"974","exuT",1,0,0,0,0,0,0,0,0,0,1
"975","ybjM",0,1,0,0,0,0,0,0,0,0,0
"976","iscU",1,0,0,0,0,0,0,0,0,0,1
"977","ilvC",1,0,0,0,0,0,0,0,0,0,1
"978","ybiT",0,1,0,0,0,0,0,0,0,0,0
"979","phoA",1,0,0,0,0,0,0,0,0,0,1
"980","yceH",0,1,0,0,0,0,0,0,0,0,0
"981","ulaD",1,0,0,0,0,0,0,0,0,0,1
"982","napA",1,0,0,0,0,0,0,0,0,0,1
"983","cusR",1,0,0,0,0,0,0,0,0,0,1
"984","ispA",0,1,0,0,0,0,0,0,0,0,0
"985","pldB",0,1,0,0,0,0,0,0,0,0,0
"986","yceB",0,1,0,0,0,0,0,0,0,0,0
"987","yjaH",0,1,0,0,0,0,0,0,0,0,0
"988","dsbA",1,0,0,0,0,0,0,0,0,0,1
"989","kefG",0,1,0,0,0,0,0,0,0,0,0
"990","adhE",1,0,0,0,0,0,0,0,0,0,1
"991","fepG",1,0,0,0,0,0,0,0,0,0,1
"992","nrdR",0,1,0,0,0,0,0,0,0,0,0
"993","pqqL",0,1,0,0,0,0,0,0,0,0,0
"994","ftsZ",1,0,0,0,0,0,0,0,0,0,1
"995","glnH",1,0,0,0,0,0,0,0,0,0,1
"996","ypeC",0,1,0,0,0,0,0,0,0,0,0
"997","yqhD",0,1,0,0,0,0,0,0,0,0,0
"998","glnD",1,0,0,0,0,0,0,0,0,0,1
"999","thiM",0,1,0,0,0,0,0,0,0,0,0
"1000","aroG",1,0,0,0,0,0,0,0,0,0,1
"1001","idnO",1,0,0,0.5,0,0,0,0,0,0,0.5
"1002","idnD",1,0,0,0.5,0,0,0,0,0,0,0.5
"1003","idnK",1,0,0,0.6,0,0,0,0,0.2,0,0.2
"1004","idnR",1,0,0,0.5,0,0,0,0,0.5,0,0
"1005","gntU",1,0,0,0.2,0,0,0,0,0.6,0,0.2
"1006","cspG",0,1,0,0,0,0,0,0,0,0,0
"1007","gntK",1,0,0,0.2,0,0,0,0,0.6,0,0.2
"1008","yjgR",0,1,0,0,0,0,0,0,0,0,0
"1009","yjjZ",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333
"1010","flhC",1,0,0,0.151515151515152,0.121212121212121,0,0,0,0.333333333333333,0,0.393939393939394
"1011","alr",0,1,0,0,0,0,0,0,0,0,0
"1012","glpF",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"1013","yddH",0,1,0,0,0,0,0,0,0,0,0
"1014","cspA",1,0,0,0.5,0,0,0,0,0.25,0,0.25
"1015","glpT",1,0,0,0.1875,0.0625,0,0,0,0.1875,0,0.5625
"1016","codA",1,0,0,0,0,0,0,0,1,0,0
"1017","flhD",1,0,0,0.151515151515152,0.121212121212121,0,0,0,0.333333333333333,0,0.393939393939394
"1018","metQ",1,0,0,0,0,0,0,0,1,0,0
"1019","mcrB",0,1,0,0,0,0,0,0,0,0,0
"1020","garR",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"1021","metI",1,0,0,0,0,0,0,0,1,0,0
"1022","malZ",0,1,0,0,0,0,0,0,0,0,0
"1023","ykgM",0,1,0,0,0,0,0,0,0,0,0
"1024","kdgK",0,1,0,0,0,0,0,0,0,0,0
"1025","zraP",1,0,0,1,0,0,0,0,0,0,0
"1026","pspC",1,0,0,0,0,0,0,0,0,0,1
"1027","pspD",1,0,0,0,0,0,0,0,0,0,1
"1028","pspA",1,0,0,0,0,0,0,0,0,0,1
"1029","pspB",1,0,0,0,0,0,0,0,0,0,1
"1030","yjiN",0,1,0,0,0,0,0,0,0,0,0
"1031","zwf",1,0,0,0.307692307692308,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.230769230769231,0,0.230769230769231
"1032","dapE",0,1,0,0,0,0,0,0,0,0,0
"1033","secE",0,1,0,0,0,0,0,0,0,0,0
"1034","yebK",0,1,0,0,0,0,0,0,0,0,0
"1035","ompX",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1036","fabH",1,0,0,0.25,0,0.5,0,0,0.25,0,0
"1037","yifK",0,1,0,0,0,0,0,0,0,0,0
"1038","uup",0,1,0,0,0,0,0,0,0,0,0
"1039","pyrH",0,1,0,0,0,0,0,0,0,0,0
"1040","argI",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"1041","speE",0,1,0,0,0,0,0,0,0,0,0
"1042","rplU",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1043","rplY",1,0,0,0,0,0.5,0,0,0.5,0,0
"1044","ldrD",0,1,0,0,0,0,0,0,0,0,0
"1045","yegD",0,1,0,0,0,0,0,0,0,0,0
"1046","yddJ",0,1,0,0,0,0,0,0,0,0,0
"1047","caiT",1,0,0,0.555555555555556,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111
"1048","alaS",0,1,0,0,0,0,0,0,0,0,0
"1049","nusG",0,1,0,0,0,0,0,0,0,0,0
"1050","dnaB",0,1,0,0,0,0,0,0,0,0,0
"1051","era",0,1,0,0,0,0,0,0,0,0,0
"1052","rplL",1,0,0,0,0,0,1,0,0,0,0
"1053","plsX",0,1,0,0,0,0,0,0,0,0,0
"1054","lyxK",1,0,0,0.2,0,0,0,0,0.1,0,0.7
"1055","yceD",0,1,0,0,0,0,0,0,0,0,0
"1056","nadR",0,1,0,0,0,0,0,0,0,0,0
"1057","rep",0,1,0,0,0,0,0,0,0,0,0
"1058","rplJ",1,0,0,0,0,0,1,0,0,0,0
"1059","yiaK",1,0,0,0.2,0,0,0,0,0.1,0,0.7
"1060","glpD",1,0,0,0.25,0,0,0,0,0.75,0,0
"1061","pabB",0,1,0,0,0,0,0,0,0,0,0
"1062","gudP",0,1,0,0,0,0,0,0,0,0,0
"1063","malI",0,1,0,0,0,0,0,0,0,0,0
"1064","serB",0,1,0,0,0,0,0,0,0,0,0
"1065","trmD",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1066","yhiN",0,1,0,0,0,0,0,0,0,0,0
"1067","rpsN",1,0,0,0,0,0,1,0,0,0,0
"1068","rpmB",0,1,0,0,0,0,0,0,0,0,0
"1069","rplN",1,0,0,0,0,0,1,0,0,0,0
"1070","mreD",1,0,0,0,0,0,0,0,1,0,0
"1071","sgbU",1,0,0,0.2,0,0,0,0,0.1,0,0.7
"1072","tyrS",0,1,0,0,0,0,0,0,0,0,0
"1073","modF",0,1,0,0,0,0,0,0,0,0,0
"1074","coaE",0,1,0,0,0,0,0,0,0,0,0
"1075","inaA",1,0,0,0.555555555555556,0,0,0,0.111111111111111,0.111111111111111,0,0.222222222222222
"1076","rpmH",0,1,0,0,0,0,0,0,0,0,0
"1077","cytR",0,1,0,0,0,0,0,0,0,0,0
"1078","potA",0,1,0,0,0,0,0,0,0,0,0
"1079","deaD",1,0,0,0,0,0,0,0,1,0,0
"1080","rplE",1,0,0,0,0,0,1,0,0,0,0
"1081","pyrE",0,1,0,0,0,0,0,0,0,0,0
"1082","sgbE",1,0,0,0.2,0,0,0,0,0.1,0,0.7
"1083","rpsS",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1084","aroL",1,0,0,0,0,0,0,0,1,0,0
"1085","rph",0,1,0,0,0,0,0,0,0,0,0
"1086","rplS",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1087","speB",1,0,0,0.5,0,0,0,0,0.5,0,0
"1088","cobT",0,1,0,0,0,0,0,0,0,0,0
"1089","stpA",1,0,0,0.2,0,0.4,0,0,0.4,0,0
"1090","copA",1,0,0,0,0,0,0,0,1,0,0
"1091","proQ",0,1,0,0,0,0,0,0,0,0,0
"1092","thiI",0,1,0,0,0,0,0,0,0,0,0
"1093","guaB",1,0,0,0.166666666666667,0,0,0,0,0.5,0,0.333333333333333
"1094","tdcG",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"1095","upp",1,0,0,0.5,0,0,0,0,0.5,0,0
"1096","cueO",0,1,0,0,0,0,0,0,0,0,0
"1097","rplA",0,1,0,0,0,0,0,0,0,0,0
"1098","rpsA",1,0,0,0,0,0.5,0,0,0.5,0,0
"1099","lamB",1,0,0,1,0,0,0,0,0,0,0
"1100","rluA",0,1,0,0,0,0,0,0,0,0,0
"1101","rpsO",1,0,0,0.5,0,0,0,0,0.333333333333333,0,0.166666666666667
"1102","pcnB",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"1103","ldrA",0,1,0,0,0,0,0,0,0,0,0
"1104","hokD",1,0,0,0,0,0,0,0,0.5,0,0.5
"1105","rhlE",0,1,0,0,0,0,0,0,0,0,0
"1106","yhbE",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1107","rplM",1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0.333333333333333
"1108","rplD",1,0,0,0.2,0,0.4,0,0,0.4,0,0
"1109","rplF",1,0,0,0,0,0,0.5,0,0,0,0.5
"1110","yidC",0,1,0,0,0,0,0,0,0,0,0
"1111","recO",0,1,0,0,0,0,0,0,0,0,0
"1112","wecB",1,0,0,0,0,0,0,0,0.5,0,0.5
"1113","rpsD",1,0,0,0,0,0.5,0,0,0.5,0,0
"1114","rpsI",1,0,0.125,0,0,0,0.375,0,0.125,0,0.375
"1115","secA",0,1,0,0,0,0,0,0,0,0,0
"1116","rpoA",1,0,0,0,0,0.5,0,0,0.5,0,0
"1117","dbpA",0,1,0,0,0,0,0,0,0,0,0
"1118","yihQ",0,1,0,0,0,0,0,0,0,0,0
"1119","rplO",1,0,0,0,0,0,1,0,0,0,0
"1120","rplP",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1121","hsdM",0,1,0,0,0,0,0,0,0,0,0
"1122","gutQ",1,0,0,0.5,0,0,0,0,0.4,0,0.1
"1123","hokB",0,1,0,0,0,0,0,0,0,0,0
"1124","rimM",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1125","rplV",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1126","rpmF",0,1,0,0,0,0,0,0,0,0,0
"1127","cmk",0,1,0,0,0,0,0,0,0,0,0
"1128","rplW",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1129","aroE",0,1,0,0,0,0,0,0,0,0,0
"1130","tilS",0,1,0,0,0,0,0,0,0,0,0
"1131","yebO",0,1,0,0,0,0,0,0,0,0,0
"1132","yihL",0,1,0,0,0,0,0,0,0,0,0
"1133","rnpA",0,1,0,0,0,0,0,0,0,0,0
"1134","yebC",0,1,0,0,0,0,0,0,0,0,0
"1135","pyrF",1,0,0,0.5,0,0,0,0,0,0,0.5
"1136","rpsK",1,0,0,0,0,0.25,0.25,0,0.5,0,0
"1137","gsk",0,1,0,0,0,0,0,0,0,0,0
"1138","queA",0,1,0,0,0,0,0,0,0,0,0
"1139","rpmD",1,0,0,0,0,0,1,0,0,0,0
"1140","rplK",1,0,0,0,0,0,1,0,0,0,0
"1141","rpsT",0,1,0,0,0,0,0,0,0,0,0
"1142","entD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1143","ydcL",0,1,0,0,0,0,0,0,0,0,0
"1144","rpsE",1,0,0,0,0,0,1,0,0,0,0
"1145","prfB",0,1,0,0,0,0,0,0,0,0,0
"1146","argA",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1147","rpsF",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1148","yadC",0,1,0,0,0,0,0,0,0,0,0
"1149","lpxK",0,1,0,0,0,0,0,0,0,0,0
"1150","proX",1,0,0,0.285714285714286,0,0,0,0,0.142857142857143,0,0.571428571428571
"1151","rplQ",1,0,0,0,0,0.25,0.25,0,0.5,0,0
"1152","rpsH",0,1,0,0,0,0,0,0,0,0,0
"1153","fecR",1,0,0,0,0,0,0,0,1,0,0
"1154","yhdZ",1,0,0,1,0,0,0,0,0,0,0
"1155","thiL",1,0,0,0.5,0,0,0,0,0,0,0.5
"1156","rplX",1,0,0,0,0,0,1,0,0,0,0
"1157","aroM",1,0,0,0,0,0,0,0,1,0,0
"1158","yhgF",0,1,0,0,0,0,0,0,0,0,0
"1159","ilvH",1,0,0,0,0,0,0,0,1,0,0
"1160","rpmC",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1161","yjfC",0,1,0,0,0,0,0,0,0,0,0
"1162","rpsG",0,1,0,0,0,0,0,0,0,0,0
"1163","cusC",1,0,0,0.5,0,0,0,0,0,0,0.5
"1164","prmA",0,1,0,0,0,0,0,0,0,0,0
"1165","rpsJ",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1166","bipA",0,1,0,0,0,0,0,0,0,0,0
"1167","feoB",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1168","ldrC",0,1,0,0,0,0,0,0,0,0,0
"1169","ydiY",0,1,0,0,0,0,0,0,0,0,0
"1170","rplB",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1171","rffG",0,1,0,0,0,0,0,0,0,0,0
"1172","soxS",1,0,0,0.2,0,0.1,0.1,0,0.4,0,0.2
"1173","yjjG",0,1,0,0,0,0,0,0,0,0,0
"1174","yajR",0,1,0,0,0,0,0,0,0,0,0
"1175","infA",0,1,0,0,0,0,0,0,0,0,0
"1176","ycaO",0,1,0,0,0,0,0,0,0,0,0
"1177","purR",1,0,0,0,0,0,0,0,1,0,0
"1178","ascF",1,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.5,0,0
"1179","wecC",0,1,0,0,0,0,0,0,0,0,0
"1180","pheS",0,1,0,0,0,0,0,0,0,0,0
"1181","potB",0,1,0,0,0,0,0,0,0,0,0
"1182","coaD",0,1,0,0,0,0,0,0,0,0,0
"1183","rplI",1,0,0,0.142857142857143,0,0,0.285714285714286,0,0.571428571428571,0,0
"1184","rpsP",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1185","rpsM",1,0,0,0,0,0.25,0.25,0,0.5,0,0
"1186","mrcA",0,1,0,0,0,0,0,0,0,0,0
"1187","greA",1,0,0,0.5,0,0,0,0,0,0,0.5
"1188","murA",0,1,0,0,0,0,0,0,0,0,0
"1189","recG",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1190","rplC",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1191","parE",0,1,0,0,0,0,0,0,0,0,0
"1192","rplR",1,0,0,0,0,0,1,0,0,0,0
"1193","ygiQ",0,1,0,0,0,0,0,0,0,0,0
"1194","rpsC",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.333333333333333,0,0.111111111111111
"1195","fhuB",1,0,0,0,0,0,0,0,1,0,0
"1196","ybfE",0,1,0,0,0,0,0,0,0,0,0
"1197","cysM",1,0,0,0.5,0,0,0,0,0.5,0,0
"1198","rluC",0,1,0,0,0,0,0,0,0,0,0
"1199","proB",0,1,0,0,0,0,0,0,0,0,0
"1200","mhpB",1,0,0,1,0,0,0,0,0,0,0
"1201","spoT",1,0,0,0,0,0.5,0,0,0.5,0,0
"1202","rpsB",0,1,0,0,0,0,0,0,0,0,0
"1203","narG",1,0,0,0.272727272727273,0,0,0,0,0.0909090909090909,0,0.636363636363636
"1204","rpiB",1,0,0,0.5,0,0,0,0,0.5,0,0
"1205","yhdY",1,0,0,1,0,0,0,0,0,0,0
"1206","ydhL",0,1,0,0,0,0,0,0,0,0,0
"1207","fecI",1,0,0,0,0,0,0,0,1,0,0
"1208","purF",1,0,0,0,0,0,0,0,1,0,0
"1209","znuA",1,0,0,0,0,0.5,0,0,0,0,0.5
"1210","mutY",0,1,0,0,0,0,0,0,0,0,0
"1211","narH",1,0,0,0.272727272727273,0,0,0,0,0.0909090909090909,0,0.636363636363636
"1212","suhB",0,1,0,0,0,0,0,0,0,0,0
"1213","hcaE",1,0,0,1,0,0,0,0,0,0,0
"1214","modA",1,0,0,1,0,0,0,0,0,0,0
"1215","yfcJ",0,1,0,0,0,0,0,0,0,0,0
"1216","mreC",1,0,0,0,0,0,0,0,1,0,0
"1217","lysS",0,1,0,0,0,0,0,0,0,0,0
"1218","lysA",1,0,0,0.5,0,0,0,0.5,0,0,0
"1219","frmR",0,1,0,0,0,0,0,0,0,0,0
"1220","mrdA",0,1,0,0,0,0,0,0,0,0,0
"1221","cysD",1,0,0,1,0,0,0,0,0,0,0
"1222","fusA",1,0,0,0,0,0,0.5,0,0,0.5,0
"1223","tig",0,1,0,0,0,0,0,0,0,0,0
"1224","priB",1,0,0,0.142857142857143,0,0,0.285714285714286,0,0.571428571428571,0,0
"1225","prfC",0,1,0,0,0,0,0,0,0,0,0
"1226","metF",1,0,0,0,0,0,0,0,1,0,0
"1227","thrA",1,0,0,0.4,0,0.2,0,0.2,0.2,0,0
"1228","yeiR",0,1,0,0,0,0,0,0,0,0,0
"1229","purB",1,0,0,0,0,0,0,0,1,0,0
"1230","yeiB",1,0,0,0,0,0,0,0,1,0,0
"1231","tsf",1,0,0,0,0,0,0,0,1,0,0
"1232","recQ",1,0,0,0,0,0.5,0,0,0.5,0,0
"1233","kdpA",1,0,0,0,0,0,0,0,1,0,0
"1234","cobS",0,1,0,0,0,0,0,0,0,0,0
"1235","yjeT",0,1,0,0,0,0,0,0,0,0,0
"1236","rpsR",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1237","gutM",1,0,0,0.4,0,0,0,0,0.6,0,0
"1238","ydiJ",0,1,0,0,0,0,0,0,0,0,0
"1239","ycfZ",0,1,0,0,0,0,0,0,0,0,0
"1240","ynjD",0,1,0,0,0,0,0,0,0,0,0
"1241","yfhL",0,1,0,0,0,0,0,0,0,0,0
"1242","narJ",1,0,0,0.272727272727273,0,0,0,0,0.0909090909090909,0,0.636363636363636
"1243","apt",0,1,0,0,0,0,0,0,0,0,0
"1244","yieH",0,1,0,0,0,0,0,0,0,0,0
"1245","cysN",1,0,0,1,0,0,0,0,0,0,0
"1246","yqeB",0,1,0,0,0,0,0,0,0,0,0
"1247","yehX",1,0,0,0,0,0,0,0,0,0,1
"1248","rstA",0,1,0,0,0,0,0,0,0,0,0
"1249","yehY",1,0,0,0,0,0,0,0,0,0,1
"1250","yccF",0,1,0,0,0,0,0,0,0,0,0
"1251","cysU",1,0,0,0.5,0,0,0,0,0.5,0,0
"1252","fepE",1,0,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667
"1253","yeaW",0,1,0,0,0,0,0,0,0,0,0
"1254","ynfM",0,1,0,0,0,0,0,0,0,0,0
"1255","yidD",0,1,0,0,0,0,0,0,0,0,0
"1256","eutG",0,1,0,0,0,0,0,0,0,0,0
"1257","holD",0,1,0,0,0,0,0,0,0,0,0
"1258","cysJ",1,0,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333
"1259","ybgO",0,1,0,0,0,0,0,0,0,0,0
"1260","abgT",0,1,0,0,0,0,0,0,0,0,0
"1261","yaiW",1,0,0,0,0,0,0,0,0,0,1
"1262","abgB",0,1,0,0,0,0,0,0,0,0,0
"1263","yhfA",0,1,0,0,0,0,0,0,0,0,0
"1264","abgA",0,1,0,0,0,0,0,0,0,0,0
"1265","ykgG",0,1,0,0,0,0,0,0,0,0,0
"1266","ynjE",0,1,0,0,0,0,0,0,0,0,0
"1267","uraA",1,0,0,1,0,0,0,0,0,0,0
"1268","ygeV",0,1,0,0,0,0,0,0,0,0,0
"1269","yadI",0,1,0,0,0,0,0,0,0,0,0
"1270","mhpR",1,0,0,1,0,0,0,0,0,0,0
"1271","rbsR",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1272","yjfN",0,1,0,0,0,0,0,0,0,0,0
"1273","dhaK",1,0,0,0,0,0.2,0.2,0,0,0.2,0.4
"1274","dhaL",1,0,0,0,0,0,0,0,0,0,1
"1275","fruA",0,1,0,0,0,0,0,0,0,0,0
"1276","astA",1,0,0,1,0,0,0,0,0,0,0
"1277","astC",1,0,0,0.714285714285714,0,0,0,0,0.142857142857143,0,0.142857142857143
"1278","ybaE",0,1,0,0,0,0,0,0,0,0,0
"1279","ygfZ",0,1,0,0,0,0,0,0,0,0,0
"1280","astD",1,0,0,1,0,0,0,0,0,0,0
"1281","pflD",0,1,0,0,0,0,0,0,0,0,0
"1282","ybgI",0,1,0,0,0,0,0,0,0,0,0
"1283","yqeC",0,1,0,0,0,0,0,0,0,0,0
"1284","sdaA",1,0,0,0,0,0,0.5,0,0,0,0.5
"1285","ybeL",0,1,0,0,0,0,0,0,0,0,0
"1286","ykgE",1,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"1287","tolA",0,1,0,0,0,0,0,0,0,0,0
"1288","yidF",0,1,0,0,0,0,0,0,0,0,0
"1289","ybhQ",0,1,0,0,0,0,0,0,0,0,0
"1290","yihX",0,1,0,0,0,0,0,0,0,0,0
"1291","yaiZ",0,1,0,0,0,0,0,0,0,0,0
"1292","yfdY",0,1,0,0,0,0,0,0,0,0,0
"1293","yieK",0,1,0,0,0,0,0,0,0,0,0
"1294","fadA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1295","yajO",0,1,0,0,0,0,0,0,0,0,0
"1296","mltA",0,1,0,0,0,0,0,0,0,0,0
"1297","yhfZ",0,1,0,0,0,0,0,0,0,0,0
"1298","yahN",0,1,0,0,0,0,0,0,0,0,0
"1299","yniA",0,1,0,0,0,0,0,0,0,0,0
"1300","astB",1,0,0,1,0,0,0,0,0,0,0
"1301","smpB",0,1,0,0,0,0,0,0,0,0,0
"1302","rpmG",0,1,0,0,0,0,0,0,0,0,0
"1303","yfbU",0,1,0,0,0,0,0,0,0,0,0
"1304","cspI",0,1,0,0,0,0,0,0,0,0,0
"1305","uspA",1,0,0,0.25,0,0,0,0,0.25,0,0.5
"1306","bioH",0,1,0,0,0,0,0,0,0,0,0
"1307","dhaM",1,0,0,0,0,0,0,0,0,0,1
"1308","ygcN",0,1,0,0,0,0,0,0,0,0,0
"1309","ydhQ",0,1,0,0,0,0,0,0,0,0,0
"1310","dacC",1,0,0,0,0,0,0,0,1,0,0
"1311","hdfR",0,1,0,0,0,0,0,0,0,0,0
"1312","sfsA",1,0,0,1,0,0,0,0,0,0,0
"1313","mrr",0,1,0,0,0,0,0,0,0,0,0
"1314","yqeF",0,1,0,0,0,0,0,0,0,0,0
"1315","ugpB",1,0,0,1,0,0,0,0,0,0,0
"1316","yhjV",0,1,0,0,0,0,0,0,0,0,0
"1317","ynaE",0,1,0,0,0,0,0,0,0,0,0
"1318","glgX",0,1,0,0,0,0,0,0,0,0,0
"1319","panF",0,1,0,0,0,0,0,0,0,0,0
"1320","sseA",0,1,0,0,0,0,0,0,0,0,0
"1321","sbmA",1,0,0,0,0,0,0,0,0,0,1
"1322","srmB",0,1,0,0,0,0,0,0,0,0,0
"1323","hcaD",0,1,0,0,0,0,0,0,0,0,0
"1324","yecA",0,1,0,0,0,0,0,0,0,0,0
"1325","chaC",0,1,0,0,0,0,0,0,0,0,0
"1326","yfaQ",0,1,0,0,0,0,0,0,0,0,0
"1327","tus",0,1,0,0,0,0,0,0,0,0,0
"1328","yaeH",0,1,0,0,0,0,0,0,0,0,0
"1329","rng",0,1,0,0,0,0,0,0,0,0,0
"1330","malS",1,0,0,1,0,0,0,0,0,0,0
