"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"194","glcD",1,0,0,0,0,0,0,0,0,0,1
"195","glcE",1,0,0,0,0,0,0,0,0,0,1
"196","nirB",1,0,0,0,0,0,0,0,0,0,1
"197","yhdW",0,1,0,0,0,0,0,0,0,0,0
"198","prpE",1,0,0,0,0,0,0,0,0,0,1
"199","fumB",1,0,0,0,0,0.0666666666666667,0,0,0,0,0.933333333333333
"200","entF",1,0,0,0,0,0,0,0,0,0,1
"201","ybdZ",1,0,0,0,0,0,0,0,0,0,1
"202","leuA",1,0,0,0,0,0,0,0,0,0,1
"203","sodA",1,0,0,0,0,0,0,0,0,0,0.999999999999999
"204","entB",1,0,0,0,0,0,0,0,0,0,1
"205","fepB",1,0,0,0,0,0,0,0,0,0,1
"206","metJ",1,0,0,0,0,0,0,0,0,0,1
"207","ompW",1,0,0,0,0,0,0,0,0,0,1
"208","efeO",0,1,0,0,0,0,0,0,0,0,0
"209","fes",1,0,0,0,0,0,0,0,0,0,1
"210","entC",1,0,0,0,0,0,0,0,0,0,1
"211","fadE",1,0,0,0,0,0,0,0,0,0,1
"212","fepC",1,0,0,0,0,0,0,0,0,0,1
"213","galT",1,0,0,0,0,0,0,0,0,0,1
"214","purT",1,0,0,0,0,0,0,0,0,0,1
"215","yddA",0,1,0,0,0,0,0,0,0,0,0
"216","hisQ",1,0,0,0,0,0,0,0,0,0,1
"217","aroF",1,0,0,0,0,0,0,0,0,0,1
"218","gcvP",1,0,0,0,0,0,0,0,0,0,1
"219","gltP",1,0,0,0,0,0,0,0,0,0,1
"220","pyrD",1,0,0,0,0,0,0,0,0,0,1
"221","acs",1,0,0,0,0,0.0666666666666667,0,0,0,0,0.933333333333333
"222","efeB",0,1,0,0,0,0,0,0,0,0,0
"223","napF",1,0,0,0,0,0,0,0,0,0,1
"224","bfd",0,1,0,0,0,0,0,0,0,0,0
"225","fhuE",0,1,0,0,0,0,0,0,0,0,0
"226","gltK",1,0,0,0,0,0,0,0,0,0,1
"227","ilvC",1,0,0,0,0,0,0,0,0,0,1
"228","fepG",1,0,0,0,0,0,0,0,0,0,1
"229","pqqL",0,1,0,0,0,0,0,0,0,0,0
"230","yqhD",0,1,0,0,0,0,0,0,0,0,0
"231","aroG",1,0,0,0,0,0,0,0,0,0,1
"232","idnO",1,0,0,0.5,0,0,0,0,0,0,0.5
"233","idnD",1,0,0,0.5,0,0,0,0,0,0,0.5
"234","idnK",1,0,0,0.6,0,0,0,0,0.2,0,0.2
"235","cspG",0,1,0,0,0,0,0,0,0,0,0
"236","yjjZ",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333
"237","garR",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"238","zraP",1,0,0,1,0,0,0,0,0,0,0
"239","pspC",1,0,0,0,0,0,0,0,0,0,1
"240","pspD",1,0,0,0,0,0,0,0,0,0,1
"241","pspA",1,0,0,0,0,0,0,0,0,0,1
"242","pspB",1,0,0,0,0,0,0,0,0,0,1
"243","ompX",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"244","argI",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"245","aroL",1,0,0,0,0,0,0,0,1,0,0
"246","upp",1,0,0,0.5,0,0,0,0,0.5,0,0
"247","lamB",1,0,0,1,0,0,0,0,0,0,0
"248","yebO",0,1,0,0,0,0,0,0,0,0,0
"249","entD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"250","fecR",1,0,0,0,0,0,0,0,1,0,0
"251","cysM",1,0,0,0.5,0,0,0,0,0.5,0,0
"252","fecI",1,0,0,0,0,0,0,0,1,0,0
"253","cysD",1,0,0,1,0,0,0,0,0,0,0
"254","metF",1,0,0,0,0,0,0,0,1,0,0
"255","purB",1,0,0,0,0,0,0,0,1,0,0
"256","cysN",1,0,0,1,0,0,0,0,0,0,0
"257","cysU",1,0,0,0.5,0,0,0,0,0.5,0,0
"258","cysJ",1,0,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333
"259","astC",1,0,0,0.714285714285714,0,0,0,0,0.142857142857143,0,0.142857142857143
"260","astD",1,0,0,1,0,0,0,0,0,0,0
"261","sdaA",1,0,0,0,0,0,0.5,0,0,0,0.5
"262","ugpB",1,0,0,1,0,0,0,0,0,0,0
"263","aldB",1,0,0,0,0,0,0,0.5,0,0,0.5
"264","ccmG",1,0,0,0.5,0,0,0,0,0.166666666666667,0,0.333333333333333
"265","yadS",1,0,0,1,0,0,0,0,0,0,0
"266","livG",1,0,0,0,0,0,0,0,1,0,0
"267","ecnB",1,0,0,0,0,0,1,0,0,0,0
"268","pyrI",0,1,0,0,0,0,0,0,0,0,0
"269","flgA",1,0,0,1,0,0,0,0,0,0,0
"270","flhB",1,0,0,1,0,0,0,0,0,0,0
"271","pspE",1,0,0,0,0,0,0,0,0,0,1
"272","yobD",0,1,0,0,0,0,0,0,0,0,0
"273","katE",1,0,0,0,0,0,0,1,0,0,0
"274","ibpA",1,0,0,0,0,0,0,0.5,0,0,0.5
"275","purE",1,0,0,0,0,0,0,0,1,0,0
"276","ibpB",1,0,0,0.125,0,0,0,0,0,0,0.875
"277","fhuA",1,0,0,0,0,0,0,0,1,0,0
"278","ybaY",0,1,0,0,0,0,0,0,0,0,0
"279","ssuC",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"280","ssuA",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"281","metB",1,0,0,0,0,0,0,0,1,0,0
"282","cysI",1,0,0,0.5,0,0,0,0,0,0,0.5
"283","cpxP",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333
"284","allB",0,1,0,0,0,0,0,0,0,0,0
"285","carB",1,0,0,0.5,0,0,0,0,0.5,0,0
"286","cysP",1,0,0,0.5,0,0,0,0,0.5,0,0
"287","yfeR",0,1,0,0,0,0,0,0,0,0,0
"288","artJ",1,0,0,0,0,0,0,0,1,0,0
"289","argD",1,0,0,0,0,0,0,0,1,0,0
"290","uidA",1,0,0,0,0,0,0,0,1,0,0
"291","ompA",1,0,0,1,0,0,0,0,0,0,0
"292","ugd",0,1,0,0,0,0,0,0,0,0,0
"293","nanA",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333
"294","nagE",1,0,0,0,0,0,0,0,1,0,0
"295","fabB",1,0,0,1,0,0,0,0,0,0,0
"296","ubiA",1,0,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0.285714285714286,0,0.5
"297","lrhA",0,1,0,0,0,0,0,0,0,0,0
"298","yeaY",0,1,0,0,0,0,0,0,0,0,0
"299","yibI",0,1,0,0,0,0,0,0,0,0,0
"300","garP",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"301","tsuA",0,1,0,0,0,0,0,0,0,0,0
"302","tsuB",0,1,0,0,0,0,0,0,0,0,0
"303","cysC",1,0,0,0,0,0,0,0,0,0,1
"304","cysH",1,0,0,0,0,0,0,0,0,0,1
"305","cysA",1,0,0,0,0,0,0,0,0,0,1
"306","cysW",1,0,0,0,0,0,0,0,0,0,1
"307","tcyN",0,1,0,0,0,0,0,0,0,0,0
"308","cynT",1,0,0,0,0,0,0,0,0,0,1
"309","cynS",1,0,0,0,0,0,0,0,0,0,1
"310","cynX",1,0,0,0,0,0,0,0,0,0,1
"311","xanP",0,1,0,0,0,0,0,0,0,0,0
"312","waaH",1,0,0,0,0,0,0,0,0,0,1
"313","ydeN",1,0,0,0,0,0,0,0,0,0,1
