"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"356","nuoK",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793
"357","cysQ",0,1,0,0,0,0,0,0,0,0,0,0
"358","surA",0,1,0,0,0,0,0,0,0,0,0,0
"359","holA",0,1,0,0,0,0,0,0,0,0,0,0
"360","elaA",0,1,0,0,0,0,0,0,0,0,0,0
"361","bolA",1,0,0,0.5,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0
"362","prc",0,1,0,0,0,0,0,0,0,0,0,0
"363","nrdB",1,0,0.125,0.5,0.125,0.125,0,0,0,0,0.125,0
"364","yeaO",0,1,0,0,0,0,0,0,0,0,0,0
"365","yciI",0,1,0,0,0,0,0,0,0,0,0,0
"366","flgF",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0
"367","flgD",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0
"368","rbfA",1,0,0,0.5,0.25,0.25,0,0,0,0,0,0
"369","nuoH",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793
"370","fadL",1,0,0.153846153846154,0.461538461538462,0.179487179487179,0.0256410256410256,0.0512820512820513,0,0.0769230769230769,0.0256410256410256,0,0.0256410256410256
"371","iclR",0,1,0,0,0,0,0,0,0,0,0,0
"372","speA",0,1,0,0,0,0,0,0,0,0,0,0
"373","csdA",0,1,0,0,0,0,0,0,0,0,0,0
"374","dnaK",0,1,0,0,0,0,0,0,0,0,0,0
"375","flgG",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0
"376","aspS",0,1,0,0,0,0,0,0,0,0,0,0
"377","flgE",1,0,0.272727272727273,0,0,0.727272727272727,0,0,0,0,0,0
"378","purU",0,1,0,0,0,0,0,0,0,0,0,0
"379","rpoD",1,0,0.333333333333333,0.166666666666667,0,0,0,0,0.5,0,0,0
"380","hslR",0,1,0,0,0,0,0,0,0,0,0,0
"381","nupC",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"382","yccA",0,1,0,0,0,0,0,0,0,0,0,0
"383","narP",1,0,0,1,0,0,0,0,0,0,0,0
"384","yjiX",0,1,0,0,0,0,0,0,0,0,0,0
"385","valS",1,0,1,0,0,0,0,0,0,0,0,0
"386","ibpA",1,0,1,0,0,0,0,0,0,0,0,0
"387","ydgK",0,1,0,0,0,0,0,0,0,0,0,0
"388","atpH",0,1,0,0,0,0,0,0,0,0,0,0
"389","accB",1,0,0,0,0,1,0,0,0,0,0,0
"390","evgA",1,0,0,0.4,0,0,0.2,0,0.2,0.2,0,0
"391","trxC",0,1,0,0,0,0,0,0,0,0,0,0
"392","yaiA",1,0,0,0.5,0.5,0,0,0,0,0,0,0
"393","ibpB",1,0,0.625,0,0,0.125,0,0,0.125,0,0.125,0
"394","dinI",1,0,0,0,1,0,0,0,0,0,0,0
"395","ucpA",0,1,0,0,0,0,0,0,0,0,0,0
"396","sbmC",1,0,0,1,0,0,0,0,0,0,0,0
"397","atpG",0,1,0,0,0,0,0,0,0,0,0,0
"398","oppB",1,0,0,0.333333333333333,0.5,0,0.0833333333333333,0,0,0.0833333333333333,0,0
"399","ygdQ",0,1,0,0,0,0,0,0,0,0,0,0
"400","exuR",1,0,0,0.5,0.5,0,0,0,0,0,0,0
"401","lexA",0,1,0,0,0,0,0,0,0,0,0,0
"402","hslV",0,1,0,0,0,0,0,0,0,0,0,0
"403","pfkB",1,0,0,0.4,0.2,0.2,0,0,0,0,0.2,0
"404","bfr",1,0,0,0,0,0,1,0,0,0,0,0
"405","ybaQ",0,1,0,0,0,0,0,0,0,0,0,0
"406","pstS",1,0,0.368421052631579,0,0,0.263157894736842,0.105263157894737,0,0.263157894736842,0,0,0
"407","nuoJ",1,0,0.0344827586206897,0.344827586206897,0.241379310344828,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0.0689655172413793,0,0.0689655172413793
"408","ybhB",0,1,0,0,0,0,0,0,0,0,0,0
"409","gnsB",0,1,0,0,0,0,0,0,0,0,0,0
"410","accC",1,0,0,0.5,0,0.5,0,0,0,0,0,0
"411","osmB",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"412","cspE",1,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0
"413","phoB",0,1,0,0,0,0,0,0,0,0,0,0
"414","yrbL",1,0,0.25,0,0,0.75,0,0,0,0,0,0
"415","ybcM",0,1,0,0,0,0,0,0,0,0,0,0
"416","yqcA",0,1,0,0,0,0,0,0,0,0,0,0
"417","dinJ",1,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"418","lpxC",1,0,0,0,1,0,0,0,0,0,0,0
"419","ydgC",0,1,0,0,0,0,0,0,0,0,0,0
"420","ymgD",0,1,0,0,0,0,0,0,0,0,0,0
"421","ychN",0,1,0,0,0,0,0,0,0,0,0,0
"422","yagU",0,1,0,0,0,0,0,0,0,0,0,0
"423","dsbB",0,1,0,0,0,0,0,0,0,0,0,0
"424","dgkA",0,1,0,0,0,0,0,0,0,0,0,0
"425","ybjQ",0,1,0,0,0,0,0,0,0,0,0,0
"426","hha",1,0,0,1,0,0,0,0,0,0,0,0
"427","yddM",0,1,0,0,0,0,0,0,0,0,0,0
"428","ygiN",0,1,0,0,0,0,0,0,0,0,0,0
"429","rpoE",1,0,0.277777777777778,0.351851851851852,0.166666666666667,0,0.037037037037037,0.0185185185185185,0.0555555555555556,0.037037037037037,0.0185185185185185,0.037037037037037
"430","nlpC",0,1,0,0,0,0,0,0,0,0,0,0
"431","ytfB",0,1,0,0,0,0,0,0,0,0,0,0
"432","yniB",0,1,0,0,0,0,0,0,0,0,0,0
"433","ydgD",0,1,0,0,0,0,0,0,0,0,0,0
"434","folA",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"435","folX",0,1,0,0,0,0,0,0,0,0,0,0
"436","fur",1,0,0.5,0.5,0,0,0,0,0,0,0,0
"437","leuL",1,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0
"438","yiiR",0,1,0,0,0,0,0,0,0,0,0,0
"439","ubiA",1,0,0,0.210526315789474,0.368421052631579,0,0.157894736842105,0.157894736842105,0,0,0,0.105263157894737
"440","thrL",1,0,0,1,0,0,0,0,0,0,0,0
"441","rseA",1,0,0.438356164383562,0.26027397260274,0.0547945205479452,0.0136986301369863,0.0821917808219178,0.0136986301369863,0.0821917808219178,0.0547945205479452,0,0
"442","yoaC",1,0,1,0,0,0,0,0,0,0,0,0
"443","ydcY",0,1,0,0,0,0,0,0,0,0,0,0
"444","yidQ",1,0,1,0,0,0,0,0,0,0,0,0
"445","yajD",0,1,0,0,0,0,0,0,0,0,0,0
"446","greB",0,1,0,0,0,0,0,0,0,0,0,0
"447","ilvL",0,1,0,0,0,0,0,0,0,0,0,0
"448","rbsD",1,0,0,0.5,0.25,0,0,0,0,0,0.25,0
"449","htpX",1,0,0,0.5,0,0,0,0,0,0.5,0,0
"450","frr",0,1,0,0,0,0,0,0,0,0,0,0
"451","hupA",1,0,1,0,0,0,0,0,0,0,0,0
"452","crp",1,0,0.5,0,0,0,0.5,0,0,0,0,0
"453","fucU",1,0,1,0,0,0,0,0,0,0,0,0
"454","rpoH",1,0,0.454545454545454,0.227272727272727,0.0227272727272727,0.113636363636364,0,0,0.181818181818182,0,0,0
"455","groS",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"456","hslU",0,1,0,0,0,0,0,0,0,0,0,0
"457","groL",1,0,1,0,0,0,0,0,0,0,0,0
"458","cspB",0,1,0,0,0,0,0,0,0,0,0,0
"459","cspB",0,1,0,0,0,0,0,0,0,0,0,0
"460","ompF",1,0,0.222222222222222,0.407407407407407,0.111111111111111,0,0.037037037037037,0,0.0740740740740741,0,0.111111111111111,0.037037037037037
"461","hslJ",0,1,0,0,0,0,0,0,0,0,0,0
"462","cheW",1,0,0,1,0,0,0,0,0,0,0,0
"463","recA",0,1,0,0,0,0,0,0,0,0,0,0
"464","ycfJ",0,1,0,0,0,0,0,0,0,0,0,0
"465","yhdN",1,0,1,0,0,0,0,0,0,0,0,0
"466","yjcB",1,0,0,0,0,1,0,0,0,0,0,0
"467","fliQ",1,0,0.3125,0,0,0.6875,0,0,0,0,0,0
"468","nmpC",0,1,0,0,0,0,0,0,0,0,0,0
