"","Coherent","Incoherent","No_loop","Loop"
"1220",0,0,1,0
"1221",0,0,1,0
"1222",0,0,1,0
"1223",0,0,1,0
"1224",0,0,1,0
"1225",0,0,1,0
"1226",0,0,1,0
"1227",0,0,1,0
"1228",0,0,1,0
"1229",0,0,1,0
"1230",0,0,1,0
"1231",0,0,1,0
"1232",0,0,1,0
"1233",0,0,1,0
"1234",0,0,1,0
"1235",0,0,1,0
"1236",0,0,1,0
"1237",0,0,1,0
"1238",0,0,1,0
"1239",0,0,1,0
"1240",0,0,1,0
"1241",0,0,1,0
"1242",0,0,1,0
"1243",0,0,1,0
"1244",0,0,1,0
"1245",0,0,1,0
"1246",0,0,1,0
"1247",0,0,1,0
"1248",0,0,1,0
"1249",0,0,1,0
"1250",0,0,1,0
"1251",0,0,1,0
"1252",0,0,1,0
"1253",0,0,1,0
"1254",0,0,1,0
"1255",0,0,1,0
"1256",0,0,1,0
"1257",0,0,1,0
"1258",0,0,1,0
"1259",0,0,1,0
"1260",0,0,1,0
"1261",0,0,1,0
"1262",0,0,1,0
"1263",0,0,1,0
"1264",0,0,1,0
"1265",0,0,1,0
"1266",0,0,1,0
"1267",0,0,1,0
"1268",0,0,1,0
"1269",0,0,1,0
"1270",0,0,1,0
"1271",0,0,1,0
"1272",0,0,1,0
"1273",0,0,1,0
"1274",0,0,1,0
"1275",0,0,1,0
"1276",0,0,1,0
"1277",0,0,1,0
"1278",0,0,1,0
"1279",0,0,1,0
"1280",0,0,1,0
"1281",0,0,1,0
"1282",0,0,1,0
"1283",0,0,1,0
"1284",0,0,1,0
"1285",0,0,1,0
"1286",0,0,1,0
"1287",0,0,1,0
"1288",0,0,1,0
"1289",0,0,1,0
"1290",0,0,1,0
"1291",0,0,1,0
"1292",0,0,1,0
"1293",0,0,1,0
"1294",0,0,1,0
"1295",0,0,1,0
"1296",0,0,1,0
"1297",0,0,1,0
"1298",0,0,1,0
"1299",0,0,1,0
"1300",0,0,1,0
"1301",0,0,1,0
"1302",0,0,1,0
"1303",0,0,1,0
"1304",0,0,1,0
"1305",0,0,1,0
"1306",0,0,1,0
"1307",0,0,1,0
"1308",0,0,1,0
"1309",0,0,1,0
"1310",0,0,1,0
"1311",0,0,1,0
"1312",0,0,1,0
"1313",0,0,1,0
"1314",0,0,1,0
"1315",0,0,1,0
"1316",0,0,1,0
"1317",0,0,1,0
"1318",0,0,1,0
"1319",0,0,1,0
"1320",0,0,1,0
"1321",0,0,1,0
"1322",0,0,1,0
"1323",0,0,1,0
"1324",0,0,1,0
"1325",0,0,1,0
"1326",0,0,1,0
"1327",0,0,1,0
"1328",0,0,1,0
"1329",0,0,1,0
"1330",0,0,1,0
"1331",0,0,1,0
"1332",0,0,1,0
"1333",0,0,1,0
"1334",0,0,1,0
"1335",0,0,1,0
"1336",0,0,1,0
"1337",0,0,1,0
"1338",0,0,1,0
"1339",0,0,1,0
"1340",0,0,1,0
"1341",0,0,1,0
"1342",0,0,1,0
"1343",0,0,1,0
"1344",0,0,1,0
"1345",0,0,1,0
"1346",0,0,1,0
"1347",0,0,1,0
"1348",0,0,1,0
"1349",0,0,1,0
"1350",0,0,1,0
"1351",0,0,1,0
"1352",0,0,1,0
"1353",0,0,1,0
"1354",0,0,1,0
"1355",0,0,1,0
"1356",0,0,1,0
"1357",0,0,1,0
"1358",0,0,1,0
"1359",0,0,1,0
"1360",0,0,1,0
"1361",0,0,1,0
"1362",0,0,1,0
"1363",0,0,1,0
"1364",0,0,1,0
"1365",0,0,1,0
"1366",0,0,1,0
"1367",0,0,1,0
"1368",0,0,1,0
"1369",0,0,1,0
"1370",0,0,1,0
"1371",0,0,1,0
"1372",0,0,1,0
"1373",0,0,1,0
"1374",0,0,1,0
"1375",0,0,1,0
"1376",0,0,1,0
"1377",0,0,1,0
"1378",0,0,1,0
"1379",0,0,1,0
"1380",0,0,1,0
"1381",0,0,1,0
"1382",0,0,1,0
"1383",0,0,1,0
"1384",0,0,1,0
"1385",0,0,1,0
"1386",0,0,1,0
"1387",0,0,1,0
"1388",0,0,1,0
"1389",0,0,1,0
"1390",0,0,1,0
"1391",0,0,1,0
"1392",0,0,1,0
"1393",0,0,1,0
"1394",0,0,1,0
"1395",0,0,1,0
"1396",0,0,1,0
"1397",0,0,1,0
"1398",0,0,1,0
"1399",0,0,1,0
"1400",0,0,1,0
"1401",0,0,1,0
"1402",0,0,1,0
"1403",0,0,1,0
"1404",0,0,1,0
"1405",0,0,1,0
"1406",0,0,1,0
"1407",0,0,1,0
"1408",0,0,1,0
"1409",0,0,1,0
"1410",0,0,1,0
"1411",0,0,1,0
"1412",0,0,1,0
"1413",0,0,1,0
"1414",0,0,1,0
"1415",0,0,1,0
"1416",0,0,1,0
"1417",0,0,1,0
"1418",0,0,1,0
"1419",0,0,1,0
"1420",0,0,1,0
"1421",0,0,1,0
"1422",0,0,1,0
"1423",0,0,1,0
"1424",0,0,1,0
"1425",0,0,1,0
"1426",0,0,1,0
"1427",0,0,1,0
"1428",0,0,1,0
"1429",0,0,1,0
"1430",0,0,1,0
"1431",0,0,1,0
"1432",0,0,1,0
"1433",0,0,1,0
"1434",0,0,1,0
"1435",0,0,1,0
"1436",0,0,1,0
"1437",0,0,1,0
"1438",0,0,1,0
"1439",0,0,1,0
"1440",0,0,1,0
"1441",0,0,1,0
"1442",0,0,1,0
"1443",0,0,1,0
"1444",0,0,1,0
"1445",0,0,1,0
"1446",0,0,1,0
"1447",0,0,1,0
"1448",0,0,1,0
"1449",0,0,1,0
"1450",0,0,1,0
"1451",0,0,1,0
"1452",0,0,1,0
"1453",0,0,1,0
"1454",0,0,1,0
"1455",0,0,1,0
"1456",0,0,1,0
"1457",0.3,0.7,0,1
"1458",0,1,0,1
"1459",0,0,1,0
"1460",0.689655172413793,0.310344827586207,0,1
"1461",0.206896551724138,0.793103448275862,0,1
"1462",0.83763837638376,0.162361623616236,0,1
"1463",0.35,0.649999999999999,0,1
"1464",0.242857142857143,0.757142857142855,0,1
"1465",0.345238095238095,0.654761904761904,0,1
"1466",0,0,1,0
"1467",0,0,1,0
"1468",0,0,1,0
"1469",0,0,1,0
"1470",0,0,1,0
"1471",1,0,0,1
"1472",0,1,0,1
"1473",0,1,0,1
"1474",0,0,1,0
"1475",0,0,1,0
"1476",0,0,1,0
"1477",0,0,1,0
"1478",0,0,1,0
"1479",0,1,0,1
"1480",0,0,1,0
"1481",0,0,1,0
"1482",0,0,1,0
"1483",0,0,1,0
"1484",0,0,1,0
"1485",0,0,1,0
"1486",0,0,1,0
"1487",0,0,1,0
"1488",0,0,1,0
"1489",0.206349206349206,0.793650793650793,0,1
"1490",0.825396825396824,0.174603174603175,0,1
"1491",0.825396825396824,0.174603174603175,0,1
"1492",0.206349206349206,0.793650793650793,0,1
"1493",0.333333333333333,0.666666666666666,0,1
"1494",0.333333333333333,0.666666666666666,0,1
"1495",0.380952380952381,0.619047619047619,0,1
"1496",0.380952380952381,0.619047619047619,0,1
"1497",0.365079365079365,0.634920634920634,0,1
"1498",0.230769230769231,0.769230769230769,0,1
"1499",0.615384615384615,0.384615384615385,0,1
"1500",0.153846153846154,0.846153846153846,0,1
"1501",0,0,1,0
"1502",0,0,1,0
"1503",0.282608695652174,0.717391304347826,0,1
"1504",0.239130434782609,0.760869565217391,0,1
"1505",0,1,0,1
"1506",0.232,0.768000000000001,0,1
"1507",0.714285714285714,0.285714285714286,0,1
"1508",0.464285714285714,0.535714285714286,0,1
"1509",0.178571428571429,0.821428571428571,0,1
"1510",0.714285714285714,0.285714285714286,0,1
"1511",0,0,1,0
"1512",0,0,1,0
"1513",0,0,1,0
"1514",0,0,1,0
"1515",0,0,1,0
"1516",0,0,1,0
"1517",1,0,0,1
"1518",0,1,0,1
"1519",1,0,0,1
"1520",0,0,1,0
"1521",0.666666666666667,0.333333333333333,0,1
"1522",0.458333333333333,0.541666666666667,0,1
"1523",0.788819875776394,0.211180124223603,0,1
"1524",1,0,0,1
"1525",0,1,0,1
"1526",0,1,0,1
"1527",1,0,0,1
"1528",1,0,0,1
"1529",0,1,0,1
"1530",0.272727272727273,0.727272727272727,0,1
"1531",0.268292682926829,0.731707317073171,0,1
"1532",0.5,0.5,0,1
"1533",0,0,1,0
"1534",1,0,0,1
"1535",0,0,1,0
"1536",0.533333333333333,0.466666666666667,0,1
"1537",0.276315789473684,0.723684210526316,0,1
"1538",0.615384615384615,0.384615384615385,0,1
"1539",0.0714285714285714,0.928571428571428,0,1
"1540",0,1,0,1
"1541",0,0,1,0
"1542",0,1,0,1
"1543",0,1,0,1
"1544",0,1,0,1
"1545",0.125,0.875,0,1
"1546",0.875,0.125,0,1
"1547",0.125,0.875,0,1
"1548",0.125,0.875,0,1
"1549",0,1,0,1
"1550",1,0,0,1
"1551",0,0,1,0
"1552",0,0,1,0
"1553",0,1,0,1
"1554",0,1,0,1
"1555",0.5,0.5,0,1
"1556",0,0,1,0
"1557",0.565217391304348,0.434782608695652,0,1
"1558",0,1,0,1
"1559",0,0,1,0
"1560",0,0,1,0
"1561",0,0,1,0
"1562",1,0,0,1
"1563",0,0,1,0
"1564",0.434782608695652,0.565217391304348,0,1
"1565",0.0833333333333333,0.916666666666667,0,1
"1566",0.277777777777778,0.722222222222222,0,1
"1567",0.333333333333333,0.666666666666667,0,1
"1568",0.75,0.25,0,1
"1569",0.416666666666667,0.583333333333333,0,1
"1570",0.999999999999999,0,0,1
"1571",0.259259259259259,0.74074074074074,0,1
"1572",0,0,1,0
"1573",0,0,1,0
"1574",0,0,1,0
"1575",0,1,0,1
"1576",0.6,0.4,0,1
"1577",0,0,1,0
"1578",0,0,1,0
"1579",0,0,1,0
"1580",0,0,1,0
"1581",0,0,1,0
"1582",0,0,1,0
"1583",1,0,0,1
"1584",0,1,0,1
"1585",0,0,1,0
"1586",0.05,0.95,0,1
"1587",1,0,0,1
"1588",0.19047619047619,0.80952380952381,0,1
"1589",0,0,1,0
"1590",0,0,1,0
"1591",0,0,1,0
"1592",0,0,1,0
"1593",0,0,1,0
"1594",0.236842105263158,0.763157894736842,0,1
"1595",0.236842105263158,0.763157894736842,0,1
"1596",1,0,0,1
"1597",0,1,0,1
"1598",0,0,1,0
"1599",0.266666666666667,0.733333333333333,0,1
"1600",0,0,1,0
"1601",0,1,0,1
"1602",0,0,1,0
"1603",1,0,0,1
"1604",0,1,0,1
"1605",0,0,1,0
"1606",0,0,1,0
"1607",0,1,0,1
"1608",0,0,1,0
"1609",0,0,1,0
"1610",0,0,1,0
"1611",0,0,1,0
"1612",0,0,1,0
"1613",1,0,0,1
"1614",0,1,0,1
"1615",0.2,0.8,0,1
"1616",0.2,0.8,0,1
"1617",0.2,0.8,0,1
"1618",0.2,0.8,0,1
"1619",0.222222222222222,0.777777777777778,0,1
"1620",0.222222222222222,0.777777777777778,0,1
"1621",0.222222222222222,0.777777777777778,0,1
"1622",1,0,0,1
"1623",0,0,1,0
"1624",0,0,1,0
"1625",0,0,1,0
"1626",0,0,1,0
"1627",0,0,1,0
"1628",0,0,1,0
"1629",0.305389221556886,0.694610778443115,0,1
"1630",0.377245508982036,0.622754491017965,0,1
"1631",0,0,1,0
"1632",0.21875,0.78125,0,1
"1633",0.5,0.5,0,1
"1634",1,0,0,1
"1635",0.619047619047619,0.380952380952381,0,1
"1636",1,0,0,1
"1637",0,1,0,1
"1638",0.333333333333333,0.666666666666667,0,1
"1639",1,0,0,1
"1640",1,0,0,1
"1641",1,0,0,1
"1642",1,0,0,1
"1643",1,0,0,1
"1644",1,0,0,1
"1645",1,0,0,1
"1646",1,0,0,1
"1647",0.999999999999999,0,0,1
"1648",0.135135135135135,0.864864864864864,0,1
"1649",0,0.999999999999999,0,1
"1650",0,1,0,1
"1651",1,0,0,1
"1652",0.389830508474576,0.610169491525424,0,1
"1653",0.444444444444444,0.555555555555555,0,1
"1654",0,0,1,0
"1655",0,1,0,1
"1656",0.409090909090909,0.590909090909091,0,1
"1657",0.681818181818182,0.318181818181818,0,1
"1658",0.636363636363636,0.363636363636364,0,1
"1659",0.0909090909090909,0.909090909090909,0,1
"1660",0,1,0,1
"1661",0,1,0,1
"1662",0,0,1,0
"1663",0.363636363636364,0.636363636363636,0,1
"1664",0,0,1,0
"1665",0,0,1,0
"1666",1,0,0,1
"1667",1,0,0,1
"1668",0,1,0,1
"1669",1,0,0,1
"1670",0.666666666666667,0.333333333333333,0,1
"1671",0,0,1,0
"1672",0,0,1,0
"1673",0,0,1,0
"1674",0,0,1,0
"1675",0.565217391304348,0.434782608695652,0,1
"1676",0,0,1,0
"1677",1,0,0,1
"1678",0,0,1,0
"1679",0.681818181818182,0.318181818181818,0,1
"1680",0.523809523809524,0.476190476190476,0,1
"1681",0,0,1,0
"1682",0.32,0.679999999999999,0,1
"1683",0,0,1,0
"1684",0,0,1,0
"1685",0,0,1,0
"1686",0.565217391304348,0.434782608695652,0,1
"1687",0.857142857142857,0.142857142857143,0,1
"1688",1,0,0,1
"1689",0.348837209302325,0.651162790697674,0,1
"1690",1,0,0,1
"1691",0,1,0,1
"1692",0,1,0,1
"1693",0,0,1,0
"1694",0,0,1,0
"1695",0.565217391304348,0.434782608695652,0,1
"1696",1,0,0,1
"1697",0,0,1,0
"1698",0,0,1,0
"1699",0,0,1,0
"1700",0.15625,0.84375,0,1
"1701",0.233333333333333,0.766666666666667,0,1
"1702",0,0,1,0
"1703",0,0,1,0
"1704",0.114285714285714,0.885714285714286,0,1
"1705",0,0,1,0
"1706",0.407960199004975,0.592039800995024,0,1
"1707",0.278260869565218,0.721739130434782,0,1
"1708",1,0,0,1
"1709",0,1,0,1
"1710",1,0,0,1
"1711",0,0,1,0
"1712",0,1,0,1
"1713",0,0,1,0
"1714",0,0,1,0
"1715",0.6,0.4,0,1
"1716",0.264705882352941,0.735294117647059,0,1
"1717",0.236842105263158,0.763157894736842,0,1
"1718",1,0,0,1
"1719",0.2,0.8,0,1
"1720",0,0,1,0
"1721",1,0,0,1
"1722",0.0869565217391304,0.913043478260869,0,1
"1723",0.2,0.8,0,1
"1724",1,0,0,1
"1725",0.294117647058824,0.705882352941177,0,1
"1726",0,1,0,1
"1727",0.2,0.8,0,1
"1728",0,0,1,0
"1729",0.627118644067796,0.372881355932204,0,1
"1730",0.236842105263158,0.763157894736842,0,1
"1731",0,0,1,0
"1732",0,0,1,0
"1733",0,1,0,1
"1734",0.666666666666667,0.333333333333333,0,1
"1735",0.666666666666667,0.333333333333333,0,1
"1736",0,0,1,0
"1737",0,0,1,0
"1738",0.216666666666667,0.783333333333334,0,1
"1739",0,1,0,1
"1740",0,0,1,0
"1741",0,0,1,0
"1742",0,0,1,0
"1743",0,0,1,0
"1744",0.6,0.4,0,1
"1745",0.227272727272727,0.772727272727272,0,1
"1746",0.181818181818182,0.818181818181818,0,1
"1747",1,0,0,1
"1748",0.538461538461539,0.461538461538462,0,1
"1749",0.538461538461539,0.461538461538462,0,1
"1750",0.227272727272727,0.772727272727272,0,1
"1751",0.227272727272727,0.772727272727272,0,1
"1752",0,1,0,1
"1753",0.296296296296296,0.703703703703703,0,1
"1754",0,1,0,1
"1755",1,0,0,1
"1756",0,0,1,0
"1757",0.166666666666667,0.833333333333334,0,1
"1758",0,1,0,1
"1759",0,1,0,1
"1760",0.727272727272727,0.272727272727273,0,1
"1761",0.466666666666667,0.533333333333333,0,1
"1762",0,1,0,1
"1763",0,1,0,1
"1764",0,1,0,1
"1765",0,1,0,1
"1766",0.333333333333333,0.666666666666667,0,1
"1767",0,1,0,1
"1768",0,1,0,1
"1769",1,0,0,1
"1770",0,1,0,1
"1771",0,1,0,1
"1772",0.285714285714286,0.714285714285714,0,1
"1773",0.285714285714286,0.714285714285714,0,1
"1774",0.285714285714286,0.714285714285714,0,1
"1775",0.401960784313726,0.598039215686274,0,1
"1776",0.382352941176471,0.617647058823529,0,1
"1777",0.382352941176471,0.617647058823529,0,1
"1778",0.276595744680851,0.723404255319149,0,1
"1779",0.0714285714285714,0.928571428571428,0,1
"1780",0,1,0,1
"1781",0,1,0,1
"1782",0,1,0,1
"1783",0.4375,0.5625,0,1
"1784",1,0,0,1
"1785",1,0,0,1
"1786",0,1,0,1
"1787",0,1,0,1
"1788",1,0,0,1
"1789",1,0,0,1
"1790",0,1,0,1
"1791",0.666666666666667,0.333333333333333,0,1
"1792",0.6,0.4,0,1
"1793",0.6,0.4,0,1
"1794",0.6,0.4,0,1
"1795",0.6,0.4,0,1
"1796",0.666666666666667,0.333333333333333,0,1
"1797",0.6,0.4,0,1
"1798",0.2,0.8,0,1
"1799",0.2,0.8,0,1
"1800",1,0,0,1
"1801",0,1,0,1
"1802",0,0,1,0
"1803",1,0,0,1
"1804",0.606060606060606,0.393939393939394,0,1
"1805",1,0,0,1
"1806",1,0,0,1
"1807",1,0,0,1
"1808",1,0,0,1
"1809",1,0,0,1
"1810",0,1,0,1
"1811",0,1,0,1
"1812",0.2,0.8,0,1
"1813",1,0,0,1
"1814",1,0,0,1
"1815",0.461783439490446,0.538216560509554,0,1
"1816",0.90378006872852,0.0962199312714777,0,1
"1817",0.615384615384615,0.384615384615385,0,1
"1818",1,0,0,1
"1819",0.230769230769231,0.769230769230769,0,1
"1820",0.230769230769231,0.769230769230769,0,1
"1821",0.230769230769231,0.769230769230769,0,1
"1822",0.230769230769231,0.769230769230769,0,1
"1823",0.228571428571429,0.771428571428572,0,1
"1824",0,0,1,0
"1825",0.228571428571429,0.771428571428572,0,1
"1826",0.2,0.8,0,1
"1827",0,0,1,0
"1828",0,0,1,0
"1829",0.421052631578947,0.578947368421053,0,1
"1830",0,0,1,0
"1831",0,1,0,1
"1832",0,0,1,0
"1833",0.238095238095238,0.761904761904762,0,1
"1834",0,0,1,0
"1835",0,0,1,0
"1836",0.28125,0.71875,0,1
"1837",0.03125,0.96875,0,1
"1838",0.34375,0.65625,0,1
"1839",0.34375,0.65625,0,1
"1840",0.34375,0.65625,0,1
"1841",0.1875,0.8125,0,1
"1842",0.34375,0.65625,0,1
"1843",0.4375,0.5625,0,1
"1844",0.4375,0.5625,0,1
"1845",0.4375,0.5625,0,1
"1846",0.4375,0.5625,0,1
"1847",0,1,0,1
"1848",1,0,0,1
"1849",0,1,0,1
"1850",0,1,0,1
"1851",0,1,0,1
"1852",0,0,1,0
"1853",0,0,1,0
"1854",0.222222222222222,0.777777777777778,0,1
"1855",0,1,0,1
"1856",0.434782608695652,0.565217391304348,0,1
"1857",0,1,0,1
"1858",0,0,1,0
"1859",0,0,1,0
"1860",0,1,0,1
"1861",0,0,1,0
"1862",0,0,1,0
"1863",0,0,1,0
"1864",0,0,1,0
"1865",0,0,1,0
"1866",0,0,1,0
"1867",0.318181818181818,0.681818181818182,0,1
"1868",1,0,0,1
"1869",0.4,0.6,0,1
"1870",0,0,1,0
"1871",1,0,0,1
"1872",1,0,0,1
"1873",1,0,0,1
"1874",1,0,0,1
"1875",0,1,0,1
"1876",1,0,0,1
"1877",1,0,0,1
"1878",1,0,0,1
"1879",1,0,0,1
"1880",0,0,1,0
"1881",0,0,1,0
"1882",0,0,1,0
"1883",0,0,1,0
"1884",0,0,1,0
"1885",0,1,0,1
"1886",0.230769230769231,0.769230769230768,0,1
"1887",0.230769230769231,0.769230769230768,0,1
"1888",0.230769230769231,0.769230769230768,0,1
"1889",0.230769230769231,0.769230769230768,0,1
"1890",1,0,0,1
"1891",1,0,0,1
"1892",1,0,0,1
"1893",0,1,0,1
"1894",1,0,0,1
"1895",1,0,0,1
"1896",0.268292682926829,0.731707317073171,0,1
"1897",0.24390243902439,0.75609756097561,0,1
"1898",0,1,0,1
"1899",0,1,0,1
"1900",0.24390243902439,0.75609756097561,0,1
"1901",0.487804878048781,0.51219512195122,0,1
"1902",0.487804878048781,0.51219512195122,0,1
"1903",1,0,0,1
"1904",0,0,1,0
"1905",0,0,1,0
"1906",0,0,1,0
"1907",0,0,1,0
"1908",0,0,1,0
"1909",0,0,1,0
"1910",0,1,0,1
"1911",0,0,1,0
"1912",0,0,1,0
"1913",0,0,1,0
"1914",0,0,1,0
"1915",0,0,1,0
"1916",0,0,1,0
"1917",0,0,1,0
"1918",0,0,1,0
"1919",0.2,0.8,0,1
"1920",0.2,0.8,0,1
"1921",0.2,0.8,0,1
"1922",0.4,0.6,0,1
"1923",1,0,0,1
"1924",0,0,1,0
"1925",1,0,0,1
"1926",0,1,0,1
"1927",0,0,1,0
"1928",0,0,1,0
"1929",0,0,1,0
"1930",0,0,1,0
"1931",0,0,1,0
"1932",0,0,1,0
"1933",0,0,1,0
"1934",0,0,1,0
"1935",0,0,1,0
"1936",0.189189189189189,0.81081081081081,0,1
"1937",0.232876712328767,0.767123287671234,0,1
"1938",0.273972602739726,0.726027397260275,0,1
"1939",0.375,0.625,0,1
"1940",1,0,0,1
"1941",0,0,1,0
"1942",1,0,0,1
"1943",1,0,0,1
"1944",0,1,0,1
"1945",0.189189189189189,0.81081081081081,0,1
"1946",0.206896551724138,0.793103448275862,0,1
"1947",0.2,0.8,0,1
"1948",0.287671232876712,0.712328767123289,0,1
"1949",0,0,1,0
"1950",1,0,0,1
"1951",0,0,1,0
"1952",0,1,0,1
"1953",0,0,1,0
"1954",0,1,0,1
"1955",0.1875,0.8125,0,1
"1956",0.189189189189189,0.81081081081081,0,1
"1957",0.232876712328767,0.767123287671234,0,1
"1958",0.232876712328767,0.767123287671234,0,1
"1959",0,1,0,1
"1960",0.4375,0.5625,0,1
"1961",0,1,0,1
"1962",0,1,0,1
"1963",0,0,1,0
"1964",0.4375,0.5625,0,1
"1965",0,0,1,0
"1966",0,0,1,0
"1967",0,0,1,0
"1968",0,0,1,0
"1969",0.189189189189189,0.81081081081081,0,1
"1970",0.189189189189189,0.81081081081081,0,1
"1971",0.189655172413793,0.810344827586207,0,1
"1972",0.383561643835616,0.616438356164384,0,1
"1973",0.32,0.68,0,1
"1974",0.150684931506849,0.849315068493152,0,1
"1975",0.232876712328767,0.767123287671234,0,1
"1976",0.273972602739726,0.726027397260275,0,1
"1977",0.189189189189189,0.81081081081081,0,1
"1978",0.162162162162162,0.837837837837837,0,1
"1979",0.413793103448276,0.586206896551724,0,1
"1980",0.246575342465753,0.753424657534248,0,1
"1981",0.32,0.68,0,1
"1982",0.232876712328767,0.767123287671234,0,1
"1983",0.232876712328767,0.767123287671234,0,1
"1984",0.189189189189189,0.81081081081081,0,1
"1985",0.189189189189189,0.81081081081081,0,1
"1986",0.189655172413793,0.810344827586207,0,1
"1987",0.232876712328767,0.767123287671234,0,1
"1988",0.22,0.78,0,1
"1989",0.232876712328767,0.767123287671234,0,1
"1990",0.273972602739726,0.726027397260275,0,1
"1991",0,0,1,0
"1992",0,1,0,1
"1993",0,1,0,1
"1994",0,1,0,1
"1995",0,1,0,1
"1996",0,1,0,1
"1997",0,1,0,1
"1998",0.287671232876712,0.712328767123289,0,1
"1999",1,0,0,1
"2000",0,0,1,0
"2001",0,0,1,0
"2002",0,0,1,0
"2003",0,0,1,0
"2004",0,0,1,0
"2005",0,0,1,0
"2006",0,0,1,0
"2007",0,1,0,1
"2008",0.230769230769231,0.769230769230769,0,1
"2009",0.352941176470588,0.647058823529412,0,1
"2010",0,1,0,1
"2011",1,0,0,1
"2012",1,0,0,1
"2013",1,0,0,1
"2014",0,1,0,1
"2015",0.5,0.5,0,1
"2016",0.4,0.6,0,1
"2017",0.4,0.6,0,1
"2018",0.4,0.6,0,1
"2019",1,0,0,1
"2020",0.4,0.6,0,1
"2021",0.4,0.6,0,1
"2022",0.142857142857143,0.857142857142857,0,1
"2023",0.463414634146342,0.536585365853659,0,1
"2024",0,0,1,0
"2025",0,0,1,0
"2026",1,0,0,1
"2027",1,0,0,1
"2028",0,1,0,1
"2029",0.5,0.5,0,1
"2030",1,0,0,1
"2031",0,1,0,1
"2032",0.225806451612903,0.774193548387096,0,1
"2033",0,1,0,1
"2034",0,1,0,1
"2035",1,0,0,1
"2036",0,1,0,1
"2037",0,1,0,1
"2038",0,1,0,1
"2039",1,0,0,1
"2040",0,1,0,1
"2041",0,1,0,1
"2042",1,0,0,1
"2043",0,1,0,1
"2044",1,0,0,1
"2045",1,0,0,1
"2046",0,1,0,1
"2047",0,1,0,1
"2048",1,0,0,1
"2049",0,1,0,1
"2050",1,0,0,1
"2051",0.12,0.88,0,1
"2052",0.403225806451613,0.596774193548387,0,1
"2053",0.319444444444445,0.680555555555555,0,1
"2054",0.375,0.625,0,1
"2055",1,0,0,1
"2056",0,1,0,1
"2057",1,0,0,1
"2058",0,1,0,1
"2059",0,1,0,1
"2060",1,0,0,1
"2061",1,0,0,1
"2062",0.275862068965517,0.724137931034483,0,1
"2063",0.225806451612903,0.774193548387096,0,1
"2064",1,0,0,1
"2065",0,1,0,1
"2066",1,0,0,1
"2067",0,0,1,0
"2068",1,0,0,1
"2069",0,1,0,1
"2070",0,1,0,1
"2071",0,1,0,1
"2072",1,0,0,1
"2073",1,0,0,1
"2074",0,1,0,1
"2075",1,0,0,1
"2076",0,1,0,1
"2077",0,1,0,1
"2078",0,1,0,1
"2079",0.677419354838709,0.32258064516129,0,1
"2080",0.677419354838709,0.32258064516129,0,1
"2081",0.548387096774193,0.451612903225806,0,1
"2082",0,0,1,0
"2083",0.731707317073171,0.268292682926829,0,1
"2084",0.268292682926829,0.731707317073171,0,1
"2085",0.268292682926829,0.731707317073171,0,1
"2086",0.268292682926829,0.731707317073171,0,1
"2087",0.268292682926829,0.731707317073171,0,1
"2088",0.731707317073171,0.268292682926829,0,1
"2089",0.731707317073171,0.268292682926829,0,1
"2090",0.731707317073171,0.268292682926829,0,1
"2091",0.0789473684210526,0.921052631578947,0,1
"2092",0.32258064516129,0.677419354838709,0,1
"2093",0.451612903225806,0.548387096774193,0,1
"2094",0.32258064516129,0.677419354838709,0,1
"2095",0.451612903225806,0.548387096774193,0,1
"2096",0,0,1,0
"2097",0.5,0.5,0,1
"2098",0.5,0.5,0,1
"2099",0.5,0.5,0,1
"2100",0.666666666666667,0.333333333333333,0,1
"2101",0.342105263157895,0.657894736842105,0,1
"2102",0,1,0,1
"2103",0,1,0,1
"2104",0,0,1,0
"2105",0,0,1,0
"2106",0,0,1,0
"2107",0,0,1,0
"2108",1,0,0,1
"2109",1,0,0,1
"2110",1,0,0,1
"2111",0,1,0,1
"2112",0,0,1,0
"2113",0,0,1,0
"2114",0,0,1,0
"2115",0,0,1,0
"2116",0,0,1,0
"2117",0,0,1,0
"2118",0,0,1,0
"2119",0,0,1,0
"2120",0,0,1,0
"2121",0,0,1,0
"2122",0,0,1,0
"2123",0,0,1,0
"2124",0,0,1,0
"2125",0,1,0,1
"2126",0,0,1,0
"2127",0.496551724137932,0.50344827586207,0,1
"2128",0.444444444444444,0.555555555555556,0,1
"2129",1,0,0,1
"2130",0,0,1,0
"2131",1,0,0,1
"2132",0,1,0,1
"2133",0,1,0,1
"2134",0.666666666666667,0.333333333333333,0,1
"2135",0,1,0,1
"2136",0.999999999999999,0,0,1
"2137",0.285714285714286,0.714285714285714,0,1
"2138",0.212121212121212,0.787878787878787,0,1
"2139",0,1,0,1
"2140",1,0,0,1
"2141",1,0,0,1
"2142",1,0,0,1
"2143",1,0,0,1
"2144",1,0,0,1
"2145",0.2,0.8,0,1
"2146",0,0,1,0
"2147",0,0,1,0
"2148",0,0,1,0
"2149",0,0,1,0
"2150",1,0,0,1
"2151",1,0,0,1
"2152",1,0,0,1
"2153",1,0,0,1
"2154",0,0,1,0
"2155",0,0,1,0
"2156",0,0,1,0
"2157",1,0,0,1
"2158",1,0,0,1
"2159",1,0,0,1
"2160",0,0,1,0
"2161",0,0,1,0
"2162",0,0,1,0
"2163",0,0,1,0
"2164",1,0,0,1
"2165",1,0,0,1
"2166",0,1,0,1
"2167",0,1,0,1
"2168",0,1,0,1
