"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"504","ahpC",1,0,0,0.5,0,0,0,0,0,0.5,0
"505","aldA",1,0,0,0.461538461538462,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0.230769230769231,0
"506","apaG",0,1,0,0,0,0,0,0,0,0,0
"507","argS",1,0,0,0,0,0,0,0,0,1,0
"509","avtA",0,1,0,0,0,0,0,0,0,0,0
"510","can",1,0,0,1,0,0,0,0,0,0,0
"511","wzzB",0,1,0,0,0,0,0,0,0,0,0
"512","cyoA",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"513","cyoC",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"514","cyoD",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"515","cyoE",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"517","dld",0,1,0,0,0,0,0,0,0,0,0
"518","dsbB",0,1,0,0,0,0,0,0,0,0,0
"519","emrA",1,0,0,0,0,0,0,0,0,1,0
"520","fabI",0,1,0,0,0,0,0,0,0,0,0
"521","fadR",1,0,0,0,0.5,0,0,0,0,0.5,0
"522","fdx",0,1,0,0,0,0,0,0,0,0,0
"523","fnr",1,0,0,0.2,0,0,0,0.4,0,0.4,0
"524","folE",1,0,0,0,0,0,0,0,0,1,0
"525","fpr",1,0,0,1,0,0,0,0,0,0,0
"526","galF",0,1,0,0,0,0,0,0,0,0,0
"527","ghrA",0,1,0,0,0,0,0,0,0,0,0
"530","gltX",1,0,0,0,0,0,0,0,0,1,0
"532","gnd",1,0,0,0.25,0,0,0.25,0,0,0.5,0
"533","gpt",1,0,0,0,0,0,0,0,0,1,0
"534","guaA",1,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.5,0
"535","lolB",0,1,0,0,0,0,0,0,0,0,0
"536","hha",1,0,0,0.5,0,0,0,0,0,0.5,0
"538","iadA",0,1,0,0,0,0,0,0,0,0,0
"544","lldP",1,0,0,0,0,0,0,0,0,1,0
"546","lysP",0,1,0,0,0,0,0,0,0,0,0
"547","mdtJ",1,0,0,0,0,0,0,0,0,1,0
"549","menB",0,1,0,0,0,0,0,0,0,0,0
"550","mepA",0,1,0,0,0,0,0,0,0,0,0
"551","metG",0,1,0,0,0,0,0,0,0,0,0
"552","metK",1,0,0,0.2,0.2,0,0,0,0,0.6,0
"553","miaB",0,1,0,0,0,0,0,0,0,0,0
"554","mipA",0,1,0,0,0,0,0,0,0,0,0
"555","mreB",1,0,0,0,0,0,0,0,0,1,0
"558","nadE",1,0,0,0,0,0,0,0,0,1,0
"559","ndh",1,0,0.166666666666667,0,0,0,0.416666666666667,0,0,0.416666666666667,0
"560","ndk",0,1,0,0,0,0,0,0,0,0,0
"561","nemA",1,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0
"562","nuoG",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"563","nuoH",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"564","nuoI",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"565","nuoJ",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"566","nuoK",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"567","nuoL",1,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0.214285714285714,0,0.142857142857143,0.285714285714286,0
"568","ompR",1,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0
"569","oppB",1,0,0.5,0,0,0,0.5,0,0,0,0
"570","oppC",1,0,0.4,0,0,0,0.6,0,0,0,0
"571","oppD",1,0,0.5,0,0,0,0.5,0,0,0,0
"573","pal",0,1,0,0,0,0,0,0,0,0,0
"575","pepB",0,1,0,0,0,0,0,0,0,0,0
"576","pepN",0,1,0,0,0,0,0,0,0,0,0
"578","pmrD",0,1,0,0,0,0,0,0,0,0,0
"579","psiF",1,0,0,1,0,0,0,0,0,0,0
"580","pstA",1,0,0,0.8,0,0,0,0.2,0,0,0
"581","pstB",1,0,0,0.615384615384615,0.153846153846154,0,0,0.153846153846154,0,0.0769230769230769,0
"582","pstC",1,0,0,0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0,0
"583","pstS",1,0,0,0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0,0
"584","rne",0,1,0,0,0,0,0,0,0,0,0
"585","tdcB",1,0,0,0.777777777777778,0,0,0,0.222222222222222,0,0,0
"586","tdcC",1,0,0,0.777777777777778,0,0,0,0.222222222222222,0,0,0
"590","pflA",0,1,0,0,0,0,0,0,0,0,0
"591","pgi",1,0,0,1,0,0,0,0,0,0,0
"592","pheM",0,1,0,0,0,0,0,0,0,0,0
"594","ppsA",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0
"597","ptsG",1,0,0,0.4,0,0,0,0,0,0.6,0
"598","ptsH",1,0,0,0.571428571428571,0,0,0,0,0,0.428571428571429,0
"599","ptsI",1,0,0,0.4,0,0,0,0,0,0.6,0
"600","purU",1,0,0,0,0,0,0,0,0,1,0
"601","pyrG",0,1,0,0,0,0,0,0,0,0,0
"602","rcsB",1,0,0,0,0,0,0,0,0,1,0
"603","relA",1,0,0,0.5,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0
"605","rfbD",0,1,0,0,0,0,0,0,0,0,0
"606","rfe",1,0,0,0,0,0,0,0,0,1,0
"608","uxaC",1,0,0,0.444444444444444,0,0.333333333333333,0,0.111111111111111,0,0.111111111111111,0
"613","ycdZ",1,0,0,0,0,0,0,0,0,1,0
"614","ycjF",0,1,0,0,0,0,0,0,0,0,0
"616","yddB",0,1,0,0,0,0,0,0,0,0,0
"618","rho",0,1,0,0,0,0,0,0,0,0,0
"619","ribA",1,0,0,1,0,0,0,0,0,0,0
"620","rmf",1,0,0,0.5,0,0,0,0,0,0.5,0
"621","rnb",0,1,0,0,0,0,0,0,0,0,0
"622","rnt",0,1,0,0,0,0,0,0,0,0,0
"623","rsd",1,0,0,0.214285714285714,0.285714285714286,0,0.0714285714285714,0,0,0.428571428571428,0
"624","rsuA",0,1,0,0,0,0,0,0,0,0,0
"625","sdhC",1,0,0,0.125,0.125,0.25,0,0,0,0.5,0
"627","serC",1,0,0,0,0,0,0,0,0,1,0
"631","surA",0,1,0,0,0,0,0,0,0,0,0
"632","tatE",0,1,0,0,0,0,0,0,0,0,0
"635","tolQ",0,1,0,0,0,0,0,0,0,0,0
"636","tpiA",1,0,0,1,0,0,0,0,0,0,0
"637","bipA",0,1,0,0,0,0,0,0,0,0,0
"638","yhdT",0,1,0,0,0,0,0,0,0,0,0
"643","yicG",0,1,0,0,0,0,0,0,0,0,0
"644","yihF",0,1,0,0,0,0,0,0,0,0,0
"645","yjaB",0,1,0,0,0,0,0,0,0,0,0
"646","yjeJ",0,1,0,0,0,0,0,0,0,0,0
"648","yjgM",0,1,0,0,0,0,0,0,0,0,0
"653","yaiA",1,0,0,0,0,0,0,0,0,1,0
"654","ybgC",0,1,0,0,0,0,0,0,0,0,0
"655","ybhB",0,1,0,0,0,0,0,0,0,0,0
"657","mepK",0,1,0,0,0,0,0,0,0,0,0
"659","ycdX",0,1,0,0,0,0,0,0,0,0,0
"660","ycdY",0,1,0,0,0,0,0,0,0,0,0
"661","ychH",1,0,0,1,0,0,0,0,0,0,0
"664","tcyP",0,1,0,0,0,0,0,0,0,0,0
"665","yeaC",0,1,0,0,0,0,0,0,0,0,0
"667","yeeN",0,1,0,0,0,0,0,0,0,0,0
"668","yjhD",0,1,0,0,0,0,0,0,0,0,0
"669","ykgF",0,1,0,0,0,0,0,0,0,0,0
"670","ymdB",0,1,0,0,0,0,0,0,0,0,0
"671","yoaE",0,1,0,0,0,0,0,0,0,0,0
"672","yohK",0,1,0,0,0,0,0,0,0,0,0
"673","yqfA",0,1,0,0,0,0,0,0,0,0,0
"674","nfeF",1,0,0,0,0,0,0,0,0,1,0
"677","yeeZ",0,1,0,0,0,0,0,0,0,0,0
"678","yehS",0,1,0,0,0,0,0,0,0,0,0
"679","btsR",0,1,0,0,0,0,0,0,0,0,0
"681","yfaE",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.5,0
"682","alaA",0,1,0,0,0,0,0,0,0,0,0
"683","epmC",0,1,0,0,0,0,0,0,0,0,0
"684","yfcZ",1,0,0,0,0,0,1,0,0,0,0
"687","pgpC",0,1,0,0,0,0,0,0,0,0,0
"689","ygdI",0,1,0,0,0,0,0,0,0,0,0
"692","yhjR",1,0,0,1,0,0,0,0,0,0,0
"693","yieP",0,1,0,0,0,0,0,0,0,0,0
"694","yjbQ",1,0,0.25,0,0,0,0.25,0,0.25,0.25,0
"698","aidB",1,0,0,0.75,0,0,0,0,0,0.25,0
"699","ssuD",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"700","tauA",1,0,0,0.5,0,0,0.5,0,0,0,0
"702","tauC",1,0,0,1,0,0,0,0,0,0,0
"703","csgA",1,0,0,0.461538461538462,0.230769230769231,0.0769230769230769,0,0,0,0.230769230769231,0
"705","csgE",1,0,0.0571428571428571,0.314285714285714,0.285714285714286,0.0428571428571429,0.0285714285714286,0.0857142857142857,0.0142857142857143,0.171428571428571,0
"708","iraP",1,0,0,0.3,0.3,0,0,0.1,0.1,0.2,0
"709","tcyJ",1,0,0.0540540540540541,0.27027027027027,0.324324324324324,0.0540540540540541,0.162162162162162,0,0,0.135135135135135,0
"717","rpoS",1,0,0.111111111111111,0.277777777777778,0.111111111111111,0,0,0.0555555555555556,0.111111111111111,0.333333333333333,0
"718","mcbA",0,1,0,0,0,0,0,0,0,0,0
"719","yciE",1,0,0,0.5,0,0,0,0,0,0.5,0
"720","yciF",0,1,0,0,0,0,0,0,0,0,0
"721","yciG",0,1,0,0,0,0,0,0,0,0,0
"722","metE",1,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0
"723","metR",0,1,0,0,0,0,0,0,0,0,0
"724","prpB",1,0,0,0.5,0,0,0,0,0.5,0,0
"725","prpC",1,0,0,0.5,0,0,0,0,0.5,0,0
"726","prpD",1,0,0,0.5,0,0,0,0,0.5,0,0
"727","prpR",1,0,0,0.5,0,0,0,0,0,0.5,0
"728","adiA",1,0,0,0.333333333333333,0.166666666666667,0,0,0.333333333333333,0,0.166666666666667,0
"731","hyaA",1,0,0,0.6,0,0,0,0.1,0,0.3,0
"737","araA",1,0,0,1,0,0,0,0,0,0,0
"738","araB",1,0,0,1,0,0,0,0,0,0,0
"739","araC",1,0,0,0.5,0,0,0,0,0,0.5,0
"740","araF",1,0,0,0.5,0,0.125,0.125,0.125,0,0.125,0
"741","caiA",1,0,0,0.545454545454546,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.181818181818182,0
"743","mlrA",1,0,0,0.5,0,0,0,0,0,0.5,0
"744","galS",1,0,0,0.5,0,0,0,0,0,0.5,0
"745","mglA",1,0,0,0.142857142857143,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0,0.571428571428571,0
"746","mglB",1,0,0,0.166666666666667,0,0,0.166666666666667,0.0833333333333333,0,0.583333333333333,0
"747","mglC",1,0,0,0.142857142857143,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0,0.571428571428571,0
"748","glcA",1,0,0,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0,0.285714285714286,0
"749","glcB",1,0,0,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0,0.285714285714286,0
"750","glcD",1,0,0,0.333333333333333,0.222222222222222,0,0,0.222222222222222,0,0.222222222222222,0
"751","glcE",1,0,0,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0,0.285714285714286,0
"752","glcF",1,0,0,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0,0.285714285714286,0
"754","hcaR",1,0,0,0,1,0,0,0,0,0,0
"755","iscR",1,0,0,0,0,0,0,0,0,1,0
"756","nrdE",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"757","nrdH",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"758","nrdI",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"759","sufA",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"760","sufB",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"761","sufC",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"762","sufD",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"763","sufE",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"764","sufS",1,0,0,0.375,0.125,0,0,0.25,0,0.25,0
"765","selO",0,1,0,0,0,0,0,0,0,0,0
"767","fdhF",1,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0
"769","fdnH",1,0,0,1,0,0,0,0,0,0,0
"770","fdnI",1,0,0,1,0,0,0,0,0,0,0
"771","hcp",1,0,0,0,0,0,0,1,0,0,0
"773","nirB",1,0,0.2,0.2,0,0,0.1,0.1,0,0.4,0
"774","nirD",1,0,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0,0.333333333333333,0
"776","nrfB",1,0,0,0.75,0,0,0,0,0,0.25,0
"777","nrfC",1,0,0,0.75,0,0,0,0,0,0.25,0
"778","nrfD",1,0,0,0.75,0,0,0,0,0,0.25,0
"779","ytfE",1,0,0,0,1,0,0,0,0,0,0
"780","amtB",1,0,0,1,0,0,0,0,0,0,0
"781","argT",1,0,0,0.5,0,0,0,0.5,0,0,0
"782","ddpA",1,0,0,1,0,0,0,0,0,0,0
"785","ddpX",1,0,0,1,0,0,0,0,0,0,0
"786","glnA",1,0,0,0.8,0,0,0,0.2,0,0,0
"788","glnK",1,0,0,0.5,0,0,0,0.5,0,0,0
"789","glnL",1,0,0,0.8,0,0,0,0.2,0,0,0
"790","hisM",1,0,0,0.8,0,0,0,0,0,0.2,0
"792","patA",1,0,0,1,0,0,0,0,0,0,0
"795","potH",1,0,0,1,0,0,0,0,0,0,0
"796","potI",1,0,0,1,0,0,0,0,0,0,0
"797","yhdW",0,1,0,0,0,0,0,0,0,0,0
"798","prpE",1,0,0,0.5,0,0,0,0,0.5,0,0
"801","betA",1,0,0,0,0,0,0.25,0,0,0.75,0
"802","betB",1,0,0,0,0,0,0.25,0,0,0.75,0
"803","betI",1,0,0,0,0,0,0,0,0,1,0
"805","lldR",1,0,0,0,0,0,0,0,0,1,0
"806","fumB",1,0,0,0.533333333333333,0.133333333333333,0.0666666666666667,0,0.133333333333333,0,0.133333333333333,0
"812","tdcE",1,0,0,0.777777777777778,0,0,0,0.222222222222222,0,0,0
"813","clpA",0,1,0,0,0,0,0,0,0,0,0
"814","entF",1,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,0,0.333333333333333,0
"816","lysU",1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0
"822","hiuH",1,0,0,1,0,0,0,0,0,0,0
"823","grcA",1,0,0,0.375,0,0,0,0.125,0,0.5,0
"825","phoH",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0
"826","hybD",1,0,0,0,0,0,0,0,0,1,0
"828","tonB",0,1,0,0,0,0,0,0,0,0,0
"829","hybC",1,0,0,0,0,0,0,0,0,1,0
"831","dcuB",1,0,0,0.6,0.1,0.1,0,0.1,0,0.1,0
"835","ybdZ",1,0,0,0.5,0.25,0,0,0,0,0.25,0
"836","leuA",1,0,0,1,0,0,0,0,0,0,0
"837","clpS",0,1,0,0,0,0,0,0,0,0,0
"839","sodA",1,0,0.0909090909090909,0.242424242424242,0.181818181818182,0,0.181818181818182,0.0606060606060606,0,0.242424242424242,0
"840","fis",1,0,0,0.222222222222222,0.444444444444444,0,0,0.222222222222222,0,0.111111111111111,0
"842","frdD",1,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0,0,0,0.142857142857143,0
"843","hypD",1,0,0,0.6,0.2,0,0,0.2,0,0,0
"846","entB",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"847","fhuF",1,0,0.25,0,0,0,0.25,0,0,0.5,0
"848","dcuA",1,0,0,0.6,0.1,0.1,0,0.1,0,0.1,0
"852","fepB",1,0,0,0,0,0,0,0,0,1,0
"853","yhbW",1,0,0,0.5,0,0,0,0.5,0,0,0
"854","mdtI",1,0,0,0,0,0,0,0,0,1,0
"855","fsr",0,1,0,0,0,0,0,0,0,0,0
"856","kbl",0,1,0,0,0,0,0,0,0,0,0
"858","msrP",1,0,0,1,0,0,0,0,0,0,0
"859","serA",1,0,0,1,0,0,0,0,0,0,0
"860","glpQ",1,0,0,0.307692307692308,0,0,0.153846153846154,0.0769230769230769,0.307692307692308,0.153846153846154,0
"861","ldtD",0,1,0,0,0,0,0,0,0,0,0
"862","metJ",1,0,0,0,0,0,0,0,0,1,0
"863","yceI",1,0,0,1,0,0,0,0,0,0,0
"865","smg",0,1,0,0,0,0,0,0,0,0,0
"867","ynfE",1,0,0,0.4,0,0.4,0,0,0,0.2,0
"868","ompW",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"869","efeO",0,1,0,0,0,0,0,0,0,0,0
"871","gltI",1,0,0,1,0,0,0,0,0,0,0
"873","dcuC",1,0,0,0,0,0,0,1,0,0,0
"876","ycgM",0,1,0,0,0,0,0,0,0,0,0
"878","fes",1,0,0,0.5,0.25,0,0,0,0,0.25,0
"879","entA",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"881","yjjI",0,1,0,0,0,0,0,0,0,0,0
"882","ogt",0,1,0,0,0,0,0,0,0,0,0
"883","mntH",1,0,0,0.25,0,0,0.25,0,0,0.5,0
"885","shiA",1,0,0,1,0,0,0,0,0,0,0
"887","gcvR",0,1,0,0,0,0,0,0,0,0,0
"888","entC",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"890","selA",0,1,0,0,0,0,0,0,0,0,0
"893","msrA",0,1,0,0,0,0,0,0,0,0,0
"894","fadE",1,0,0,0.5,0.5,0,0,0,0,0,0
"895","msrQ",1,0,0,1,0,0,0,0,0,0,0
"896","ugpC",1,0,0,1,0,0,0,0,0,0,0
"897","manZ",1,0,0,0.375,0,0,0.125,0,0.125,0.375,0
"900","yhjE",1,0,0,0.5,0,0,0,0.5,0,0,0
"901","fepC",1,0,0,0,0,0,0,0,0,1,0
"902","mgsA",0,1,0,0,0,0,0,0,0,0,0
"903","sucC",1,0,0.1,0.2,0.05,0.15,0.1,0.1,0,0.3,0
"904","hypE",1,0,0,0.6,0.2,0,0,0.2,0,0,0
"906","pykA",1,0,0,1,0,0,0,0,0,0,0
"907","yaeP",0,1,0,0,0,0,0,0,0,0,0
"908","trmA",0,1,0,0,0,0,0,0,0,0,0
"909","pepD",1,0,0,0,0,0,0,0,0,1,0
"910","yciH",1,0,0,1,0,0,0,0,0,0,0
"911","galT",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"912","yhdH",0,1,0,0,0,0,0,0,0,0,0
"914","sodB",1,0,0,0,0,0,0.428571428571429,0,0,0.571428571428571,0
"916","ppnP",0,1,0,0,0,0,0,0,0,0,0
"917","nadB",0,1,0,0,0,0,0,0,0,0,0
"919","purT",1,0,0,0.5,0,0,0,0,0,0.5,0
"921","exbB",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
"922","yebZ",0,1,0,0,0,0,0,0,0,0,0
"923","ppsR",0,1,0,0,0,0,0,0,0,0,0
"924","pnuC",0,1,0,0,0,0,0,0,0,0,0
"925","gpr",0,1,0,0,0,0,0,0,0,0,0
"931","yddA",0,1,0,0,0,0,0,0,0,0,0
"933","sanA",0,1,0,0,0,0,0,0,0,0,0
"934","manY",1,0,0,0.444444444444444,0,0,0.111111111111111,0,0.111111111111111,0.333333333333333,0
"935","hisQ",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
"937","ydiP",0,1,0,0,0,0,0,0,0,0,0
"938","maoP",0,1,0,0,0,0,0,0,0,0,0
"939","ycjY",0,1,0,0,0,0,0,0,0,0,0
"940","tdh",1,0,0,1,0,0,0,0,0,0,0
"941","ybjJ",0,1,0,0,0,0,0,0,0,0,0
"943","yibQ",0,1,0,0,0,0,0,0,0,0,0
"944","ccmF",1,0,0,0.5,0,0.166666666666667,0,0,0,0.333333333333333,0
"945","nth",0,1,0,0,0,0,0,0,0,0,0
"946","recC",1,0,0,1,0,0,0,0,0,0,0
"947","preA",1,0,0,1,0,0,0,0,0,0,0
"950","entH",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"951","rpsQ",1,0,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0,0,0.444444444444444,0
"952","fepD",1,0,0,0,0,0,0,0,0,1,0
"953","dtpB",0,1,0,0,0,0,0,0,0,0,0
"954","yfeD",0,1,0,0,0,0,0,0,0,0,0
"955","entS",0,1,0,0,0,0,0,0,0,0,0
"956","aqpZ",0,1,0,0,0,0,0,0,0,0,0
"958","cycA",1,0,0.142857142857143,0,0,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0,0
"959","aroF",1,0,0,0.5,0,0,0,0,0,0.5,0
"960","gcvP",1,0,0,0.75,0,0,0,0,0,0.25,0
"961","yebY",0,1,0,0,0,0,0,0,0,0,0
"962","mutM",1,0,0,0,0,0,0,0,1,0,0
"964","exbD",1,0,0,0,0,0,0,0,0,1,0
"966","crl",0,1,0,0,0,0,0,0,0,0,0
"967","znuB",1,0,0,1,0,0,0,0,0,0,0
"970","gltP",1,0,0.25,0,0,0.25,0.5,0,0,0,0
"971","agaV",1,0,0,0.5,0,0,0,0,0,0.5,0
"972","sucB",1,0,0.111111111111111,0.222222222222222,0.0555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0,0.277777777777778,0
"973","yafD",0,1,0,0,0,0,0,0,0,0,0
"974","ilvM",1,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0
"976","pyrD",1,0,0,0,0,0,0,0,0,1,0
"977","glgC",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.5,0
"979","uhpB",0,1,0,0,0,0,0,0,0,0,0
"980","ybhG",1,0,0,0,0,0,0,0,0,1,0
"983","rimJ",0,1,0,0,0,0,0,0,0,0,0
"984","iscA",1,0,0,0,0,0,0,0,0,1,0
"985","chaA",0,1,0,0,0,0,0,0,0,0,0
"986","ydhR",0,1,0,0,0,0,0,0,0,0,0
"988","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"989","acs",1,0,0.133333333333333,0.133333333333333,0.0666666666666667,0,0.133333333333333,0.0666666666666667,0,0.466666666666667,0
"990","asd",0,1,0,0,0,0,0,0,0,0,0
"991","tpx",1,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0
"997","ais",0,1,0,0,0,0,0,0,0,0,0
"1001","napH",1,0,0,0.428571428571429,0,0.142857142857143,0,0,0,0.428571428571429,0
"1003","ybiV",0,1,0,0,0,0,0,0,0,0,0
"1004","ldtE",0,1,0,0,0,0,0,0,0,0,0
"1008","pykF",1,0,0,1,0,0,0,0,0,0,0
"1009","uspE",0,1,0,0,0,0,0,0,0,0,0
"1011","glpK",1,0,0,0.6,0,0.2,0,0,0,0.2,0
"1012","eda",1,0,0,0,0,0,0.25,0,0,0.75,0
"1014","cysK",1,0,0,1,0,0,0,0,0,0,0
"1015","napF",1,0,0,0.375,0,0.125,0,0,0,0.5,0
"1016","ynaJ",0,1,0,0,0,0,0,0,0,0,0
"1019","mlaF",0,1,0,0,0,0,0,0,0,0,0
"1022","galP",1,0,0,0.111111111111111,0,0,0.222222222222222,0,0,0.666666666666667,0
"1023","yojI",1,0,0,1,0,0,0,0,0,0,0
"1025","osmC",1,0,0,0.571428571428571,0.285714285714286,0,0,0,0,0.142857142857143,0
"1027","yhbS",0,1,0,0,0,0,0,0,0,0,0
"1028","msrB",1,0,0,0,0,0,0.25,0,0,0.75,0
"1029","ung",0,1,0,0,0,0,0,0,0,0,0
"1032","ybaN",0,1,0,0,0,0,0,0,0,0,0
"1034","brnQ",0,1,0,0,0,0,0,0,0,0,0
"1036","arfB",0,1,0,0,0,0,0,0,0,0,0
"1037","galE",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1038","fumC",1,0,0,0.333333333333333,0.285714285714286,0,0.0952380952380952,0.0952380952380952,0,0.19047619047619,0
"1039","bfd",1,0,0,0,0,0,1,0,0,0,0
"1040","gluQ",1,0,0,0,0.5,0,0,0,0,0.5,0
"1042","crr",1,0,0,0.571428571428571,0,0,0,0,0,0.428571428571429,0
"1043","gstB",0,1,0,0,0,0,0,0,0,0,0
"1044","xseB",0,1,0,0,0,0,0,0,0,0,0
"1046","slyB",0,1,0,0,0,0,0,0,0,0,0
"1047","fhuE",0,1,0,0,0,0,0,0,0,0,0
"1050","gltK",1,0,0,1,0,0,0,0,0,0,0
"1051","yedE",0,1,0,0,0,0,0,0,0,0,0
"1052","putP",1,0,0,0,0,0,0.25,0,0,0.75,0
"1053","speC",1,0,0,0,1,0,0,0,0,0,0
"1056","exuT",1,0,0,0,0,0.5,0,0.5,0,0,0
"1058","iscU",1,0,0,0,0,0,0,0,0,1,0
"1059","ilvC",1,0,0,1,0,0,0,0,0,0,0
"1060","ybiT",0,1,0,0,0,0,0,0,0,0,0
"1061","phoA",1,0,0,1,0,0,0,0,0,0,0
"1062","yceH",0,1,0,0,0,0,0,0,0,0,0
"1064","napA",1,0,0,0.428571428571429,0,0.142857142857143,0,0,0,0.428571428571429,0
"1065","cusR",1,0,0,1,0,0,0,0,0,0,0
"1066","ispA",0,1,0,0,0,0,0,0,0,0,0
"1068","yceB",0,1,0,0,0,0,0,0,0,0,0
"1071","kefG",0,1,0,0,0,0,0,0,0,0,0
"1072","adhE",1,0,0,0.714285714285714,0,0.142857142857143,0,0,0,0.142857142857143,0
"1074","fepG",1,0,0,0,0,0,0,0,0,1,0
"1076","pdeK",0,1,0,0,0,0,0,0,0,0,0
"1077","pqqL",0,1,0,0,0,0,0,0,0,0,0
"1078","ftsZ",1,0,0,0.2,0.1,0,0.1,0,0,0.6,0
"1079","glnH",1,0,0,0.25,0,0,0,0.75,0,0,0
"1080","ypeC",0,1,0,0,0,0,0,0,0,0,0
"1081","yqhD",0,1,0,0,0,0,0,0,0,0,0
"1083","mnaT",0,1,0,0,0,0,0,0,0,0,0
"1085","aroG",1,0,0,0.5,0,0,0,0,0,0.5,0
"1086","idnO",1,0,0,0.5,0.5,0,0,0,0,0,0
"1087","idnD",1,0,0,0.5,0.5,0,0,0,0,0,0
"1088","idnK",1,0,0,0.6,0.2,0,0,0,0,0.2,0
"1091","cspG",0,1,0,0,0,0,0,0,0,0,0
"1094","yjjZ",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"1095","flhC",1,0,0.121212121212121,0.151515151515152,0,0.121212121212121,0.272727272727273,0,0,0.333333333333333,0
"1097","glpF",1,0,0,0.5,0,0.166666666666667,0,0,0,0.333333333333333,0
"1099","cspA",1,0,0,0.5,0,0,0,0,0,0.5,0
"1100","glpT",1,0,0,0.1875,0,0.0625,0.25,0.0625,0.25,0.1875,0
"1103","flhD",1,0,0.121212121212121,0.151515151515152,0,0.121212121212121,0.272727272727273,0,0,0.333333333333333,0
"1106","garR",1,0,0,0.25,0.25,0,0,0,0,0.5,0
