"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"Plastic
genes",4.83870967741935,95.1612903225806,4.83870967741935,0,4.83870967741935,0,0,0,0
"Non-plastic
genes",1.61793082974618,98.3820691702538,0.282024640047499,1.33590618969868,1.55732027113948,0.0519519073771708,0.00865865122952847,0,0
