"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"416","yojI",1,0,0,0,0,0,0,0,0,0,1
"417","osmC",1,0,0,0,0,0,0,0,0,0,1
"418","cadA",1,0,0,0,0,0,0,0,0,0,1
"419","yhbS",0,1,0,0,0,0,0,0,0,0,0
"420","sucA",1,0,0.0952380952380952,0,0,0.0476190476190476,0.0952380952380952,0,0,0,0.761904761904762
"421","msrB",1,0,0,0,0,0,0,0,0,0,1
"422","ung",0,1,0,0,0,0,0,0,0,0,0
"423","zraR",0,1,0,0,0,0,0,0,0,0,0
"424","tpiA",1,0,0,0,0,0,0,0,0,0,1
"425","trmH",1,0,0,0,0,0,0,0,0,0,1
"426","ybaN",0,1,0,0,0,0,0,0,0,0,0
"427","trpA",1,0,0,0,0,0,0,0,0,0,1
"428","nrdG",1,0,0,0,0,0,0,0,0,0,1
"429","brnQ",0,1,0,0,0,0,0,0,0,0,0
"430","sdhC",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"431","add",1,0,0,0,0,0,0,0,0,0,1
"432","envC",0,1,0,0,0,0,0,0,0,0,0
"433","galE",1,0,0,0,0,0,0,0,0,0,1
"434","fumC",1,0,0,0,0,0,0,0,0,0,1
"435","bfd",0,1,0,0,0,0,0,0,0,0,0
"436","deoB",1,0,0,0,0,0,0,0,0,0,1
"437","yjjW",0,1,0,0,0,0,0,0,0,0,0
"438","crr",1,0,0,0,0,0,0,0,0,0,1
"439","galK",1,0,0,0,0,0,0,0,0,0,1
"440","xseB",0,1,0,0,0,0,0,0,0,0,0
"441","kgtP",1,0,0,0,0,0,0,0,0,0,1
"442","wzzE",0,1,0,0,0,0,0,0,0,0,0
"443","moaB",0,1,0,0,0,0,0,0,0,0,0
"444","slyB",0,1,0,0,0,0,0,0,0,0,0
"445","fhuE",0,1,0,0,0,0,0,0,0,0,0
"446","yeeN",0,1,0,0,0,0,0,0,0,0,0
"447","hmp",1,0,0,0,0,0,0,0,0,0,1
"448","yfeX",0,1,0,0,0,0,0,0,0,0,0
"449","gltK",1,0,0,0,0,0,0,0,0,0,1
"450","yedE",0,1,0,0,0,0,0,0,0,0,0
"451","putP",1,0,0,0,0,0,0,0,0,0,1
"452","speC",1,0,0,0,0,0,0,0,0,0,1
"453","menC",0,1,0,0,0,0,0,0,0,0,0
"454","moaE",0,1,0,0,0,0,0,0,0,0,0
"455","exuT",1,0,0,0,0,0,0,0,0,0,1
"456","ybjM",0,1,0,0,0,0,0,0,0,0,0
"457","iscU",1,0,0,0,0,0,0,0,0,0,1
"458","ilvC",1,0,0,0,0,0,0,0,0,0,1
"459","ybiT",0,1,0,0,0,0,0,0,0,0,0
"460","phoA",1,0,0,0,0,0,0,0,0,0,1
"461","yceH",0,1,0,0,0,0,0,0,0,0,0
"462","ulaD",1,0,0,0,0,0,0.5,0,0,0,0.5
"463","napA",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"464","ubiE",0,1,0,0,0,0,0,0,0,0,0
"465","cusR",1,0,0,0,0,0,0,0,0,0,1
"466","ispA",0,1,0,0,0,0,0,0,0,0,0
"467","ylaC",0,1,0,0,0,0,0,0,0,0,0
"468","pldB",0,1,0,0,0,0,0,0,0,0,0
"469","yceB",0,1,0,0,0,0,0,0,0,0,0
"470","yjaH",0,1,0,0,0,0,0,0,0,0,0
"471","dsbA",1,0,0,0,0,0,0,0,0,0,1
"472","kefG",0,1,0,0,0,0,0,0,0,0,0
"473","adhE",1,0,0,0,0,0,0,0,0,0,1
"474","fepG",1,0,0,0,0,0,0,0,0,0,1
"475","nrdR",0,1,0,0,0,0,0,0,0,0,0
"476","menB",0,1,0,0,0,0,0,0,0,0,0
"477","pqqL",0,1,0,0,0,0,0,0,0,0,0
"478","ftsZ",1,0,0,0,0,0,0,0,0,0,1
"479","glnH",1,0,0,0,0,0,0,0.5,0,0,0.5
"480","ypeC",0,1,0,0,0,0,0,0,0,0,0
"481","yqhD",0,1,0,0,0,0,0,0,0,0,0
"482","ubiB",0,1,0,0,0,0,0,0,0,0,0
"483","glnD",1,0,0,0,0,0,0,0,0,0,1
"484","thiM",0,1,0,0,0,0,0,0,0,0,0
"485","aroG",1,0,0,0,0,0,0,0,0,0,1
"486","ptsG",1,0,0,0,0,0,0,0,0,0,1
"487","ydcZ",0,1,0,0,0,0,0,0,0,0,0
"488","yhbW",1,0,0,0,0,0,0,0,0,0,1
"489","yhiM",1,0,0,0,0,0,0,0,0,0,1
"490","yibQ",0,1,0,0,0,0,0,0,0,0,0
"491","rutE",1,0,0,0,0,0,0,0,0,0,1
"492","mdtC",1,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667
"493","rsxE",0,1,0,0,0,0,0,0,0,0,0
"494","cusR",1,0,0,0,0,0,0,0,0,0,1
"495","ydiP",0,1,0,0,0,0,0,0,0,0,0
"496","hybG",1,0,0,0,0,0,0,0,0,0,1
"497","ycgM",0,1,0,0,0,0,0,0,0,0,0
"498","ulaC",1,0,0,0,0,0,0.5,0,0,0,0.5
"499","yoaB",0,1,0,0,0,0,0,0,0,0,0
"500","ydjA",0,1,0,0,0,0,0,0,0,0,0
"501","rcsB",1,0,0,0,0,0,0,0,0,0,1
"502","prpC",1,0,0,0,0,0,0,0,0,0.5,0.5
"503","trmA",0,1,0,0,0,0,0,0,0,0,0
"504","csrD",0,1,0,0,0,0,0,0,0,0,0
"505","zraR",0,1,0,0,0,0,0,0,0,0,0
"506","metJ",1,0,0,0,0,0,0,0,0,0,1
"507","speC",1,0,0,0,0,0,0,0,0,0,1
"508","uhpB",0,1,0,0,0,0,0,0,0,0,0
"509","fepG",1,0,0,0,0,0,0,0,0,0,1
"510","pck",1,0,0,0,0,0,0,0,0,0,1
"511","ybhG",1,0,0,0,0,0,0,0,0,0,1
"512","yieP",0,1,0,0,0,0,0,0,0,0,0
"513","grpE",0,1,0,0,0,0,0,0,0,0,0
"514","pgl",0,1,0,0,0,0,0,0,0,0,0
"515","pepD",1,0,0,0,0,0,0,0,0,0,1
"516","nrdI",1,0,0,0,0,0,0,0,0,0,1
"517","mdtF",1,0,0,0.142857142857143,0,0,0,0,0,0,0.857142857142857
"518","hypD",1,0,0,0.4,0,0.2,0,0.2,0,0,0.2
"519","cyoE",1,0,0,0,0,0,0.0555555555555556,0,0,0.111111111111111,0.833333333333334
"520","ccmH",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"521","ssuD",1,0,0,0,0,0,0,0,0,0,1
"522","fadE",1,0,0,0,0,0,0,0,0,0,1
"523","gltL",1,0,0,0,0,0,0,0,0,0,1
"524","yncD",0,1,0,0,0,0,0,0,0,0,0
"525","moeA",1,0,0,0,0,0,0,0,0,0,1
"526","kefB",0,1,0,0,0,0,0,0,0,0,0
"527","ybjM",0,1,0,0,0,0,0,0,0,0,0
"528","hybE",1,0,0,0,0,0,0,0,0,0,1
"529","mgsA",0,1,0,0,0,0,0,0,0,0,0
"530","yciH",1,0,0,0,0,0,0,0,0,0,1
"531","tauC",1,0,0,0,0,0,0,0,0,0,1
"532","mdtI",1,0,0,0,0,0,0,0,0,0,1
"533","pykA",1,0,0,0,0,0,0,0,0,0,1
"534","yfeD",0,1,0,0,0,0,0,0,0,0,0
"535","nrfC",1,0,0,0,0,0,0,0,0,0,1
"536","ugpC",1,0,0,0,0,0,0,0,0,0,1
"537","exuT",1,0,0,0,0,0,0,0,0,0,1
"538","envC",0,1,0,0,0,0,0,0,0,0,0
"539","folP",0,1,0,0,0,0,0,0,0,0,0
"540","agaV",1,0,0,0,0,0,0,0,0,0,1
"541","ycdX",0,1,0,0,0,0,0,0,0,0,0
"542","bfd",0,1,0,0,0,0,0,0,0,0,0
"543","nrdD",1,0,0,0,0,0,0,0,0,0,1
"544","recC",1,0,0,0,0,0,0,0,0,0,1
"545","dadA",0,1,0,0,0,0,0,0,0,0,0
"546","hyaE",1,0,0,0,0,0,0,0,0,0,1
"547","yaeP",0,1,0,0,0,0,0,0,0,0,0
"548","sanA",0,1,0,0,0,0,0,0,0,0,0
"549","mutM",1,0,0,0,0,0,0,0,0,0,1
"550","yiaD",0,1,0,0,0,0,0,0,0,0,0
"551","yfcZ",1,0,0,0,0,0,0,0,0,0,1
"552","dld",0,1,0,0,0,0,0,0,0,0,0
"553","glpK",1,0,0,0,0,0,0,0,0,0,1
"554","yjjP",0,1,0,0,0,0,0,0,0,0,0
"555","nrdH",1,0,0,0,0,0,0,0,0,0,1
"556","selA",0,1,0,0,0,0,0,0,0,0,0
"557","cdsA",0,1,0,0,0,0,0,0,0,0,0
"558","putP",1,0,0,0,0,0,0,0,0,0,1
"559","dmsB",1,0,0.25,0,0,0,0.166666666666667,0,0,0.166666666666667,0.416666666666667
"560","hypC",1,0,0,0.4,0,0.2,0,0.2,0,0,0.2
"561","ais",0,1,0,0,0,0,0,0,0,0,0
"562","torD",1,0,0,0,0,0,0,0,0,0,1
"563","glnD",1,0,0,0,0,0,0,0,0,0,1
"564","yjjW",0,1,0,0,0,0,0,0,0,0,0
"565","fepB",1,0,0,0,0,0,0,0,0,0,1
"566","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"567","slp",1,0,0,0.0952380952380952,0,0,0,0,0.0476190476190476,0.0476190476190476,0.80952380952381
"568","smg",0,1,0,0,0,0,0,0,0,0,0
"569","potI",1,0,0,0,0,0,0,0,0,0,1
"570","entA",1,0,0,0,0,0,0,0,0,0,1
"571","ydhV",1,0,0,0,0,0,0,0,0,0,1
"572","phoA",1,0,0,0,0,0,0,0,0,0,1
"573","yqiA",0,1,0,0,0,0,0,0,0,0,0
"574","nanE",1,0,0,0,0,0,0,0,0,0,1
"575","nrfB",1,0,0,0,0,0,0,0,0,0,1
"576","fis",1,0,0,0,0,0,0,0.222222222222222,0,0,0.777777777777778
"577","yhdH",0,1,0,0,0,0,0,0,0,0,0
"578","dadX",1,0,0,0,0,0,0,0,0,0,1
"579","nrdR",0,1,0,0,0,0,0,0,0,0,0
"580","fucK",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"581","ispA",0,1,0,0,0,0,0,0,0,0,0
"582","gadA",1,0,0,0.0344827586206897,0,0,0,0,0,0,0.96551724137931
"583","yqaB",0,1,0,0,0,0,0,0,0,0,0
"584","tpiA",1,0,0,0,0,0,0,0,0,0,1
"585","cysE",0,1,0,0,0,0,0,0,0,0,0
"586","gltA",1,0,0,0,0,0,0,0.25,0,0,0.75
"587","betB",1,0,0,0,0,0,0,0,0.25,0,0.75
"588","hybB",1,0,0,0,0,0,0,0,0,0,1
"589","prpD",1,0,0,0,0,0,0,0,0,0.5,0.5
"590","pheP",0,1,0,0,0,0,0,0,0,0,0
"591","ybiV",0,1,0,0,0,0,0,0,0,0,0
"592","yhfK",0,1,0,0,0,0,0,0,0,0,0
"593","fucR",1,0,0,0,0,0,0,0,0,0,1
"594","sufA",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"595","sufS",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"596","amn",1,0,0,0,0,0,0,0,0,0,1
"597","aidB",1,0,0,0,0,0,0,0,0,0,1
"598","glgC",1,0,0,0,0,0,0,0,0,0,1
"599","yebY",0,1,0,0,0,0,0,0,0,0,0
"600","hcp",1,0,0,0,0,0,0,0.5,0,0,0.5
"601","fliF",1,0,0,0,0,0,0,0,0,0,1
"602","yafD",0,1,0,0,0,0,0,0,0,0,0
"603","nadA",0,1,0,0,0,0,0,0,0,0,0
"604","clpA",0,1,0,0,0,0,0,0,0,0,0
"605","appA",1,0,0,0,0,0,0,0,0,0,1
"606","ydhR",0,1,0,0,0,0,0,0,0,0,0
"607","fliK",1,0,0,0,0,0,0,0,0,0,1
"608","potG",1,0,0,0,0,0,0,0,0,0,1
"609","ccmF",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"610","ynaJ",0,1,0,0,0,0,0,0,0,0,0
"611","aroF",1,0,0,0,0,0,0,0,0,0,1
"612","yhiD",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"613","yjaH",0,1,0,0,0,0,0,0,0,0,0
"614","sufC",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"615","uspE",0,1,0,0,0,0,0,0,0,0,0
"616","efeU",0,1,0,0,0,0,0,0,0,0,0
"617","clpS",0,1,0,0,0,0,0,0,0,0,0
"618","chaA",0,1,0,0,0,0,0,0,0,0,0
"619","ogt",0,1,0,0,0,0,0,0,0,0,0
"620","betI",1,0,0,0,0,0,0,0,0,0,1
"621","idnO",1,0,0,0,0,0.5,0,0,0,0,0.5
"622","idnD",1,0,0,0,0,0.5,0,0,0,0,0.5
"623","idnT",1,0,0,0,0,0.5,0,0,0,0,0.5
"624","idnK",1,0,0,0,0,0.2,0,0,0,0,0.8
"625","idnR",1,0,0,0,0,0,0,0,0,0,1
"626","gntT",1,0,0,0,0,0,0,0,0,0,1
"627","gntU",1,0,0,0,0,0,0.2,0,0,0,0.8
"628","cspG",0,1,0,0,0,0,0,0,0,0,0
"629","gntK",1,0,0,0,0,0,0.2,0,0,0,0.8
"630","yjgR",0,1,0,0,0,0,0,0,0,0,0
"631","yjjZ",1,0,0,0,0,0,0,0,0,0,1
"632","flhC",1,0,0,0,0,0,0.272727272727273,0,0,0,0.727272727272727
"633","alr",0,1,0,0,0,0,0,0,0,0,0
"634","glpF",1,0,0,0,0,0,0,0,0,0,1
"635","glpC",1,0,0,0,0,0,0,0,0,0,1
"636","glpB",1,0,0,0,0,0,0,0,0,0,1
"637","yddH",0,1,0,0,0,0,0,0,0,0,0
"638","cspA",1,0,0,0,0,0,0,0,0,0,1
"639","glpT",1,0,0,0,0,0,0.25,0,0,0.25,0.5
"640","codA",1,0,0,0,0,0,0,0,0,0,1
"641","flhD",1,0,0,0,0,0,0.272727272727273,0,0,0,0.727272727272727
"642","metQ",1,0,0,0,0,0,0,0,0,0,1
"643","mcrB",0,1,0,0,0,0,0,0,0,0,0
"644","fdx",0,1,0,0,0,0,0,0,0,0,0
"645","garR",1,0,0,0,0,0,0,0,0,0,1
"646","metI",1,0,0,0,0,0,0,0,0,0,1
"647","malZ",0,1,0,0,0,0,0,0,0,0,0
"648","ykgM",0,1,0,0,0,0,0,0,0,0,0
"649","kdgK",0,1,0,0,0,0,0,0,0,0,0
"650","zraP",1,0,0,0,0,0,0,0,0,0,1
"651","pspC",1,0,0,0,0,0,0,1,0,0,0
"652","pspD",1,0,0,0,0,0,0,1,0,0,0
"653","pspA",1,0,0,0,0,0,0,1,0,0,0
"654","pspB",1,0,0,0,0,0,0,1,0,0,0
"655","miaA",1,0,0,0,0,0,0,0,0,0,1
"656","yjiN",0,1,0,0,0,0,0,0,0,0,0
"657","yghJ",0,1,0,0,0,0,0,0,0,0,0
"658","mqo",0,1,0,0,0,0,0,0,0,0,0
"659","cirA",1,0,0,0,0.125,0,0,0,0,0,0.875
"660","zwf",1,0,0,0,0,0.0769230769230769,0,0,0,0,0.923076923076923
"661","dapE",0,1,0,0,0,0,0,0,0,0,0
"662","secE",0,1,0,0,0,0,0,0,0,0,0
"663","cdd",1,0,0,0,0,0,0,0,0,0,1
"664","yebK",0,1,0,0,0,0,0,0,0,0,0
"665","ompX",1,0,0,0,0,0,0,0,0,0,1
"666","fabH",1,0,0,0,0,0,0,0,0,0,1
"667","yifK",0,1,0,0,0,0,0,0,0,0,0
"668","uup",0,1,0,0,0,0,0,0,0,0,0
"669","pyrH",0,1,0,0,0,0,0,0,0,0,0
"670","argI",1,0,0,0,0,0,0,0,0,0,1
"671","speE",0,1,0,0,0,0,0,0,0,0,0
"672","tsx",1,0,0,0,0,0,0,0,0,0,1
"673","rplU",1,0,0,0,0,0,0,0,0,0,1
"674","rplY",1,0,0,0,0,0,0,0,0,0,1
"675","ldrD",0,1,0,0,0,0,0,0,0,0,0
"676","yegD",0,1,0,0,0,0,0,0,0,0,0
"677","yddJ",0,1,0,0,0,0,0,0,0,0,0
"678","dnaJ",0,1,0,0,0,0,0,0,0,0,0
"679","caiT",1,0,0,0,0,0,0,0,0,0,1
"680","alaS",0,1,0,0,0,0,0,0,0,0,0
"681","nusG",0,1,0,0,0,0,0,0,0,0,0
"682","dnaB",0,1,0,0,0,0,0,0,0,0,0
"683","deoC",1,0,0,0,0,0,0,0,0,0,1
"684","era",0,1,0,0,0,0,0,0,0,0,0
"685","rplL",1,0,0,0,0,0,0,0,0,0,1
"686","plsX",0,1,0,0,0,0,0,0,0,0,0
"687","lyxK",1,0,0,0,0.2,0,0,0.4,0,0,0.4
"688","yceD",0,1,0,0,0,0,0,0,0,0,0
"689","glmU",0,1,0,0,0,0,0,0,0,0,0
"690","nadR",0,1,0,0,0,0,0,0,0,0,0
"691","rep",0,1,0,0,0,0,0,0,0,0,0
"692","rplJ",1,0,0,0,0,0,0,0,0,0,1
"693","speD",0,1,0,0,0,0,0,0,0,0,0
"694","yiaK",1,0,0,0,0.2,0,0,0.4,0,0,0.4
"695","ispF",0,1,0,0,0,0,0,0,0,0,0
"696","glpD",1,0,0,0,0,0,0,0,0,0,1
"697","pabB",0,1,0,0,0,0,0,0,0,0,0
"698","gudP",0,1,0,0,0,0,0,0,0,0,0
"699","malI",0,1,0,0,0,0,0,0,0,0,0
"700","fepA",1,0,0,0,0,0,0,0,0,0,1
"701","hslO",0,1,0,0,0,0,0,0,0,0,0
"702","serB",0,1,0,0,0,0,0,0,0,0,0
"703","trmD",1,0,0,0,0,0,0,0,0,0,1
"704","yhiN",0,1,0,0,0,0,0,0,0,0,0
"705","rpsN",1,0,0,0,0,0,0,0,0,0,1
"706","rpmB",0,1,0,0,0,0,0,0,0,0,0
"707","rplN",1,0,0,0,0,0,0,0,0,0,1
"708","mreD",1,0,0,0,0,0,0,0,0,0,1
"709","pntA",1,0,0,0,0,0,0,0,0,0,1
"710","rbsB",1,0,0,0,0,0,0.2,0,0,0,0.8
"711","sgbU",1,0,0,0,0.2,0,0,0.4,0,0,0.4
"712","tyrS",0,1,0,0,0,0,0,0,0,0,0
"713","ybfA",0,1,0,0,0,0,0,0,0,0,0
"714","modF",0,1,0,0,0,0,0,0,0,0,0
"715","wzzB",0,1,0,0,0,0,0,0,0,0,0
"716","coaE",0,1,0,0,0,0,0,0,0,0,0
"717","inaA",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"718","rpmH",0,1,0,0,0,0,0,0,0,0,0
"719","cytR",0,1,0,0,0,0,0,0,0,0,0
"720","yhjR",1,0,0,0,0,0,0,0,0,0,1
"721","maa",0,1,0,0,0,0,0,0,0,0,0
"722","potA",0,1,0,0,0,0,0,0,0,0,0
"723","deaD",1,0,0,0,0,0,0,0,0,0,1
"724","argS",1,0,0,0,0,0,0,0,0,0,1
"725","rplE",1,0,0,0,0,0,0,0,0,0,1
"726","pyrE",0,1,0,0,0,0,0,0,0,0,0
"727","sgbE",1,0,0,0,0.2,0,0,0.4,0,0,0.4
"728","rpsS",1,0,0,0,0,0,0,0,0,0,1
"729","aroL",1,0,0,0,0,0,0,0,0,0,1
"730","ptsI",1,0,0,0,0,0,0,0,0,0,1
"731","rph",0,1,0,0,0,0,0,0,0,0,0
"732","bax",0,1,0,0,0,0,0,0,0,0,0
"733","rplS",1,0,0,0,0,0,0,0,0,0,1
"734","speB",1,0,0,0,0,0,0,0,0,0,1
"735","cobT",0,1,0,0,0,0,0,0,0,0,0
"736","tgt",0,1,0,0,0,0,0,0,0,0,0
"737","stpA",1,0,0,0,0,0,0,0,0,0,1
"738","copA",1,0,0,0,0,0,0,0,0,0,1
"739","pitA",0,1,0,0,0,0,0,0,0,0,0
"740","proQ",0,1,0,0,0,0,0,0,0,0,0
"741","thiI",0,1,0,0,0,0,0,0,0,0,0
"742","guaB",1,0,0,0,0,0,0,0,0,0,1
"743","tdcG",1,0,0,0.555555555555556,0,0,0,0.222222222222222,0,0,0.222222222222222
"744","upp",1,0,0,0,0,0,0,0,0,0,1
"745","cueO",0,1,0,0,0,0,0,0,0,0,0
"746","rplA",0,1,0,0,0,0,0,0,0,0,0
"747","gltX",1,0,0,0,0,0,0,0,0,0,1
"748","rpsA",1,0,0,0,0,0,0,0,0,0,1
"749","lamB",1,0,0,0,0,0,0,0,0,0,1
"750","rluA",0,1,0,0,0,0,0,0,0,0,0
"751","rpsO",1,0,0,0,0,0,0,0,0,0,1
"752","pcnB",1,0,0,0,0,0,0,0,0,0,1
"753","fabI",0,1,0,0,0,0,0,0,0,0,0
"754","ldrA",0,1,0,0,0,0,0,0,0,0,0
"755","hokD",1,0,0,0,0,0,0,0,0,0,1
"756","rhlE",0,1,0,0,0,0,0,0,0,0,0
"757","yhbE",1,0,0,0,0,0,0,0,0,0,1
"758","rplM",1,0,0,0,0,0,0,0,0,0,1
"759","rplD",1,0,0,0,0,0,0,0,0,0,1
"760","fecA",1,0,0,0,0,0,0,0,0,0,1
"761","lysP",0,1,0,0,0,0,0,0,0,0,0
"762","rplF",1,0,0,0,0,0,0,0,0,0,1
"763","yidC",0,1,0,0,0,0,0,0,0,0,0
"764","pdxY",0,1,0,0,0,0,0,0,0,0,0
"765","recO",0,1,0,0,0,0,0,0,0,0,0
"766","wecB",1,0,0,0,0,0,0.5,0,0,0,0.5
"767","rpsD",1,0,0,0,0,0,0,0,0,0,1
"768","rpsI",1,0,0,0,0,0,0,0,0,0,1
"769","secA",0,1,0,0,0,0,0,0,0,0,0
"770","rpoA",1,0,0,0,0,0,0,0,0,0,1
"771","dbpA",0,1,0,0,0,0,0,0,0,0,0
"772","yihQ",0,1,0,0,0,0,0,0,0,0,0
"773","rplO",1,0,0,0,0,0,0,0,0,0,1
"774","rplP",1,0,0,0,0,0,0,0,0,0,1
"775","hsdM",0,1,0,0,0,0,0,0,0,0,0
"776","gutQ",1,0,0,0,0,0,0,0,0,0,1
"777","hokB",0,1,0,0,0,0,0,0,0,0,0
"778","rimM",1,0,0,0,0,0,0,0,0,0,1
"779","rplV",1,0,0,0,0,0,0,0,0,0,1
"780","rpmF",0,1,0,0,0,0,0,0,0,0,0
"781","dnaA",1,0,0,0,0,0,0,0,0,0,1
"782","cmk",0,1,0,0,0,0,0,0,0,0,0
"783","rplW",1,0,0,0,0,0,0,0,0,0,1
"784","aroE",0,1,0,0,0,0,0,0,0,0,0
"785","yqgB",0,1,0,0,0,0,0,0,0,0,0
"786","tilS",0,1,0,0,0,0,0,0,0,0,0
"787","yebO",0,1,0,0,0,0,0,0,0,0,0
"788","yihL",0,1,0,0,0,0,0,0,0,0,0
"789","rnpA",0,1,0,0,0,0,0,0,0,0,0
"790","pyrG",0,1,0,0,0,0,0,0,0,0,0
"791","yebC",0,1,0,0,0,0,0,0,0,0,0
"792","ybgC",0,1,0,0,0,0,0,0,0,0,0
"793","pyrF",1,0,0,0,0,0,0,0,0,0,1
"794","rpsK",1,0,0,0,0,0,0,0,0,0,1
"795","gsk",0,1,0,0,0,0,0,0,0,0,0
"796","queA",0,1,0,0,0,0,0,0,0,0,0
"797","rpmD",1,0,0,0,0,0,0,0,0,0,1
"798","rplK",1,0,0,0,0,0,0,0,0,0,1
"799","rpsT",0,1,0,0,0,0,0,0,0,0,0
"800","entD",1,0,0,0,0,0,0,0,0,0,1
"801","ydcL",0,1,0,0,0,0,0,0,0,0,0
"802","rpsE",1,0,0,0,0,0,0,0,0,0,1
"803","prfB",0,1,0,0,0,0,0,0,0,0,0
"804","argA",1,0,0,0,0,0,0,0,0,0,1
"805","rpsF",1,0,0,0,0,0,0,0,0,0,1
"806","yadC",0,1,0,0,0,0,0,0,0,0,0
"807","lpxK",0,1,0,0,0,0,0,0,0,0,0
"808","proX",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"809","rplQ",1,0,0,0,0,0,0,0,0,0,1
"810","rpsH",0,1,0,0,0,0,0,0,0,0,0
"811","mipA",0,1,0,0,0,0,0,0,0,0,0
"812","serC",1,0,0,0,0,0,0,0,0,0,1
"813","fecR",1,0,0,0,0,0,0,0,0,0,1
"814","yhdZ",1,0,0,0,0,0,0,0,0,0,1
"815","thiL",1,0,0,0,0,0,0,0,0,0,1
"816","purM",1,0,0,0,0,0,0,0,0,0,1
"817","rplX",1,0,0,0,0,0,0,0,0,0,1
"818","aroM",1,0,0,0,0,0,0,0,0,0,1
"819","yhgF",0,1,0,0,0,0,0,0,0,0,0
"820","metG",0,1,0,0,0,0,0,0,0,0,0
"821","ilvH",1,0,0,0,0,0,0,0,0,0,1
"822","ycdZ",1,0,0,0,0,0,0,0,0,0,1
"823","rpmC",1,0,0,0,0,0,0,0,0,0,1
"824","yjfC",0,1,0,0,0,0,0,0,0,0,0
"825","rpsG",0,1,0,0,0,0,0,0,0,0,0
"826","cvpA",1,0,0,0,0,0,0,0,0,0,1
"827","cusC",1,0,0,0.25,0,0,0,0,0,0,0.75
"828","prmA",0,1,0,0,0,0,0,0,0,0,0
"829","rpsJ",1,0,0,0,0,0,0,0,0,0,1
"830","atpB",1,0,0,0,0,0,0,0,0,0,1
"831","metK",1,0,0,0,0,0,0,0,0,0,1
"832","bipA",0,1,0,0,0,0,0,0,0,0,0
"833","atpI",1,0,0,0,0,0,0,0,0,0,1
"834","feoB",1,0,0,0,0,0,0,0,0,0,1
"835","ldrC",0,1,0,0,0,0,0,0,0,0,0
"836","ydiY",0,1,0,0,0,0,0,0,0,0,0
"837","rplB",1,0,0,0,0,0,0,0,0,0,1
"838","rffG",0,1,0,0,0,0,0,0,0,0,0
"839","soxS",1,0,0,0,0,0.1,0,0,0,0,0.9
"840","adk",0,1,0,0,0,0,0,0,0,0,0
"841","yjjG",0,1,0,0,0,0,0,0,0,0,0
"842","yajR",0,1,0,0,0,0,0,0,0,0,0
"843","fhuC",1,0,0,0,0,0,0,0,0,0,1
"844","glpA",1,0,0,0,0,0,0,0,0,0,1
"845","infA",0,1,0,0,0,0,0,0,0,0,0
"846","ycaO",0,1,0,0,0,0,0,0,0,0,0
"847","purR",1,0,0,0,0,0,0,0,0,0,1
"848","ascF",1,0,0,0,0,0,0,0,0,0,1
"849","wecC",0,1,0,0,0,0,0,0,0,0,0
"850","pheS",0,1,0,0,0,0,0,0,0,0,0
"851","rnb",0,1,0,0,0,0,0,0,0,0,0
"852","potB",0,1,0,0,0,0,0,0,0,0,0
"853","coaD",0,1,0,0,0,0,0,0,0,0,0
"854","rplI",1,0,0,0,0,0,0,0,0,0,1
"855","rpsP",1,0,0,0,0,0,0,0,0,0,1
"856","guaA",1,0,0,0,0,0,0,0,0,0,1
"857","rpsM",1,0,0,0,0,0,0,0,0,0,1
"858","mrcA",0,1,0,0,0,0,0,0,0,0,0
"859","greA",1,0,0,0,0,0,0,0,0,0,1
"860","murA",0,1,0,0,0,0,0,0,0,0,0
"861","recG",1,0,0,0,0,0,0,0,0,0,1
"862","secD",0,1,0,0,0,0,0,0,0,0,0
"863","fecD",1,0,0,0,0,0,0,0,0,0,1
"864","rplC",1,0,0,0,0,0,0,0,0,0,1
"865","parE",0,1,0,0,0,0,0,0,0,0,0
"866","purL",1,0,0,0,0,0,0,0,0,0,1
"867","rplR",1,0,0,0,0,0,0,0,0,0,1
"868","ygiQ",0,1,0,0,0,0,0,0,0,0,0
"869","tolQ",0,1,0,0,0,0,0,0,0,0,0
"870","rpsC",1,0,0,0,0,0,0,0,0,0,1
"871","fhuB",1,0,0,0,0,0,0,0,0,0,1
"872","malM",1,0,0,0,0,0,0,0,0,0,1
"873","ybfE",0,1,0,0,0,0,0,0,0,0,0
"874","fecC",1,0,0,0,0,0,0,0,0,0,1
"875","cysM",1,0,0,0,0,0,0,0,0,0,1
"876","rluC",0,1,0,0,0,0,0,0,0,0,0
