"","V1","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"353","glpX",0,1,0,0,0,0,0,0,0
"354","glsA",0,1,0,0,0,0,0,0,0
"355","gltA",0,1,0,0,0,0,0,0,0
"356","gltB",0,1,0,0,0,0,0,0,0
"357","gltD",0,1,0,0,0,0,0,0,0
"358","gltI",0,1,0,0,0,0,0,0,0
"359","gltK",0,1,0,0,0,0,0,0,0
"360","gltP",0,1,0,0,0,0,0,0,0
"361","gltX",0,1,0,0,0,0,0,0,0
"362","gluQ",0,1,0,0,0,0,0,0,0
"363","glyA",0,1,0,0,0,0,0,0,0
"364","gnd",0,1,0,0,0,0,0,0,0
"365","gnsB",0,1,0,0,0,0,0,0,0
"366","gntT",0,1,0,0,0,0,0,0,0
"367","gpmA",0,1,0,0,0,0,0,0,0
"368","gpmM",0,1,0,0,0,0,0,0,0
"369","gpr",0,1,0,0,0,0,0,0,0
"370","gpsA",0,1,0,0,0,0,0,0,0
"371","gpt",0,1,0,0,0,0,0,0,0
"372","grcA",0,1,0,0,0,0,0,0,0
"373","greA",0,1,0,0,0,0,0,0,0
"374","greB",0,1,0,0,0,0,0,0,0
"375","groL",0,1,0,0,0,0,0,0,0
"376","groS",0,1,0,0,0,0,0,0,0
"377","grpE",0,1,0,0,0,0,0,0,0
"378","grxA",0,1,0,0,0,0,0,0,0
"379","grxB",0,1,0,0,0,0,0,0,0
"380","gshA",0,1,0,0,0,0,0,0,0
"381","gshB",0,1,0,0,0,0,0,0,0
"382","gstB",0,1,0,0,0,0,0,0,0
"383","guaA",0,1,0,0,0,0,0,0,0
"384","hcaR",0,1,0,0,0,0,0,0,0
"385","hcp",0,1,0,0,0,0,0,0,0
"386","hcxA",0,1,0,0,0,0,0,0,0
"387","hcxB",0,1,0,0,0,0,0,0,0
"388","hdeA",0,1,0,0,0,0,0,0,0
"389","hdeB",0,1,0,0,0,0,0,0,0
"390","hdeD",0,1,0,0,0,0,0,0,0
"391","hdhA",0,1,0,0,0,0,0,0,0
"392","hflK",0,1,0,0,0,0,0,0,0
"393","hflX",0,1,0,0,0,0,0,0,0
"394","hha",0,1,0,0,0,0,0,0,0
"395","hisH",0,1,0,0,0,0,0,0,0
"396","hisJ",0,1,0,0,0,0,0,0,0
"397","hisL",0,1,0,0,0,0,0,0,0
"398","hisM",0,1,0,0,0,0,0,0,0
"399","hisQ",0,1,0,0,0,0,0,0,0
"400","hiuH",0,1,0,0,0,0,0,0,0
"401","holA",0,1,0,0,0,0,0,0,0
"402","holB",0,1,0,0,0,0,0,0,0
"403","hprR",0,1,0,0,0,0,0,0,0
"404","hprS",0,1,0,0,0,0,0,0,0
"405","hscB",0,1,0,0,0,0,0,0,0
"406","hsdR",0,1,0,0,0,0,0,0,0
"407","hslJ",0,1,0,0,0,0,0,0,0
"408","hslO",0,1,0,0,0,0,0,0,0
"409","hslR",0,1,0,0,0,0,0,0,0
"410","hslU",0,1,0,0,0,0,0,0,0
"411","hslV",0,1,0,0,0,0,0,0,0
"412","htpG",0,1,0,0,0,0,0,0,0
"413","htpX",0,1,0,0,0,0,0,0,0
"414","hupA",0,1,0,0,0,0,0,0,0
"415","hyaA",0,1,0,0,0,0,0,0,0
"416","hybA",0,1,0,0,0,0,0,0,0
"417","hybC",0,1,0,0,0,0,0,0,0
"418","hybD",0,1,0,0,0,0,0,0,0
"419","hypD",0,1,0,0,0,0,0,0,0
"420","hypE",0,1,0,0,0,0,0,0,0
"421","iadA",0,1,0,0,0,0,0,0,0
"422","iap",0,1,0,0,0,0,0,0,0
"423","ibpA",0,1,0,0,0,0,0,0,0
"424","ibpB",0,1,0,0,0,0,0,0,0
"425","iclR",0,1,0,0,0,0,0,0,0
"426","idi",0,1,0,0,0,0,0,0,0
"427","idnD",0,1,0,0,0,0,0,0,0
"428","idnK",0,1,0,0,0,0,0,0,0
"429","idnO",0,1,0,0,0,0,0,0,0
"430","idnT",0,1,0,0,0,0,0,0,0
"431","ilvB",0,1,0,0,0,0,0,0,0
"432","ilvC",0,1,0,0,0,0,0,0,0
"433","ilvL",0,1,0,0,0,0,0,0,0
"434","ilvM",0,1,0,0,0,0,0,0,0
"435","ilvN",0,1,0,0,0,0,0,0,0
"436","inaA",0,1,0,0,0,0,0,0,0
"437","iraP",0,1,0,0,0,0,0,0,0
"438","iscA",0,1,0,0,0,0,0,0,0
"439","iscR",0,1,0,0,0,0,0,0,0
"440","iscS",0,1,0,0,0,0,0,0,0
"441","iscU",0,1,0,0,0,0,0,0,0
"442","ispA",0,1,0,0,0,0,0,0,0
"443","ispE",0,1,0,0,0,0,0,0,0
"444","ispF",0,1,0,0,0,0,0,0,0
"445","ivbL",0,1,0,0,0,0,0,0,0
"446","ivy",0,1,0,0,0,0,0,0,0
"447","katE",0,1,0,0,0,0,0,0,0
"448","katG",0,1,0,0,0,0,0,0,0
"449","kbl",0,1,0,0,0,0,0,0,0
"450","kefG",0,1,0,0,0,0,0,0,0
"451","kgtP",0,1,0,0,0,0,0,0,0
"452","lamB",0,1,0,0,0,0,0,0,0
"453","ldhA",0,1,0,0,0,0,0,0,0
"454","ldtC",0,1,0,0,0,0,0,0,0
"455","ldtD",0,1,0,0,0,0,0,0,0
"456","ldtE",0,1,0,0,0,0,0,0,0
"457","leuA",0,1,0,0,0,0,0,0,0
"458","leuE",0,1,0,0,0,0,0,0,0
"459","leuL",0,1,0,0,0,0,0,0,0
"460","lexA",0,1,0,0,0,0,0,0,0
"461","lipB",0,1,0,0,0,0,0,0,0
"462","livG",0,1,0,0,0,0,0,0,0
"463","lldD",0,1,0,0,0,0,0,0,0
"464","lldP",0,1,0,0,0,0,0,0,0
"465","lldR",0,1,0,0,0,0,0,0,0
"466","lnt",0,1,0,0,0,0,0,0,0
"467","lolB",0,1,0,0,0,0,0,0,0
"468","lpxC",0,1,0,0,0,0,0,0,0
"469","lpxD",0,1,0,0,0,0,0,0,0
"470","lrhA",0,1,0,0,0,0,0,0,0
"471","lysA",0,1,0,0,0,0,0,0,0
"472","lysC",0,1,0,0,0,0,0,0,0
"473","lysP",0,1,0,0,0,0,0,0,0
"474","lysU",0,1,0,0,0,0,0,0,0
"475","maa",0,1,0,0,0,0,0,0,0
"476","malE",0,1,0,0,0,0,0,0,0
"477","malF",0,1,0,0,0,0,0,0,0
"478","malG",0,1,0,0,0,0,0,0,0
"479","malK",0,1,0,0,0,0,0,0,0
"480","malM",0,1,0,0,0,0,0,0,0
"481","malP",0,1,0,0,0,0,0,0,0
"482","malT",0,1,0,0,0,0,0,0,0
"483","manX",0,1,0,0,0,0,0,0,0
"484","manY",0,1,0,0,0,0,0,0,0
"485","manZ",0,1,0,0,0,0,0,0,0
"486","maoP",0,1,0,0,0,0,0,0,0
"487","map",0,1,0,0,0,0,0,0,0
"488","marB",0,1,0,0,0,0,0,0,0
"489","marR",0,1,0,0,0,0,0,0,0
"490","mcbA",0,1,0,0,0,0,0,0,0
"491","mdtI",0,1,0,0,0,0,0,0,0
"492","mdtJ",0,1,0,0,0,0,0,0,0
"493","menB",0,1,0,0,0,0,0,0,0
"494","menF",0,1,0,0,0,0,0,0,0
"495","mepA",0,1,0,0,0,0,0,0,0
"496","mepK",0,1,0,0,0,0,0,0,0
"497","metB",0,1,0,0,0,0,0,0,0
"498","metE",0,1,0,0,0,0,0,0,0
"499","metF",0,1,0,0,0,0,0,0,0
"500","metG",0,1,0,0,0,0,0,0,0
"501","metJ",0,1,0,0,0,0,0,0,0
"502","metK",0,1,0,0,0,0,0,0,0
"503","metN",0,1,0,0,0,0,0,0,0
"504","metR",0,1,0,0,0,0,0,0,0
"505","mglA",0,1,0,0,0,0,0,0,0
"506","mglB",0,1,0,0,0,0,0,0,0
"507","mglC",0,1,0,0,0,0,0,0,0
"508","mgsA",0,1,0,0,0,0,0,0,0
"509","miaA",0,1,0,0,0,0,0,0,0
"510","miaB",0,1,0,0,0,0,0,0,0
"511","mipA",0,1,0,0,0,0,0,0,0
"512","mlaF",0,1,0,0,0,0,0,0,0
"513","mlrA",0,1,0,0,0,0,0,0,0
"514","mltB",0,1,0,0,0,0,0,0,0
"515","mltC",0,1,0,0,0,0,0,0,0
"516","mnaT",0,1,0,0,0,0,0,0,0
"517","mntH",0,1,0,0,0,0,0,0,0
"518","modA",0,1,0,0,0,0,0,0,0
"519","modB",0,1,0,0,0,0,0,0,0
"520","motA",0,1,0,0,0,0,0,0,0
"521","mqo",0,1,0,0,0,0,0,0,0
"522","mqsR",0,1,0,0,0,0,0,0,0
"523","mraZ",0,1,0,0,0,0,0,0,0
"524","mreB",0,1,0,0,0,0,0,0,0
"525","mrr",0,1,0,0,0,0,0,0,0
"526","mscL",0,1,0,0,0,0,0,0,0
