"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"1",1,0,0,0.999999999999998,0,0.0285714285714286,0.4,0.571428571428571,0
"2",0,1,0,0,0,0,0,0,0
"3",1,0,0.322674418604652,0.67732558139535,0.0101744186046512,0.0261627906976744,0.226744186046512,0.736918604651164,0
"4",0,1,0,0,0,0,0,0,0
"5",1,0,0.0432432432432433,0.956756756756748,0.0054054054054054,0.0194594594594595,0.203243243243242,0.771891891891885,0
"6",1,0,0,1,0.111111111111111,0.111111111111111,0.444444444444444,0.333333333333333,0
"7",1,0,0,1,0.4,0.2,0.4,0,0
"8",1,0,0.281651376146788,0.718348623853197,0.00458715596330275,0.0293577981651376,0.168807339449541,0.797247706422002,0
"9",1,0,0.243809523809524,0.756190476190463,0.00857142857142857,0.0180952380952381,0.247619047619048,0.725714285714273,0
"10",1,0,0,1,0.0476190476190476,0,0.476190476190476,0.476190476190476,0
"11",1,0,1,0,0.024390243902439,0.032520325203252,0.341463414634146,0.601626016260163,0
"12",1,0,0,1,1,0,0,0,0
"13",1,0,0.197596795727636,0.802403204272369,0.00667556742323097,0.0146862483311081,0.233644859813083,0.744993324432582,0
"14",1,0,0.312499999999999,0.687499999999998,0.0120192307692308,0.0120192307692308,0.278846153846153,0.697115384615383,0
"15",1,0,0,1,0.0666666666666667,0.0666666666666667,0.533333333333333,0.333333333333333,0
"16",1,0,0,1.00000000000001,0.00817438692098093,0.0190735694822888,0.250681198910082,0.722070844686651,0
"17",1,0,0,1,0.00925925925925926,0.0185185185185185,0.203703703703704,0.768518518518519,0
"18",1,0,0.247950819672131,0.752049180327863,0.00819672131147541,0.0163934426229508,0.233606557377049,0.741803278688519,0
"19",0,1,0,0,0,0,0,0,0
"20",0,1,0,0,0,0,0,0,0
"21",1,0,0,1,0.0408163265306122,0.0408163265306122,0.489795918367347,0.428571428571429,0
"22",1,0,0.246085011185683,0.75391498881432,0.00894854586129754,0.0178970917225951,0.272930648769575,0.700223713646533,0
"23",1,0,0.671794871794871,0.328205128205128,0.0153846153846154,0.0256410256410256,0.287179487179487,0.671794871794871,0
"24",0,1,0,0,0,0,0,0,0
"25",1,0,0,0.999999999999998,0,0.0142857142857143,0.314285714285714,0.671428571428571,0
"26",1,0,0.36842105263158,0.631578947368424,0.0112781954887218,0.0225563909774436,0.244360902255639,0.721804511278199,0
"27",1,0,0,1.00000000000001,0.00943396226415094,0.0283018867924528,0.226415094339623,0.735849056603776,0
"28",1,0,0.635371179039299,0.364628820960699,0.00873362445414847,0.0152838427947598,0.224890829694323,0.751091703056764,0
"29",1,0,0,0.999999999999999,0.0072992700729927,0.0145985401459854,0.262773722627737,0.715328467153284,0
"30",1,0,0.999999999999998,0,0.0212765957446809,0.0319148936170213,0.446808510638298,0.5,0
"31",0,1,0,0,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0
"36",1,0,0,0.999999999999997,0.00384615384615385,0.0278846153846154,0.164423076923076,0.803846153846151,0
"37",1,0,0,1,0.00749063670411985,0.0636704119850187,0.153558052434457,0.775280898876406,0
"38",1,0,0.490467937608318,0.50953206239168,0.00866551126516464,0.0190641247833622,0.18890814558059,0.78336221837088,0
