"","FBL_number","No_FBL","FBL"
"1",649,0,1
"2",0,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",8282,0,1
"7",290,0,1
"8",970,0,1
"9",561,0,1
"10",5613,0,1
"11",568,0,1
"12",0,0,1
"13",286,0,1
"14",43,0,1
"15",0,0,1
"16",17,0,1
"17",616,0,1
"18",152,0,1
"19",0,0,1
"20",317,0,1
"21",6,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",1260,0,1
"26",2342,0,1
"27",39,0,1
"28",448,0,1
"29",922,0,1
"30",10,0,1
"31",0,0,1
"32",0,0,1
"33",0,0,1
"34",0,0,1
"35",0,0,1
"36",714,0,1
"37",162,0,1
"38",46,0,1
"39",37,0,1
"40",0,0,1
"41",750,0,1
"42",157,0,1
"43",1014,0,1
"44",3,0,1
"45",0,0,1
"46",0,0,1
"47",0,0,1
"48",186,0,1
"49",222,0,1
"50",0,0,1
"51",1647,0,1
"52",0,0,1
"53",76,0,1
"54",30,0,1
"55",338,0,1
"56",0,0,1
"57",57,0,1
"58",0,0,1
"59",0,0,1
"60",209,0,1
"61",8,0,1
"62",129,0,1
"63",0,0,1
"64",0,0,1
"65",0,0,1
"66",0,0,1
"67",0,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",29,0,1
"72",0,0,1
"73",2165,0,1
"74",4,0,1
"75",98,0,1
"76",0,0,1
"77",28,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",389,0,1
"82",443,0,1
"83",0,0,1
"84",0,0,1
"85",0,0,1
"86",207,0,1
"87",2,0,1
"88",607,0,1
"89",24,0,1
"90",0,0,1
"91",105,0,1
"92",2,0,1
"93",382,0,1
"94",2,0,1
"95",0,0,1
"96",0,0,1
"97",0,0,1
"98",0,0,1
"99",12,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",0,0,1
"104",0,0,1
"105",0,0,1
"106",4842,0,1
"107",11630,0,1
"108",0,0,1
"109",115,0,1
"110",0,0,1
"111",149,0,1
"112",11,0,1
"113",208,0,1
"114",0,0,1
"115",478,0,1
"116",546,0,1
"117",3102,0,1
"118",1127,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",0,0,1
"123",0,0,1
"124",20,0,1
"125",0,0,1
"126",14,0,1
"127",0,0,1
"128",0,0,1
"129",331,0,1
"130",0,0,1
"131",1,0,1
"132",1170,0,1
"133",173,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",0,0,1
"138",0,0,1
"139",0,0,1
"140",0,0,1
"141",1177,0,1
"142",41,0,1
"143",8,0,1
"144",97,0,1
"145",0,0,1
"146",12,0,1
"147",85,0,1
"148",0,0,1
"149",11,0,1
"150",1953,0,1
"151",1007,0,1
"152",16,0,1
"153",0,0,1
"154",0,0,1
"155",11,0,1
"156",313,0,1
"157",226,0,1
"158",0,0,1
"159",0,0,1
"160",144,0,1
"161",0,0,1
"162",502,0,1
"163",0,0,1
"164",39,0,1
"165",264,0,1
"166",21,0,1
"167",18,0,1
"168",460,0,1
"169",0,0,1
"170",1149,0,1
"171",0,0,1
"172",0,0,1
"173",0,0,1
"174",0,0,1
"175",0,0,1
"176",81,0,1
"177",6856,0,1
"178",615,0,1
"179",11,0,1
"180",65,0,1
"181",104,0,1
"182",0,0,1
"183",0,0,1
"184",0,0,1
"185",335,0,1
"186",2602,0,1
"187",0,0,1
"188",357,0,1
"189",41,0,1
"190",41,0,1
"191",0,0,1
"192",0,0,1
"193",420,0,1
"194",2,0,1
"195",0,0,1
"196",0,0,1
"197",0,0,1
"198",99,0,1
"199",53,0,1
"200",1777,0,1
"201",0,0,1
"202",845,0,1
"203",129,0,1
"204",0,0,1
"205",7,0,1
"206",0,0,1
"207",0,0,1
"208",0,0,1
"209",0,0,1
"210",0,0,1
"211",1145,0,1
"212",1747,0,1
"213",1051,0,1
"214",0,0,1
"215",551,0,1
"216",0,0,1
"217",45,0,1
"218",995,0,1
"219",797,0,1
"220",0,0,1
"221",93,0,1
"222",0,0,1
"223",0,0,1
"224",384,0,1
"225",55,0,1
"226",0,0,1
"227",323,0,1
"228",313,0,1
"229",0,0,1
"230",437,0,1
"231",0,0,1
"232",0,0,1
"233",0,0,1
"234",648,0,1
"235",0,0,1
"236",554,0,1
"237",0,0,1
"238",0,0,1
"239",0,0,1
"240",126,0,1
"241",0,0,1
"242",0,0,1
"243",0,0,1
"244",0,0,1
"245",0,0,1
"246",6771,0,1
"247",166,0,1
"248",13,0,1
"249",560,0,1
"250",118,0,1
"251",377,0,1
"252",0,0,1
"253",15846,0,1
"254",0,0,1
"255",0,0,1
"256",210,0,1
"257",0,0,1
"258",617,0,1
"259",5952,0,1
"260",316,0,1
"261",0,0,1
"262",0,0,1
"263",0,0,1
"264",19,0,1
"265",98,0,1
"266",0,0,1
"267",6,0,1
"268",0,0,1
"269",10,0,1
"270",3878,0,1
"271",168,0,1
"272",1425,0,1
"273",0,0,1
"274",0,0,1
"275",32,0,1
"276",0,0,1
"277",0,0,1
"278",0,0,1
"279",0,0,1
"280",0,0,1
"281",68,0,1
"282",11,0,1
"283",115,0,1
"284",0,0,1
"285",109,0,1
"286",0,0,1
"287",0,0,1
"288",159,0,1
"289",0,0,1
"290",233,0,1
"291",0,0,1
"292",215,0,1
"293",0,0,1
"294",120,0,1
"295",0,0,1
"296",0,0,1
"297",0,0,1
"298",30,0,1
"299",2,0,1
"300",18,0,1
"301",34,0,1
"302",0,0,1
"303",0,0,1
"304",0,0,1
"305",1,0,1
"306",29,0,1
"307",0,0,1
"308",0,0,1
"309",0,0,1
"310",155,0,1
"311",0,0,1
"312",0,0,1
"313",0,0,1
"314",0,0,1
"315",0,0,1
"316",0,0,1
"317",17,0,1
"318",235,0,1
"319",14,0,1
"320",0,0,1
"321",113,0,1
"322",0,0,1
"323",0,0,1
"324",0,0,1
"325",0,0,1
"326",0,0,1
"327",0,0,1
"328",64,0,1
"329",66,0,1
"330",1,0,1
"331",32,0,1
"332",7,0,1
"333",3,0,1
"334",0,0,1
"335",0,0,1
"336",0,0,1
"337",10,0,1
"338",0,0,1
"339",0,0,1
"340",0,0,1
"341",45,0,1
"342",28,0,1
"343",16,0,1
"344",0,0,1
"345",0,0,1
"346",0,0,1
"347",0,0,1
"348",0,0,1
"349",0,0,1
"350",0,0,1
"351",40,0,1
"352",535,0,1
"353",611,0,1
"354",0,0,1
"355",0,0,1
"356",169,0,1
"357",0,0,1
"358",0,0,1
"359",0,0,1
"360",1097,0,1
"361",1,0,1
"362",28,0,1
"363",0,0,1
"364",0,0,1
"365",0,0,1
"366",12,0,1
"367",0,0,1
"368",70,0,1
"369",465,0,1
"370",0,0,1
"371",252,0,1
"372",0,0,1
"373",0,0,1
"374",0,0,1
"375",23,0,1
"376",161,0,1
"377",5,0,1
"378",102,0,1
"379",592,0,1
"380",31,0,1
"381",0,0,1
"382",0,0,1
"383",0,0,1
"384",0,0,1
"385",0,0,1
"386",804,0,1
"387",3780,0,1
"388",33,0,1
"389",2597,0,1
"390",3437,0,1
"391",0,0,1
"392",0,0,1
"393",1848,0,1
"394",3972,0,1
"395",3607,0,1
"396",1498,0,1
"397",0,0,1
"398",0,0,1
"399",12,0,1
"400",0,0,1
"401",0,0,1
"402",0,0,1
"403",0,0,1
"404",172,0,1
"405",0,0,1
"406",1365,0,1
"407",0,0,1
"408",0,0,1
"409",0,0,1
"410",0,0,1
"411",1207,0,1
"412",924,0,1
"413",783,0,1
"414",0,0,1
"415",22,0,1
"416",0,0,1
"417",0,0,1
"418",0,0,1
"419",0,0,1
"420",0,0,1
"421",3,0,1
"422",573,0,1
"423",13084,0,1
"424",0,0,1
"425",24,0,1
"426",404,0,1
"427",26765,0,1
"428",397,0,1
"429",9215,0,1
"430",170,0,1
"431",0,0,1
"432",1307,0,1
"433",0,0,1
"434",0,0,1
"435",200,0,1
"436",2680,0,1
"437",5279,0,1
"438",0,0,1
"439",383,0,1
"440",809,0,1
"441",115,0,1
"442",2550,0,1
"443",0,0,1
"444",148,0,1
"445",132,0,1
"446",0,0,1
"447",3617,0,1
"448",0,0,1
"449",0,0,1
"450",127,0,1
"451",0,0,1
"452",0,0,1
"453",0,0,1
"454",0,0,1
"455",0,0,1
"456",473,0,1
"457",0,0,1
"458",7,0,1
"459",1475,0,1
"460",581,0,1
"461",629,0,1
"462",0,0,1
"463",0,0,1
"464",304,0,1
"465",168,0,1
"466",13,0,1
"467",48,0,1
"468",0,0,1
"469",190,0,1
"470",34,0,1
"471",241,0,1
"472",61,0,1
"473",0,0,1
"474",0,0,1
"475",2,0,1
"476",90,0,1
"477",0,0,1
"478",0,0,1
"479",1607,0,1
"480",26,0,1
"481",150,0,1
"482",699,0,1
"483",259,0,1
"484",237,0,1
"485",14,0,1
"486",0,0,1
"487",0,0,1
"488",0,0,1
"489",0,0,1
"490",0,0,1
"491",0,0,1
"492",509,0,1
"493",26,0,1
"494",795,0,1
"495",0,0,1
"496",1455,0,1
"497",0,0,1
"498",852,0,1
"499",202,0,1
"500",6161,0,1
"501",0,0,1
"502",368,0,1
"503",0,0,1
"504",3,0,1
"505",0,0,1
"506",82,0,1
"507",41,0,1
"508",161,0,1
"509",2086,0,1
"510",0,0,1
"511",0,0,1
"512",0,0,1
"513",166,0,1
"514",0,0,1
"515",1,0,1
"516",993,0,1
"517",0,0,1
"518",106,0,1
"519",2060,0,1
"520",0,0,1
"521",0,0,1
"522",0,0,1
"523",0,0,1
"524",0,0,1
"525",0,0,1
"526",1182,0,1
"527",0,0,1
"528",56,0,1
"529",0,0,1
"530",0,0,1
"531",581,0,1
"532",61,0,1
"533",0,0,1
"534",632,0,1
"535",456,0,1
"536",88,0,1
"537",17,0,1
"538",0,0,1
"539",0,0,1
"540",70,0,1
"541",159,0,1
"542",0,0,1
"543",0,0,1
"544",0,0,1
"545",271,0,1
"546",83,0,1
"547",0,0,1
"548",61,0,1
"549",0,0,1
"550",22,0,1
"551",51,0,1
"552",842,0,1
"553",0,0,1
"554",0,0,1
"555",0,0,1
"556",0,0,1
"557",0,0,1
"558",0,0,1
"559",0,0,1
"560",0,0,1
"561",159,0,1
"562",0,0,1
"563",8,0,1
"564",1684,0,1
"565",0,0,1
"566",0,0,1
"567",61,0,1
"568",3,0,1
"569",20,0,1
"570",0,0,1
"571",4,0,1
"572",0,0,1
"573",690,0,1
"574",160,0,1
"575",0,0,1
"576",115,0,1
"577",0,0,1
"578",19,0,1
"579",0,0,1
"580",622,0,1
"581",0,0,1
"582",0,0,1
"583",1125,0,1
"584",3,0,1
"585",362,0,1
"586",0,0,1
"587",169,0,1
"588",0,0,1
"589",340,0,1
"590",0,0,1
"591",0,0,1
"592",0,0,1
"593",0,0,1
"594",0,0,1
"595",0,0,1
"596",0,0,1
"597",0,0,1
"598",107,0,1
"599",0,0,1
"600",3530,0,1
"601",1,0,1
"602",258,0,1
"603",0,0,1
"604",0,0,1
"605",815,0,1
"606",0,0,1
"607",358,0,1
"608",145,0,1
"609",0,0,1
"610",0,0,1
"611",0,0,1
"612",1990,0,1
"613",0,0,1
"614",1634,0,1
"615",23,0,1
"616",19,0,1
"617",0,0,1
"618",0,0,1
"619",98,0,1
"620",1412,0,1
"621",0,0,1
"622",0,0,1
"623",7,0,1
"624",242,0,1
"625",24,0,1
"626",0,0,1
"627",0,0,1
"628",0,0,1
"629",0,0,1
"630",0,0,1
"631",108,0,1
"632",11286,0,1
"633",25,0,1
"634",0,0,1
"635",0,0,1
"636",3178,0,1
"637",0,0,1
"638",3555,0,1
"639",5071,0,1
"640",0,0,1
"641",2072,0,1
"642",1373,0,1
"643",0,0,1
"644",309,0,1
"645",1362,0,1
"646",47,0,1
"647",1939,0,1
"648",304,0,1
"649",270,0,1
"650",1360,0,1
"651",1189,0,1
"652",1530,0,1
"653",0,0,1
"654",0,0,1
"655",0,0,1
"656",0,0,1
"657",13,0,1
"658",504,0,1
"659",0,0,1
"660",0,0,1
"661",0,0,1
"662",0,0,1
"663",0,0,1
"664",0,0,1
"665",0,0,1
"666",3956,0,1
"667",455,0,1
"668",5351,0,1
"669",8,0,1
"670",1283,0,1
"671",5583,0,1
"672",0,0,1
"673",808,0,1
"674",6815,0,1
"675",6816,0,1
"676",311,0,1
"677",1219,0,1
"678",974,0,1
