"","V1","FBL_number","No_FBL","FBL"
"452","pinQ",0,0,1
"453","mraZ",0,0,1
"454","lepA",0,0,1
"455","rof",0,0,1
"456","yqjG",0,0,1
"457","fau",0,0,1
"458","treA",0,0,1
"459","astE",0,0,1
"460","yheT",0,0,1
"461","elaB",0,0,1
"462","ccmG",0,0,1
"463","smf",0,0,1
"464","ackA",0,0,1
"465","zntB",0,0,1
"466","ribE",0,0,1
"467","ybjP",0,0,1
"468","yhaH",0,0,1
"469","nusA",0,0,1
"470","lepB",0,0,1
"471","ygbI",0,0,1
"472","msyB",0,0,1
"473","hofQ",0,0,1
"474","cbpM",0,0,1
"475","rplT",0,0,1
"476","rsmC",0,0,1
"477","selD",0,0,1
"478","nlpI",0,0,1
"479","ychA",0,0,1
"480","hflD",0,0,1
"481","ytfK",0,0,1
"482","zapD",0,0,1
"483","bglH",0,0,1
"484","emrB",0,0,1
"485","narI",0,0,1
"486","tatC",0,0,1
"487","otsB",0,0,1
"488","yhbY",0,0,1
"489","ybjS",0,0,1
"490","puuD",0,0,1
"491","ybiB",0,0,1
"492","yhhA",0,0,1
"493","mcrC",0,0,1
"494","bioC",0,0,1
"495","rpsL",0,0,1
"496","proS",0,0,1
"497","sapB",0,0,1
"498","yfcL",0,0,1
"499","priA",0,0,1
"500","yecE",0,0,1
"501","yadS",0,0,1
"502","nagA",0,0,1
"503","mukE",0,0,1
"504","yfcQ",0,0,1
"505","cysQ",0,0,1
"506","torT",0,0,1
"507","yfiC",0,0,1
"508","trmO",0,0,1
"509","phoQ",0,0,1
"510","holA",0,0,1
"511","frlB",0,0,1
"512","elaA",0,0,1
"513","livG",0,0,1
"514","tolR",0,0,1
"515","atoS",0,0,1
"516","fkpB",0,0,1
"517","bolA",0,0,1
"518","pnp",0,0,1
"519","lolC",0,0,1
"520","yfgJ",0,0,1
"521","yhcO",0,0,1
"522","prc",0,0,1
"523","dkgA",0,0,1
"524","narL",0,0,1
"525","pepT",0,0,1
"526","trg",0,0,1
"527","fadB",0,0,1
"528","rcdB",0,0,1
"529","aroC",0,0,1
"530","aroB",0,0,1
"531","eamB",0,0,1
"532","holB",0,0,1
"533","bamD",0,0,1
"534","nrdB",0,0,1
"535","rluF",0,0,1
"536","secF",0,0,1
"537","ydcJ",0,0,1
"538","ydfK",0,0,1
"539","yeaH",0,0,1
"540","ygaM",0,0,1
"541","bioA",0,0,1
"542","ydcI",0,0,1
"543","melR",0,0,1
"544","yejO",0,0,1
"545","pta",0,0,1
"546","rimP",0,0,1
"547","sodC",0,0,1
"548","lptA",0,0,1
"549","ecnB",0,0,1
"550","yeaO",0,0,1
"551","cecR",0,0,1
"552","fabA",0,0,1
"553","ycgB",0,0,1
"554","blc",0,0,1
"555","fadD",0,0,1
"556","yfcG",0,0,1
"557","plaP",0,0,1
"558","recJ",0,0,1
"559","fbaB",0,0,1
"560","ychF",0,0,1
"561","pdxA",0,0,1
"562","pyrI",0,0,1
"563","fumD",0,0,1
"564","btuF",0,0,1
"565","slmA",0,0,1
"566","rluD",0,0,1
"567","mak",0,0,1
"568","xylE",0,0,1
"569","yjdI",0,0,1
"570","ydcI",0,0,1
"571","rihB",0,0,1
"572","ydbL",0,0,1
"573","ldhA",0,0,1
"574","ssuB",0,0,1
"575","yggF",0,0,1
"576","ytjA",0,0,1
"577","yidE",0,0,1
"578","rbfA",0,0,1
"579","yjfY",0,0,1
"580","yohJ",0,0,1
"581","nupX",0,0,1
"582","csgC",0,0,1
"583","ynfN",0,0,1
"584","rhaM",0,0,1
"585","csqR",0,0,1
"586","ymgE",0,0,1
"587","paeA",0,0,1
"588","gspF",0,0,1
"589","iclR",0,0,1
"590","flgA",0,0,1
"591","proW",0,0,1
"592","flhB",0,0,1
"593","csdA",0,0,1
"594","ribF",0,0,1
"595","yjdC",0,0,1
"596","msbA",0,0,1
"597","narX",0,0,1
"598","aspS",0,0,1
"599","asnS",0,0,1
"600","otsA",0,0,1
"601","ybdG",0,0,1
"602","leuS",0,0,1
"603","pyrR",0,0,1
"604","satP",0,0,1
"605","folC",0,0,1
"606","mscS",0,0,1
"607","hscB",0,0,1
"608","parC",0,0,1
"609","cof",0,0,1
"610","yciK",0,0,1
"611","ftsN",0,0,1
"612","yciT",0,0,1
"613","accA",1,0,1
"614","ispH",0,0,1
"615","rpoD",303,0,1
"616","ansP",0,0,1
"617","yhhS",0,0,1
"618","ligA",0,0,1
"619","pepA",0,0,1
"620","trkH",0,0,1
"621","sapA",0,0,1
"622","cysS",0,0,1
"623","topA",0,0,1
"624","ynfC",0,0,1
"625","ybaB",0,0,1
"626","waaQ",0,0,1
"627","sbcD",0,0,1
"628","glmS",0,0,1
"629","yheS",0,0,1
"630","udk",0,0,1
"631","nupC",0,0,1
"632","rlmM",0,0,1
"633","glyQ",0,0,1
"634","dsbD",0,0,1
"635","hisS",0,0,1
"636","rfbB",0,0,1
"637","bcp",0,0,1
"638","pspE",0,0,1
"639","ybjL",0,0,1
"640","nhaR",0,0,1
"641","dsbG",0,0,1
"642","ypjD",0,0,1
"643","pheT",0,0,1
"644","rpmA",0,0,1
"645","dtpA",0,0,1
"646","waaG",0,0,1
"647","fabF",0,0,1
"648","ydbJ",0,0,1
"649","waaA",0,0,1
"650","menE",0,0,1
"651","cvrA",0,0,1
