"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"440","malM",1,0,0,0,0,0,0,0,0,0,1
"441","malP",1,0,0,0,0,0,0,0,0,0,1
"442","malQ",1,0,0,0.25,0,0,0,0,0,0,0.75
"443","mdlB",0,1,0,0,0,0,0,0,0,0,0
"444","menA",1,0,0,0,0,0,0,0,0,0,1
"445","mltB",0,1,0,0,0,0,0,0,0,0,0
"446","modC",1,0,0,0,0,0,0,0,0,0,1
"447","murG",1,0,0,0,0,0,0.2,0,0,0,0.8
"448","napC",1,0,0,0,0.25,0,0,0,0,0,0.75
"449","narY",0,1,0,0,0,0,0,0,0,0,0
"450","nrdF",1,0,0,0,0,0,0,0,0,0,1
"451","pflC",0,1,0,0,0,0,0,0,0,0,0
"452","pheA",1,0,0,0,0,0,0,0,0,0,1
"453","phoB",0,1,0,0,0,0,0,0,0,0,0
"454","phoU",1,0,0,0.2,0,0,0,0,0,0,0.8
"455","aceE",1,0,0,0,0,0,0,0,0.0909090909090909,0,0.909090909090909
"456","acnB",1,0,0,0,0,0,0,0,0,0,1
"457","adk",0,1,0,0,0,0,0,0,0,0,0
"458","ahpC",1,0,0,0,0,0,0,0,0,0,1
"459","aldA",1,0,0,0,0,0.0769230769230769,0,0,0,0,0.923076923076923
"460","apaG",0,1,0,0,0,0,0,0,0,0,0
"461","argS",1,0,0,0,0,0,0,0,0,0,1
"462","aspC",0,1,0,0,0,0,0,0,0,0,0
"463","avtA",0,1,0,0,0,0,0,0,0,0,0
"464","can",1,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667
"465","wzzB",0,1,0,0,0,0,0,0,0,0,0
"466","cyoA",1,0,0,0,0,0,0,0,0,0,1
"467","cyoC",1,0,0,0,0,0,0,0,0,0,1
"468","cyoD",1,0,0,0,0,0,0,0,0,0,1
"469","cyoE",1,0,0,0,0,0,0,0,0,0,1
"470","cysZ",0,1,0,0,0,0,0,0,0,0,0
"471","dld",0,1,0,0,0,0,0,0,0,0,0
"472","dsbB",0,1,0,0,0,0,0,0,0,0,0
"473","emrA",1,0,0,0,0,0,0,0,0,0,1
"474","fabI",0,1,0,0,0,0,0,0,0,0,0
"475","fadR",1,0,0,0,0,0,0,0,0,0,1
"476","fdx",0,1,0,0,0,0,0,0,0,0,0
"477","fnr",1,0,0,0,0,0,0,0,0,0,1
"478","folE",1,0,0,0,0,0,0,0,0,0,1
"479","fpr",1,0,0,0,0,0,0,0,0,0,1
"480","galF",0,1,0,0,0,0,0,0,0,0,0
"481","gapC",0,1,0,0,0,0,0,0,0,0,0
"482","ghrA",0,1,0,0,0,0,0,0,0,0,0
"483","glf",0,1,0,0,0,0,0,0,0,0,0
"484","gloA",1,0,0,0,0,0,0,0,0,0,1
"485","gltX",1,0,0,0,0,0,0,0,0,0,1
"486","gmhA",1,0,0,1,0,0,0,0,0,0,0
"487","gnd",1,0,0,0,0,0,0,0,0,0,1
"488","gpt",1,0,0,0,0,0,0,0,0,0,1
"489","guaA",1,0,0,0,0,0,0,0,0,0,1
"490","hha",1,0,0,0,0,0,0,0,0,0,1
"491","hpt",1,0,0,0,0,0,0,0,0,0,1
"492","iadA",0,1,0,0,0,0,0,0,0,0,0
"493","insA1",0,1,0,0,0,0,0,0,0,0,0
"494","insA2",0,1,0,0,0,0,0,0,0,0,0
"495","kdsA",0,1,0,0,0,0,0,0,0,0,0
"496","kdsB",0,1,0,0,0,0,0,0,0,0,0
"497","lgt",0,1,0,0,0,0,0,0,0,0,0
"498","lldP",1,0,0,0,0,0,0,0,0,0,1
"499","lysP",0,1,0,0,0,0,0,0,0,0,0
"500","mdtJ",1,0,0,0,0,0,0,0,0,0,1
"501","mdtL",0,1,0,0,0,0,0,0,0,0,0
"502","menB",0,1,0,0,0,0,0,0,0,0,0
"503","mepA",0,1,0,0,0,0,0,0,0,0,0
"504","metG",0,1,0,0,0,0,0,0,0,0,0
"505","metK",1,0,0,0,0,0,0,0,0,0,1
"506","miaB",0,1,0,0,0,0,0,0,0,0,0
"507","mipA",0,1,0,0,0,0,0,0,0,0,0
"508","mreB",1,0,0,0,0,0,0,0,0,0,1
"509","mrp",0,1,0,0,0,0,0,0,0,0,0
"510","mtn",1,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667
"511","nadE",1,0,0,0,0,0,0,0,0,0,1
"512","ndh",1,0,0,0,0,0,0,0,0,0,1
"513","ndk",0,1,0,0,0,0,0,0,0,0,0
"514","nemA",1,0,0,0,0,0,0,0,0,0,1
"515","nuoG",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"516","nuoH",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"517","nuoI",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"518","nuoJ",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"519","nuoK",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"520","nuoL",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"521","ompR",1,0,0,0,0,0,0,0,0,0,1
"522","oppB",1,0,0,0,0,0,0,0,0,0,1
"523","oppC",1,0,0,0,0,0,0,0,0,0,1
"524","oppD",1,0,0,0,0,0,0,0,0,0,1
"525","oppF",1,0,0,0,0,0,0,0,0,0,1
"526","pal",0,1,0,0,0,0,0,0,0,0,0
"527","pdxH",0,1,0,0,0,0,0,0,0,0,0
"528","pepB",0,1,0,0,0,0,0,0,0,0,0
"529","pepN",0,1,0,0,0,0,0,0,0,0,0
"530","pepP",0,1,0,0,0,0,0,0,0,0,0
"531","pmrD",0,1,0,0,0,0,0,0,0,0,0
"532","psiF",1,0,0,0,0,0,0,0,0,0,1
"533","pstA",1,0,0,0.2,0,0,0,0,0,0,0.8
"534","pstB",1,0,0,0.2,0,0,0,0,0,0,0.8
"535","pstC",1,0,0,0.166666666666667,0.0833333333333333,0,0,0,0,0,0.75
"536","pstS",1,0,0,0.166666666666667,0.0833333333333333,0,0,0,0,0,0.75
"537","rne",0,1,0,0,0,0,0,0,0,0,0
"538","tdcB",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"539","tdcC",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"540","trkA",0,1,0,0,0,0,0,0,0,0,0
"541","ulaE",1,0,0,0,0,0,0,0,0,0,1
"542","ulaR",0,1,0,0,0,0,0,0,0,0,0
"543","pflA",0,1,0,0,0,0,0,0,0,0,0
"544","pgi",1,0,0,0,0,0,0,0,0,0,1
"545","pheM",0,1,0,0,0,0,0,0,0,0,0
"546","pncB",1,0,0,0,0,0,0,0,0,0,1
"547","ppsA",1,0,0,0,0,0,0,0,0,0,1
"548","ppx",0,1,0,0,0,0,0,0,0,0,0
"549","proC",0,1,0,0,0,0,0,0,0,0,0
"550","ptsG",1,0,0,0,0,0,0,0,0,0,1
"551","ptsH",1,0,0,0.2,0,0,0,0,0.2,0,0.6
"552","ptsI",1,0,0,0.2,0,0,0,0,0.2,0,0.6
"553","purU",1,0,0,0,0,0,0,0,0,0,1
"554","pyrG",0,1,0,0,0,0,0,0,0,0,0
"555","rcsB",1,0,0,0,0,0,0,0,0,0,1
"556","relA",1,0,0,0,0,0,0,0,0,0,1
"557","rfbC",0,1,0,0,0,0,0,0,0,0,0
"558","rfbD",0,1,0,0,0,0,0,0,0,0,0
"559","rfe",1,0,0,0,0,0,0,0,0,0,1
"560","rhlB",0,1,0,0,0,0,0,0,0,0,0
"561","uxaC",1,0,0,0,0.2,0,0,0,0,0,0.8
"562","yagF",0,1,0,0,0,0,0,0,0,0,0
"563","ybaV",0,1,0,0,0,0,0,0,0,0,0
"564","ybjG",0,1,0,0,0,0,0,0,0,0,0
"565","ycdZ",1,0,0,0,0,0,0,0,0,0,1
"566","ycjF",0,1,0,0,0,0,0,0,0,0,0
"567","ycjO",0,1,0,0,0,0,0,0,0,0,0
"568","yddB",0,1,0,0,0,0,0,0,0,0,0
"569","ydhF",0,1,0,0,0,0,0,0,0,0,0
"570","yghD",0,1,0,0,0,0,0,0,0,0,0
"571","rho",0,1,0,0,0,0,0,0,0,0,0
"572","ribA",1,0,0,0,0,0,0,0,0,0,1
"573","rmf",0,1,0,0,0,0,0,0,0,0,0
"574","rnb",0,1,0,0,0,0,0,0,0,0,0
"575","rnt",0,1,0,0,0,0,0,0,0,0,0
"576","rsd",1,0,0,0,0,0,0,0,0,0,1
"577","rsuA",0,1,0,0,0,0,0,0,0,0,0
"578","sdhC",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"579","sdhD",1,0,0,0,0,0,0,0,0,0,1
"580","serC",1,0,0,0,0,0,0,0,0,0,1
"581","sfsB",0,1,0,0,0,0,0,0,0,0,0
"582","sppA",0,1,0,0,0,0,0,0,0,0,0
"583","sra",1,0,0,0.25,0,0,0,0,0,0,0.75
"584","surA",0,1,0,0,0,0,0,0,0,0,0
"585","tatE",0,1,0,0,0,0,0,0,0,0,0
"586","tehB",0,1,0,0,0,0,0,0,0,0,0
"587","tolB",0,1,0,0,0,0,0,0,0,0,0
"588","tolQ",0,1,0,0,0,0,0,0,0,0,0
"589","tpiA",1,0,0,0,0,0,0,0,0,0,1
"590","yhdT",0,1,0,0,0,0,0,0,0,0,0
"591","yhfS",0,1,0,0,0,0,0,0,0,0,0
"592","yhfU",0,1,0,0,0,0,0,0,0,0,0
"593","yhgE",0,1,0,0,0,0,0,0,0,0,0
"594","yicG",0,1,0,0,0,0,0,0,0,0,0
"595","yihF",0,1,0,0,0,0,0,0,0,0,0
"596","yjaB",0,1,0,0,0,0,0,0,0,0,0
"597","yjeJ",0,1,0,0,0,0,0,0,0,0,0
"598","yjfL",0,1,0,0,0,0,0,0,0,0,0
"599","yjgM",0,1,0,0,0,0,0,0,0,0,0
"600","ubiB",0,1,0,0,0,0,0,0,0,0,0
"601","ubiH",0,1,0,0,0,0,0,0,0,0,0
"602","xerC",0,1,0,0,0,0,0,0,0,0,0
"603","yadG",0,1,0,0,0,0,0,0,0,0,0
"604","yadH",0,1,0,0,0,0,0,0,0,0,0
"605","yaiA",1,0,0,0,0,0,0,0,0,0,1
"606","ybgC",0,1,0,0,0,0,0,0,0,0,0
"607","ybhB",0,1,0,0,0,0,0,0,0,0,0
"608","ycaR",0,1,0,0,0,0,0,0,0,0,0
"609","ycdX",0,1,0,0,0,0,0,0,0,0,0
"610","ycdY",0,1,0,0,0,0,0,0,0,0,0
"611","ychH",1,0,0,0,0,0,0,0,0,0,1
"612","ychJ",0,1,0,0,0,0,0,0,0,0,0
"613","ydfG",0,1,0,0,0,0,0,0,0,0,0
"614","ydiH",0,1,0,0,0,0,0,0,0,0,0
"615","yeaC",0,1,0,0,0,0,0,0,0,0,0
"616","yeaK",0,1,0,0,0,0,0,0,0,0,0
"617","yeeN",0,1,0,0,0,0,0,0,0,0,0
"618","yjhD",0,1,0,0,0,0,0,0,0,0,0
"619","ykgF",0,1,0,0,0,0,0,0,0,0,0
"620","ymdB",0,1,0,0,0,0,0,0,0,0,0
"621","yoaE",0,1,0,0,0,0,0,0,0,0,0
"622","yohK",0,1,0,0,0,0,0,0,0,0,0
"623","yqfA",0,1,0,0,0,0,0,0,0,0,0
"624","yrfG",0,1,0,0,0,0,0,0,0,0,0
"625","yeeZ",0,1,0,0,0,0,0,0,0,0,0
"626","yehS",0,1,0,0,0,0,0,0,0,0,0
"627","yeiG",0,1,0,0,0,0,0,0,0,0,0
"628","yfaE",1,0,0,0,0,0,0,0,0,0,1
"629","yfcZ",1,0,0,0,0,0,0,0,0,0,1
"630","yfdG",0,1,0,0,0,0,0,0,0,0,0
"631","yfdI",0,1,0,0,0,0,0,0,0,0,0
"632","yfjW",0,1,0,0,0,0,0,0,0,0,0
"633","ygdI",0,1,0,0,0,0,0,0,0,0,0
"634","yhjR",1,0,0,0,0,0,0,0,0,0,1
"635","yieP",0,1,0,0,0,0,0,0,0,0,0
"636","yjbQ",1,0,0,0,0,0,0,0,0.25,0,0.75
"637","aidB",1,0,0,0.25,0,0,0,0,0,0,0.75
"638","ssuD",1,0,0,0,0,0,0,0,0,0,1
"639","tauA",1,0,0,0,0,0,0,0,0,0,1
"640","tauB",1,0,0,0,0,0,0,0,0,0,1
"641","tauC",1,0,0,0,0,0,0,0,0,0,1
"642","csgA",1,0,0,0.153846153846154,0.0769230769230769,0.153846153846154,0,0,0.0769230769230769,0,0.538461538461539
"643","csgD",1,0,0.0697674418604651,0.0930232558139535,0,0.0232558139534884,0,0.0232558139534884,0.0697674418604651,0,0.72093023255814
"644","csgE",1,0,0.0428571428571429,0.1,0.0142857142857143,0.0714285714285714,0,0.0142857142857143,0.0428571428571429,0,0.714285714285714
"645","csgF",1,0,0.0428571428571429,0.1,0.0142857142857143,0.0714285714285714,0,0.0142857142857143,0.0428571428571429,0,0.714285714285714
"646","csgG",1,0,0.0428571428571429,0.1,0.0142857142857143,0.0714285714285714,0,0.0142857142857143,0.0428571428571429,0,0.714285714285714
"647","iraP",1,0,0,0,0,0,0,0,0,0,1
"648","tcyJ",1,0,0,0,0,0.0303030303030303,0,0,0,0,0.969696969696969
"649","yccT",1,0,0,0,0,0,0,0,0,1,0
"650","gadC",1,0,0,0.166666666666667,0,0.0333333333333333,0,0,0.0333333333333333,0,0.766666666666667
"651","gadE",1,0,0,0.15625,0,0,0,0,0.03125,0,0.8125
"652","gadF",1,0,0,0.214285714285714,0,0.0238095238095238,0,0,0.0238095238095238,0,0.738095238095239
"653","gadX",1,0,0,0.0869565217391304,0,0,0.0434782608695652,0,0,0,0.869565217391304
"654","mdtE",1,0,0,0.210526315789474,0,0.0263157894736842,0,0,0.0263157894736842,0,0.736842105263157
"655","mdtF",1,0,0,0.228571428571429,0,0.0285714285714286,0,0,0.0285714285714286,0,0.714285714285714
"656","yhiD",1,0,0,0.0555555555555556,0,0.0555555555555556,0,0,0.0555555555555556,0,0.833333333333334
"657","dctR",1,0,0,0.136363636363636,0,0,0,0,0.0909090909090909,0,0.772727272727273
"658","glsA",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"659","rpoS",1,0,0,0,0,0,0,0,0,0,1
"660","mcbA",0,1,0,0,0,0,0,0,0,0,0
"661","yciE",1,0,0,0,0,0,0,0,0,0,1
"662","yciF",0,1,0,0,0,0,0,0,0,0,0
"663","yciG",0,1,0,0,0,0,0,0,0,0,0
"664","metE",1,0,0,0,0,0,0,0,0,0,1
"665","metR",0,1,0,0,0,0,0,0,0,0,0
"666","prpB",1,0,0,0,0,0,0,0,0,0,1
"667","prpC",1,0,0,0,0,0,0,0,0,0,1
"668","prpD",1,0,0,0,0,0,0,0,0,0,1
"669","prpR",1,0,0,0,0,0,0,0,0,0,1
"670","adiA",1,0,0,0,0,0,0,0,0,0,1
"671","appC",1,0,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0.777777777777778
"672","appX",1,0,0,0.142857142857143,0,0,0,0,0,0,0.857142857142857
"673","hyaA",1,0,0,0.1,0,0,0,0,0,0,0.9
"674","hyaB",1,0,0,0.1,0,0,0,0,0,0,0.9
"675","hyaC",1,0,0,0.1,0,0,0,0,0,0,0.9
"676","hyaD",1,0,0,0.1,0,0,0,0,0,0,0.9
"677","hyaE",1,0,0,0.1,0,0,0,0,0,0,0.9
"678","hyaF",1,0,0,0.1,0,0,0,0,0,0,0.9
"679","araA",1,0,0,0,0,0,0,0,0,0,1
"680","araB",1,0,0,0,0,0,0,0,0,0,1
"681","araC",1,0,0,0,0,0,0,0,0,0,1
"682","araF",1,0,0,0,0,0,0,0,0,0,1
"683","caiA",1,0,0,0.0909090909090909,0,0,0,0,0,0,0.909090909090909
"684","ttdR",0,1,0,0,0,0,0,0,0,0,0
"685","mlrA",1,0,0,0,0,0,0,0,0,0,1
"686","galS",1,0,0,0,0,0,0,0,0,0,1
"687","mglA",1,0,0,0,0,0,0.0714285714285714,0,0,0,0.928571428571428
"688","mglB",1,0,0,0,0,0,0.0833333333333333,0,0,0,0.916666666666667
"689","mglC",1,0,0,0,0,0,0.0714285714285714,0,0,0,0.928571428571428
"690","glcA",1,0,0,0,0,0,0,0,0,0,1
"691","glcB",1,0,0,0,0,0,0,0,0,0,1
"692","glcD",1,0,0,0,0,0,0,0,0,0,1
"693","glcE",1,0,0,0,0,0,0,0,0,0,1
"694","glcF",1,0,0,0,0,0,0,0,0,0,1
"695","glcG",1,0,0,0,0,0,0,0,0,0,1
"696","hcaR",0,1,0,0,0,0,0,0,0,0,0
"697","iscR",1,0,0,0,0,0,0,0,0,0,1
"698","nrdE",1,0,0,0,0,0,0,0,0,0,1
"699","nrdH",1,0,0,0,0,0,0,0,0,0,1
"700","nrdI",1,0,0,0,0,0,0,0,0,0,1
"701","sufA",1,0,0,0,0,0,0,0,0,0,1
"702","sufB",1,0,0,0,0,0,0,0,0,0,1
"703","sufC",1,0,0,0,0,0,0,0,0,0,1
"704","sufD",1,0,0,0,0,0,0,0,0,0,1
"705","sufE",1,0,0,0,0,0,0,0,0,0,1
"706","sufS",1,0,0,0,0,0,0,0,0,0,1
"707","mhpA",1,0,0,0,0,0,0,0,0,0,1
"708","fdhF",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333
"709","fdnG",1,0,0,0,0,0,0,0,0,0,1
"710","fdnH",1,0,0,0,0,0,0,0,0,0,1
"711","fdnI",1,0,0,0,0,0,0,0,0,0,1
"712","hcp",1,0,0,0,0,0,0,1,0,0,0
"713","hcr",1,0,0,0,0,0,0,1,0,0,0
"714","nirB",1,0,0,0,0,0,0,0.1,0,0,0.9
"715","nirD",1,0,0,0,0,0,0,0.111111111111111,0,0,0.888888888888889
"716","nrfA",1,0,0,0,0,0,0,0,0,0,1
"717","nrfB",1,0,0,0,0,0,0,0,0,0,1
"718","nrfC",1,0,0,0,0,0,0,0,0,0,1
"719","nrfD",1,0,0,0,0,0,0,0,0,0,1
"720","ytfE",1,0,0,0,0,1,0,0,0,0,0
"721","amtB",1,0,0,0,0,0,0,0,0,0,1
"722","argT",1,0,0,0,0,0,0,0,0,0,1
"723","ddpA",1,0,0,0,0,0,0,0,0,0,1
"724","ddpB",1,0,0,0,0,0,0,0,0,0,1
"725","ddpD",1,0,0,0,0,0,0,0,0,0,1
"726","ddpX",1,0,0,0,0,0,0,0,0,0,1
"727","glnA",1,0,0,0,0,0,0,0,0,0,1
"728","glnG",1,0,0,0,0,0,0,0,0,0,1
"729","glnK",1,0,0,0,0,0,0,0,0,0,1
"730","glnL",1,0,0,0,0,0,0,0,0,0,1
"731","hisM",1,0,0,0,0,0,0,0,0,0,1
"732","hisP",1,0,0,0,0,0,0,0,0,0,1
"733","patA",1,0,0,0,0,0,0,0,0,0,1
"734","potF",1,0,0,0,0,0,0,0,0,0,1
"735","potG",1,0,0,0,0,0,0,0,0,0,1
"736","potH",1,0,0,0,0,0,0,0,0,0,1
"737","potI",1,0,0,0,0,0,0,0,0,0,1
"738","yhdW",0,1,0,0,0,0,0,0,0,0,0
"739","pdeL",1,0,0,0,0,0,0,0,0,0,1
"740","prpE",1,0,0,0,0,0,0,0,0,0,1
"741","appA",1,0,0,0.142857142857143,0,0,0,0,0,0,0.857142857142857
"742","appB",1,0,0,0.142857142857143,0,0,0,0,0,0,0.857142857142857
"743","betA",1,0,0,0,0,0,0,0,0,0,1
"744","betB",1,0,0,0,0,0,0,0,0,0,1
"745","betI",1,0,0,0,0,0,0,0,0,0,1
"746","caiD",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"747","lldR",1,0,0,0,0,0,0,0,0,0,1
"748","fumB",1,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0.866666666666667
"749","hybE",1,0,0,0,0,0,0,0,0,0,1
"750","hybB",1,0,0,0,0,0,0,0,0,0,1
"751","dmsA",1,0,0,0,0.0833333333333333,0,0,0,0,0,0.916666666666667
"752","hybF",1,0,0,0,0,0,0,0,0,0,1
"753","hybO",1,0,0,0,0,0,0,0,0,0,1
"754","tdcE",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"755","clpA",0,1,0,0,0,0,0,0,0,0,0
"756","entF",1,0,0,0,0,0,0,0,0,0,1
"757","tdcD",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"758","lysU",1,0,0,0,0,0,0,0,0,0,1
"759","ynfG",1,0,0,0,0.2,0,0,0.2,0,0,0.6
"760","pepE",0,1,0,0,0,0,0,0,0,0,0
"761","ansB",1,0,0,0,0.2,0,0,0,0,0,0.8
"762","ydcZ",0,1,0,0,0,0,0,0,0,0,0
"763","hypA",1,0,0,0,0,0,0,0,0,0,1
"764","tdcF",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"765","phoH",1,0,0,0,0,0,0,0,0,0,1
"766","hybD",1,0,0,0,0,0,0,0,0,0,1
"767","ynfF",1,0,0,0,0.4,0,0,0,0,0,0.6
"768","tonB",0,1,0,0,0,0,0,0,0,0,0
"769","hybC",1,0,0,0,0,0,0,0,0,0,1
"770","hypB",1,0,0,0.1,0,0,0,0,0,0,0.9
"771","dcuB",1,0,0,0.1,0.1,0,0,0,0,0,0.8
"772","frdB",1,0,0,0.125,0.125,0,0,0,0,0,0.75
"773","hypC",1,0,0,0.1,0,0,0,0,0,0,0.9
"774","rsxE",0,1,0,0,0,0,0,0,0,0,0
"775","ybdZ",1,0,0,0,0,0,0,0,0,0,1
"776","leuA",1,0,0,0,0,0,0,0,0,0,1
"777","clpS",0,1,0,0,0,0,0,0,0,0,0
"778","icd",1,0,0,0,0,0,0,0,0,0,1
"779","sodA",1,0,0.0303030303030303,0,0,0.0606060606060606,0,0,0,0,0.909090909090909
"780","fis",1,0,0,0,0,0,0,0,0,0,1
"781","tdcA",1,0,0,0,0.166666666666667,0,0,0,0,0,0.833333333333333
"782","frdD",1,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0.714285714285714
"783","hypD",1,0,0,0.1,0,0,0,0,0,0,0.9
"784","ydhV",1,0,0,0,1,0,0,0,0,0,0
"785","dmsB",1,0,0,0,0.0833333333333333,0,0,0,0,0,0.916666666666667
"786","entB",1,0,0,0,0,0,0,0,0,0,1
"787","fhuF",1,0,0,0,0,0,0,0,0,0,1
"788","dcuA",1,0,0,0.1,0.1,0,0,0,0,0,0.8
"789","pgl",0,1,0,0,0,0,0,0,0,0,0
"790","dmsD",1,0,0,0,0.25,0,0,0,0,0,0.75
"791","ydjA",0,1,0,0,0,0,0,0,0,0,0
"792","fepB",1,0,0,0,0,0,0,0,0,0,1
"793","yhbW",1,0,0,0,0,0,0,0,0,0,1
"794","mdtI",1,0,0,0,0,0,0,0,0,0,1
"795","fsr",0,1,0,0,0,0,0,0,0,0,0
"796","kbl",0,1,0,0,0,0,0,0,0,0,0
"797","kefB",0,1,0,0,0,0,0,0,0,0,0
"798","serA",1,0,0,0,0,0,0,0,0,0,1
"799","glpQ",1,0,0,0,0,0,0,0,0,0,1
"800","metJ",1,0,0,0,0,0,0,0,0,0,1
"801","yceI",1,0,0,0.5,0,0,0,0,0,0,0.5
"802","smg",0,1,0,0,0,0,0,0,0,0,0
"803","ulaC",1,0,0,0,0,0,0,0,0,0,1
"804","ynfE",1,0,0,0,0.4,0,0,0,0,0,0.6
"805","ompW",1,0,0,0,0,0,0,0,0,0,1
"806","efeO",0,1,0,0,0,0,0,0,0,0,0
"807","yqiA",0,1,0,0,0,0,0,0,0,0,0
"808","gltI",1,0,0,0,0,0,0,0,0,0,1
"809","dcuC",1,0,0,0,0,0,0,0,0,0,1
"810","yfeC",0,1,0,0,0,0,0,0,0,0,0
"811","leuD",1,0,0,0,0,0,0,0,0,0,1
"812","ycgM",0,1,0,0,0,0,0,0,0,0,0
"813","hybG",1,0,0,0,0,0,0,0,0,0,1
"814","fes",1,0,0,0,0,0,0,0,0,0,1
"815","entA",1,0,0,0,0,0,0,0,0,0,1
"816","yoaB",0,1,0,0,0,0,0,0,0,0,0
"817","yjjI",0,1,0,0,0,0,0,0,0,0,0
"818","ogt",0,1,0,0,0,0,0,0,0,0,0
"819","mntH",1,0,0,0,0,0,0,0,0,0,1
"820","leuC",1,0,0,0,0,0,0,0,0,0,1
"821","shiA",1,0,0,0,0,0,0,0,0,0,1
"822","leuB",1,0,0,0,0,0,0,0,0,0,1
"823","gcvR",0,1,0,0,0,0,0,0,0,0,0
"824","entC",1,0,0,0,0,0,0,0,0,0,1
"825","ravA",0,1,0,0,0,0,0,0,0,0,0
"826","selA",0,1,0,0,0,0,0,0,0,0,0
"827","efeU",0,1,0,0,0,0,0,0,0,0,0
"828","ispU",0,1,0,0,0,0,0,0,0,0,0
"829","msrA",0,1,0,0,0,0,0,0,0,0,0
"830","fadE",1,0,0,1,0,0,0,0,0,0,0
"831","ugpC",1,0,0,0,0,0,0,0,0,0,1
"832","manZ",1,0,0,0,0,0,0,0,0,0,1
"833","ccmD",1,0,0,0,0.166666666666667,0,0,0,0,0,0.833333333333333
"834","ydhY",1,0,0,0,1,0,0,0,0,0,0
"835","yhjE",1,0,0,0,0,0,0,0,0,0,1
"836","fepC",1,0,0,0,0,0,0,0,0,0,1
"837","mgsA",0,1,0,0,0,0,0,0,0,0,0
"838","sucC",1,0,0,0,0,0,0,0,0.1,0,0.9
"839","hypE",1,0,0,0.1,0,0,0,0,0,0,0.9
"840","csrD",0,1,0,0,0,0,0,0,0,0,0
"841","pykA",1,0,0,0,0,0,0,0,0,0,1
"842","yaeP",0,1,0,0,0,0,0,0,0,0,0
"843","trmA",0,1,0,0,0,0,0,0,0,0,0
"844","pepD",1,0,0,0,0,0,0,0,0,0,1
"845","yciH",1,0,0,0.5,0,0,0,0,0,0,0.5
"846","galT",1,0,0,0,0,0,0,0,0,0,1
"847","yhdH",0,1,0,0,0,0,0,0,0,0,0
"848","ynfH",1,0,0,0,0.25,0,0,0,0,0,0.75
"849","sodB",1,0,0,0,0,0,0,0,0,0,1
"850","sstT",1,0,0,0,0,0,0,0,0,0,1
"851","nadB",0,1,0,0,0,0,0,0,0,0,0
"852","ybjI",0,1,0,0,0,0,0,0,0,0,0
"853","purT",1,0,0,0,0,0,0,0,0,0,1
"854","fdoI",0,1,0,0,0,0,0,0,0,0,0
"855","exbB",1,0,0,0,0,0,0,0,0,0,1
"856","yebZ",0,1,0,0,0,0,0,0,0,0,0
"857","pnuC",0,1,0,0,0,0,0,0,0,0,0
"858","rutE",1,0,0,0,0,0,0,0,0,0,1
"859","yeiE",0,1,0,0,0,0,0,0,0,0,0
"860","moeA",1,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667
"861","melA",1,0,0,0,0,0,0,0,0,0,1
"862","ilvE",1,0,0,0,0,0,0,0,0,0,1
"863","yddA",0,1,0,0,0,0,0,0,0,0,0
"864","cysE",0,1,0,0,0,0,0,0,0,0,0
"865","sanA",0,1,0,0,0,0,0,0,0,0,0
"866","manY",1,0,0,0,0,0,0,0,0,0,1
"867","hisQ",1,0,0,0,0,0,0,0,0,0,1
"868","dfp",0,1,0,0,0,0,0,0,0,0,0
"869","ydiP",0,1,0,0,0,0,0,0,0,0,0
"870","ycjY",0,1,0,0,0,0,0,0,0,0,0
"871","tdh",1,0,0,0,0,0,0,0,0,0,1
"872","ybjJ",0,1,0,0,0,0,0,0,0,0,0
"873","yhfK",0,1,0,0,0,0,0,0,0,0,0
"874","yibQ",0,1,0,0,0,0,0,0,0,0,0
"875","ccmF",1,0,0,0,0.166666666666667,0,0,0,0,0,0.833333333333333
"876","nth",0,1,0,0,0,0,0,0,0,0,0
"877","recC",1,0,0,0,0,0,0,0,0,0,1
