"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"112","hdeA",1,0,0.0555555555555556,0.444444444444445,0.166666666666667,0,0.0555555555555556,0,0,0.277777777777778,0
"113","yccJ",1,0,0,1,0,0,0,0,0,0,0
"114","yhiM",1,0,0,0.2,0.4,0,0.2,0,0,0.2,0
"115","wrbA",1,0,0,1,0,0,0,0,0,0,0
"116","glsA",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
"117","gadB",1,0,0.0606060606060606,0.393939393939394,0.272727272727273,0,0.0606060606060606,0,0,0.212121212121212,0
"118","gadA",1,0,0.0344827586206897,0.413793103448276,0.275862068965517,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,0.172413793103448,0
"119","gadE",1,0,0.03125,0.53125,0.1875,0,0,0.125,0,0.125,0
"120","gadX",1,0,0.0434782608695652,0.304347826086957,0.217391304347826,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.217391304347826,0
"121","ybaT",1,0,0,1,0,0,0,0,0,0,0
"122","glcC",1,0,0,0.2,0.2,0,0,0,0.2,0.4,0
"123","gltB",1,0,0.0357142857142857,0.321428571428571,0.178571428571429,0,0.107142857142857,0.0714285714285714,0.0357142857142857,0.25,0
"124","gltD",1,0,0.0357142857142857,0.321428571428571,0.178571428571429,0,0.107142857142857,0.0714285714285714,0.0357142857142857,0.25,0
"125","lldD",1,0,0,0,0,0,0,0,0,1,0
"126","rcsA",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0.166666666666667,0
"127","purD",1,0,0,0,0,0,0,0,0,1,0
"128","putA",1,0,0,0.5,0,0,0,0,0,0.5,0
"129","fliA",1,0,0.1,0.25,0.3,0.05,0.15,0,0,0.15,0
"130","fliE",1,0,0,0.714285714285714,0.142857142857143,0,0,0,0,0.142857142857143,0
"131","fliF",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"132","fliG",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"133","fliH",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"134","fliI",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"135","fliJ",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"136","fliK",1,0,0,0.625,0.125,0,0,0,0,0.25,0
"137","hisJ",1,0,0,0.8,0,0,0,0,0,0.2,0
"138","fliZ",1,0,0.0666666666666667,0.3,0.4,0.0333333333333333,0.1,0,0,0.1,0
"139","purH",1,0,0.25,0,0,0,0,0,0,0.75,0
"140","nlpA",1,0,0,0,1,0,0,0,0,0,0
"141","pdeL",1,0,0,0,0,0,0,0,0,1,0
"142","nrdF",1,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
"143","cyoC",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"144","cyoD",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"145","cyoE",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.333333333333333,0
"146","lldP",1,0,0,0,0,0,0,0,0,1,0
"147","rmf",1,0,0,0.5,0,0,0,0,0,0.5,0
