"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"All_plast",100,21.2121212121212,11.6292030618029,18.0723224936076,10.0132267802313,9.26012834508862,10.6064360557711,7.42934367720313,7.82111458235368,7.03828125000127,18.1299437539404,48.9748806807304,32.8951755653292,47.7373052883847,34.1327509576748
"Anticor",100,48.5148514851485,1.62953795379538,39.2645693140743,10.6080250882231,4.46174974640321,3.52410241024102,12.777402740274,6.64487877359164,5.56030603060306,15.5294279427943,55.963882102496,28.5066899547098,57.1956124183847,27.274959638821
"Cor",100,2.38907849829352,18.5231701328525,3.46196803035075,9.60316105253721,12.5682255359912,15.4891370673652,3.74228589310647,8.63203483276299,8.05722662310174,19.922790831932,44.1565247517316,35.9206844163364,41.2165611236749,38.8606480443931
"No_sel",100,3.80622837370242,12.1920267296212,12.2463074704672,10.3344538326024,9.94064469691027,10.5443293253305,11.0786234728046,11.544627512182,11.8874744303035,10.2315125297784,44.713432729601,45.0550547406205,46.0612869982234,43.7072004719982
"Sel",100,92.9260450160772,3.00803155909524,23.34732406786,12.5025765013869,8.71914117520272,3.26608113155056,23.1159823950109,8.03432030767202,10.6543336734322,7.35220918878948,47.5770733035449,45.0707175076656,52.7374191535167,39.9103716576938
