"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"96","rbfA",1,0,0,0.25,0,0,0,0.5,0,0.25,0
"97","proW",1,0,0,0.285714285714286,0,0,0,0.285714285714286,0.285714285714286,0.142857142857143,0
"98","rdgC",0,1,0,0,0,0,0,0,0,0,0
"99","nrdA",1,0,0,0.333333333333333,0,0.166666666666667,0,0.5,0,0,0
"100","evgA",1,0,0.5,0,0,0,0,0,0.5,0,0
"101","hprS",0,1,0,0,0,0,0,0,0,0,0
"102","dcrB",0,1,0,0,0,0,0,0,0,0,0
"103","psiE",1,0,0,0,0.5,0,0,0,0.5,0,0
"104","asnB",1,0,1,0,0,0,0,0,0,0,0
"105","ytfH",0,1,0,0,0,0,0,0,0,0,0
"106","bssS",1,0,0,1,0,0,0,0,0,0,0
"107","treF",0,1,0,0,0,0,0,0,0,0,0
"108","yeaY",0,1,0,0,0,0,0,0,0,0,0
"109","cbl",1,0,0,0,0,0,0.4,0,0.4,0.2,0
"110","pdeC",0,1,0,0,0,0,0,0,0,0,0
"111","yceK",0,1,0,0,0,0,0,0,0,0,0
"112","uspG",0,1,0,0,0,0,0,0,0,0,0
