"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"All_plast",100,47.7832512315271,0.0164203612479475,0.60763606945873,1.17021604841862,0.170361247947455,0.126598788517829,1.6322757294306,1.78270531716503,0.974471028339771,93.519315409474,1.96463372707275,4.51605086345324,2.38293094865511,4.09775364187087
"Anticor",100,31.5789473684211,0.0292397660818713,1.08201861491335,1.25819583433548,0.303362573099415,0.225434684816836,2.33679568523813,3.17446648582896,1.73524226976292,89.855244085923,2.67281678843012,7.47193912564686,3.67348875105019,6.47126716302679
"Cor",100,68.5393258426966,0,0,1.05752283949139,0,0,0.729856909632191,0,0,98.2126202508764,1.05752283949139,0.729856909632191,0.729856909632191,1.05752283949139
"No_sel",100,14.9425287356322,0,0,0,0.696856357775898,2.01449034933608,0,0,0,97.288653292888,0.696856357775898,2.01449034933608,2.01449034933608,0.696856357775898
"Sel",100,252.941176470588,0,0,1.19682115270351,0,0,5.34912521158196,1.56862745098039,0,91.8854261847341,1.19682115270351,6.91775266256235,5.34912521158196,2.7654486036839
