"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg","NP_X"
"737","potI",1,0,0,0,0,0,0,0,0,0,1,0,0
"738","yhdW",0,1,0,0,0,0,0,0,0,0,0,0,0
"739","pdeL",1,0,0,0,0,0,0,0,0,0,1,0,0
"740","prpE",1,0,0,0,0,0,0,0,0,0,1,0,0
"741","appA",1,0,0,0,0,0,0,0,0,0,1,0,0
"742","appB",1,0,0,0,0,0,0,0,0,0,1,0,0
"743","betA",1,0,0,0,0,0,0,0,0,0,1,0,0
"744","betB",1,0,0,0,0,0,0,0,0,0,1,0,0
"745","betI",1,0,0,0,0,0,0,0,0,0,1,0,0
"746","caiD",1,0,0,0,0,0,0,0,0,0,1,0,0
"747","lldR",0,1,0,0,0,0,0,0,0,0,0,0,0
"748","fumB",1,0,0,0.0769230769230769,0,0,0,0,0,0,0.923076923076923,0,0
"749","hybE",1,0,0,0,0,0,0,0,0,0,1,0,0
"750","hybB",1,0,0,0,0,0,0,0,0,0,1,0,0
"751","dmsA",1,0,0,0.105263157894737,0,0,0,0,0,0.105263157894737,0.684210526315789,0.105263157894737,0
"752","hybF",1,0,0,0,0,0,0,0,0,0,1,0,0
"753","hybO",1,0,0,0,0,0,0,0,0,0,1,0,0
"754","tdcE",1,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0.5,0,0
"755","clpA",0,1,0,0,0,0,0,0,0,0,0,0,0
"756","entF",1,0,0,0,0,0,0,0,0,0,1,0,0
"757","tdcD",1,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0.5,0,0
"758","lysU",0,1,0,0,0,0,0,0,0,0,0,0,0
"759","ynfG",1,0,0,0,0,0,0,0,0,0,1,0,0
"760","pepE",0,1,0,0,0,0,0,0,0,0,0,0,0
"761","ansB",1,0,0,0.285714285714286,0,0,0,0,0,0,0.714285714285714,0,0
"762","ydcZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"763","hypA",1,0,0,0,0,0.166666666666667,0,0,0.333333333333333,0,0.5,0,0
"764","tdcF",1,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0.5,0,0
"765","phoH",1,0,0,0,0,0,0,0,0,0,1,0,0
"766","hybD",1,0,0,0,0,0,0,0,0,0,1,0,0
"767","ynfF",1,0,0,0,0,0,0,0,0,0,1,0,0
"768","tonB",0,1,0,0,0,0,0,0,0,0,0,0,0
"769","hybC",1,0,0,0,0,0,0,0,0,0,1,0,0
"770","hypB",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"771","dcuB",1,0,0,0,0,0,0,0,0,0,1,0,0
"772","frdB",1,0,0,0,0,0,0,0,0,0.0625,0.9375,0,0
"773","hypC",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"774","rsxE",0,1,0,0,0,0,0,0,0,0,0,0,0
"775","ybdZ",1,0,0,0,0,0,0,0,0,0,1,0,0
"776","leuA",0,1,0,0,0,0,0,0,0,0,0,0,0
"777","clpS",1,0,0,0,0,0,1,0,0,0,0,0,0
"778","icd",1,0,0,0,0,0,0,0,0,0,1,0,0
"779","sodA",1,0,0,0,0,0,0.0142857142857143,0,0.0142857142857143,0,0.942857142857141,0.0285714285714286,0
"780","fis",1,0,0,0,0,0,0,0,0,0,1,0,0
"781","tdcA",1,0,0,0,0,0,0,0,0.25,0,0.75,0,0
"782","frdD",1,0,0,0,0,0,0,0,0,0,1,0,0
"783","hypD",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"784","ydhV",1,0,0,0,0,0,0,0,0,0,1,0,0
"785","dmsB",1,0,0,0.105263157894737,0,0,0,0,0,0.105263157894737,0.684210526315789,0.105263157894737,0
"786","entB",1,0,0,0,0,0,0,0,0,0,1,0,0
"787","fhuF",1,0,0,0,0,0,0,0,0,0,1,0,0
"788","dcuA",1,0,0,0,0,0,0,0,0,0,1,0,0
"789","pgl",0,1,0,0,0,0,0,0,0,0,0,0,0
"790","dmsD",1,0,0,0,0,0,0,0,0,0,1,0,0
"791","ydjA",0,1,0,0,0,0,0,0,0,0,0,0,0
"792","fepB",1,0,0,0,0,0,0,0,0,0,1,0,0
"793","yhbW",1,0,0,0,0,0,0,0,0,0,1,0,0
"794","mdtI",1,0,0,0,0,0,0,0,0,0,1,0,0
"795","fsr",0,1,0,0,0,0,0,0,0,0,0,0,0
"796","kbl",0,1,0,0,0,0,0,0,0,0,0,0,0
"797","kefB",0,1,0,0,0,0,0,0,0,0,0,0,0
"798","serA",0,1,0,0,0,0,0,0,0,0,0,0,0
"799","glpQ",1,0,0.0833333333333333,0,0,0,0,0,0,0.166666666666667,0.75,0,0
"800","metJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"801","yceI",1,0,0,0,0,0,0,0,0,0,1,0,0
"802","smg",0,1,0,0,0,0,0,0,0,0,0,0,0
"803","ulaC",1,0,0,0,0,0,0,0,0,0,1,0,0
"804","ynfE",1,0,0,0,0,0,0,0,0,0,1,0,0
"805","ompW",1,0,0,0,0,0,0,0,0,0,1,0,0
"806","efeO",0,1,0,0,0,0,0,0,0,0,0,0,0
"807","yqiA",0,1,0,0,0,0,0,0,0,0,0,0,0
"808","gltI",1,0,0.08,0,0,0.32,0,0,0,0,0.6,0,0
"809","dcuC",1,0,0,0,0,0,0,0,0,0,1,0,0
"810","yfeC",0,1,0,0,0,0,0,0,0,0,0,0,0
"811","leuD",0,1,0,0,0,0,0,0,0,0,0,0,0
"812","ycgM",0,1,0,0,0,0,0,0,0,0,0,0,0
"813","hybG",1,0,0,0,0,0,0,0,0,0,1,0,0
"814","fes",1,0,0,0,0,0,0,0,0,0,1,0,0
"815","entA",1,0,0,0,0,0,0,0,0,0,1,0,0
"816","yoaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"817","yjjI",0,1,0,0,0,0,0,0,0,0,0,0,0
"818","ogt",1,0,0,0,0,0,0,0,0,0,1,0,0
"819","mntH",1,0,0,0,0,0,0,0,0,0,1,0,0
"820","leuC",0,1,0,0,0,0,0,0,0,0,0,0,0
"821","shiA",1,0,0,0,0,0,0,0,0,0,1,0,0
"822","leuB",0,1,0,0,0,0,0,0,0,0,0,0,0
"823","gcvR",0,1,0,0,0,0,0,0,0,0,0,0,0
"824","entC",1,0,0,0,0,0,0,0,0,0,1,0,0
"825","ravA",1,0,0,0,0,0,0,0,0,0,1,0,0
"826","selA",0,1,0,0,0,0,0,0,0,0,0,0,0
"827","efeU",0,1,0,0,0,0,0,0,0,0,0,0,0
"828","ispU",0,1,0,0,0,0,0,0,0,0,0,0,0
"829","msrA",0,1,0,0,0,0,0,0,0,0,0,0,0
"830","fadE",1,0,0,0,0,0,0,0,0,0,1,0,0
"831","ugpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"832","manZ",1,0,0,0,0,0,0,0,0,0.0909090909090909,0.909090909090909,0,0
"833","ccmD",1,0,0.0606060606060606,0,0,0.242424242424242,0,0,0.121212121212121,0,0.575757575757575,0,0
"834","ydhY",1,0,0,0,0,0,0,0,0,0,1,0,0
"835","yhjE",1,0,0,0,0,0,0,0,0,0,1,0,0
"836","fepC",0,1,0,0,0,0,0,0,0,0,0,0,0
"837","mgsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"838","sucC",1,0,0,0,0,0,0,0,0,0,0.945945945945945,0.0540540540540541,0
"839","hypE",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"840","csrD",0,1,0,0,0,0,0,0,0,0,0,0,0
"841","pykA",1,0,0,0,0,0,0,0,0,0,1,0,0
"842","yaeP",0,1,0,0,0,0,0,0,0,0,0,0,0
"843","trmA",1,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0
"844","pepD",1,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"845","yciH",1,0,0,0,0,0,0,0,0,0,1,0,0
"846","galT",1,0,0,0,0,0,0,0,0,0.0833333333333333,0.916666666666667,0,0
"847","yhdH",0,1,0,0,0,0,0,0,0,0,0,0,0
"848","ynfH",1,0,0,0,0,0,0,0,0,0,1,0,0
"849","sodB",1,0,0,0,0,0,0,0,0,0,1,0,0
"850","sstT",1,0,0,0,0,0,0,0,0,0,1,0,0
"851","nadB",0,1,0,0,0,0,0,0,0,0,0,0,0
"852","ybjI",0,1,0,0,0,0,0,0,0,0,0,0,0
"853","purT",1,0,0,0,0,0,0,0,0,0,1,0,0
"854","fdoI",0,1,0,0,0,0,0,0,0,0,0,0,0
"855","exbB",1,0,0,0,0,0.25,0,0,0,0,0.75,0,0
"856","yebZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"857","pnuC",0,1,0,0,0,0,0,0,0,0,0,0,0
"858","rutE",1,0,0,0,0,0,0,0,0,0,1,0,0
"859","yeiE",0,1,0,0,0,0,0,0,0,0,0,0,0
"860","moeA",1,0,0,0,0,0,0,0,0,0,1,0,0
"861","melA",0,1,0,0,0,0,0,0,0,0,0,0,0
"862","ilvE",0,1,0,0,0,0,0,0,0,0,0,0,0
"863","yddA",0,1,0,0,0,0,0,0,0,0,0,0,0
"864","cysE",1,0,0,0,0,0,0,0,0,0,1,0,0
"865","sanA",0,1,0,0,0,0,0,0,0,0,0,0,0
"866","manY",1,0,0,0,0,0,0,0,0,0.0588235294117647,0.941176470588235,0,0
"867","hisQ",1,0,0,0,0,0,0,0,0,0,1,0,0
"868","dfp",0,1,0,0,0,0,0,0,0,0,0,0,0
"869","ydiP",0,1,0,0,0,0,0,0,0,0,0,0,0
"870","ycjY",0,1,0,0,0,0,0,0,0,0,0,0,0
"871","tdh",0,1,0,0,0,0,0,0,0,0,0,0,0
"872","ybjJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"873","yhfK",0,1,0,0,0,0,0,0,0,0,0,0,0
"874","yibQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"875","ccmF",1,0,0.0606060606060606,0,0,0.242424242424242,0,0,0.121212121212121,0,0.575757575757575,0,0
"876","nth",0,1,0,0,0,0,0,0,0,0,0,0,0
"877","recC",1,0,0.0625,0,0,0.4375,0,0,0,0,0.5,0,0
"878","aegA",0,1,0,0,0,0,0,0,0,0,0,0,0
"879","rpsQ",1,0,0,0,0,0,0,0,0,0,1,0,0
"880","fepD",0,1,0,0,0,0,0,0,0,0,0,0,0
"881","yfeD",0,1,0,0,0,0,0,0,0,0,0,0,0
"882","aqpZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"883","gltL",1,0,0.08,0,0,0.32,0,0,0,0,0.6,0,0
"884","cycA",1,0,0,0,0,0,0.1,0,0,0,0.9,0,0
"885","aroF",1,0,0,0,0,0,0,0,0,0,1,0,0
"886","gcvP",1,0,0,0,0,0,0,0,0,0,1,0,0
"887","yebY",0,1,0,0,0,0,0,0,0,0,0,0,0
"888","mutM",1,0,0,0,0,0,0,0,0,0,1,0,0
"889","mdtC",1,0,0,0,0,0,0,0,0,0,1,0,0
"890","exbD",0,1,0,0,0,0,0,0,0,0,0,0,0
"891","ydhW",1,0,0,0,0,0,0,0,0,0,1,0,0
"892","crl",0,1,0,0,0,0,0,0,0,0,0,0,0
"893","znuB",0,1,0,0,0,0,0,0,0,0,0,0,0
"894","torD",1,0,0,0,0,0,0,0,0,0,1,0,0
"895","gltP",1,0,0,0,0,0,0,0,0,0,1,0,0
"896","agaV",1,0,0,0,0,0,0,0,0,0,1,0,0
"897","sucB",1,0,0,0,0,0,0,0,0,0,0.93103448275862,0.0689655172413793,0
"898","yafD",1,0,0,0,0,0,0,0,0,0,1,0,0
"899","ilvM",1,0,0,0,0,0,0,0,0,0,1,0,0
"900","cdsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"901","pyrD",1,0,0,0,0,0,0,0,0,0,1,0,0
"902","glgC",1,0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0.833333333333333,0,0
"903","amn",0,1,0,0,0,0,0,0,0,0,0,0,0
"904","uhpB",0,1,0,0,0,0,0,0,0,0,0,0,0
"905","ybhG",0,1,0,0,0,0,0,0,0,0,0,0,0
"906","pck",1,0,0,0,0,0,0,0,0,0,1,0,0
"907","rimJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"908","iscA",1,0,0,0,0,0,0,0,0,0,1,0,0
"909","chaA",0,1,0,0,0,0,0,0,0,0,0,0,0
"910","ydhR",0,1,0,0,0,0,0,0,0,0,0,0,0
"911","pflB",1,0,0,0.0540540540540541,0,0,0,0,0.0540540540540541,0,0.891891891891891,0,0
"912","ydgJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"913","acs",1,0,0,0,0,0,0,0,0,0,0.935483870967741,0.0645161290322581,0
"914","asd",1,0,0,0,0,0,0,0,0,0,1,0,0
"915","tpx",1,0,0,0,0,0,0,0,0,0,1,0,0
"916","emrD",1,0,0,0,0,0,0,0,0,0,1,0,0
"917","yjjP",0,1,0,0,0,0,0,0,0,0,0,0,0
"918","ydiE",0,1,0,0,0,0,0,0,0,0,0,0,0
"919","glgA",1,0,0,0,0,0,0,0,0,0,1,0,0
"920","yqaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"921","ais",0,1,0,0,0,0,0,0,0,0,0,0,0
"922","aroD",0,1,0,0,0,0,0,0,0,0,0,0,0
"923","yiiQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"924","napH",1,0,0.0540540540540541,0,0,0.216216216216216,0,0,0.108108108108108,0,0.621621621621621,0,0
"925","ccmH",1,0,0.0512820512820513,0,0,0.205128205128205,0,0,0.102564102564103,0,0.641025641025641,0,0
"926","ybiV",0,1,0,0,0,0,0,0,0,0,0,0,0
"927","efp",0,1,0,0,0,0,0,0,0,0,0,0,0
"928","hemD",0,1,0,0,0,0,0,0,0,0,0,0,0
"929","pykF",1,0,0,0,0,0,0,0,0,0,1,0,0
"930","efeB",0,1,0,0,0,0,0,0,0,0,0,0,0
"931","uspE",1,0,0,0,0,0,0,0,0,0,1,0,0
"932","ilvI",0,1,0,0,0,0,0,0,0,0,0,0,0
"933","glpK",0,1,0,0,0,0,0,0,0,0,0,0,0
"934","eda",1,0,0,0,0,0,0,0,0,0,1,0,0
"935","pheP",0,1,0,0,0,0,0,0,0,0,0,0,0
"936","cysK",0,1,0,0,0,0,0,0,0,0,0,0,0
"937","napF",1,0,0.0454545454545455,0,0,0.181818181818182,0,0,0.0909090909090909,0,0.681818181818182,0,0
"938","ynaJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"939","torA",1,0,0,0,0,0,0,0,0,0,1,0,0
"940","nanE",1,0,0,0,0,0,0,0,0,0,1,0,0
"941","thiD",0,1,0,0,0,0,0,0,0,0,0,0,0
"942","ydhP",0,1,0,0,0,0,0,0,0,0,0,0,0
"943","galP",1,0,0,0,0,0,0,0,0,0,1,0,0
"944","yojI",0,1,0,0,0,0,0,0,0,0,0,0,0
"945","osmC",1,0,0,0,0,0,0,0,0,0.1,0.9,0,0
"946","cadA",1,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0.972972972972972,0,0
"947","yhbS",0,1,0,0,0,0,0,0,0,0,0,0,0
"948","msrB",1,0,0,0,0,0,0,0,0,0,1,0,0
"949","ung",1,0,0,0,0,0,0,0,0,0,1,0,0
"950","zraR",1,0,0,0,0,0,0,0,0,0,1,0,0
"951","trmH",0,1,0,0,0,0,0,0,0,0,0,0,0
"952","ybaN",0,1,0,0,0,0,0,0,0,0,0,0,0
"953","trpA",1,0,0,0,0,0,0,0,0,0,1,0,0
"954","brnQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"955","envC",0,1,0,0,0,0,0,0,0,0,0,0,0
"956","galE",1,0,0,0,0,0,0,0,0,0.0555555555555556,0.944444444444445,0,0
"957","fumC",1,0,0,0,0,0,0.025,0,0,0,0.975000000000001,0,0
"958","bfd",0,1,0,0,0,0,0,0,0,0,0,0,0
"959","yjjW",0,1,0,0,0,0,0,0,0,0,0,0,0
"960","crr",1,0,0,0,0,0,0,0,0,0,1,0,0
"961","xseB",0,1,0,0,0,0,0,0,0,0,0,0,0
"962","wzzE",0,1,0,0,0,0,0,0,0,0,0,0,0
"963","moaB",1,0,0,0,0,0,0,0,0,0,1,0,0
"964","slyB",0,1,0,0,0,0,0,0,0,0,0,0,0
"965","fhuE",0,1,0,0,0,0,0,0,0,0,0,0,0
"966","hmp",1,0,0,0,0,0,0,0,0,0,1,0,0
"967","yfeX",0,1,0,0,0,0,0,0,0,0,0,0,0
"968","gltK",1,0,0.08,0,0,0.32,0,0,0,0,0.6,0,0
"969","yedE",0,1,0,0,0,0,0,0,0,0,0,0,0
"970","putP",1,0,0,0,0,0,0,0,0,0,1,0,0
"971","speC",1,0,0,0,0,0,0,0,0,0,1,0,0
"972","menC",0,1,0,0,0,0,0,0,0,0,0,0,0
"973","moaE",1,0,0,0,0,0,0,0,0,0,1,0,0
"974","exuT",1,0,0,0,0,0,0,0,0,0,1,0,0
"975","ybjM",0,1,0,0,0,0,0,0,0,0,0,0,0
"976","iscU",1,0,0,0,0,0,0,0,0,0,1,0,0
"977","ilvC",0,1,0,0,0,0,0,0,0,0,0,0,0
"978","ybiT",1,0,0,0,0,0,0,0,0,0,1,0,0
"979","phoA",1,0,0,0,0,0,0,0,0,0,1,0,0
"980","yceH",0,1,0,0,0,0,0,0,0,0,0,0,0
"981","ulaD",1,0,0,0,0,0,0,0,0,0,1,0,0
"982","napA",1,0,0.0540540540540541,0,0,0.216216216216216,0,0,0.108108108108108,0,0.621621621621621,0,0
"983","cusR",1,0,0,0,0,0,0,0,0,0,1,0,0
"984","ispA",0,1,0,0,0,0,0,0,0,0,0,0,0
"985","pldB",0,1,0,0,0,0,0,0,0,0,0,0,0
"986","yceB",0,1,0,0,0,0,0,0,0,0,0,0,0
"987","yjaH",0,1,0,0,0,0,0,0,0,0,0,0,0
"988","dsbA",0,1,0,0,0,0,0,0,0,0,0,0,0
"989","kefG",0,1,0,0,0,0,0,0,0,0,0,0,0
"990","adhE",1,0,0.142857142857143,0,0,0,0,0,0,0,0.857142857142857,0,0
"991","fepG",0,1,0,0,0,0,0,0,0,0,0,0,0
"992","nrdR",0,1,0,0,0,0,0,0,0,0,0,0,0
"993","pqqL",0,1,0,0,0,0,0,0,0,0,0,0,0
"994","ftsZ",1,0,0,0,0,0,0,0,0,0,1,0,0
"995","glnH",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333,0,0
"996","ypeC",0,1,0,0,0,0,0,0,0,0,0,0,0
"997","yqhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"998","glnD",1,0,0,0,0,0,0.111111111111111,0,0,0,0.888888888888889,0,0
"999","thiM",0,1,0,0,0,0,0,0,0,0,0,0,0
"1000","aroG",1,0,0,0,0,0,0,0,0,0,1,0,0
"1001","ydcZ",0,1,0,0,0,0,0,0,0,0,0,0,0
"1002","yecD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1003","yhbW",1,0,0,0,0,0,0,0,0,0,1,0,0
"1004","yhiM",1,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0,0.0869565217391304,0.826086956521739,0,0
"1005","yibQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"1006","rutE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1007","mdtC",1,0,0,0,0,0,0,0,0,0,1,0,0
"1008","rsxE",0,1,0,0,0,0,0,0,0,0,0,0,0
"1009","cusR",1,0,0,0,0,0,0,0,0,0,1,0,0
"1010","ydiP",0,1,0,0,0,0,0,0,0,0,0,0,0
"1011","ylbF",0,1,0,0,0,0,0,0,0,0,0,0,0
"1012","hybG",1,0,0,0,0,0,0,0,0,0,1,0,0
"1013","yrfG",0,1,0,0,0,0,0,0,0,0,0,0,0
"1014","ycgM",0,1,0,0,0,0,0,0,0,0,0,0,0
"1015","slt",1,0,0,0,0,0,0,0,0,0,1,0,0
"1016","ulaC",1,0,0,0,0,0,0,0,0,0,1,0,0
"1017","yoaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"1018","yadG",0,1,0,0,0,0,0,0,0,0,0,0,0
"1019","ydjA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1020","rcsB",0,1,0,0,0,0,0,0,0,0,0,0,0
"1021","prpC",1,0,0,0,0,0,0,0,0,0,1,0,0
"1022","rsuA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1023","fpr",1,0,0,0,0,0,0,0,0,0,1,0,0
"1024","dedA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1025","trmA",1,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0
"1026","ycjX",0,1,0,0,0,0,0,0,0,0,0,0,0
"1027","csrD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1028","zraR",1,0,0,0,0,0,0,0,0,0,1,0,0
"1029","metJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"1030","speC",1,0,0,0,0,0,0,0,0,0,1,0,0
"1031","uhpB",0,1,0,0,0,0,0,0,0,0,0,0,0
"1032","fepG",0,1,0,0,0,0,0,0,0,0,0,0,0
"1033","pck",1,0,0,0,0,0,0,0,0,0,1,0,0
"1034","ybhG",0,1,0,0,0,0,0,0,0,0,0,0,0
"1035","yieP",0,1,0,0,0,0,0,0,0,0,0,0,0
"1036","grpE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1037","pgl",0,1,0,0,0,0,0,0,0,0,0,0,0
"1038","pepD",1,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1039","nrdI",1,0,0,0,0,0,0,0,0,0,1,0,0
"1040","mdtF",1,0,0.0434782608695652,0,0,0.0108695652173913,0,0,0.0217391304347826,0.0108695652173913,0.913043478260871,0,0
"1041","hypD",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"1042","iap",0,1,0,0,0,0,0,0,0,0,0,0,0
"1043","cyoE",1,0,0,0.0487804878048781,0,0,0,0,0,0.024390243902439,0.926829268292683,0,0
"1044","gatZ",1,0,0,0,0,0,0,0,0,0,1,0,0
"1045","ccmH",1,0,0.0512820512820513,0,0,0.205128205128205,0,0,0.102564102564103,0,0.641025641025641,0,0
"1046","ssuD",1,0,0,0,0,0,0,0,0,0,1,0,0
"1047","aroH",0,1,0,0,0,0,0,0,0,0,0,0,0
"1048","fadE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1049","gltL",1,0,0.08,0,0,0.32,0,0,0,0,0.6,0,0
"1050","yncD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1051","murE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1052","fdhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1053","moeA",1,0,0,0,0,0,0,0,0,0,1,0,0
"1054","kefB",0,1,0,0,0,0,0,0,0,0,0,0,0
"1055","cyaA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1056","ybjM",0,1,0,0,0,0,0,0,0,0,0,0,0
"1057","hybE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1058","mgsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1059","ulaE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1060","zntR",1,0,0,0,0,0,0,0,0,0,1,0,0
"1061","yciH",1,0,0,0,0,0,0,0,0,0,1,0,0
"1062","tauC",1,0,0,0,0,0,0,0,0,0,1,0,0
"1063","mdtI",1,0,0,0,0,0,0,0,0,0,1,0,0
"1064","pykA",1,0,0,0,0,0,0,0,0,0,1,0,0
"1065","flhE",1,0,0.0909090909090909,0,0,0.363636363636364,0,0,0,0,0.545454545454546,0,0
"1066","yfeD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1067","nrfC",1,0,0.0487804878048781,0.0487804878048781,0,0.195121951219512,0,0,0.0975609756097561,0,0.609756097560976,0,0
"1068","fimA",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333,0,0
"1069","ugpC",0,1,0,0,0,0,0,0,0,0,0,0,0
"1070","exuT",1,0,0,0,0,0,0,0,0,0,1,0,0
"1071","envC",0,1,0,0,0,0,0,0,0,0,0,0,0
"1072","mdtG",0,1,0,0,0,0,0,0,0,0,0,0,0
"1073","fimC",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333,0,0
"1074","folP",0,1,0,0,0,0,0,0,0,0,0,0,0
"1075","yhhQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"1076","agaV",1,0,0,0,0,0,0,0,0,0,1,0,0
"1077","ycdX",0,1,0,0,0,0,0,0,0,0,0,0,0
"1078","bfd",0,1,0,0,0,0,0,0,0,0,0,0,0
"1079","prlC",0,1,0,0,0,0,0,0,0,0,0,0,0
"1080","nrdD",1,0,0,0,0,0,0,0,0,0,1,0,0
"1081","fadR",0,1,0,0,0,0,0,0,0,0,0,0,0
"1082","recC",1,0,0.0625,0,0,0.4375,0,0,0,0,0.5,0,0
"1083","dadA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1084","hyaE",1,0,0,0,0,0,0,0,0,0,1,0,0
"1085","aceK",1,0,0,0,0,0,0,0,0,0,1,0,0
"1086","yaeP",0,1,0,0,0,0,0,0,0,0,0,0,0
"1087","sanA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1088","mutM",1,0,0,0,0,0,0,0,0,0,1,0,0
"1089","yiaD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1090","yfcZ",1,0,0,0,0,0,0,0,0,0,1,0,0
"1091","dld",0,1,0,0,0,0,0,0,0,0,0,0,0
"1092","glpK",0,1,0,0,0,0,0,0,0,0,0,0,0
"1093","pepB",0,1,0,0,0,0,0,0,0,0,0,0,0
"1094","yjjP",0,1,0,0,0,0,0,0,0,0,0,0,0
"1095","fimI",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333,0,0
"1096","rimI",0,1,0,0,0,0,0,0,0,0,0,0,0
"1097","nrdH",1,0,0,0,0,0,0,0,0,0,1,0,0
"1098","ymdB",1,0,0.0909090909090909,0,0,0.363636363636364,0,0,0,0,0.545454545454546,0,0
"1099","selA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1100","cdsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1101","putP",1,0,0,0,0,0,0,0,0,0,1,0,0
"1102","dmsB",1,0,0,0.105263157894737,0,0,0,0,0,0.105263157894737,0.684210526315789,0.105263157894737,0
"1103","rzpD",0,1,0,0,0,0,0,0,0,0,0,0,0
"1104","yfcA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1105","hypC",1,0,0.166666666666667,0,0,0.0833333333333333,0,0,0.333333333333333,0,0.416666666666667,0,0
"1106","grxA",0,1,0,0,0,0,0,0,0,0,0,0,0
"1107","ais",0,1,0,0,0,0,0,0,0,0,0,0,0
"1108","yehS",0,1,0,0,0,0,0,0,0,0,0,0,0
"1109","ycdY",0,1,0,0,0,0,0,0,0,0,0,0,0
"1110","torD",1,0,0,0,0,0,0,0,0,0,1,0,0
"1111","glnD",1,0,0,0,0,0,0.111111111111111,0,0,0,0.888888888888889,0,0
"1112","yjjW",0,1,0,0,0,0,0,0,0,0,0,0,0
"1113","fepB",1,0,0,0,0,0,0,0,0,0,1,0,0
"1114","ydgJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"1115","slp",1,0,0.0175438596491228,0.0350877192982456,0,0,0.0175438596491228,0,0,0.0350877192982456,0.894736842105264,0,0
"1116","smg",0,1,0,0,0,0,0,0,0,0,0,0,0
"1117","potI",1,0,0,0,0,0,0,0,0,0,1,0,0
"1118","ygiW",0,1,0,0,0,0,0,0,0,0,0,0,0
