"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"Plastic
genes",53.3138401559454,46.6861598440546,3.80273856147247,8.92189056693199,4.49793156005872,2.66306840704762,5.1244807545027,2.74121039528679,5.70311489155685,6.25830947301755,6.62460668452917,6.97648886154155,0
"Non-plastic
genes",54.7157622739018,45.2842377260982,4.21873418931565,8.36482753444862,3.50150579680804,2.87443276804884,5.99657621090169,2.93842366649898,7.07644893042523,6.41495913707062,6.95927140533398,6.37058263505016,0
