"","V1","FBL_number","No_FBL","FBL"
"251","pmrD",0,0,1
"252","pstS",0,0,1
"253","rne",0,0,1
"254","pheM",0,0,1
"255","ptsG",0,0,1
"256","ptsH",0,0,1
"257","purU",0,0,1
"258","pyrG",0,0,1
"259","rmf",0,0,1
"260","rnb",0,0,1
"261","rsd",0,0,1
"262","surA",0,0,1
"263","yicG",0,0,1
"264","yjaB",0,0,1
"265","yaiA",0,0,1
"266","ybhB",0,0,1
"267","yeaC",0,0,1
"268","yeeN",0,0,1
"269","yjhD",0,0,1
"270","yehS",0,0,1
"271","yhjR",0,0,1
"272","yjbQ",0,0,1
"273","rpoS",875,0,1
"274","iscR",0,0,1
"275","nrdH",0,0,1
"276","nrdI",0,0,1
"277","argT",0,0,1
"278","betI",0,0,1
"279","clpA",0,0,1
"280","hybD",0,0,1
"281","tonB",0,0,1
"282","fis",180,0,1
"283","smg",0,0,1
"284","ycgM",0,0,1
"285","mgsA",0,0,1
"286","sucC",0,0,1
"287","pepD",0,0,1
"288","yciH",0,0,1
"289","exbB",0,0,1
"290","pnuC",0,0,1
"291","sanA",0,0,1
"292","yfeD",0,0,1
"293","exbD",0,0,1
"294","sucB",0,0,1
"295","ilvM",0,0,1
"296","rimJ",0,0,1
"297","ydhR",0,0,1
"298","ais",0,0,1
"299","ybiV",0,0,1
"300","pykF",0,0,1
"301","ynaJ",0,0,1
"302","osmC",0,0,1
"303","yhbS",0,0,1
"304","ung",0,0,1
"305","bfd",0,0,1
"306","yedE",0,0,1
"307","yceH",0,0,1
"308","yceB",0,0,1
"309","ftsZ",0,0,1
"310","aroG",0,0,1
"311","cspG",0,0,1
"312","flhC",22,0,1
"313","glpF",0,0,1
"314","cspA",23,0,1
"315","glpT",0,0,1
"316","flhD",22,0,1
"317","pspC",0,0,1
"318","pspA",0,0,1
"319","pspB",0,0,1
"320","secE",0,0,1
"321","speE",0,0,1
"322","rplY",0,0,1
"323","potA",0,0,1
"324","speB",0,0,1
"325","stpA",10,0,1
"326","thiI",0,0,1
"327","rpsA",17,0,1
"328","pcnB",0,0,1
"329","yhbE",0,0,1
"330","yidC",0,0,1
"331","secA",0,0,1
"332","rnpA",0,0,1
"333","yebC",0,0,1
"334","pyrF",0,0,1
"335","queA",0,0,1
"336","rpsT",0,0,1
"337","rpsF",1,0,1
"338","yhdZ",0,0,1
"339","ydiY",0,0,1
"340","soxS",94,0,1
"341","potB",0,0,1
"342","greA",0,0,1
"343","ybfE",0,0,1
"344","spoT",0,0,1
"345","rpsB",0,0,1
"346","modA",0,0,1
"347","priB",0,0,1
"348","prfC",0,0,1
"349","purB",0,0,1
"350","tsf",0,0,1
"351","cobS",0,0,1
"352","yfhL",0,0,1
"353","apt",0,0,1
"354","uraA",0,0,1
"355","ybgI",0,0,1
"356","yihX",0,0,1
"357","yfdY",0,0,1
"358","uspA",0,0,1
"359","mrr",0,0,1
"360","srmB",0,0,1
"361","yecA",0,0,1
"362","yaeH",0,0,1
"363","yiiS",0,0,1
"364","grxB",0,0,1
"365","yacL",0,0,1
"366","ybhC",0,0,1
"367","arcA",58,0,1
"368","mscL",0,0,1
"369","yjeI",0,0,1
"370","hdhA",0,0,1
"371","ycbZ",0,0,1
"372","osmE",0,0,1
"373","rof",0,0,1
"374","elaB",0,0,1
"375","yhaH",0,0,1
"376","ytfK",0,0,1
"377","cysQ",0,0,1
"378","holA",0,0,1
"379","elaA",0,0,1
"380","bolA",2,0,1
"381","prc",0,0,1
"382","nrdB",0,0,1
"383","yeaO",0,0,1
"384","rbfA",0,0,1
"385","iclR",0,0,1
"386","csdA",0,0,1
"387","aspS",0,0,1
"388","rpoD",996,0,1
"389","nupC",0,0,1
"390","narP",0,0,1
"391","valS",0,0,1
"392","ibpA",0,0,1
"393","ydgK",0,0,1
"394","accB",0,0,1
"395","evgA",27,0,1
"396","trxC",0,0,1
"397","ibpB",0,0,1
"398","ucpA",0,0,1
"399","sbmC",0,0,1
"400","exuR",1,0,1
"401","lexA",1,0,1
"402","pfkB",0,0,1
"403","bfr",0,0,1
"404","ybaQ",0,0,1
"405","gnsB",0,0,1
"406","accC",0,0,1
"407","cspE",0,0,1
"408","yrbL",0,0,1
"409","ybcM",0,0,1
"410","yqcA",0,0,1
"411","lpxC",0,0,1
"412","ydgC",0,0,1
"413","ymgD",0,0,1
"414","ychN",0,0,1
"415","dgkA",0,0,1
"416","ybjQ",0,0,1
"417","yddM",0,0,1
"418","ygiN",0,0,1
"419","nlpC",0,0,1
"420","ytfB",0,0,1
"421","yniB",0,0,1
"422","folA",0,0,1
"423","folX",0,0,1
"424","fur",156,0,1
"425","leuL",0,0,1
"426","yiiR",0,0,1
"427","ubiA",0,0,1
"428","thrL",0,0,1
"429","yoaC",0,0,1
"430","ydcY",0,0,1
"431","yidQ",0,0,1
"432","yajD",0,0,1
"433","greB",0,0,1
"434","ilvL",0,0,1
"435","frr",0,0,1
"436","crp",283,0,1
"437","fucU",0,0,1
"438","cspB",0,0,1
"439","cspB",0,0,1
"440","ompF",0,0,1
"441","ycfJ",0,0,1
"442","yhdN",0,0,1
"443","yjcB",0,0,1
"444","malE",0,0,1
"445","ykgJ",0,0,1
"446","hisL",0,0,1
