"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"Plastic
genes",89.3016344725111,10.6983655274889,9.68985086969876,15.4311474188972,10.9848764110855,12.1407903336087,5.90570261103381,11.1786526840244,11.8786742347159,12.0919399094469,0
"Non-plastic
genes",50.1483679525223,49.8516320474777,6.00923211308968,7.62314803561094,5.20268290891436,4.60242559945824,4.53261295249426,6.75738406005468,7.72554679082869,7.6953354920714,0
