"","V1","FBL_number","No_FBL","FBL"
"2083","fur",39,0,1
"2086","leuL",0,0,1
"2091","yiiR",0,0,1
"2094","zupT",0,0,1
"2106","bssS",0,0,1
"2108","ubiA",0,0,1
"2109","patD",0,0,1
"2113","lrhA",4,0,1
"2116","thrL",0,0,1
"2117","treF",0,0,1
"2134","clpP",0,0,1
"2135","yeaY",0,0,1
"2136","yoaC",0,0,1
"2137","yibI",0,0,1
"2167","ydcY",0,0,1
"2170","yidQ",0,0,1
"2171","yajD",0,0,1
"2174","greB",0,0,1
"2177","ilvL",0,0,1
"2178","phoR",0,0,1
"2187","frr",0,0,1
"2188","crp",80,0,1
"2191","fucU",0,0,1
"2197","yhhW",0,0,1
"2198","garP",0,0,1
"2210","tsuB",0,0,1
"2217","cbl",0,0,1
"2218","cysC",0,0,1
"2219","cysH",0,0,1
"2220","cysA",0,0,1
"2221","cysW",0,0,1
"2224","tcyN",0,0,1
"2225","cynT",0,0,1
"2226","cynS",0,0,1
"2227","cynX",0,0,1
"2231","cspB",0,0,1
"2239","cspB",0,0,1
"2243","pdeC",0,0,1
"2244","ompF",0,0,1
"2245","yceK",0,0,1
"2246","uspG",0,0,1
"2252","waaH",0,0,1
"2259","psuK",0,0,1
"2265","ydeN",0,0,1
"2270","psuK",0,0,1
"2274","ycfJ",0,0,1
"2284","yhdN",0,0,1
"2287","yjcB",0,0,1
"2319","ypdK",0,0,1
"2320","yjbT",0,0,1
"2321","livJ",0,0,1
"2322","malE",0,0,1
"2323","ybdL",0,0,1
"2324","yibT",0,0,1
"2325","metL",0,0,1
"2326","metA",0,0,1
"2327","atoD",0,0,1
"2328","atoA",0,0,1
"2329","rhaA",0,0,1
"2330","ykgJ",0,0,1
"2331","ybiJ",0,0,1
"2332","azoR",0,0,1
"2333","yncJ",0,0,1
"2334","yhaK",0,0,1
"2335","chiX",0,0,1
"2336","ybeD",0,0,1
"2337","hspQ",0,0,1
"2338","norR",0,0,1
"2339","argH",0,0,1
"2340","sokX",0,0,1
"2341","micA",0,0,1
"2342","mgtS",0,0,1
"2343","fklB",0,0,1
"2344","tomB",0,0,1
"2345","chiP",0,0,1
"2346","chiQ",0,0,1
"2347","dgcZ",0,0,1
"2348","yoaI",0,0,1
"2349","hisL",0,0,1
"2350","yfgG",0,0,1
"2351","gcvB",2,0,1
"2352","ryhB",3,0,1
"2353","ydcV",0,0,1
"2354","rhaS",0,0,1
