"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"79","entA",1,0,0,1,0,0,0,0,0,0,0,0
"80","ydhV",1,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0
"81","phoA",1,0,0.5,0,0,0.5,0,0,0,0,0,0
"82","yqiA",0,1,0,0,0,0,0,0,0,0,0,0
"83","nanE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"84","nrfB",1,0,0.219512195121951,0.121951219512195,0,0.439024390243903,0.024390243902439,0,0.0975609756097561,0,0.0975609756097561,0
"85","fis",1,0,0.2,0.2,0,0.6,0,0,0,0,0,0
"86","yhdH",0,1,0,0,0,0,0,0,0,0,0,0
"87","dadX",0,1,0,0,0,0,0,0,0,0,0,0
"88","nrdR",0,1,0,0,0,0,0,0,0,0,0,0
"89","fucK",1,0,0.2,0.4,0,0,0.2,0,0,0.2,0,0
"90","ispA",0,1,0,0,0,0,0,0,0,0,0,0
"91","gadA",1,0,0.178571428571429,0.321428571428571,0.142857142857143,0.107142857142857,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0178571428571429,0.0178571428571429
"92","yqaB",0,1,0,0,0,0,0,0,0,0,0,0
"93","tpiA",1,0,0,0.5,0,0,0,0,0.5,0,0,0
"94","cysE",1,0,0,0,1,0,0,0,0,0,0,0
"95","gltA",1,0,0.2,0.4,0.1,0.3,0,0,0,0,0,0
"96","betB",1,0,0.5,0,0.5,0,0,0,0,0,0,0
"97","hybB",1,0,0,0,1,0,0,0,0,0,0,0
"98","pheP",0,1,0,0,0,0,0,0,0,0,0,0
"99","ybiV",0,1,0,0,0,0,0,0,0,0,0,0
"100","yhfK",0,1,0,0,0,0,0,0,0,0,0,0
"101","fucR",0,1,0,0,0,0,0,0,0,0,0,0
"102","sufA",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"103","sufS",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"104","amn",0,1,0,0,0,0,0,0,0,0,0,0
"105","glgC",1,0,0.166666666666667,0.416666666666667,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0
"106","yebY",0,1,0,0,0,0,0,0,0,0,0,0
"107","yafD",1,0,1,0,0,0,0,0,0,0,0,0
"108","nadA",0,1,0,0,0,0,0,0,0,0,0,0
"109","clpA",0,1,0,0,0,0,0,0,0,0,0,0
"110","ydhR",0,1,0,0,0,0,0,0,0,0,0,0
"111","ccmF",1,0,0.242424242424242,0.0909090909090909,0,0.545454545454545,0,0,0.121212121212121,0,0,0
"112","ynaJ",0,1,0,0,0,0,0,0,0,0,0,0
"113","aroF",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"114","yjaH",0,1,0,0,0,0,0,0,0,0,0,0
"115","sufC",1,0,0.461538461538462,0.307692307692308,0,0.230769230769231,0,0,0,0,0,0
"116","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0
"117","efeU",0,1,0,0,0,0,0,0,0,0,0,0
"118","clpS",1,0,0,0,0,0,1,0,0,0,0,0
"119","chaA",0,1,0,0,0,0,0,0,0,0,0,0
"120","ogt",1,0,0,1,0,0,0,0,0,0,0,0
