"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X","coherent","incoherent","homogenous_pos","homogenous_neg","heterogenous"
"All_plast",66.3333333333333,33.6666666666667,3.78460798460798,0.859580672738567,9.19357284386393,11.820658970659,3.76487274908327,13.4908008509217,8.08169793169793,1.32505347965874,2.47047380007906,11.5420140500232,0,42.0851679297904,24.248165403543,23.6869648869649,34.2263877448088,8.41998070155965
"Anticor",55,45,7.56921596921597,0.585858585858586,0,23.3886724386724,3.57038239538239,0.502525252525252,16.1217291967292,1.85959595959596,1.37171717171717,0.0303030303030303,0,34.6917267917268,20.3082732082732,47.0796176046176,0.532828282828283,7.38755411255411
"Cor",77.6666666666667,22.3333333333333,0,1.13330275961855,18.3871456877279,0.252645502645503,3.95936310278416,26.4790764493181,0.0416666666666667,0.790510999721526,3.56923042844095,23.0537250697434,0,49.4786090678539,28.1880575988127,0.294312169312169,67.9199472067893,9.45240729056519
"No_sel",76.3333333333333,23.6666666666667,11.8728503207682,10.2070276277143,7.75377989942809,3.80810262140364,4.55283429713182,2.62572026896685,12.3915785145321,7.68377600088518,5.07577388844783,10.3618898940554,0,38.8200029998998,37.5133303334336,28.0725314567039,20.7413900624503,27.5194118141792
"Sel",8.69565217391304,91.304347826087,0,0,0,2.50836120401338,2.21571906354515,0.710702341137124,0.668896321070234,1.00334448160535,0.376254180602007,1.2123745819398,0,4.59866220735786,4.09698996655518,3.17725752508361,1.92307692307692,3.59531772575251
