"","V1","FFL","No_FFL","Pos_pos","Pos_mixt","Pos_neg","Neg_pos","Neg_mixt","Neg_neg","Mixt_pos","Mixt_mixt_hom","Mixt_mixt_het","Mixt_neg"
"269","rpiB",1,0,0,1,0,0,0,0,0,0,0,0
"270","tauC",1,0,0.5,0,0,0,0,0,0.5,0,0,0
"271","yhdY",1,0,1,0,0,0,0,0,0,0,0,0
"272","glnK",1,0,0.7,0,0,0.2,0,0,0.1,0,0,0
"273","ychH",0,1,0,0,0,0,0,0,0,0,0,0
"274","ydhL",0,1,0,0,0,0,0,0,0,0,0,0
"275","aroA",0,1,0,0,0,0,0,0,0,0,0,0
"276","fecI",0,1,0,0,0,0,0,0,0,0,0,0
"277","purF",0,1,0,0,0,0,0,0,0,0,0,0
"278","znuA",1,0,0.6,0,0,0,0.2,0,0.2,0,0,0
"279","mutY",0,1,0,0,0,0,0,0,0,0,0,0
"280","narH",1,0,0.2,0.25,0,0.15,0.15,0,0.15,0,0.1,0
"281","suhB",0,1,0,0,0,0,0,0,0,0,0,0
"282","fecB",1,0,0.375,0.5,0,0,0,0,0.125,0,0,0
"283","gadX",1,0,0.140350877192982,0.385964912280702,0.210526315789474,0.0350877192982456,0.0701754385964912,0.0175438596491228,0.0701754385964912,0.0526315789473684,0,0.0175438596491228
"284","glnA",1,0,0.8,0,0,0.2,0,0,0,0,0,0
"285","hcaE",0,1,0,0,0,0,0,0,0,0,0,0
"286","ygbE",0,1,0,0,0,0,0,0,0,0,0,0
"287","modA",1,0,0.6,0,0,0.2,0,0,0.2,0,0,0
"288","yfcJ",0,1,0,0,0,0,0,0,0,0,0,0
"289","mreC",0,1,0,0,0,0,0,0,0,0,0,0
"290","atpE",0,1,0,0,0,0,0,0,0,0,0,0
"291","prpC",1,0,0.75,0,0,0,0.25,0,0,0,0,0
"292","fecE",1,0,0.375,0.5,0,0,0,0,0.125,0,0,0
"293","lysS",0,1,0,0,0,0,0,0,0,0,0,0
"294","purK",0,1,0,0,0,0,0,0,0,0,0,0
"295","lysA",0,1,0,0,0,0,0,0,0,0,0,0
"296","ynfD",0,1,0,0,0,0,0,0,0,0,0,0
"297","frmR",0,1,0,0,0,0,0,0,0,0,0,0
"298","mrdA",0,1,0,0,0,0,0,0,0,0,0,0
"299","cysD",0,1,0,0,0,0,0,0,0,0,0,0
"300","mglB",1,0,0.0188679245283019,0.150943396226415,0.283018867924528,0,0.0943396226415094,0.339622641509434,0.0188679245283019,0.0377358490566038,0.0566037735849057,0
"301","mltB",0,1,0,0,0,0,0,0,0,0,0,0
"302","fusA",1,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0
"303","tig",0,1,0,0,0,0,0,0,0,0,0,0
"304","priB",1,0,0,0.5,0.5,0,0,0,0,0,0,0
"305","iadA",0,1,0,0,0,0,0,0,0,0,0,0
"306","purD",1,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0
"307","prfC",0,1,0,0,0,0,0,0,0,0,0,0
"308","metF",0,1,0,0,0,0,0,0,0,0,0,0
"309","nirD",1,0,0.117647058823529,0.588235294117647,0.176470588235294,0,0.0588235294117647,0,0,0,0,0.0588235294117647
"310","thrA",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"311","yeiR",0,1,0,0,0,0,0,0,0,0,0,0
"312","purB",0,1,0,0,0,0,0,0,0,0,0,0
"313","yeiB",1,0,0,0,0.75,0,0,0,0,0,0.25,0
"314","tsf",0,1,0,0,0,0,0,0,0,0,0,0
