"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"1",1,0,1,0,0,0,0,0,0,0,0,0,0
"2",1,0,0.807692307692307,0.0769230769230769,0,0,0,0,0.115384615384615,0,0,0,0
"3",0,1,0,0,0,0,0,0,0,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0
"5",1,0,1,0,0,0,0,0,0,0,0,0,0
"6",1,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0
"7",1,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"8",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"9",0,1,0,0,0,0,0,0,0,0,0,0,0
"10",1,0,1,0,0,0,0,0,0,0,0,0,0
"11",0,1,0,0,0,0,0,0,0,0,0,0,0
"12",0,1,0,0,0,0,0,0,0,0,0,0,0
"13",0,1,0,0,0,0,0,0,0,0,0,0,0
"14",1,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0,0,0
"16",0,1,0,0,0,0,0,0,0,0,0,0,0
"17",1,0,0.448275862068966,0.0689655172413793,0,0.0689655172413793,0,0,0.344827586206897,0,0.0689655172413793,0,0
"18",1,0,0,1,0,0,0,0,0,0,0,0,0
"19",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"20",1,0,1,0,0,0,0,0,0,0,0,0,0
"21",1,0,0.4,0,0,0,0,0,0.6,0,0,0,0
"22",1,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"23",1,0,0,1,0,0,0,0,0,0,0,0,0
"24",0,1,0,0,0,0,0,0,0,0,0,0,0
"25",0,1,0,0,0,0,0,0,0,0,0,0,0
"26",0,1,0,0,0,0,0,0,0,0,0,0,0
"27",0,1,0,0,0,0,0,0,0,0,0,0,0
"28",1,0,0.2,0.6,0,0,0,0,0,0,0.2,0,0
"29",1,0,0,0,1,0,0,0,0,0,0,0,0
"30",1,0,1,0,0,0,0,0,0,0,0,0,0
"31",1,0,0.636363636363636,0.0909090909090909,0,0,0,0,0,0.272727272727273,0,0,0
"32",1,0,1,0,0,0,0,0,0,0,0,0,0
"33",1,0,0.7,0.3,0,0,0,0,0,0,0,0,0
"34",0,1,0,0,0,0,0,0,0,0,0,0,0
"35",1,0,0,1,0,0,0,0,0,0,0,0,0
"36",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"37",1,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0
"38",0,1,0,0,0,0,0,0,0,0,0,0,0
"39",0,1,0,0,0,0,0,0,0,0,0,0,0
"40",0,1,0,0,0,0,0,0,0,0,0,0,0
"41",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"42",1,0,1,0,0,0,0,0,0,0,0,0,0
"43",0,1,0,0,0,0,0,0,0,0,0,0,0
"44",1,0,0.8,0,0,0.2,0,0,0,0,0,0,0
"45",1,0,0,1,0,0,0,0,0,0,0,0,0
"46",0,1,0,0,0,0,0,0,0,0,0,0,0
"47",1,0,0,0,1,0,0,0,0,0,0,0,0
"48",0,1,0,0,0,0,0,0,0,0,0,0,0
"49",1,0,1,0,0,0,0,0,0,0,0,0,0
"50",1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"51",1,0,0,1,0,0,0,0,0,0,0,0,0
"52",0,1,0,0,0,0,0,0,0,0,0,0,0
"53",1,0,1,0,0,0,0,0,0,0,0,0,0
"54",0,1,0,0,0,0,0,0,0,0,0,0,0
"55",0,1,0,0,0,0,0,0,0,0,0,0,0
"56",0,1,0,0,0,0,0,0,0,0,0,0,0
"57",1,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"58",1,0,1,0,0,0,0,0,0,0,0,0,0
"59",0,1,0,0,0,0,0,0,0,0,0,0,0
"60",1,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0,0,0,0
"61",1,0,0,1,0,0,0,0,0,0,0,0,0
"62",1,0,1,0,0,0,0,0,0,0,0,0,0
"63",0,1,0,0,0,0,0,0,0,0,0,0,0
"64",0,1,0,0,0,0,0,0,0,0,0,0,0
"65",0,1,0,0,0,0,0,0,0,0,0,0,0
"66",1,0,0.545454545454546,0.363636363636364,0,0,0,0,0.0909090909090909,0,0,0,0
"67",0,1,0,0,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0,0,0
"69",0,1,0,0,0,0,0,0,0,0,0,0,0
"70",1,0,0,1,0,0,0,0,0,0,0,0,0
"71",1,0,1,0,0,0,0,0,0,0,0,0,0
"72",1,0,0.5,0.25,0,0,0,0,0.125,0,0.125,0,0
