"","V1","Loop_number","No_loop","Loop"
"94","ynjH",3,0,1
"95","yoaF",0,0,1
"96","yoaH",0,0,1
"97","nudF",0,0,1
"98","yrdA",0,0,1
"99","zipA",0,0,1
"100","alaX",1,0,1
"101","ansA",0,0,1
"102","argQ",0,0,1
"103","argZ",0,0,1
"104","artI",3,0,1
"105","artP",3,0,1
"106","fbaA",3,0,1
"107","glnS",1,0,1
"108","glnW",1,0,1
"109","gltT",15,0,1
"110","gltU",10,0,1
"111","gltV",7,0,1
"112","gltW",7,0,1
"113","ileT",10,0,1
"114","ileU",7,0,1
"115","leuW",1,0,1
"116","lysQ",0,0,1
"117","lysT",1,0,1
"118","lysW",1,0,1
"119","lysY",0,0,1
"120","lysZ",0,0,1
"121","metT",2,0,1
"122","metU",1,0,1
"123","nuoA",46,0,1
"124","nuoB",29,0,1
"125","oppA",8,0,1
"126","pepQ",0,0,1
"127","potC",0,0,1
"128","pssA",0,0,1
"129","rfaD",11,0,1
"130","serT",1,0,1
"131","thrV",7,0,1
"132","tyrT",1,0,1
"133","tyrV",1,0,1
"134","yfdH",0,0,1
"135","ves",0,0,1
"136","yfaZ",0,0,1
"137","ampD",0,0,1
"138","cueR",0,0,1
"139","intR",0,0,1
"140","priC",0,0,1
"141","seqA",2,0,1
"142","yajG",0,0,1
"143","ytfP",0,0,1
"144","yeaQ",0,0,1
"145","osmY",44,0,1
"146","hdeA",51,0,1
"147","yahO",0,0,1
"148","alaT",10,0,1
"149","alaU",7,0,1
"150","aroA",0,0,1
"151","cyoB",41,0,1
"152","dadA",0,0,1
"153","atpH",0,0,1
"154","atpB",0,0,1
"155","atpE",0,0,1
"156","atpF",0,0,1
"157","atpG",0,0,1
"158","cheA",1,0,1
"159","cheB",3,0,1
"160","cheW",1,0,1
"161","cheZ",3,0,1
"162","eno",4,0,1
"163","flgH",22,0,1
"164","fliP",32,0,1
"165","fliQ",32,0,1
"166","eco",0,0,1
"167","ftnB",5,0,1
"168","cspD",4,0,1
"169","dnaK",0,0,1
"170","flgD",22,0,1
"171","flgE",22,0,1
"172","flgF",22,0,1
"173","flgG",22,0,1
"174","flgI",22,0,1
"175","gatA",1,0,1
"176","gatB",1,0,1
"177","gatZ",1,0,1
"178","glcC",5,0,1
"179","gltA",10,0,1
"180","hslJ",0,0,1
"181","lpxD",7,0,1
"182","nuoC",29,0,1
"183","rpoE",54,0,1
"184","rseA",73,0,1
"185","glgS",4,0,1
"186","htpX",4,0,1
"187","miaA",1,0,1
"188","nmpC",0,0,1
"189","rppH",0,0,1
"190","rpoH",44,0,1
"191","sdaC",0,0,1
"192","dinI",1,0,1
"193","dinJ",3,0,1
"194","fadL",39,0,1
"195","fliD",36,0,1
"196","fliF",69,0,1
"197","fliG",69,0,1
"198","fliI",69,0,1
"199","fliJ",69,0,1
"200","fliK",69,0,1
"201","fliL",32,0,1
"202","fliM",32,0,1
"203","fliN",32,0,1
"204","fliO",32,0,1
"205","fliS",32,0,1
"206","fliT",32,0,1
"207","galM",12,0,1
"208","groL",1,0,1
"209","groS",3,0,1
"210","hslU",0,0,1
"211","hslV",0,0,1
"212","osmB",3,0,1
"213","potD",0,0,1
"214","pyrL",0,0,1
"215","motA",1,0,1
"216","nlpA",1,0,1
"217","rbsD",4,0,1
"218","sucD",29,0,1
"219","uspD",2,0,1
"220","yagU",0,0,1
"221","pdeL",1,0,1
"222","ybfA",0,0,1
"223","bhsA",3,0,1
"224","ydgD",0,0,1
"225","yejG",0,0,1
"226","yccA",0,0,1
"227","raiA",2,0,1
"228","ygdR",0,0,1
"229","ygdQ",0,0,1
"230","yhcN",0,0,1
"231","yigI",0,0,1
"232","tabA",0,0,1
"233","ylaC",0,0,1
"234","rcnB",1,0,1
"235","yraQ",0,0,1
"236","yhiI",0,0,1
"237","yjiX",0,0,1
"238","yqjC",0,0,1
"239","recA",0,0,1
"240","speA",0,0,1
"241","speD",0,0,1
"242","uvrY",2,0,1
"243","yciI",0,0,1
"244","ygiC",7,0,1
"245","yqgB",0,0,1
"246","tap",3,0,1
"247","tar",3,0,1
"248","tsr",1,0,1
"249","tsx",4,0,1
"250","ybjX",0,0,1
"251","yffB",0,0,1
"252","tusB",0,0,1
"253","rdcA",3,0,1
"254","ykfB",0,0,1
"255","ymdA",24,0,1
"256","zntR",1,0,1
"257","fucK",5,0,1
"258","gpsA",0,0,1
"259","hslR",0,0,1
"260","hupA",1,0,1
"261","phoB",0,0,1
"262","aceE",10,0,1
"263","cyoA",41,0,1
"264","cyoC",41,0,1
"265","cyoD",41,0,1
"266","dsbB",0,0,1
"267","gnd",5,0,1
"268","gpt",0,0,1
"269","guaA",8,0,1
"270","hha",2,0,1
"271","mdtJ",1,0,1
"272","metK",9,0,1
"273","ndk",0,0,1
"274","nuoG",29,0,1
"275","nuoH",29,0,1
"276","nuoI",29,0,1
"277","nuoJ",29,0,1
"278","nuoK",29,0,1
"279","nuoL",29,0,1
"280","oppB",12,0,1
"281","oppC",12,0,1
"282","pmrD",0,0,1
"283","pstS",19,0,1
"284","rne",0,0,1
"285","pheM",1,0,1
"286","ptsG",13,0,1
"287","ptsH",5,0,1
"288","purU",0,0,1
"289","pyrG",0,0,1
"290","rmf",3,0,1
"291","rnb",0,0,1
"292","rsd",10,0,1
"293","surA",0,0,1
"294","yicG",0,0,1
"295","yjaB",0,0,1
"296","yaiA",2,0,1
"297","ybhB",0,0,1
"298","mepK",0,0,1
"299","yeaC",0,0,1
"300","yeeN",0,0,1
"301","yjhD",0,0,1
"302","nfeF",0,0,1
"303","yehS",0,0,1
"304","yhjR",0,0,1
"305","yjbQ",3,0,1
"306","iraP",11,0,1
"307","rpoS",57,0,1
"308","iscR",0,0,1
"309","nrdH",3,0,1
"310","nrdI",3,0,1
"311","argT",6,0,1
"312","betI",1,0,1
"313","clpA",0,0,1
"314","grcA",13,0,1
"315","hybD",1,0,1
"316","tonB",0,0,1
"317","clpS",1,0,1
"318","fis",10,0,1
"319","mdtI",1,0,1
"320","smg",0,0,1
"321","ycgM",0,0,1
"322","mgsA",0,0,1
"323","sucC",37,0,1
"324","pepD",3,0,1
"325","yciH",1,0,1
"326","ppnP",0,0,1
"327","exbB",4,0,1
"328","pnuC",0,0,1
"329","sanA",0,0,1
"330","yfeD",0,0,1
"331","exbD",0,0,1
"332","sucB",29,0,1
"333","ilvM",1,0,1
"334","rimJ",0,0,1
"335","ydhR",0,0,1
"336","ais",0,0,1
"337","ybiV",0,0,1
"338","pykF",2,0,1
"339","uspE",4,0,1
"340","ynaJ",0,0,1
"341","mlaF",0,0,1
"342","osmC",10,0,1
"343","yhbS",0,0,1
"344","msrB",4,0,1
"345","ung",1,0,1
"346","bfd",0,0,1
"347","yedE",0,0,1
"348","yceH",0,0,1
"349","yceB",0,0,1
"350","ftsZ",32,0,1
"351","aroG",2,0,1
"352","cspG",0,0,1
"353","flhC",114,0,1
"354","glpF",2,0,1
"355","cspA",4,0,1
"356","glpT",30,0,1
"357","flhD",117,0,1
"358","pspC",5,0,1
"359","pspA",5,0,1
"360","pspB",5,0,1
"361","pspG",9,0,1
"362","secE",0,0,1
"363","speE",0,0,1
"364","rplY",0,0,1
"365","dusB",12,0,1
"366","potA",0,0,1
"367","speB",3,0,1
"368","stpA",4,0,1
"369","thiI",0,0,1
"370","rpsA",0,0,1
"371","pcnB",3,0,1
"372","yhbE",1,0,1
"373","yidC",0,0,1
"374","secA",0,0,1
"375","rnpA",0,0,1
"376","yebC",0,0,1
"377","pyrF",1,0,1
"378","queA",0,0,1
"379","rpsT",0,0,1
"380","rpsF",1,0,1
"381","yhdZ",1,0,1
"382","ydiY",0,0,1
"383","soxS",16,0,1
"384","potB",0,0,1
"385","greA",1,0,1
"386","ybfE",1,0,1
"387","spoT",0,0,1
"388","rpsB",0,0,1
"389","modA",5,0,1
"390","msrC",0,0,1
"391","priB",4,0,1
"392","prfC",0,0,1
"393","purB",0,0,1
"394","tsf",0,0,1
"395","tsaB",0,0,1
"396","cobS",0,0,1
"397","yfhL",0,0,1
"398","apt",0,0,1
"399","uraA",0,0,1
"400","ivy",0,0,1
"401","ybgI",0,0,1
"402","ubiT",0,0,1
"403","yihX",0,0,1
"404","yfdY",0,0,1
"405","uspA",8,0,1
"406","queE",0,0,1
"407","mrr",0,0,1
"408","srmB",0,0,1
"409","yecA",0,0,1
"410","yaeH",0,0,1
"411","yiiS",2,0,1
"412","grxB",0,0,1
"413","yacL",1,0,1
"414","ybhC",0,0,1
"415","arcA",0,0,1
"416","mscL",0,0,1
"417","yjeI",0,0,1
"418","hdhA",0,0,1
"419","ycbZ",0,0,1
"420","osmE",16,0,1
"421","mraZ",0,0,1
"422","rof",0,0,1
"423","elaB",0,0,1
"424","ribE",2,0,1
"425","yhaH",0,0,1
"426","ytfK",9,0,1
"427","puuD",5,0,1
"428","cysQ",0,0,1
"429","holA",0,0,1
"430","elaA",0,0,1
"431","bolA",6,0,1
"432","prc",0,0,1
"433","nrdB",8,0,1
"434","rimP",4,0,1
"435","yeaO",0,0,1
"436","plaP",0,0,1
"437","fumD",0,0,1
"438","rbfA",4,0,1
"439","iclR",0,0,1
"440","csdA",0,0,1
"441","aspS",0,0,1
"442","pyrR",0,0,1
"443","rpoD",6,0,1
"444","nupC",3,0,1
"445","dtpA",8,0,1
"446","narP",2,0,1
"447","valS",1,0,1
"448","ibpA",2,0,1
"449","ydgK",0,0,1
"450","accB",1,0,1
"451","evgA",5,0,1
"452","trxC",0,0,1
"453","ibpB",16,0,1
"454","ucpA",0,0,1
"455","sbmC",1,0,1
"456","exuR",2,0,1
"457","lexA",0,0,1
"458","pfkB",5,0,1
"459","bfr",1,0,1
"460","nsrR",0,0,1
"461","ybaQ",0,0,1
"462","zapC",0,0,1
"463","hprR",0,0,1
"464","pliG",0,0,1
"465","gnsB",0,0,1
"466","accC",2,0,1
"467","cspE",8,0,1
"468","yrbL",4,0,1
"469","puuR",3,0,1
"470","ybcM",0,0,1
"471","yqcA",0,0,1
"472","lpxC",3,0,1
"473","ydgC",0,0,1
"474","ymgD",0,0,1
"475","mqsR",0,0,1
"476","ychN",0,0,1
"477","dgkA",0,0,1
"478","ybjQ",0,0,1
"479","yddM",0,0,1
"480","uspB",5,0,1
"481","ygiN",0,0,1
"482","zapB",0,0,1
"483","nlpC",0,0,1
"484","ytfB",0,0,1
"485","yniB",0,0,1
"486","folA",6,0,1
"487","folX",0,0,1
"488","erpA",1,0,1
"489","fur",6,0,1
"490","leuL",3,0,1
"491","yiiR",0,0,1
"492","zupT",0,0,1
"493","bssS",3,0,1
"494","ubiA",19,0,1
"495","thrL",1,0,1
"496","yoaC",1,0,1
"497","ydcY",0,0,1
"498","yidQ",4,0,1
"499","yajD",0,0,1
"500","greB",0,0,1
"501","ilvL",0,0,1
"502","frr",0,0,1
"503","crp",2,0,1
"504","fucU",1,0,1
"505","cspB",0,0,1
"506","cspB",0,0,1
"507","ompF",27,0,1
"508","ycfJ",0,0,1
"509","yhdN",1,0,1
"510","yjcB",2,0,1
"511","malE",27,0,1
"512","ykgJ",0,0,1
"513","tomB",2,0,1
"514","hisL",1,0,1
