"","V1","FBL_number","No_FBL","FBL"
"1053","yqfA",0,0,1
"1054","yqgB",0,0,1
"1055","yqhD",0,0,1
"1056","yqjA",0,0,1
"1057","yqjC",0,0,1
"1058","yqjD",0,0,1
"1059","yqjE",0,0,1
"1060","yqjK",0,0,1
"1061","yraQ",0,0,1
"1062","yrbL",0,0,1
"1063","ytfB",0,0,1
"1064","ytfE",0,0,1
"1065","ytfH",0,0,1
"1066","ytfJ",0,0,1
"1067","ytfK",0,0,1
"1068","ytjA",0,0,1
"1069","zapB",0,0,1
"1070","zapC",0,0,1
"1071","zntR",0,0,1
"1072","znuB",0,0,1
"1073","zraP",0,0,1
"1074","zupT",0,0,1
