"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"183","ydgJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"184","acs",1,0,0.032258064516129,0.258064516129032,0.290322580645161,0,0.0967741935483871,0.0967741935483871,0.032258064516129,0.0967741935483871,0.032258064516129,0.0645161290322581,0
"185","asd",1,0,0,0,1,0,0,0,0,0,0,0,0
"186","tpx",1,0,0,0,1,0,0,0,0,0,0,0,0
"187","emrD",1,0,0,1,0,0,0,0,0,0,0,0,0
"188","yjjP",0,1,0,0,0,0,0,0,0,0,0,0,0
"189","ydiE",0,1,0,0,0,0,0,0,0,0,0,0,0
"190","glgA",1,0,0.285714285714286,0.428571428571429,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0
"191","yqaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"192","ais",0,1,0,0,0,0,0,0,0,0,0,0,0
"193","aroD",0,1,0,0,0,0,0,0,0,0,0,0,0
"194","hpf",1,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"195","yiiQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"196","napH",1,0,0.216216216216216,0.162162162162162,0.027027027027027,0.486486486486487,0,0,0.108108108108108,0,0,0,0
"197","ccmH",1,0,0.205128205128205,0.128205128205128,0,0.461538461538462,0.0769230769230769,0.0256410256410256,0.102564102564103,0,0,0,0
"198","ybiV",0,1,0,0,0,0,0,0,0,0,0,0,0
"199","ldtE",0,1,0,0,0,0,0,0,0,0,0,0,0
"200","efp",0,1,0,0,0,0,0,0,0,0,0,0,0
"201","ubiU",0,1,0,0,0,0,0,0,0,0,0,0,0
"202","hemD",0,1,0,0,0,0,0,0,0,0,0,0,0
"203","pykF",1,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"204","uspE",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"205","ilvI",0,1,0,0,0,0,0,0,0,0,0,0,0
"206","glpK",0,1,0,0,0,0,0,0,0,0,0,0,0
"207","eda",1,0,0,0.2,0.6,0,0,0.2,0,0,0,0,0
"208","pheP",0,1,0,0,0,0,0,0,0,0,0,0,0
"209","cysK",0,1,0,0,0,0,0,0,0,0,0,0,0
"210","napF",1,0,0.181818181818182,0.204545454545455,0.0681818181818182,0.409090909090909,0,0,0.0909090909090909,0.0454545454545455,0,0,0
"211","ynaJ",0,1,0,0,0,0,0,0,0,0,0,0,0
"212","torA",1,0,0,0.5,0,0,0,0.5,0,0,0,0,0
"213","nanE",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"214","mlaF",0,1,0,0,0,0,0,0,0,0,0,0,0
"215","thiD",0,1,0,0,0,0,0,0,0,0,0,0,0
"216","ydhP",0,1,0,0,0,0,0,0,0,0,0,0,0
"217","galP",1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"218","yojI",0,1,0,0,0,0,0,0,0,0,0,0,0
"219","lysO",0,1,0,0,0,0,0,0,0,0,0,0,0
"220","osmC",1,0,0.3,0.4,0,0.1,0,0,0.1,0.1,0,0,0
"221","cadA",1,0,0.256756756756757,0.337837837837838,0.0810810810810811,0.175675675675676,0.0675675675675676,0,0.0540540540540541,0.0135135135135135,0.0135135135135135,0,0
"222","yhbS",0,1,0,0,0,0,0,0,0,0,0,0,0
"223","msrB",1,0,0,0,0.75,0,0,0.25,0,0,0,0,0
"224","ung",1,0,0,1,0,0,0,0,0,0,0,0,0
"225","zraR",1,0,1,0,0,0,0,0,0,0,0,0,0
"226","trmH",0,1,0,0,0,0,0,0,0,0,0,0,0
"227","ybaN",0,1,0,0,0,0,0,0,0,0,0,0,0
"228","trpA",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"229","brnQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"230","envC",0,1,0,0,0,0,0,0,0,0,0,0,0
"231","arfB",0,1,0,0,0,0,0,0,0,0,0,0,0
"232","galE",1,0,0,0.222222222222222,0.277777777777778,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0.222222222222222,0
"233","fumC",1,0,0.15,0.35,0.075,0.175,0.125,0,0.075,0,0.05,0,0
"234","bfd",0,1,0,0,0,0,0,0,0,0,0,0,0
"235","gluQ",0,1,0,0,0,0,0,0,0,0,0,0,0
"236","yjjW",0,1,0,0,0,0,0,0,0,0,0,0,0
"237","crr",1,0,0.222222222222222,0.555555555555556,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0
"238","gstB",0,1,0,0,0,0,0,0,0,0,0,0,0
"239","xseB",0,1,0,0,0,0,0,0,0,0,0,0,0
"240","moaB",1,0,1,0,0,0,0,0,0,0,0,0,0
"241","slyB",0,1,0,0,0,0,0,0,0,0,0,0,0
"242","fhuE",0,1,0,0,0,0,0,0,0,0,0,0,0
"243","hmp",1,0,0.0833333333333333,0.5,0.0833333333333333,0,0.166666666666667,0,0.0833333333333333,0,0.0833333333333333,0,0
"244","yfeX",0,1,0,0,0,0,0,0,0,0,0,0,0
"245","gltK",1,0,0.36,0,0,0.64,0,0,0,0,0,0,0
"246","yedE",0,1,0,0,0,0,0,0,0,0,0,0,0
"247","putP",1,0,0,0,1,0,0,0,0,0,0,0,0
