"","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X","coherent","incoherent","homogenous","heterogenous"
"All_plast",100,6.38297872340426,2.76326228103944,4.57552750592821,3.87396489930622,2.42162992826365,1.38639989547374,2.12048559083468,2.16645752550545,1.61642253241127,79.0758498412374,13.6343846145375,7.28976554422514,10.8456752732761,10.0784748854866
"Anticor",100,5.63380281690141,1.00872939966713,7.85945269121213,2.14030505404811,2.2309403074946,1.11457204767064,3.07130941364834,2.0666438196687,2.15110886765816,78.3569383989322,13.239427452422,8.40363414864585,13.0540635521982,8.58899804886958
"Cor",100,7.14285714285714,4.54285991785992,1.24468910371166,5.63239131378229,2.61504368647226,1.66211099824545,1.15607857055225,2.26769714142558,1.07409782094656,79.805031447004,14.0349840218261,6.15998453116985,8.60573859036928,11.5892299626267
"No_sel",100,16.2790697674419,1.86909438790424,2.20593663822118,5.86151992102744,3.70816085419369,2.28256173451112,2.11655592469546,2.84487248577536,4.65709241359036,74.4542056400812,13.6447118013465,11.9010825585723,8.474148685332,17.0716456745869
"Sel",100,782.352941176471,0,5.3921568627451,0.588235294117647,0.980392156862745,0,11.7647058823529,0,2.94117647058824,78.3333333333333,6.96078431372549,14.7058823529412,17.156862745098,4.50980392156863
